CATElv1,CATElv2,CATElv3,CATEID,중복,NAMECHK,TYPE,cate_icon_v3_ID,cate_icon_v3,cate_icon_v3_t,cate_icon_v4_ID,cate_icon_v4,cate_icon_v4_t,cate_icon_v5_ID,cate_icon_v5,cate_icon_v5_t
공공기관,지방자치,일반시청,60103,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,군청,60104,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,구청,60105,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,읍사무소,60106,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,면사무소,60107,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,주민센터,60108,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,리사무소,60109,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,지방자치,시의회,60110,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,0,602,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,기획재정부,60201,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,교육부,60202,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,외교부,60203,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,통일부,60204,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,법무부,60205,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,국방부,60206,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,행정자치부,60207,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,문화체육관광부,60208,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,농림축산식품부,60209,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,산업통상자원부,60210,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,보건복지부,60211,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,환경부,60212,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,고용노동부,60213,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,여성가족부,60214,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,국토교통부,60215,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,미래창조과학부,60216,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,해양수산부,60217,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,5처,60218,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,정부조직,2원4위원회,60219,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,법원/검찰,0,603,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,법원/검찰,법원,60301,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,법원/검찰,검찰청,60302,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,법원/검찰,등기소,60303,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,경찰/소방,0,604,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,경찰/소방,경찰청,60401,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,경찰/소방,경찰서,60402,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,경찰/소방,파출소/지구대/치안센터,60403,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,경찰/소방,소방서,60404,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,경찰/소방,소방파출소/119안전센터,60405,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,우체국,0,605,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,우체국,우편집중국,60501,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,우체국,일반우체국,60502,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,우체국,우편취급소,60503,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,공단,0,606,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,공단,국민건강보험공단,60601,0,1,0,0,0,0,0,0,0,0,0,0
공공기관,공단,국민연금공단,60602,0,1,0,0,0,0,0,0,0,0,0,0
공공기관,공단,기타,60603,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,0,607,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,세무서,60701,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,면허시험장,60702,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,대사관/영사관,60703,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,예비군훈련장,60704,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,보건소,60705,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,마을회관/노인정,60706,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,구민/시민회관,60707,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,복지문화센터,60708,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,도서관,60709,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,문화원,60710,0,0,0,0,0,0,0,0,0,0,0,0
공공기관,기타공공기관,기타,60711,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,0,0,7,0,0,1,7,병원의원,병원의원_t,7,poi_hospital_icon,poi_hospital_icon_t,7,poi_hospital_icon,poi_hospital_icon_t
병원/약국,병원/의원,0,701,0,0,2,7,병원의원,병원의원_t,7,poi_hospital_icon,poi_hospital_icon_t,7,poi_hospital_icon,poi_hospital_icon_t
병원/약국,병원/의원,종합병원,70101,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,한방종합병원,70102,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,일반병원,70103,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,한방일반병원,70104,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,내과/소아과/가정의학과,70105,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,치과,70106,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,성형외과,70107,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,피부과,70108,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,안과,70109,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,정형외과,70110,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,외과/흉부외과/신경외과,70111,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,재활의학과,70112,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,산부인과,70113,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,이비인후과,70114,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,비뇨기과,70115,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,정신과/신경정신과,70116,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,한의원,70117,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,병원/의원,기타,70118,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,약국,0,702,0,0,2,23,약국,약국_t,23,poi_pharmacy_icon,poi_pharmacy_icon_t,23,poi_pharmacy_icon,poi_pharmacy_icon_t
병원/약국,약국,일반약국,70201,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,약국,온누리약국,70202,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,약국,메디팜약국,70203,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,약국,옵티마약국,70204,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,약국,한약국/한약방,70205,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,0,703,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,요양원,70301,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,동물병원,70302,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,산후조리원,70303,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,건강검진센터,70304,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,전문클리닉,70305,0,0,0,0,0,0,0,0,0,0,0,0
병원/약국,기타의료,기타,70306,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,0,0,8,0,0,1,8,교통시설,교통시설_t,8,poi_traffic_icon,poi_traffic_icon_t,8,poi_traffic_icon,poi_traffic_icon_t
교통시설,공항,0,801,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,공항,국제공항,80101,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,공항,국내공항,80102,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,공항,공항터미널,80103,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,철도역,0,802,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,철도역,KTX역,80201,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,철도역,SRT역,80202,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,철도역,일반철도역,80203,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,0,803,0,0,2,24,지하철,지하철_t,24,poi_subway_icon,poi_subway_icon_t,24,poi_subway_icon,poi_subway_icon_t
교통시설,지하철역,지하철차량기지,80301,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울1호선,80302,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울2호선,80303,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울3호선,80304,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울4호선,80305,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울5호선,80306,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울6호선,80307,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울7호선,80308,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울8호선,80309,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서울9호선,80310,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,경의중앙선,80311,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,수인분당선,80312,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,경원선,80313,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,인천1호선,80314,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,인천2호선,80315,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,부산1호선,80316,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,부산2호선,80317,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,부산3호선,80318,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,부산4호선,80319,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,대구1호선,80320,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,대구2호선,80321,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,대구3호선,80322,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,광주1호선,80323,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,대전1호선,80324,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,공항철도,80325,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,경춘선,80326,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,신분당선,80327,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,경강선,80329,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,동해선,80330,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,지하철역,서해선(소사-원시),80331,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,경전철,0,804,0,0,2,25,경전철,경전철_t,25,poi_subway_icon2,poi_subway_icon2_t,25,poi_subway_icon2,poi_subway_icon2_t
교통시설,경전철,의정부경전철,80401,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,경전철,에버라인(용인경전철),80402,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,경전철,부산김해경전철,80403,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,경전철,우이신설선,80404,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,경전철,김포도시철도,80405,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,경전철,인천자기부상철도,80406,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,0,805,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,도심공항터미널,80501,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,고속버스터미널,80502,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,시외버스터미널,80503,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,국제여객터미널,80504,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,일반여객터미널,80505,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,터미널,화물/기타터미널,80506,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,항구/페리,0,806,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,항구/페리,주요항구,80601,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,항구/페리,일반항구,80602,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,항구/페리,선착장/나루터,80603,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,IC/JC/TG,0,807,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,IC/JC/TG,JC,80701,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,IC/JC/TG,IC,80702,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,IC/JC/TG,TG,80703,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,휴게소,0,808,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,휴게소,고속도로휴게소,80801,0,1,0,0,0,0,0,0,0,0,0,0
교통시설,휴게소,국도/지방도휴게소,80802,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,휴게소,고속도로졸음쉼터,80803,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,0,809,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,교차로명,80901,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,교량,80902,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,터널,80903,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,고가차도,80904,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,지하차도,80905,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,요금소,80906,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,버스정류장,80907,0,1,0,0,0,0,0,0,0,0,0,0
교통시설,도로시설,졸음쉼터,80908,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,기타교통시설,0,810,0,0,0,0,0,0,0,0,0,0,0,0
교통시설,기타교통시설,N,81000,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,0,0,9,0,0,1,9,문화시설,문화시설_t,9,poi_culture_icon,poi_culture_icon_t,9,poi_culture_icon,poi_culture_icon_t
문화시설,박물관/미술관/전시장,0,901,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,박물관/미술관/전시장,박물관,90101,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,박물관/미술관/전시장,미술관,90102,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,박물관/미술관/전시장,전시관/기념관,90103,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,박물관/미술관/전시장,전시장,90104,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,0,902,0,0,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,CGV,90201,0,1,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,롯데시네마,90202,0,1,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,메가박스,90203,0,1,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,일반영화관,90204,1,0,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,자동차극장,90205,1,0,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,대형공연장,90206,1,0,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,공연/연극/문화센터,90207,1,0,0,0,0,0,0,0,0,0,0,0
문화시설,극장/공연장,기타,90208,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,0,0,10,0,0,1,10,종교예식,종교예식_t,10,poi_religion_icon,poi_religion_icon_t,10,poi_religion_icon,poi_religion_icon_t
종교/예식시설,종교,0,1001,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,종교,절/사찰,100101,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,종교,교회,100102,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,종교,성당,100103,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,예식/장례식장,0,1002,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,예식/장례식장,결혼식장,100201,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,예식/장례식장,장례식장,100202,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,묘지/화장장,0,1003,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,묘지/화장장,공원묘지,100301,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,묘지/화장장,화장장,100302,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,묘지/화장장,장의사,100303,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,기타종교/예식시설,0,1004,0,0,0,0,0,0,0,0,0,0,0,0
종교/예식시설,기타종교/예식시설,N,100400,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,0,0,11,0,0,1,11,교육,교육_t,11,poi_education_icon,poi_education_icon_t,11,poi_education_icon,poi_education_icon_t
교육기관,초/중/고등학교,0,1101,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,초/중/고등학교,초등학교,110101,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,초/중/고등학교,중학교,110102,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,초/중/고등학교,고등학교,110103,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,초/중/고등학교,유치원,110104,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,초/중/고등학교,어린이집,110105,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,대학/대학교,0,1102,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,대학/대학교,대학교,110201,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,대학/대학교,대학,110202,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,대학/대학교,대학원,110203,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,대학/대학교,한국방송통신대,110204,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,대학/대학교,대학부속기관,110205,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,외국/특수학교,0,1103,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,외국/특수학교,특수학교,110301,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,외국/특수학교,외국인학교,110302,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,외국/특수학교,직업훈련학교,110303,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,0,1104,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,외국어학원,110401,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,입시학원,110402,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,자동차운전학원,110403,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,전문자격학원,110404,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,국가고시학원,110405,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,음악/미술학원,110406,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,컴퓨터학원,110407,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,태권도장,110408,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,스포츠학원,110409,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,취미학원,110410,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,학원,일반학원,110411,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,기타교육기관,0,1105,0,0,0,0,0,0,0,0,0,0,0,0
교육기관,기타교육기관,N,110500,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,0,0,12,0,0,1,12,은행,은행_t,12,poi_bank_icon,poi_bank_icon_t,12,poi_bank_icon,poi_bank_icon_t
금융기관,은행,0,1201,0,0,2,12,은행,은행_t,12,poi_bank_icon,poi_bank_icon_t,12,poi_bank_icon,poi_bank_icon_t
금융기관,은행,국민은행,120101,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,우리은행,120102,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,신한은행,120103,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,KEB하나은행,120104,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,기업은행,120105,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,스탠다드차타드은행,120106,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,한국씨티은행,120107,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,KDB산업은행,120108,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,농협(은행),120109,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,수협,120110,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,한국은행,120111,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,한국수출입은행,120112,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,부산은행,120113,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,대구은행,120114,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,경남은행,120115,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,광주은행,120116,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,전북은행,120117,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,제주은행,120118,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,HSBC,120119,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,은행,외국은행,120120,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,제2금융,0,1202,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,제2금융,새마을금고,120201,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,제2금융,상호저축은행,120202,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,제2금융,신용협동조합,120203,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,0,1203,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,삼성증권,120301,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,현대증권,120302,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,대신증권,120303,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,하나금융투자,120304,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,한국투자증권,120305,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,유안타증권,120306,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,미래에셋증권,120307,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,교보증권,120308,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,신한금융투자,120309,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,SK증권,120310,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,우리투자증권,120311,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,KDB대우증권,120312,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,아이엠투자증권,120313,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,증권회사,기타,120314,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,0,1204,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,삼성생명,120401,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,교보생명,120402,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,한화생명,120403,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,DGB생명,120404,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,동양생명,120405,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,ABL생명,120406,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,ING생명,120407,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,AIA생명,120408,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,미래에셋생명,120409,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,흥국생명,120410,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,동부생명,120411,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,KDB생명,120412,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,신한생명,120413,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,메트라이프생명,120414,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,생명보험사,기타,120415,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,0,1205,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,KB손해보험,120501,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,현대해상,120502,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,교보AXA자동차보험,120503,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,삼성화재,120504,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,동부화재,120505,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,롯데보험,120506,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,한화손해보험,120507,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,메리츠화재,120508,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,그린손해보험,120509,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,흥국화재,120510,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,차티스,120511,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,화재보험,기타,120512,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,신용카드,0,1206,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,신용카드,삼성카드,120601,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,신용카드,신한카드,120602,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,신용카드,비씨카드,120603,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,신용카드,현대카드,120604,0,1,0,0,0,0,0,0,0,0,0,0
금융기관,신용카드,기타,120605,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,0,1207,0,0,2,26,ATM,ATM_t,26,poi_atm_icon,poi_atm_icon_t,26,poi_atm_icon,poi_atm_icon_t
금융기관,ATM,ATM기업은행,120701,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM새마을금고,120702,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM국민은행,120703,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM농협,120704,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM신한은행,120705,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM우리은행,120706,0,0,0,0,0,0,0,0,0,0,0,0
금융기관,ATM,ATM하나은행,120707,0,0,0,0,0,0,0,0,0,0,0,0
