##NAME|SUBNAME|TELNUM|ID|NEWADDR|ADDR|TYPE|ORGNAME|SOURCE2@@식신맛집
순심원|||368365|전남 여수시 교동남1길 5-17|전라남도 여수시 교동 442-2|일식/중식/세계음식|순심원|식신
곡성한일순대국밥|||363339|전남 곡성군 곡성읍 곡성로 856|전라남도 곡성군 곡성읍 읍내리 208|한식|곡성한일순대국밥|식신
동산정|||278854|전라남도 무안군 성남1길 173 동산정 |전라남도 무안군 무안읍 성남리 266-3|한식|동산정|식신
송이향|||332115|전라남도 순천시 조례못등2길 3-19 송이향 |전라남도 순천시 조례동 1623-2|한식|송이향|식신
나주곰탕노안집|||278546|전남 나주시 금성관길 1-3|전라남도 나주시 금계동 23-5|한식|나주곰탕노안집|식신
이학식당|||363610|전남 신안군 증도면 증도중앙길 39|전라남도 신안군 증도면 증동리 1691-7    |한식|이학식당|식신
서정스넥|||379273|전라남도 여수시 서교2길 3-2 |전라남도 여수시 서교동 518|한식|서정스넥|식신
청룡식당|||363450||전라남도 광양시 진월면 신아리 1191-7|한식|청룡식당|식신
만선식당|||640826|전남 목포시 평화로 58|전라남도 목포시 상동 1154-5|한식|만선식당|식신
다다한정식|||256300|전남 여수시 여문1로 89|전라남도 여수시 문수동 284-3|한식|다다한정식|식신
황소식당|||256290|전남 여수시 봉산남3길 5|전라남도 여수시 봉산동 268-12|한식|황소식당|식신
한일관|||256285|전남 여수시 봉산동 179-2 한일관|전라남도 여수시 봉산동 179-2|한식|한일관|식신
두꺼비게장|||256359|전라남도 여수시 봉산남3길 12 |전라남도 여수시 봉산동 270-2|한식|두꺼비게장|식신
명인집|||379212|전라남도 목포시 하당로30번길 14 |전라남도 목포시 상동 973-8|한식|명인집|식신
동백회관|||256314|전라남도 여수시 오동도로 74 |전라남도 여수시 수정동 215-1|한식|동백회관|식신
원앙식당|||256364|전남 여수시 교동남1길 6-7|전라남도 여수시 교동 556|한식|원앙식당|식신
해태식당|||271884|전라남도 강진군 서성안길 6 |전라남도 강진군 강진읍 남성리 33|한식|해태식당|식신
미향식당|||259867|전라남도 순천시 삼일로 73 상가 |전라남도 순천시 낙안면 동내리 265-38|한식|미향식당|식신
명동식당|||271886|전라남도 강진군 서성안길 5 |전라남도 강진군 강진읍 서성리 11-3|한식|명동식당|식신
풍경횟집|||337991|전라남도 여수시 대경도4길 41 |전라남도 여수시 경호동 575    |한식|풍경횟집|식신
중앙식당|||274517|전남 고흥군 도화면 당오천변1길 39|전라남도 고흥군 도화면 당오리 540-28|한식|중앙식당|식신
청정게장촌|||364140|전남 여수시 봉산남4길 23-32|전라남도 여수시 봉산동 273-36    |한식|청정게장촌|식신
해촌|||264032|None|전라남도 목포시 상동 1159-12|한식|해촌|식신
이순신수제버거|||364132|전남 여수시 중앙로 73|전라남도 여수시 중앙동 732|양식/레스토랑|이순신수제버거|식신
거시기꼬막식당|||271671|전남 보성군 벌교읍 계두길 3|전라남도 보성군 벌교읍 벌교리 869|한식|거시기꼬막식당|식신
약산흑염소가든화순본점|||271745|전남 화순군 화순읍 상삼2길 13-9|전라남도 화순군 화순읍 삼천리 505-11|한식|약산흑염소가든화순본점|식신
전통식당|||264628|전남 담양군 고서면 고읍현길 38-4|전라남도 담양군 고서면 고읍리 688-1|한식|전통식당|식신
국일식당|||267097|전남 보성군 벌교읍 태백산맥길 24-1|전라남도 보성군 벌교읍 벌교리 624-1|한식|국일식당|식신
상록수식당|||363767|전남 여수시 남면 금오로 854|전라남도 여수시 남면 우학리 652-17    |한식|상록수식당|식신
궁전음식점|||271655|전라남도 진도군 옥주길 26 진도군수협 |전라남도 진도군 진도읍 쌍정리 15-4|한식|궁전음식점|식신
토담골한우곰탕|||347016|전남 무안군 무안읍 성내1길 32-5|전라남도 무안군 무안읍 성내리 65|한식|토담골한우곰탕|식신
꽃돌게장1번가|||364139|전남 여수시 봉산2로 36|전라남도 여수시 봉산동 210-2    |한식|꽃돌게장1번가|식신
설성식당|||271882|전남 강진군 병영면 삼인리 334-14|전라남도 강진군 병영면 삼인리 334-14|한식|설성식당|식신
미로횟집|||256446|전라남도 여수시 시청서1길 8-2 |전라남도 여수시 학동 104-11|한식|미로횟집|식신
예향정하당점|||363562|전남 목포시 통일대로 63|전라남도 목포시 상동 1036|한식|예향정하당점|식신
키친205카페|||363940|전남 함평군 함평읍 영수길 205|전라남도 함평군 함평읍 기각리 967-1|카페/디저트|키친205카페|식신
수림정|||271760|전남 화순군 화순읍 진각로 154|전라남도 화순군 화순읍 신기리 242-2|한식|수림정|식신
영암어란집|||278594|전남 영암군 영암읍 군청로 2-28|전라남도 영암군 영암읍 서남리 67-1|한식|영암어란집|식신
서우담|||271667|전라남도 진도군 남산로 130-46 |전라남도 진도군 진도읍 쌍정리 168    |한식|서우담|식신
신녹원관|||271772|전남 장흥군 장흥읍 중앙로 69|전라남도 장흥군 장흥읍 건산리 710-10|한식|신녹원관|식신
해남해장국|||365362|전남 목포시 삼학로18번길 2-2|전라남도 목포시 상락동1가 2-5    |한식|해남해장국|식신
대성식당|||256316|전남 여수시 교동남1길 5-9|전라남도 여수시 교동 453|한식|대성식당|식신
독천식당|||278869|전라남도 영암군 독천로 162-1 |전라남도 영암군 학산면 독천리 184-12    |한식|독천식당|식신
수복식당|||271689|전남 보성군 보성읍 중앙로 102-1|전라남도 보성군 보성읍 보성리 767-7|한식|수복식당|식신
원조소문난갈비탕|||274097|전남 고흥군 동강면 고흥로 4259|전라남도 고흥군 동강면 유둔리 312|한식|원조소문난갈비탕|식신
사랑채|||278827|전라남도 나주시 금남길 61|전라남도 나주시 산정동 58|한식|사랑채|식신
땅끝기와집|||271706||전라남도 해남군 해남읍 남외리 446-1|한식|땅끝기와집|식신
송학낙지회관|||321367|전라남도 목포시 하당로30번길 9 |전라남도 목포시 상동 971-1|한식|송학낙지회관|식신
포두식당|||363251||전라남도 고흥군 포두면 길두리 1298-10|한식|포두식당|식신
맛나게장|||356568|전남 여수시 신기남3길 22-4|전라남도 여수시 신기동 66-10|한식|맛나게장|식신
원조동경낙지|||259995|전라남도 순천시 금곡길 26 |전라남도 순천시 행동 91-1|한식|원조동경낙지|식신
목월빵집|||481588|전남 구례군 구례읍 봉성산길 18|전라남도 구례군 구례읍 봉동리 291-17|카페/디저트|목월빵집|식신
명동게장|||364137|전남 여수시 봉산남4길 23-26|전라남도 여수시 봉산동 273-8|한식|명동게장|식신
함남면옥|||256400|전라남도 여수시 중앙1길 8 |전라남도 여수시 중앙동 435|한식|함남면옥|식신
유달콩물|||264038|전남 목포시 호남로58번길 23-1|전라남도 목포시 대안동 11-5|한식|유달콩물|식신
행복이가득한집카페|||263997|전남 목포시 해안로165번길 45|전라남도 목포시 중앙동3가 1-3|카페/디저트|행복이가득한집카페|식신
정가네원조꼬막회관|||271674|전남 보성군 벌교읍 조정래길 55|전라남도 보성군 벌교읍 회정리 657|한식|정가네원조꼬막회관|식신
곰집갈비|||264010|전남 목포시 호남로58번길 14|전라남도 목포시 창평동 7-10|고기/구이류|곰집갈비|식신
수인관|||271885|None|전라남도 강진군 병영면 삼인리 313-1|고기/구이류|수인관|식신
미림횟집|||314576|전라남도 여수시 대경도길 2 |전라남도 여수시 경호동 614-1|일식/중식/세계음식|미림횟집|식신
쌍교숯불갈비|||386067|전남 담양군 봉산면 송강정로 212|전라남도 담양군 봉산면 양지리 2|한식|쌍교숯불갈비|식신
여수1923|||483038|전라남도 여수시 공화남2길 21 |전라남도 여수시 공화동 1029|한식|여수1923|식신
선경준치회집|||264033|전남 목포시 해안로57번길 2|전라남도 목포시 온금동 186|한식|선경준치회집|식신
옥과한우촌|||268988|전남 곡성군 오산면 오산로 983|전라남도 곡성군 오산면 연화리 6|고기/구이류|옥과한우촌|식신
신가네|||350279|전남 장흥군 장흥읍 동교1길 16|전라남도 장흥군 장흥읍 건산리 752-4|한식|신가네|식신
진남식당|||364133|전라남도 여수시 통제영5길 10-6 |전라남도 여수시 중앙동 668-1    |한식|진남식당|식신
진미꽃게탕|||256381|전남 여수시 시청서1길 8-12|전라남도 여수시 학동 104-6|한식|진미꽃게탕|식신
아와비|||256355|전남 여수시 돌산읍 돌산로 595|전라남도 여수시 돌산읍 금성리 494-17|한식|아와비|식신
부영식육식당맛대맛|||278838|전남 나주시 남평읍 지석로 10|전라남도 나주시 남평읍 남평리 178-14|고기/구이류|부영식육식당맛대맛|식신
전원가든|||278814|None|전라남도 구례군 구례읍 신월리 434-10|한식|전원가든|식신
옛날진미국수|||364185|None|전라남도 담양군 담양읍 객사리 211-5|한식|옛날진미국수|식신
길상식당|||363636|전라남도 순천시 송광사안길 123 |전라남도 순천시 송광면 신평리 132-8    |한식|길상식당|식신
남흥회관|||260166|전라남도 순천시 장명2길 4 남흥회관 |전라남도 순천시 장천동 51-1|고기/구이류|남흥회관|식신
돌실숯불회관|||278864|None|전라남도 곡성군 석곡면 석곡리 212-6|고기/구이류|돌실숯불회관|식신
거북이식당|||364136|전라남도 여수시 거북선공원3길 12 |전라남도 여수시 학동 78-10|한식|거북이식당|식신
봉성식당|||343157|전라남도 구례군 구례읍 상설시장길 20-11|전라남도 구례군 구례읍 봉동리 389-2|한식|봉성식당|식신
시장통짜장|||363687|전라남도 순천시 장평로 60 |전라남도 순천시 풍덕동 1264|한식|시장통짜장|식신
홍도전복집|||363561|전라남도 목포시 후광대로143번안길 12 |전라남도 목포시 옥암동 1211-2    |한식|홍도전복집|식신
서울분식|||368166|전남 목포시 삼일로 51-2|전라남도 목포시 대성동  84-19    |한식|서울분식|식신
별천지가든|||278862|None|전라남도 곡성군 오곡면 압록리 393-2|한식|별천지가든|식신
섬진강재첩국수|||373946|전라남도 구례군 섬진강대로 4195 |전라남도 구례군 토지면 외곡리 1062   |한식|섬진강재첩국수|식신
청솔가든|||278863|None|전라남도 곡성군 오곡면 압록리 179|한식|청솔가든|식신
아나고회관|||363558|전남 목포시 평화로 136-1|전라남도 목포시 옥암동 1095-7    |한식|아나고회관|식신
일품매우순천점|||278560|전남 순천시 대석3길 3-26|전라남도 순천시 연향동 1468-6|고기/구이류|일품매우순천점|식신
장원식당|||260053|전라남도 순천시 승암교길 15 |전라남도 순천시 승주읍 죽학리 758-1|한식|장원식당|식신
낙원회관|||363642|전라남도 순천시 중앙3길 5-1 낙원회관 |전라남도 순천시 장천동  60-6|한식|낙원회관|식신
외서댁꼬막나라|||271680|전남 보성군 벌교읍 조정래길 56|전라남도 보성군 벌교읍 회정리 653-7|한식|외서댁꼬막나라|식신
복춘식당|||256352|전라남도 여수시 교동남1길 5-8 |전라남도 여수시 교동 472|한식|복춘식당|식신
벌교우렁집|||271776|전남 보성군 벌교읍 채동선로 367|전라남도 보성군 벌교읍 벌교리 54-1|한식|벌교우렁집|식신
등대식육식당|||363557|전남 목포시 산대로 78|전라남도 목포시 산정동 169-1|고기/구이류|등대식육식당|식신
수궁한정식|||363775|전라남도 영암군 용당로 80-1 |전라남도 영암군 삼호읍 삼포리 430-1    |한식|수궁한정식|식신
신안뻘낙지|||268967|None|전라남도 목포시 호남동 409|한식|신안뻘낙지|식신
나주곰탕원조집60년남평할매집|||278831|전남 나주시 금성관길 1-1|전라남도 나주시 금계동 19|한식|나주곰탕원조집60년남평할매집|식신
삼기국밥|||278860|전라남도 곡성군 읍내22길 9-1 |전라남도 곡성군 곡성읍 읍내리 147-2    |한식|삼기국밥|식신
호산정|||271683||전라남도 해남군 해남읍 연동리 627-2|고기/구이류|호산정|식신
바다회관|||271681|전남 해남군 송지면 땅끝마을길 52|전라남도 해남군 송지면 송호리 1185|한식|바다회관|식신
정남진만나숯불갈비식육식당|||336189|전라남도 장흥군 물레방앗간길 4 |전라남도 장흥군 장흥읍 건산리 379-22    |고기/구이류|정남진만나숯불갈비식육식당|식신
성식당|||459263|전남 목포시 수강로4번길 6|전라남도 목포시 영해동1가 8-3|고기/구이류|성식당|식신
은혜반점|||363769|전남 여수시 공화북2길 21-2|전라남도 여수시 공화동 1078-1    |일식/중식/세계음식|은혜반점|식신
장원회관|||363449|전남 광양시 광양읍 매천로 821-5|전라남도 광양시 광양읍 읍내리 239|고기/구이류|장원회관|식신
여다지회마을|||271763|전라남도 장흥군 한승원산책길 158 |전라남도 장흥군 안양면 사촌리 557-5|한식|여다지회마을|식신
61호명태전|||363686|전라남도 순천시 장평로 60 |전라남도 순천시 풍덕동 1264    |한식|61호명태전|식신
청운식당|||364193|전남 담양군 담양읍 담주1길 7|전라남도 담양군 담양읍 담주리 85|한식|청운식당|식신
돌문어상회|||855756|전남 여수시 하멜로 78|전라남도 여수시 종화동 458|양식/레스토랑|돌문어상회|식신
사시사철|||363765|전남 여수시 교동남1길 5-11|전라남도 여수시 교동 450|한식|사시사철|식신
프로방스베이커리|||363471|전남 담양군 담양읍 깊은실길 2-17|전라남도 담양군 담양읍 학동리 586-1|카페/디저트|프로방스베이커리|식신
전망좋은수협회센타|||479970|전남 완도군 완도읍 해변공원로124번길 26|전라남도 완도군 완도읍 가용리 1100-1|한식|전망좋은수협회센타|식신
뜰채|||372724|전남 목포시 해양대학로 229|전라남도 목포시 죽교동 538-31|한식|뜰채|식신
엄지빈|||363791|전남 화순군 화순읍 진각로 168|전라남도 화순군 화순읍 신기리 313-4|카페/디저트|엄지빈|식신
중앙횟집|||481441|전남 목포시 번화로 44-1|전라남도 목포시 만호동 1-65  |한식|중앙횟집|식신
연우당|||363641|전남 순천시 상사면 응령길 7|전라남도 순천시 상사면 응령리 564-13|카페/디저트|연우당|식신
메리엘카페|||373927|전남 여수시 만성리길 62|전라남도 여수시 만흥동 47|카페/디저트|메리엘카페|식신
송치마을|||372965|전남 순천시 월등면 송치안길 88|전라남도 순천시 월등면 계월리 82|일식/중식/세계음식|송치마을|식신
흑산도영생식당|||363604|전라남도 신안군 예리2길 45-1 영생식당 |전라남도 신안군 흑산면 예리 173-16|한식|흑산도영생식당|식신
화양원조굴구이|||379243|전남 여수시 소호로 273|전라남도 여수시 소호동 940|한식|화양원조굴구이|식신
장흥다원|||480257|전라남도 장흥군 기산길 21 |전라남도 장흥군 안양면 기산리 295  |한식|장흥다원|식신
바담|||480366|전라남도 목포시 청호로219번길 48-16 |전라남도 목포시 산정동 1110-15|한식|바담|식신
성우정회관|||363605|전남 신안군 흑산면 예리1길 56|전라남도 신안군 흑산면 예리 176-33|한식|성우정회관|식신
녹원갈비|||382894|전라남도 여수시 공화남3길 22-1 |전라남도 여수시 공화동 595  |고기/구이류|녹원갈비|식신
김순옥댓잎찹쌀도너츠|||418889|전남 담양군 담양읍 향교길 6-1|전라남도 담양군 담양읍 향교리 287-1|카페/디저트|김순옥댓잎찹쌀도너츠|식신
담양제과|||837866|전남 담양군 담양읍 객사4길 37-1|전라남도 담양군 담양읍 객사리 213-2|카페/디저트|담양제과|식신
카페듀|||482178|전남 여수시 중앙5길 15-1|전라남도 여수시 중앙동 176|카페/디저트|카페듀|식신
북일기사식당|||397266|전라남도 해남군 백도로 783 북일기사식당 |전라남도 해남군 북일면 신월리 185|한식|북일기사식당|식신
남경회관|||397074|전라남도 목포시 하당로68번길 24 |전라남도 목포시 상동 956-9    |한식|남경회관|식신
이순이김밥|||753733|전라남도 목포시 용해지구로88번길 8 골드디움6차아파트 |전라남도 목포시 용해동 1051|한식|이순이김밥|식신
징광문화|||480258|전라남도 보성군 원징광길 134-5 |전라남도 보성군 벌교읍 징광리 875-1  |한식|징광문화|식신
모정명가|||708112|전남 목포시 자유로 127|전라남도 목포시 산정동 1289-14|한식|모정명가|식신
남도예담|||418766|전라남도 담양군 월산면 담장로 143|전라남도 담양군 월산면 화방리 378-2|한식|남도예담|식신
바다양푼이동태탕순천조례점|||441379|전남 순천시 봉화2길 102|전라남도 순천시 조례동 960-5|한식|바다양푼이동태탕순천조례점|식신
해창주조장|||1030567|전라남도 해남군 해창길 1 |전라남도 해남군 화산면 해창리 6-2|나이트라이프|해창주조장|식신
해빔|||443293|전남 목포시 미항로 83|전라남도 목포시 상동 1153-12|한식|해빔|식신
황토방국밥|||383470|전남 담양군 창평면 창평리 190-2|전라남도 담양군 창평면 창평리 190-2|한식|황토방국밥|식신
전통창평국밥|||383404|전남 담양군 창평면 사동길 8-1|전라남도 담양군 창평면 창평리 244-7|한식|전통창평국밥|식신
갯내음|||440470|전남 목포시 신흥로59번길 11|전라남도 목포시 상동 870-2|한식|갯내음|식신
영화식당|||819176|전남 여수시 중앙로 72-27|전라남도 여수시 중앙동 828|한식|영화식당|식신
세양회전문점|||390752|전라남도 장흥군 장흥읍 건산로 40|전라남도 장흥군 장흥읍 건산리 479-6|한식|세양회전문점|식신
굴다리쉼터/본점|||448412|전라남도 목포시 평화로20번길 16 |전라남도 목포시 상동 1117-18|한식|굴다리쉼터 본점|식신
조선쫄복탕|||707208|전라남도 목포시 해안로 115 |전라남도 목포시 금화동 9-7|양식/레스토랑|조선쫄복탕|식신
송옥정|||406974|전남 목포시 평화로 104|전라남도 목포시 상동 1160-5|양식/레스토랑|송옥정|식신
한일생태전문점|||715197|전남 목포시 영산로40번길 26-6|전라남도 목포시 금동1가 2-1|한식|한일생태전문점|식신
풍어관|||632869|전남 목포시 삼향천로 106-5|전라남도 목포시 옥암동 974-3|한식|풍어관|식신
부촌|||397055|전남 목포시 미항로 143|전라남도 목포시 상동 1160-11|한식|부촌|식신
중앙식당|||683767|전남 여수시 교동남1길 3-1|전라남도 여수시 교동 463|한식|중앙식당|식신
소도|||682270|전남 목포시 부흥로 1|전라남도 목포시 상동 979-3|한식|소도|식신
이성당|||259697|전북 군산시 중앙로 177|전라북도 군산시 중앙로1가 12-2|카페/디저트|이성당|식신
전라도음식이야기|||255680|전라북도 전주시 덕진구 아중6길 14-6 |전라북도 전주시 덕진구 우아동2가 899-1    |한식|전라도음식이야기|식신
백번집|||255686|전북 전주시 완산구 전라감영2길 15|전라북도 전주시 완산구 다가동1가 44-7|고기/구이류|백번집|식신
복성루|||259700|전라북도 군산시 월명로 382 복성루 |전라북도 군산시 미원동 332|일식/중식/세계음식|복성루|식신
예지촌|||255494|전북 전주시 완산구 안행로 38|전라북도 전주시 완산구 삼천동1가 751-13|한식|예지촌|식신
남원집|||272010|None|전라북도 순창군 순창읍 순화리 216-2|한식|남원집|식신
조점례남문피순대|||255679|None|전라북도 전주시 완산구 전동3가 2-198|한식|조점례남문피순대|식신
다우랑|||346949||전라북도 전주시 완산구 교동 269-2|한식|다우랑|식신
빵곰언니와호두파이공장|||315975|전북 익산시 고봉로24길 25|전라북도 익산시 영등동 764-3|카페/디저트|빵곰언니와호두파이공장|식신
본향한정식|||263613|전북 익산시 무왕로 951-8|전라북도 익산시 신동 139-6|한식|본향한정식|식신
현대옥전주본점|||255654|전북 전주시 완산구 화산천변2길 7-4|전라북도 전주시 완산구 중화산동2가 757-3|한식|현대옥전주본점|식신
옥천골한정식|||272014|전북 순창군 순창읍 경천1로 78|전라북도 순창군 순창읍 교성리 394-21|한식|옥천골한정식|식신
거시기삼계탕|||334966|None|전라북도 군산시 성산면 고봉리 1|고기/구이류|거시기삼계탕|식신
가족회관|||255640|전북 전주시 완산구 전라감영5길 17|전라북도 전주시 완산구 중앙동3가 80|한식|가족회관|식신
한일관|||266990|전라북도 전주시 완산구 어은로 48 한일관 |전라북도 전주시 완산구 중화산동2가 4-34|한식|한일관|식신
교동석갈비|||356749|전북 전주시 완산구 태조로 26|전라북도 전주시 완산구 풍남동3가 66-2|고기/구이류|교동석갈비|식신
한일옥|||259707|전북 군산시 구영3길 63|전라북도 군산시 신창동 2-1|한식|한일옥|식신
백제간장게장|||347164|전북 전주시 완산구 쑥고개로 284-10|전라북도 전주시 완산구 효자동2가 785-6|한식|백제간장게장|식신
이연국수|||342977|전북 전주시 덕진구 견훤왕궁로 286-3|전라북도 전주시 덕진구 인후동2가 1529-19|한식|이연국수|식신
금단양만|||271970|None|전라북도 고창군 심원면 월산리 548|한식|금단양만|식신
조선옥|||353976||전라북도 익산시 영등동 291-86|한식|조선옥|식신
길거리야본점|||355462|전북 전주시 완산구 경기전길 124|전라북도 전주시 완산구 교동 267-2|양식/레스토랑|길거리야본점|식신
옛날땡땡이상추튀김|||255846|전라북도 전주시 덕진구 권삼득로 313 |전라북도 전주시 덕진구 금암동 664-39  |한식|옛날땡땡이상추튀김|식신
군산식당|||272643|None|전라북도 부안군 변산면 격포리 508-5|한식|군산식당|식신
용진집막걸리|||280898|전북 전주시 완산구 거마산로 14|전라북도 전주시 완산구 삼천동1가 623-5|나이트라이프|용진집막걸리|식신
변산명인바지락죽|||272664||전라북도 부안군 변산면 운산리 446-8|한식|변산명인바지락죽|식신
지린성|||259708|전북 군산시 미원로 87|전라북도 군산시 미원동 78|일식/중식/세계음식|지린성|식신
진미식당|||263646|전라북도 익산시 황등면 황등리 902-2|전라북도 익산시 황등면 황등리 902-2|한식|진미식당|식신
베테랑|||255665|전북 전주시 완산구 경기전길 135|전라북도 전주시 완산구 교동 85-1|한식|베테랑|식신
백학정|||272039|전북 정읍시 태인면 태인로 29-3|전라북도 정읍시 태인면 태성리 532|한식|백학정|식신
갑기회관/본점|||255647|전북 전주시 덕진구 상리로 50|전라북도 전주시 덕진구 팔복동2가 258-3|한식|갑기회관 본점|식신
전주왱이집|||342956|전북 전주시 완산구 동문길 88|전라북도 전주시 완산구 경원동2가 12-1|한식|전주왱이집|식신
고궁전주본점|||255496|전북 전주시 덕진구 송천중앙로 33|전라북도 전주시 덕진구 덕진동2가 168-9|한식|고궁전주본점|식신
성미당|||255674|전북 전주시 완산구 전라감영5길 19-9|전라북도 전주시 완산구 중앙동3가 31-2|한식|성미당|식신
옛촌막걸리|||255670|전라북도 전주시 완산구 서신천변로 11 |전라북도 전주시 완산구 서신동 843-16|나이트라이프|옛촌막걸리|식신
동서네낙지본점|||263616|전라북도 익산시 동서로 300 영등동 |전라북도 익산시 영등동 530-1|한식|동서네낙지본점|식신
육일식당|||356807|전북 전주시 완산구 서원로 189|전라북도 전주시 완산구 효자동1가 358-31|한식|육일식당|식신
양자강|||268954|전북 정읍시 우암로 57|전라북도 정읍시 수성동 668-1|일식/중식/세계음식|양자강|식신
맘스브레드|||327428|전라북도 전주시 완산구 호암로 81 |전라북도 전주시 완산구 효자동2가 1318-3|카페/디저트|맘스브레드|식신
PNB풍년제과본점|||343136|전북 전주시 완산구 팔달로 180|전라북도 전주시 완산구 경원동1가 40-9|카페/디저트|PNB풍년제과본점|식신
교동떡갈비|||356745|전북 전주시 완산구 은행로 52|전라북도 전주시 완산구 풍남동3가 73-2|고기/구이류|교동떡갈비|식신
삼백집전주본점|||255822|전라북도 전주시 완산구 전주객사2길 22 |전라북도 전주시 완산구 고사동 454-1|한식|삼백집전주본점|식신
일해옥|||260048|전라북도 군산시 구영7길  19 |전라북도 군산시 월명동 17-7  |한식|일해옥|식신
시장비빔밥|||263647|전북 익산시 황등면 황등7길 25|전라북도 익산시 황등면 황등리 588-2|한식|시장비빔밥|식신
해변촌탈아리궁|||272658|전북 부안군 변산면 마포로 27|전라북도 부안군 변산면 마포리 617-1|한식|해변촌탈아리궁|식신
청림정금자할매집|||338051|전라북도 고창군 인천강서길 12 청림정금자할매집 |전라북도 고창군 아산면 반암리 430-3|한식|청림정금자할매집|식신
할매추어탕|||272693|전북 남원시 요천로 1467|전라북도 남원시 쌍교동 279|한식|할매추어탕|식신
45년전통비빔밥종로회관|||255893|전북 전주시 완산구 전동성당길 98|전라북도 전주시 완산구 전동 60-2|한식|45년전통비빔밥종로회관|식신
반야돌솥밥|||280747||전라북도 전주시 완산구 효자동2가 1156-6|한식|반야돌솥밥|식신
현식당|||272691|None|전라북도 남원시 천거동 160-192|한식|현식당|식신
계화회관|||272663|전라북도 부안군 변산로 95 계화회관 |전라북도 부안군 행안면 신기리 211-2|한식|계화회관|식신
한국관본점|||255567|전북 전주시 덕진구 기린대로 425|전라북도 전주시 덕진구 금암동 712-3|한식|한국관본점|식신
맛고을회관|||271769|전북 무주군 설천면 만선로 16|전라북도 무주군 설천면 심곡리 679-8|한식|맛고을회관|식신
김삿갓막걸리|||356750|전북 전주시 완산구 서신천변로 4-3|전라북도 전주시 완산구 서신동 854-15|나이트라이프|김삿갓막걸리|식신
금강식당|||271723|전라북도 무주군 단천로 102 |전라북도 무주군 무주읍 읍내리 246-7    |한식|금강식당|식신
외할머니솜씨|||255581|전북 전주시 완산구 오목대길 81-8|전라북도 전주시 완산구 교동 97-1|카페/디저트|외할머니솜씨|식신
원조화심순두부본점|||271716|전북 완주군 소양면 전진로 1051|전라북도 완주군 소양면 화심리 532-1|한식|원조화심순두부본점|식신
중동호떡|||154848|전라북도 군산시 서래로 52 |전라북도 군산시 경암동 365|한식|중동호떡|식신
수송반점|||259709|전북 군산시 동메3길 23|전라북도 군산시 서흥남동 426-8|일식/중식/세계음식|수송반점|식신
한옥전통수제떡갈비|||356744|None|전라북도 전주시 완산구 풍남동1가 23-1|고기/구이류|한옥전통수제떡갈비|식신
연기식당|||271964|전북 고창군 아산면 선운대로 2727|전라북도 고창군 아산면 삼인리 29-29|한식|연기식당|식신
정순순대|||268763|None|전라북도 익산시 창인동1가 103-2|한식|정순순대|식신
전일갑오|||305701|전라북도 전주시 완산구 현무2길 16 |전라북도 전주시 완산구 경원동3가 13-12    |나이트라이프|전일갑오|식신
락원가든|||272625||전라북도 김제시 금산면 금산리 471-1|고기/구이류|락원가든|식신
쌍용반점|||215766|전북 군산시 내항2길 121|전라북도 군산시 금동 1-69|일식/중식/세계음식|쌍용반점|식신
진미집전동본점|||255863|전북 전주시 완산구 전주천동로 94|전라북도 전주시 완산구 전동 237|한식|진미집전동본점|식신
새집추어탕|||266991||전라북도 남원시 천거동 160-206|한식|새집추어탕|식신
명문제과|||368463|전북 남원시 용성로 56|전라북도 남원시 하정동 1-5|카페/디저트|명문제과|식신
노벨반점|||343720|전북 전주시 완산구 풍남문2길 98-1|전라북도 전주시 완산구 전동3가 56-1|일식/중식/세계음식|노벨반점|식신
카페산타로사|||55155|전북 군산시 한밭로 76-12|전라북도 군산시 나운동 248-15|카페/디저트|카페산타로사|식신
예촌|||272543|전북 김제시 금구면 금구로 43-1|전라북도 김제시 금구면 금구리 435-2|한식|예촌|식신
대흥각|||272544|None|전라북도 김제시 요촌동 182-52|일식/중식/세계음식|대흥각|식신
우정회관|||271967|전북 고창군 심원면 심원로 196|전라북도 고창군 심원면 연화리 729-7|한식|우정회관|식신
칠산꽃게장|||272665|전라북도 부안군 청자로 906 |전라북도 부안군 진서면 곰소리 573    |한식|칠산꽃게장|식신
오목대사랑채|||255894|전라북도 전주시 완산구 은행로 69|전라북도 전주시 완산구 교동 63-13|한식|오목대사랑채|식신
두여인생막걸리|||255569|전라북도 전주시 완산구 거마산로 9 |전라북도 전주시 완산구 삼천동1가 620-1    |나이트라이프|두여인생막걸리|식신
1723|||356747|전북 전주시 완산구 오목대길 83|전라북도 전주시 완산구 교동 98-2|카페/디저트|1723|식신
분도정육점|||355806||전라북도 익산시 황등면 황등리 902-2|한식|분도정육점|식신
산들애|||354797|전라북도 무주군 만선1로 94 |전라북도 무주군 설천면 심곡리 611-10    |한식|산들애|식신
대만원|||272678|None|전라북도 임실군 임실읍 이도리 693-6|일식/중식/세계음식|대만원|식신
중앙회관|||356328||전라북도 전주시 완산구 중앙동3가 78-1|한식|중앙회관|식신
풍남피순대|||339005|전북 전주시 완산구 풍남문2길 63|전라북도 전주시 완산구 전동3가 2-242|한식|풍남피순대|식신
슬지네찐빵/본점|||358760|전북 부안군 부안읍 번영로 114|전라북도 부안군 부안읍 서외리 28-19|한식|슬지네찐빵 본점|식신
원평지평선청보리한우촌|||343004|전북 김제시 금산면 모악로 17|전라북도 김제시 금산면 원평리 1-1|고기/구이류|원평지평선청보리한우촌|식신
