##NAME|SUBNAME|TELNUM|ID|NEWADDR|ADDR|TYPE|ORGNAME|SOURCE2@@식신맛집
주빈커피/여의도본점|||23622|서울 영등포구 의사당대로 127|서울특별시 영등포구 여의도동 36|카페/디저트|주빈커피 여의도본점|식신
매화양꼬치/논현본점|||356217|서울 강남구 학동로2길 51|서울특별시 강남구 논현동 163-6|일식/중식/세계음식|매화양꼬치 논현본점|식신
장군집/본점|||267527|서울 관악구 청룡2길 19|서울특별시 관악구 봉천동 914-18|나이트라이프|장군집 본점|식신
일미칼국수|||255575|서울 서초구 방배중앙로 167|서울특별시 서초구 방배동 778-8|한식|일미칼국수|식신
쌜모네키친|||358555|서울특별시 송파구 중대로 60-13 청기와빌딩 |서울특별시 송파구 문정동 150-32|양식/레스토랑|쌜모네키친|식신
베르비에|||251779|서울특별시 양천구 목동동로 293|서울특별시 양천구 목동 917-9|카페/디저트|베르비에|식신
하동관/스타필드코엑스몰점|||365558|서울 강남구 영동대로 513|서울특별시 강남구 삼성동 159-9|한식|하동관 스타필드코엑스몰점|식신
죽촌덴뿌라|||138635|서울특별시 송파구 백제고분로41길 11 은혜빌딩 |서울특별시 송파구 송파동 17-3 은혜빌딩  |일식/중식/세계음식|죽촌덴뿌라|식신
진이네/떡볶이|||255297|서울특별시 강동구 동남로71길 19|서울특별시 강동구 명일동 54|한식|진이네 떡볶이|식신
정우칼국수보쌈|||359813|서울특별시 영등포구 은행로 29|서울특별시 영등포구 여의도동 13-25|한식|정우칼국수보쌈|식신
유천냉면/풍납본점|||32735|서울 송파구 강동대로3길 22|서울특별시 송파구 풍납동 397-18|한식|유천냉면 풍납본점|식신
텐동요츠야|||996603|서울 관악구 관악로14길 35|서울특별시 관악구 봉천동 1603-19|일식/중식/세계음식|텐동요츠야|식신
청담가한우설렁탕|||320106|서울 강남구 학동로 421|서울특별시 강남구 청담동 44-11|한식|청담가한우설렁탕|식신
브레드숨|||375758|서울특별시 동작구 노량진로18길 37 |서울특별시 동작구 본동 187-4  |카페/디저트|브레드숨|식신
하루|||240946|서울 강남구 언주로172길 56|서울특별시 강남구 신사동 663-9|일식/중식/세계음식|하루|식신
최냉면|||252394|서울 강동구 천호옛8길 34|서울특별시 강동구 성내동 291-7|한식|최냉면|식신
신동양반점|||242549|서울 영등포구 여의나루로 42|서울특별시 영등포구 여의도동 35-5|일식/중식/세계음식|신동양반점|식신
윤화돈까스|||359107|서울 강남구 도곡로 221|서울특별시 강남구 역삼동 787-12|일식/중식/세계음식|윤화돈까스|식신
루비떡볶이|||369792|서울 강남구 선릉로153길 21|서울특별시 강남구 신사동 653-2|한식|루비떡볶이|식신
영산강|||243376|서울 서초구 효령로 313|서울특별시 서초구 서초동 1603-65|한식|영산강|식신
에머이/가로수길점|||372611|서울 강남구 도산대로15길 8|서울특별시 강남구 신사동 540-22|일식/중식/세계음식|에머이 가로수길점|식신
악소|||23778|서울 강남구 압구정로 151|서울특별시 강남구 압구정동 426|카페/디저트|악소|식신
후꾸짱|||317893|서울 강남구 언주로164길 37|서울특별시 강남구 신사동 646-17|일식/중식/세계음식|후꾸짱|식신
청미심|||366863|서울 강남구 도산대로81길 25|서울특별시 강남구 청담동 118-4|고기/구이류|청미심|식신
외계인방앗간/본점|||360639|서울 강남구 논현로149길 19|서울특별시 강남구 논현동 9-5|카페/디저트|외계인방앗간 본점|식신
와라쿠샤샤/파미에스테이션점|||360868|서울 서초구 신반포로 176|서울특별시 서초구 반포동 19-3|일식/중식/세계음식|와라쿠샤샤 파미에스테이션점|식신
운봉산장|||255233|서울특별시 동작구 장승배기로 118-1|서울특별시 동작구 노량진동 309-18|일식/중식/세계음식|운봉산장|식신
매일낙지|||362813|서울 영등포구 경인로78길 3-16|서울특별시 영등포구 문래동1가 59-1|한식|매일낙지|식신
대문점|||253165|서울특별시 영등포구 영중로10길 30 |서울특별시 영등포구 영등포동3가 15-4  |일식/중식/세계음식|대문점|식신
소우게츠|||369482|서울 강남구 봉은사로68길 55|서울특별시 강남구 삼성동 124-15|일식/중식/세계음식|소우게츠|식신
육덕식당|||359569|서울 강남구 강남대로114길 13|서울특별시 강남구 논현동 184-22|고기/구이류|육덕식당|식신
더코너|||480381|서울 강남구 도산대로58길 18|서울특별시 강남구 청담동 22-14|한식|더코너|식신
이수통닭|||368679|서울 서초구 방배천로 92|서울특별시 서초구 방배동 425-1|고기/구이류|이수통닭|식신
사량도회|||372514|서울 강남구 역삼로33길 3|서울특별시 강남구 역삼동 733-18    |한식|사량도회|식신
하이보|||365568|서울특별시 강남구 영동대로85길 13 |서울특별시 강남구 대치동 950-1|일식/중식/세계음식|하이보|식신
후랜드|||373379|서울특별시 강남구 압구정로 309|서울특별시 강남구 압구정동 481|한식|후랜드|식신
구뜰집|||255563|서울 서초구 도구로 125|서울특별시 서초구 방배동 863-3|고기/구이류|구뜰집|식신
스시츠루|||365907|서울특별시 강남구 테헤란로14길 8 |서울특별시 강남구 역삼동 823-26|일식/중식/세계음식|스시츠루|식신
옷살|||255046|서울특별시 관악구 관악로 164|서울특별시 관악구 봉천동 856-5|일식/중식/세계음식|옷살|식신
우가|||368323|서울 강남구 도산대로49길 22|서울특별시 강남구 신사동 653-20|고기/구이류|우가|식신
식부관|||482506|서울특별시 강남구 도산대로49길 36 |서울특별시 강남구 신사동 656-24  |카페/디저트|식부관|식신
줘마양다리구이|||372753|서울 영등포구 도림천로11길 13|서울특별시 영등포구 대림동 1056-7|일식/중식/세계음식|줘마양다리구이|식신
가야|||359127|서울 동작구 양녕로 286-1|서울특별시 동작구 상도1동 642-1|고기/구이류|가야|식신
파불라|||368773|서울 강남구 도산대로81길 51|서울특별시 강남구 청담동 100|일식/중식/세계음식|파불라|식신
비야게레로|||369237|서울특별시 강남구 봉은사로78길 12 |서울특별시 강남구 삼성동 118-21|일식/중식/세계음식|비야게레로|식신
값진식육|||341301|서울 영등포구 선유로 58-4|서울특별시 영등포구 문래동3가 77-43|고기/구이류|값진식육|식신
도산분식|||996821|서울 강남구 도산대로49길 10-6|서울특별시 강남구 신사동 652-7|양식/레스토랑|도산분식|식신
주은감자탕|||373000|서울 송파구 삼학사로 71|서울특별시 송파구 삼전동 132-14|한식|주은감자탕|식신
헤야/논현점|||343702|서울 강남구 논현로138길 4|서울특별시 강남구 논현동 80-16|양식/레스토랑|헤야 논현점|식신
아그라/스타필드코엑스몰점|||365547|서울특별시 강남구 영동대로 513 코엑스 |서울특별시 강남구 삼성동 159 코엑스 컨벤션센터 |일식/중식/세계음식|아그라 스타필드코엑스몰점|식신
서래향|||369095|서울 서초구 사평대로26길 48|서울특별시 서초구 반포동 91-4|일식/중식/세계음식|서래향|식신
바스킷423|||369303|서울특별시 강남구 논현로26길 41 |서울특별시 강남구 도곡동 423-10    |양식/레스토랑|바스킷423|식신
바이재재|||370546|서울특별시 강동구 풍성로53길 27 |서울특별시 강동구 성내동 405-45|카페/디저트|바이재재|식신
스시이끼|||359551|서울 강남구 언주로152길 4|서울특별시 강남구 신사동 630-1|일식/중식/세계음식|스시이끼|식신
SMT/SEOUL|||369769|서울 강남구 압구정로79길 58|서울특별시 강남구 청담동 125-24|양식/레스토랑|SMT SEOUL|식신
우나스|||369312|서울특별시 강남구 도산대로 318|서울특별시 강남구 논현동 92|카페/디저트|우나스|식신
고봉삼계탕|||334363|서울 영등포구 국회대로72길 5|서울특별시 영등포구 여의도동 13-16|고기/구이류|고봉삼계탕|식신
비스트로이안스|||368148|서울특별시 서초구 언남1길 3 |서울특별시 서초구 양재동 244-3  |양식/레스토랑|비스트로이안스|식신
만발|||255613|서울특별시 서초구 서초대로29길 32 |서울특별시 서초구 방배동 878-1  |고기/구이류|만발|식신
스위츠플래닛|||359552|서울 강남구 선릉로131길 23|서울특별시 강남구 논현동 118-1|카페/디저트|스위츠플래닛|식신
삼대국수회관|||359559|서울 강남구 광평로 280|서울특별시 강남구 수서동 724|한식|삼대국수회관|식신
바81|||479754|서울특별시 송파구 올림픽로 300 |서울특별시 송파구 신천동 29|나이트라이프|바81|식신
썬더버드/청담점|||481786|서울 강남구 압구정로60길 18|서울특별시 강남구 청담동 83-16|양식/레스토랑|썬더버드 청담점|식신
달맞이꽃게탕/서여의도점|||364183|서울특별시 영등포구 은행로 30|서울특별시 영등포구 여의도동 16-2|한식|달맞이꽃게탕 서여의도점|식신
타마유라|||365921|서울특별시 서초구 신반포로 176|서울특별시 서초구 반포동 19-3|일식/중식/세계음식|타마유라|식신
만리성|||315835|서울 서초구 서초대로42길 66|서울특별시 서초구 서초동 1544-10|일식/중식/세계음식|만리성|식신
앙스모멍/신사본점|||371097|서울 강남구 언주로153길 12|서울특별시 강남구 신사동 626-70|카페/디저트|앙스모멍 신사본점|식신
산하|||359547|서울특별시 영등포구 여의대방로 383 경도빌딩 |서울특별시 영등포구 여의도동 44-14|한식|산하|식신
설성목장/타워팰리스점|||379126|서울특별시 강남구 언주로30길 56|서울특별시 강남구 도곡동 467|고기/구이류|설성목장 타워팰리스점|식신
옴팡집|||359812|서울특별시 영등포구 국회대로76길 16 |서울특별시 영등포구 여의도동 13-3  |고기/구이류|옴팡집|식신
가티|||373768|서울특별시 강남구 도산대로1길 24 |서울특별시 강남구 신사동 510  |양식/레스토랑|가티|식신
르빵/송파점|||314560|서울 송파구 백제고분로41길 12|서울특별시 송파구 송파동 22|카페/디저트|르빵 송파점|식신
선릉역매운떡볶이/본점|||267335|서울특별시 강남구 선릉로 416 |서울특별시 강남구 대치동 898-4   |한식|선릉역매운떡볶이 본점|식신
리틀앤머치|||363988|서울 강남구 학동로56길 49|서울특별시 강남구 삼성동 10-8|카페/디저트|리틀앤머치|식신
라꺄브뒤꼬숑|||359708|서울특별시 강남구 도산대로45길 8-8 |서울특별시 강남구 신사동 651-9|나이트라이프|라꺄브뒤꼬숑|식신
봉선마라탕|||377352|서울특별시 영등포구 도림로38길 11 |서울특별시 영등포구 대림동 1057-68|일식/중식/세계음식|봉선마라탕|식신
C27/가로수길점|||365616|서울 강남구 도산대로15길 39|서울특별시 강남구 신사동 545-12|카페/디저트|C27 가로수길점|식신
모힝|||369154|서울 관악구 남부순환로226길 36|서울특별시 관악구 봉천동 1598-6|양식/레스토랑|모힝|식신
B28|||315225|서울특별시 강남구 도산대로55길 24 |서울특별시 강남구 청담동 88-2|나이트라이프|B28|식신
목동해물|||377302|서울 양천구 목동동로 226-13|서울특별시 양천구 목동 406-75|한식|목동해물|식신
모즈|||370853|서울 강남구 언주로153길 10-5|서울특별시 강남구 신사동 626-68|일식/중식/세계음식|모즈|식신
석이테이블|||348107|서울특별시 강남구 언주로150길 32 천지일가 |서울특별시 강남구 논현동 96-3|일식/중식/세계음식|석이테이블|식신
밀갸또|||359545|서울 서초구 서초대로58길 37|서울특별시 서초구 서초동 1668-16|카페/디저트|밀갸또|식신
맘코리안비스트로|||315937|서울 서초구 사평대로26길 48|서울특별시 서초구 반포동 91-4|한식|맘코리안비스트로|식신
마블몽키|||322272|서울특별시 서초구 신반포로45길 50-9|서울특별시 서초구 잠원동 35-8|카페/디저트|마블몽키|식신
장성생태전문점|||356041|서울특별시 강남구 언주로149길 7 |서울특별시 강남구 논현동 63-5  |한식|장성생태전문점|식신
안심치킨/화곡/직영점|||369254|서울 강서구 강서로 158|서울특별시 강서구 화곡동 1076-16|고기/구이류|안심치킨 화곡 직영점|식신
히가시노|||863310|서울 강남구 봉은사로78길 13|서울특별시 강남구 삼성동 119-15|일식/중식/세계음식|히가시노|식신
스시키|||372674|서울 강남구 선릉로107길 3-4|서울특별시 강남구 역삼동 683-2|일식/중식/세계음식|스시키|식신
연립빵공장|||482851|서울특별시 강남구 도산대로11길 40 |서울특별시 강남구 신사동 535-3|카페/디저트|연립빵공장|식신
예원/가산점|||372172|서울 금천구 가산디지털1로 145|서울특별시 금천구 가산동 371-50|일식/중식/세계음식|예원 가산점|식신
춘천골숯불닭갈비|||466872|서울특별시 관악구 신림동7길 46 |서울특별시 관악구 신림동 1433-128|고기/구이류|춘천골숯불닭갈비|식신
윌로뜨|||370341|서울특별시 강남구 도산대로58길 16 |서울특별시 강남구 청담동 22-13|양식/레스토랑|윌로뜨|식신
쉐프조|||368243|서울특별시 영등포구 문래로 98 한영빌딩 |서울특별시 영등포구 문래동3가 77-8|카페/디저트|쉐프조|식신
미자식당|||482996|서울 송파구 오금로18길 14|서울특별시 송파구 송파동 51-9|한식|미자식당|식신
논현갈비|||359753|서울특별시 강남구 언주로113길 10 |서울특별시 강남구 논현동 231-6  |고기/구이류|논현갈비|식신
신복촌|||480768|서울특별시 영등포구 국제금융로8길 19 |서울특별시 영등포구 여의도동 44-21|한식|신복촌|식신
서관면옥|||1057599|서울특별시 서초구 서초대로56길 11 |서울특별시 서초구 서초동 1675-5|한식|서관면옥|식신
오돌|||379383|서울 영등포구 국회대로37길 6|서울특별시 영등포구 당산동4가 1-145  |고기/구이류|오돌|식신
경천애인2237|||631132|서울 영등포구 국제금융로8길 31|서울특별시 영등포구 여의도동 45-1|고기/구이류|경천애인2237|식신
로스옥/청담점|||370196|서울 강남구 압구정로79길 48|서울특별시 강남구 청담동 125-1|고기/구이류|로스옥 청담점|식신
트리아농|||370590|서울 강남구 학동로59길 43|서울특별시 강남구 청담동 26-5|카페/디저트|트리아농|식신
평양냉면|||371805|서울특별시 구로구 고척로10길 65 |서울특별시 구로구 오류동 13-55  |한식|평양냉면|식신
도리도리하찌|||373234|서울특별시 관악구 관악로14길 77 |서울특별시 관악구 봉천동 1612-43  |고기/구이류|도리도리하찌|식신
Scopa/The/Chef|||360939|서울 강남구 도산대로89길 13|서울특별시 강남구 청담동 123-53|양식/레스토랑|Scopa The Chef|식신
고운님/삼성점|||375455|서울특별시 강남구 영동대로86길 11|서울특별시 강남구 대치동 995-24|한식|고운님 삼성점|식신
앨리스/청담|||366435|서울특별시 강남구 도산대로55길 47 |서울특별시 강남구 청담동 84-20|나이트라이프|앨리스 청담|식신
우림황소양곱창|||352963|서울 강남구 강남대로156길 28|서울특별시 강남구 신사동 516-1|고기/구이류|우림황소양곱창|식신
작은공간|||366718|서울특별시 강남구 남부순환로359길 31 |서울특별시 강남구 도곡동 950-5   |한식|작은공간|식신
금왕평양면옥|||371804|서울 송파구 위례성대로16길 23|서울특별시 송파구 방이동 201-1|한식|금왕평양면옥|식신
스터번|||372258|서울 강남구 강남대로94길 70|서울특별시 강남구 역삼동 647-2|양식/레스토랑|스터번|식신
스윗밸런스|||369967|서울 관악구 관악로14길 99|서울특별시 관악구 봉천동 1620-27|일식/중식/세계음식|스윗밸런스|식신
단디|||1067956|서울특별시 송파구 백제고분로45길 7 |서울특별시 송파구 송파동 45-5|일식/중식/세계음식|단디|식신
갓포산|||372065|서울 강남구 압구정로79길 20|서울특별시 강남구 청담동 120-6|일식/중식/세계음식|갓포산|식신
나고집|||368196|서울 강남구 언주로149길 10|서울특별시 강남구 논현동 62-19|고기/구이류|나고집|식신
스시산원/청|||373917|서울특별시 강남구 논현로85길 52|서울특별시 강남구 역삼동 735-20|일식/중식/세계음식|스시산원 청|식신
분노지|||360305|서울 서초구 주흥3길 8|서울특별시 서초구 반포동 743-17|일식/중식/세계음식|분노지|식신
고메램|||480202|서울 강남구 삼성로96길 15|서울특별시 강남구 삼성동 155-13|일식/중식/세계음식|고메램|식신
두사라/논현점|||372462|서울특별시 강남구 논현로146길 12 |서울특별시 강남구 논현동 74-3  |일식/중식/세계음식|두사라 논현점|식신
오사카하루|||820882|서울 송파구 올림픽로32길 19-15|서울특별시 송파구 방이동 59-13|일식/중식/세계음식|오사카하루|식신
갓포아키/서래마을점|||481968|서울특별시 서초구 동광로 113 |서울특별시 서초구 방배동 1-138|일식/중식/세계음식|갓포아키 서래마을점|식신
송월냉면|||372161|서울특별시 강동구 구천면로29길 26 |서울특별시 강동구 천호동 401-7  |한식|송월냉면|식신
카페/노티드|||873908|서울 강남구 압구정로46길 53|서울특별시 강남구 신사동 647-4|카페/디저트|카페 노티드|식신
효도치킨|||996724|서울 강남구 도산대로46길 21|서울특별시 강남구 논현동 105-4|고기/구이류|효도치킨|식신
진도리닭도리탕|||794123|서울특별시 양천구 신정중앙로 71 |서울특별시 양천구 신정동 885-14|고기/구이류|진도리닭도리탕|식신
보성식당|||373452||서울특별시 동작구 사당동 1008-15|한식|보성식당|식신
부타이|||1019584|서울특별시 강남구 테헤란로88길 22 |서울특별시 강남구 대치동 956-6|일식/중식/세계음식|부타이|식신
한와담블랙|||480654|서울특별시 강남구 도산대로89길 9 |서울특별시 강남구 청담동 124-15|고기/구이류|한와담블랙|식신
갓포이든|||372052|서울특별시 강남구 선릉로158길 10 |서울특별시 강남구 청담동 88|일식/중식/세계음식|갓포이든|식신
대막|||1102291|서울특별시 강남구 압구정로46길 75 |서울특별시 강남구 신사동 648-19|일식/중식/세계음식|대막|식신
한신VIP일번지포차|||375387|서울특별시 서초구 남부순환로 2471 |서울특별시 서초구 서초동 1424-8  |나이트라이프|한신VIP일번지포차|식신
카페/희다|||481585|서울특별시 서초구 주흥15길 16-4 |서울특별시 서초구 반포동 701-52  |카페/디저트|카페 희다|식신
온달수산|||630183|서울 송파구 양재대로 932|서울특별시 송파구 가락동 600|한식|온달수산|식신
스시/강지문|||372972|서울 강남구 논현로30길 52|서울특별시 강남구 도곡동 420-8|일식/중식/세계음식|스시 강지문|식신
금성스테이크/부대찌개|||368321|서울 강남구 압구정로46길 5-14|서울특별시 강남구 신사동 660-13|한식|금성스테이크 부대찌개|식신
호화반점|||368213|서울 강남구 압구정로54길 4|서울특별시 강남구 신사동 661-4|일식/중식/세계음식|호화반점|식신
스시진수|||844539|서울 서초구 서초중앙로24길 27|서울특별시 서초구 서초동 1685-8|일식/중식/세계음식|스시진수|식신
카퍼룸|||480482|서울특별시 강남구 봉은사로 410 |서울특별시 강남구 삼성동 112-5|양식/레스토랑|카퍼룸|식신
라공방|||864655|서울 강남구 테헤란로4길 6|서울특별시 강남구 역삼동 825-20|일식/중식/세계음식|라공방|식신
서울리즘|||996480|서울 송파구 백제고분로 435|서울특별시 송파구 송파동 48-7|카페/디저트|서울리즘|식신
청담25|||871809|서울 강남구 압구정로79길 32|서울특별시 강남구 청담동 124-11|한식|청담25|식신
가이센|||368327|서울특별시 서초구 고무래로 10-6 상영빌딩 |서울특별시 서초구 반포동 58-6|일식/중식/세계음식|가이센|식신
임피리얼팰리스서울/중식당/천산|||365728|서울틀별시 강남구 언주로126길 25|서울특별시 강남구 논현동 247-9|일식/중식/세계음식|임피리얼팰리스서울 중식당 천산|식신
가디록|||382650|서울 강남구 도산대로68길 15|서울특별시 강남구 청담동 17-2|양식/레스토랑|가디록|식신
새로나커리치킨|||154865|서울특별시 강남구 도산대로 522 |서울특별시 강남구 청담동 50-2|고기/구이류|새로나커리치킨|식신
비파티세리|||997785|서울특별시 강남구 압구정로14길 36 인자빌딩 |서울특별시 강남구 신사동 546-17|카페/디저트|비파티세리|식신
타르데마|||481657|서울 강서구 강서로46길 9|서울특별시 강서구 내발산동 702-22|카페/디저트|타르데마|식신
정식카페|||366437|서울 강남구 선릉로158길 11|서울특별시 강남구 청담동 83-24|카페/디저트|정식카페|식신
평양면옥/도곡점|||371781|서울 강남구 논현로28길 28|서울특별시 강남구 도곡동 423-15|한식|평양면옥 도곡점|식신
대관원|||480513|서울특별시 영등포구 당산로37길 1 |서울특별시 영등포구 당산동4가 49|일식/중식/세계음식|대관원|식신
스시쇼|||377615|서울 양천구 목동동로12길 38|서울특별시 양천구 신정동 118-19|일식/중식/세계음식|스시쇼|식신
현담원/그릴|||850478|서울특별시 강남구 언주로168길 6 |서울특별시 강남구 신사동 634-1|한식|현담원 그릴|식신
가정경양|||481085|서울특별시 양천구 목동동로 437|서울특별시 양천구 목동 909-4|일식/중식/세계음식|가정경양|식신
양식당더램키친|||366617|서울 강남구 압구정로8길 5|서울특별시 강남구 신사동 529-6|일식/중식/세계음식|양식당더램키친|식신
우진가|||479903|서울특별시 서초구 법원로4길 32|서울특별시 서초구 서초동 1713-2|고기/구이류|우진가|식신
문화포차|||373176|서울특별시 영등포구 당산로32길 12 |서울특별시 영등포구 당산동3가 85-1  |한식|문화포차|식신
웨이루|||370926|서울 강남구 테헤란로 521|서울특별시 강남구 삼성동 159-8|일식/중식/세계음식|웨이루|식신
스시유키|||377608|서울 강남구 논현로164길 25|서울특별시 강남구 신사동 600-16|일식/중식/세계음식|스시유키|식신
셰프/김태홍|||480682|서울 서초구 사평대로55길 72|서울특별시 서초구 반포동 735|양식/레스토랑|셰프 김태홍|식신
안동돼지갈비|||427958|서울 양천구 목동중앙북로7가길 43|서울특별시 양천구 목동 611-21|고기/구이류|안동돼지갈비|식신
파넬/카페|||479792|서울 강남구 언주로164길 14|서울특별시 강남구 신사동 649-2|카페/디저트|파넬 카페|식신
올라아보|||999015|서울특별시 동작구 사당로 300 이수자이 |서울특별시 동작구 사당동 147-29|양식/레스토랑|올라아보|식신
스파크|||377316|서울 강남구 선릉로155길 23-3|서울특별시 강남구 신사동 656-7|양식/레스토랑|스파크|식신
코끼리만두|||797368|서울 강서구 공항대로51길 27|서울특별시 강서구 등촌동 654-78   |한식|코끼리만두|식신
서산공원|||370274|서울특별시 서초구 청룡마을길 4-1 |서울특별시 서초구 신원동 195-11  |한식|서산공원|식신
꿰뚫|||823976|서울 강남구 선릉로146길 25|서울특별시 강남구 청담동 21-16|고기/구이류|꿰뚫|식신
그릴밥상|||360660|서울 강남구 강남대로162길 41-20|서울특별시 강남구 신사동 524-1|일식/중식/세계음식|그릴밥상|식신
별미볶음점|||369924|서울특별시 영등포구 국제금융로6길 33 |서울특별시 영등포구 여의도동 36-2|한식|별미볶음점|식신
해중천반점|||377338|서울특별시 강동구 천호대로158길 35 |서울특별시 강동구 성내동 33-6  |일식/중식/세계음식|해중천반점|식신
오로라경양식|||481084|서울특별시 송파구 백제고분로39길 33 |서울특별시 송파구 석촌동 161-12 |일식/중식/세계음식|오로라경양식|식신
티컬렉티브/삼성점|||630117|서울특별시 강남구 봉은사로 435|서울특별시 강남구 삼성동 44-9|카페/디저트|티컬렉티브 삼성점|식신
엉털네꼼장어|||371383|서울 양천구 등촌로 36|서울특별시 양천구 목동 792-2|한식|엉털네꼼장어|식신
방콕야시장|||371235|서울특별시 관악구 관악로14길 38 |서울특별시 관악구 봉천동 1604-22    |일식/중식/세계음식|방콕야시장|식신
당옥|||997775|서울 강남구 강남대로162길 22|서울특별시 강남구 신사동 521-5|카페/디저트|당옥|식신
부농정육식당|||377091|서울 송파구 백제고분로28길 29|서울특별시 송파구 삼전동 66|고기/구이류|부농정육식당|식신
바켄|||370255|서울 강남구 압구정로 108|서울특별시 강남구 신사동 528-3|카페/디저트|바켄|식신
라모라레스토랑|||373118|서울 서초구 동광로39길 50|서울특별시 서초구 반포동 76-1|양식/레스토랑|라모라레스토랑|식신
해남원조김밥|||373378|서울특별시 서초구 방배중앙로25길 15 |서울특별시 서초구 방배동 779-1|한식|해남원조김밥|식신
마포집|||366623|서울특별시 강남구 남부순환로 2726|서울특별시 강남구 도곡동 411-13|고기/구이류|마포집|식신
여의도따로국밥|||372939|서울 영등포구 여의대방로69길 28|서울특별시 영등포구 여의도동 43-1|한식|여의도따로국밥|식신
바스버거/여의도점|||377310|서울특별시 영등포구 국제금융로 20 |서울특별시 영등포구 여의도동 24-1|양식/레스토랑|바스버거 여의도점|식신
퍼멘트비|||631135|서울 강남구 언주로164길 34-2|서울특별시 강남구 신사동 647-2|양식/레스토랑|퍼멘트비|식신
경평면옥|||1030569|서울특별시 강남구 삼성로104길 12 윤빈빌딩 |서울특별시 강남구 삼성동 152|한식|경평면옥|식신
논밭골|||411309|서울 관악구 청룡길 30|서울특별시 관악구 봉천동 915-26|한식|논밭골|식신
봉밀가|||377464|서울 강남구 선릉로 664|서울특별시 강남구 삼성동 8-1|한식|봉밀가|식신
프랑스홍합집|||371234|서울특별시 관악구 관악로14길 22 1층|서울특별시 관악구 봉천동 1604-1|양식/레스토랑|프랑스홍합집|식신
볼트/스테이크하우스|||480441|서울 강남구 압구정로72길 22|서울특별시 강남구 청담동 95-15|양식/레스토랑|볼트 스테이크하우스|식신
호우시절|||377607|서울 강남구 도산대로27길 16|서울특별시 강남구 신사동 586-8|일식/중식/세계음식|호우시절|식신
윤|||382651|서울 서초구 사평대로26길 9-3|서울특별시 서초구 반포동 68-1|양식/레스토랑|윤|식신
첸트로|||631122|서울 관악구 관악로14길 70|서울특별시 관악구 낙성대동 1619-1|양식/레스토랑|첸트로|식신
나고미/여의도점|||377612|서울특별시 영등포구 국회대로 780 |서울특별시 영등포구 여의도동 14-21|일식/중식/세계음식|나고미 여의도점|식신
파시0914|||374012|서울 강남구 도산대로45길 15|서울특별시 강남구 신사동 631-35|양식/레스토랑|파시0914|식신
이여곰탕|||373748|서울특별시 서초구 서초대로46길 19-15 |서울특별시 서초구 서초동 1555-9|한식|이여곰탕|식신
크래프트브로스|||369544|서울특별시 서초구 사평대로22길 18 |서울특별시 서초구 반포동 106-7  |나이트라이프|크래프트브로스|식신
더앨리/가로수길점|||1075301|서울특별시 강남구 압구정로12길 16 |서울특별시 강남구 신사동 532-10|카페/디저트|더앨리 가로수길점|식신
우정양곱창|||994123|서울 강남구 도산대로30길 23|서울특별시 강남구 논현동 67-11|고기/구이류|우정양곱창|식신
상도실내포장마차|||481975|서울 동작구 상도로 288|서울특별시 동작구 상도1동 784-1|한식|상도실내포장마차|식신
게방식당|||630120|서울 강남구 선릉로131길 17|서울특별시 강남구 논현동 118-20|한식|게방식당|식신
프레드릭베이커리|||1051434|서울 송파구 오금로 137|서울특별시 송파구 방이동 109-15|카페/디저트|프레드릭베이커리|식신
양인환대|||630200|서울 강남구 강남대로42길 17|서울특별시 강남구 도곡동 954-16|일식/중식/세계음식|양인환대|식신
오도루|||415874|서울 강남구 삼성로58길 39|서울특별시 강남구 대치동 991-10|일식/중식/세계음식|오도루|식신
정애맛담|||482705|서울 동작구 동작대로29나길 10|서울특별시 동작구 사당동 91-177|한식|정애맛담|식신
갓포타노|||373957|서울 서초구 서래로6길 10|서울특별시 서초구 반포동 90-3|일식/중식/세계음식|갓포타노|식신
쭈꾸쭈꾸쭈꾸미|||371311|서울특별시 강동구 천호옛길 96 |서울특별시 강동구 성내동 50-21|한식|쭈꾸쭈꾸쭈꾸미|식신
너의작은식탁|||630525|서울 관악구 관악로14길 64|서울특별시 관악구 봉천동 1613-3|양식/레스토랑|너의작은식탁|식신
청담만옥|||1072843|서울 강남구 언주로152길 13|서울특별시 강남구 신사동 631-20|한식|청담만옥|식신
쁠로13|||377281|서울 강남구 도산대로8길 13|서울특별시 강남구 논현동 13-2|카페/디저트|쁠로13|식신
로만테이|||630179|서울 강남구 선릉로155길 29|서울특별시 강남구 신사동 656|일식/중식/세계음식|로만테이|식신
수아에피스|||631117|서울특별시 강남구 도산대로56길 8 |서울특별시 강남구 청담동 1-9|일식/중식/세계음식|수아에피스|식신
옥동식|||1030230|서울특별시 강남구 도곡로37길 38 |서울특별시 강남구 역삼동 779-1    |한식|옥동식|식신
레스트로|||630434|서울 서초구 서래로6길 10|서울특별시 서초구 반포동 90-3|양식/레스토랑|레스트로|식신
카페키츠네|||1077196|서울특별시 강남구 도산대로13길 23 |서울특별시 강남구 신사동 535-13|카페/디저트|카페키츠네|식신
150|||631095|서울 강남구 도산대로46길 8|서울특별시 강남구 논현동 91-10|고기/구이류|150|식신
일도불백|||480137|서울 송파구 마천로45길 30|서울특별시 송파구 마천동 144-3|고기/구이류|일도불백|식신
사이공리|||482357|서울 동작구 장승배기로17길 1|서울특별시 동작구 노량진동 312-43|일식/중식/세계음식|사이공리|식신
