##NAME|SUBNAME|TELNUM|ID|NEWADDR|ADDR|TYPE|ORGNAME|SOURCE2@@식신맛집
요석궁|||255918|경북 경주시 교촌안길 19-4|경상북도 경주시 교동 59-2|한식|요석궁|식신
까꾸네모리국수|||259042|경상북도 포항시 남구 호미로 239-13 |경상북도 포항시 남구 구룡포읍 구룡포리 957-3  |한식|까꾸네모리국수|식신
이풍녀구로쌈밥|||255979|경북 경주시 첨성로 155|경상북도 경주시 황남동 106-3|한식|이풍녀구로쌈밥|식신
새포항물회집|||258624|경북 포항시 북구 삼호로 65|경상북도 포항시 북구 대신동 63-3|한식|새포항물회집|식신
도솔마을|||255914|경상북도 경주시 손효자길 8-13|경상북도 경주시 황남동 71-2|한식|도솔마을|식신
맷돌순두부|||255965|경북 경주시 북군길 7|경상북도 경주시 북군동 229-1|한식|맷돌순두부|식신
환여횟집|||82048|경북 포항시 북구 해안로 189-1|경상북도 포항시 북구 두호동 190-9|한식|환여횟집|식신
경주원조콩국|||267108|경북 경주시 첨성로 113|경상북도 경주시 황남동 142-2|한식|경주원조콩국|식신
별채반/교동쌈밥|||274400|경북 경주시|경상북도 경주시 황남동 328-1|한식|별채반 교동쌈밥|식신
고색창연|||255917|경북 경주시 보불로 58-4|경상북도 경주시 마동 277-2|고기/구이류|고색창연|식신
교리김밥경주교동본점|||255950|경북 경주시 교촌안길 27-42|경상북도 경주시 교동 59-1|한식|교리김밥경주교동본점|식신
죽변방파제회센타7호회집|||268398|경북 울진군 죽변면 죽변중앙로 236-8|경상북도 울진군 죽변면 죽변리 10-16|한식|죽변방파제회센타7호회집|식신
맘모스베이커리|||264618|경북 안동시 문화광장길 34|경상북도 안동시 남부동 164-1|카페/디저트|맘모스베이커리|식신
감포일출복어|||274398|경북 경주시 북성로 65|경상북도 경주시 서부동 61-2|한식|감포일출복어|식신
오대양물회식당|||273671|경북 포항시 북구 대신로 28-1|경상북도 포항시 북구 대신동 67-5|한식|오대양물회식당|식신
황남빵|||255948|경북 경주시 태종로 783|경상북도 경주시 황오동 347-1|카페/디저트|황남빵|식신
콩이랑|||299538|경북 경주시 보불로 97|경상북도 경주시 하동 773|한식|콩이랑|식신
고두반|||274399|경북 경주시 대기실3길 11|경상북도 경주시 도지동 156-2|한식|고두반|식신
배신식당|||267971|경상북도 김천시 배시내길 46 |경상북도 김천시 감문면 태촌리 119-1  |고기/구이류|배신식당|식신
포항할매집|||267107|경북 영천시 시장4길 52|경상북도 영천시 완산동 982-3|한식|포항할매집|식신
복어잡는사람들|||267657|경북 경산시 대학로 77|경상북도 경산시 정평동 255-116|한식|복어잡는사람들|식신
부숙한정식|||264627|경상북도 안동시 목성교길 19-1 |경상북도 안동시 목성동 38-8  |한식|부숙한정식|식신
문경약돌한우타운|||267984|경북 문경시 문경읍 문경대로 2426|경상북도 문경시 문경읍 진안리 350-7|고기/구이류|문경약돌한우타운|식신
금오재|||366170|경상북도 구미시 지주중류4길 15-14 |경상북도 구미시 오태동 46  |한식|금오재|식신
부산아귀찜|||355987|경북 포항시 북구 중흥로214번길 7|경상북도 포항시 북구 죽도동 616-17|한식|부산아귀찜|식신
자인식육식당|||267664|경북 경산시 자인면 중촌천북길 1|경상북도 경산시 자인면 서부리 91-14|고기/구이류|자인식육식당|식신
성주왕가한정식|||269781|경상북도 성주군 성주순환로 276 |경상북도 성주군 성주읍 성산리 2093-8  |한식|성주왕가한정식|식신
옹심이칼국수|||268364|경북 울진군 북면 덕구온천로 680|경상북도 울진군 북면 덕구리 337|한식|옹심이칼국수|식신
명실상감한우|||153275|경북 상주시 영남제일로 1119-9|경상북도 상주시 헌신동 45-1|고기/구이류|명실상감한우|식신
왜관식당|||267646|경상북도 성주군 주산로 382 |경상북도 성주군 월항면 안포리 357-5|한식|왜관식당|식신
일레븐체스터필드웨이|||328983|경북 경주시 화랑로37번길 30-1|경상북도 경주시 성건동 456-3|양식/레스토랑|일레븐체스터필드웨이|식신
지례식육점|||355814|경북 김천시 지례면 장터길 30|경상북도 김천시 지례면 교리 530-1|고기/구이류|지례식육점|식신
인디안참숯구이|||267929|경북 칠곡군 동명면 기성7길 41|경상북도 칠곡군 동명면 기성리 469|고기/구이류|인디안참숯구이|식신
슈만과클라라|||256015|경상북도 경주시 한빛길36번길 36-1 |경상북도 경주시 성건동 690-14  |카페/디저트|슈만과클라라|식신
청포집|||268069|경상북도 예천군 맛고을길 30 서원민물장어 |경상북도 예천군 예천읍 남본리 222-49|한식|청포집|식신
해구식당|||258634|경북 포항시 북구 중앙상가2길 18|경상북도 포항시 북구 남빈동 526|한식|해구식당|식신
한우리가든|||255960|경상북도 경주시 숲머리길 218 |경상북도 경주시 보문동 21-31  |고기/구이류|한우리가든|식신
원조약돌가든|||337697|경상북도 문경시 여우목로 21 |경상북도 문경시 문경읍 하리 367-3  |고기/구이류|원조약돌가든|식신
정도너츠|||268300|경북 영주시 풍기읍 동양대로 6-1|경상북도 영주시 풍기읍 동부리 418-16|카페/디저트|정도너츠|식신
팔우정해장국|||274403|경북 경주시 태종로 810-1|경상북도 경주시 황오동 372-123|한식|팔우정해장국|식신
대중회식당|||268386|경북 울진군 죽변면 죽변중앙로 180|경상북도 울진군 죽변면 죽변리 32-37|한식|대중회식당|식신
일직식당|||264637|경상북도 안동시 경동로 676 매일신문사 |경상북도 안동시 운흥동 176-20|한식|일직식당|식신
원조서부냉면|||268310|경북 영주시 풍기읍 인삼로3번길 26|경상북도 영주시 풍기읍 서부리 133-5|한식|원조서부냉면|식신
안동소머리곰탕|||258344|경북 포항시 남구 상공로 107|경상북도 포항시 남구 대도동 135-153|한식|안동소머리곰탕|식신
중앙분식|||268325|경북 영주시 중앙로 123-1|경상북도 영주시 영주동 1-13|한식|중앙분식|식신
새불고기식당|||267647|경북 성주군 초전면 대고로 22|경상북도 성주군 초전면 대장리 710-61|고기/구이류|새불고기식당|식신
동대구식당|||268409|경상북도 청송군 청송읍 약수길 22|경상북도 청송군 청송읍 부곡리 299-18|고기/구이류|동대구식당|식신
시장닭발|||274495|경북 군위군 군위읍 중앙5길 12-8|경상북도 군위군 군위읍 서부리 16-5|고기/구이류|시장닭발|식신
용궁단골식당본점|||355766|경북 예천군 용궁면 용궁시장길 30|경상북도 예천군 용궁면 읍부리 299-3|한식|용궁단골식당본점|식신
순흥전통묵집|||273627|경북 영주시 순흥면 순흥로39번길 21|경상북도 영주시 순흥면 읍내리 339|한식|순흥전통묵집|식신
삼미마늘닭/(주영자마늘닭)|||267964|경상북도 의성군 장터길 14 |경상북도 의성군 단촌면 하화리 1123-5  |고기/구이류|삼미마늘닭 (주영자마늘닭)|식신
군위이로운한우|||267953|경북 군위군 효령면 간동유원지길 14|경상북도 군위군 효령면 성리 715-8|고기/구이류|군위이로운한우|식신
가야산맥|||267643|경상북도 고령군 야로덕곡로 533-3 |경상북도 고령군 덕곡면 옥계리 218  |한식|가야산맥|식신
홍성식육식당|||268044|경상북도 상주시 남성4길 10 |경상북도 상주시 남성동 85-46  |고기/구이류|홍성식육식당|식신
팔공유황오리|||267950|경상북도 칠곡군 팔공산로 153-11 |경상북도 칠곡군 동명면 기성리 664  |고기/구이류|팔공유황오리|식신
영양숯불갈비|||256091|경상북도 경주시 봉황로 79 |경상북도 경주시 서부동 76  |고기/구이류|영양숯불갈비|식신
소문난식당|||267978|경상북도 문경시 새재로 876 |경상북도 문경시 문경읍 하초리 344-15  |한식|소문난식당|식신
현대찜닭|||264646|경북 안동시 번영1길 47|경상북도 안동시 남문동 181-7|고기/구이류|현대찜닭|식신
소나무식당|||334963|경북 청도군 각북면 오산4길 29|경상북도 청도군 각북면 오산리 954|한식|소나무식당|식신
동심식당|||268390|경북 울진군 후포면 후포리 564-73|경상북도 울진군 후포면 후포리 564-73|한식|동심식당|식신
경당종택|||355758|경상북도 안동시 성곡제일길 2-38 경당종택 |경상북도 안동시 서후면 성곡리 264|한식|경당종택|식신
헛제사밥까치구멍집|||264376|경북 안동시 석주로 203|경상북도 안동시 상아동 513-1|한식|헛제사밥까치구멍집|식신
의성식당|||267741|경북 청도군 청도읍 청화로 204|경상북도 청도군 청도읍 고수리 969-21|한식|의성식당|식신
강남반점|||268794|경상북도 청도군 선암로 618 |경상북도 청도군 금천면 동곡리 927-19  |일식/중식/세계음식|강남반점|식신
황해해물탕|||267900|경북 칠곡군 약목면 복성1길 12|경상북도 칠곡군 약목면 복성리 977-1|한식|황해해물탕|식신
싱글벙글복어/본점|||257922|경상북도 구미시 역전로 10 |경상북도 구미시 원평동 126-7  |한식|싱글벙글복어 본점|식신
신촌식당|||268411|경상북도 청송군 신촌약수길 18 |경상북도 청송군 진보면 신촌리 38-4  |고기/구이류|신촌식당|식신
봉화송이식당|||274500|경상북도 봉화군 봉화읍 해저리 85-12|경상북도 봉화군 봉화읍 해저리 85-12|한식|봉화송이식당|식신
옥야식당|||264634|경북 안동시 중앙시장길 7|경상북도 안동시 옥야동 307-2|한식|옥야식당|식신
시장식육식당|||259045|경상북도 포항시 북구 청하로200번길 10-1 |경상북도 포항시 북구 청하면 미남리 383-7  |고기/구이류|시장식육식당|식신
동광알탕|||257920|경상북도 구미시 1공단로7길 86-9 |경상북도 구미시 공단동 201  |일식/중식/세계음식|동광알탕|식신
남산식육식당|||267663|경상북도 경산시 산양1길 6 |경상북도 경산시 남산면 산양리 70-6  |고기/구이류|남산식육식당|식신
강성면옥|||267977|경상북도 김천시 구농고2길 3 |경상북도 김천시 부곡동 398-24  |한식|강성면옥|식신
미소머금고|||274506|경북 영주시 봉현면 소백로 1727|경상북도 영주시 봉현면 대촌리 508|카페/디저트|미소머금고|식신
창신고기마트|||274508|경상북도 영주시 선비로79번길 40-12 종합시장 |경상북도 영주시 휴천동 305|고기/구이류|창신고기마트|식신
풍기삼계탕|||268320|경상북도 영주시 중앙로 130 풍기삼계탕 |경상북도 영주시 하망동 321-48|고기/구이류|풍기삼계탕|식신
선바위가든|||268403|경북 영양군 입암면 영양로 883-17|경상북도 영양군 입암면 신구리 95-3|한식|선바위가든|식신
장기식당|||365756|경북 포항시 북구 죽도시장3길 9-12|경상북도 포항시 북구 죽도동 156-93|한식|장기식당|식신
중국만두|||267968|경북 김천시 용머리5길 5|경상북도 김천시 용두동 163-2|일식/중식/세계음식|중국만두|식신
솔봉이|||268350|경상북도 봉화군 내성천1길 76-1 봉화군새마을회관 |경상북도 봉화군 봉화읍 내성리 232-11|한식|솔봉이|식신
향우촌|||268132|경상북도 울릉군 도동길 186 |경상북도 울릉군 울릉읍 도동리 226-3  |고기/구이류|향우촌|식신
99식당|||268089|경북 울릉군 울릉읍 도동길 89|경상북도 울릉군 울릉읍 도동리 150|한식|99식당|식신
안동유진찜닭|||264620|경상북도 안동시 번영1길 47 |경상북도 안동시 남문동 181-7  |고기/구이류|안동유진찜닭|식신
상봉숯불갈비|||274499|경북 봉화군 봉성면 옥마로 5|경상북도 봉화군 봉성면 봉성리 363-1|고기/구이류|상봉숯불갈비|식신
용두식당|||268354|경상북도 봉화군 다덕로 526-4 |경상북도 봉화군 봉성면 동양리 470-3  |한식|용두식당|식신
은하한약우숯불회관|||274501|경북 봉화군 봉화읍 내성로 129|경상북도 봉화군 봉화읍 내성리 352-2|고기/구이류|은하한약우숯불회관|식신
나리촌식당|||268091|경상북도 울릉군 나리1길 31-115 |경상북도 울릉군 북면 나리 6-2  |한식|나리촌식당|식신
편대장영화식당|||267494|경북 영천시 강변로 50-15|경상북도 영천시 금노동 582-15|고기/구이류|편대장영화식당|식신
오시오숯불식육식당|||268346|경상북도 봉화군 광석길 46-37 오시오숯불식육식당 |경상북도 봉화군 명호면 관창리 1732-3|고기/구이류|오시오숯불식육식당|식신
장영선원조지례삼거리불고기|||267973|경북 김천시 지례면 장터길 64|경상북도 김천시 지례면 교리 687-2|고기/구이류|장영선원조지례삼거리불고기|식신
산마을식당|||268090|경상북도 울릉군 북면 136-2 |경상북도 울릉군 북면 나리 136-2|한식|산마을식당|식신
들국화숯불촌|||267960|경북 군위군 군위읍 도군로 2733|경상북도 군위군 군위읍 동부리 333-1|고기/구이류|들국화숯불촌|식신
문화갈비|||365875|경북 안동시 음식의길 32-9|경상북도 안동시 동부동 115-4  |고기/구이류|문화갈비|식신
산동관|||366173|경북 청도군 금천면 금천로 55|경상북도 청도군 금천면 동곡리 711-3|고기/구이류|산동관|식신
죽도시장/수제비골목|||482197|경상북도 포항시 북구 죽도시장11길  3 |경상북도 포항시 북구 죽도동 2-587  |한식|죽도시장 수제비골목|식신
거창숯불갈비|||368372|경북 안동시 음식의길 10|경상북도 안동시 운흥동 171-8|고기/구이류|거창숯불갈비|식신
황남주택|||482913|경상북도 경주시 첨성로99번길 23-4 |경상북도 경주시 황남동 229-7|나이트라이프|황남주택|식신
정애분식|||362752|경상북도 울릉군 울릉읍 310-8 |경상북도 울릉군 울릉읍 도동리 310-8|한식|정애분식|식신
위생찜닭|||365876|경북 안동시 번영1길 47|경상북도 안동시 남문동 181-7|고기/구이류|위생찜닭|식신
할매김밥|||391859|경상북도 청도군 청도읍 청화로 197|경상북도 청도군 청도읍 고수리 846-1|한식|할매김밥|식신
진땡이국밥|||872893|경북 칠곡군 왜관읍 시장1길 3|경상북도 칠곡군 왜관읍 왜관리 211-197|한식|진땡이국밥|식신
마고닭|||358418|경북 포항시 남구 상대로 107|경상북도 포항시 남구 상도동 18-233|고기/구이류|마고닭|식신
대원대게센타|||343614|경북 울진군 죽변면 죽변항길 101|경상북도 울진군 죽변면 죽변리 32-28|한식|대원대게센타|식신
정수가성|||255999|경북 경주시 보불로 318|경상북도 경주시 하동 335-3|한식|정수가성|식신
명동쫄면|||256047|경상북도 경주시 계림로93번길 3 |경상북도 경주시 노동동 80-8  |한식|명동쫄면|식신
수리뫼|||256174|경상북도 경주시 포석로 110-32 |경상북도 경주시 내남면 이조리 657  |한식|수리뫼|식신
대릉원한정식|||267106|경상북도 경주시 포석로1050번길 39-20 |경상북도 경주시 황남동 193-8|한식|대릉원한정식|식신
벤자마스|||370622|경북 경주시 윗동천길 2|경상북도 경주시 동천동 160|카페/디저트|벤자마스|식신
남정부일기사식당|||256041|경상북도 경주시 배리1길 3 |경상북도 경주시 배동 948-3  |한식|남정부일기사식당|식신
외바우|||366003|경북 경주시 안강읍 구부랑3길 12|경상북도 경주시 안강읍 산대리 2402-6|한식|외바우|식신
삼송꾼만두|||267495|경북 영천시 교창길 10|경상북도 영천시 창구동 52|한식|삼송꾼만두|식신
삼형제횟집|||367542|경북 포항시 북구 죽도시장길 37|경상북도 포항시 북구 죽도동 568-23|한식|삼형제횟집|식신
용장암소숯불|||274402|경북 경주시 내남면 용장리 1288-315|경상북도 경주시 내남면 용장리 1288-315|고기/구이류|용장암소숯불|식신
사계절대게직판장|||268177|경북 영덕군 강구면 강구대게길 52|경상북도 영덕군 강구면 강구리 256-61|한식|사계절대게직판장|식신
동해안횟집|||268176|경상북도 영덕군 동해대로 4198-5 |경상북도 영덕군 남정면 남호리 140  |한식|동해안횟집|식신
부천성|||267668|경북 경산시 대학로 73-2|경상북도 경산시 중방동 818-52|일식/중식/세계음식|부천성|식신
새재할매집|||267982|경상북도 문경시 새재로 922 |경상북도 문경시 문경읍 상초리 288-60  |고기/구이류|새재할매집|식신
산동식당|||259706|경북 구미시 산동면 강동로 1001|경상북도 구미시 산동면 적림리 105-1|고기/구이류|산동식당|식신
진일대게회|||268221|경상북도 영덕군 영덕대게로 894 |경상북도 영덕군 영덕읍 창포리 125-1  |한식|진일대게회|식신
한재미나리사랑가든|||269155|경북 청도군 청도읍 한재로 388|경상북도 청도군 청도읍 평양리 670-2|고기/구이류|한재미나리사랑가든|식신
진남매운탕|||274410|경북 문경시 마성면 진남1길 210|경상북도 문경시 마성면 신현리 128|한식|진남매운탕|식신
풍기인삼갈비|||41348|경북 영주시 풍기읍 소백로 1933|경상북도 영주시 풍기읍 동부리 237-2|고기/구이류|풍기인삼갈비|식신
대도식당|||274407|경북 김천시 김천로 178-1|경상북도 김천시 남산동 16-1|한식|대도식당|식신
원조청도추어탕고디탕|||268779|경북 청도군 청도읍 청화로 211|경상북도 청도군 청도읍 고수리 852-3|한식|원조청도추어탕고디탕|식신
연일물회|||259039|경상북도 포항시 남구 연일로159번길 9-1 |경상북도 포항시 남구 연일읍 생지리 299-1  |한식|연일물회|식신
나드리|||268342|경상북도 영주시 중앙로 89 나드리 |경상북도 영주시 영주동 382-1 나드리  |한식|나드리|식신
박가네왕갈비찜|||367257|경상북도 구미시 송원서로 21 |경상북도 구미시 송정동 35-5  |고기/구이류|박가네왕갈비찜|식신
신상철선산곱창|||367253|경상북도 구미시 금오산로22길 36-8 |경상북도 구미시 원평동 396-12  |고기/구이류|신상철선산곱창|식신
대구식육식당|||264653|경북 안동시 풍산읍 풍산태사로 1099|경상북도 안동시 풍산읍 상리리 462|고기/구이류|대구식육식당|식신
청송식당|||268213|경북 영덕군 강구면 강구대게4길 9-7|경상북도 영덕군 강구면 강구리 579-3|한식|청송식당|식신
숙영식당|||256044|경상북도 경주시 계림로 60 |경상북도 경주시 황남동 13-5  |한식|숙영식당|식신
아덴|||481368|경상북도 경주시 보문로 424-34 |경상북도 경주시 신평동 719-143  |카페/디저트|아덴|식신
옥동손국수|||264629|경북 안동시 강변마을1길 91|경상북도 안동시 당북동 434|한식|옥동손국수|식신
가마솥족발|||329062|경상북도 경주시 봉황로 39-1 |경상북도 경주시 노서동 54-4  |고기/구이류|가마솥족발|식신
영흥반점|||267983|경북 문경시 상신로 6-1|경상북도 문경시 점촌동 241-33|일식/중식/세계음식|영흥반점|식신
죽변우성식당|||365930|경상북도 울진군 죽변항길 69 화진식당 |경상북도 울진군 죽변면 죽변리 390-163|한식|죽변우성식당|식신
우리복어식당|||268329|경상북도 영주시 번영로 177 우리복어식당 |경상북도 영주시 영주동 358-2|한식|우리복어식당|식신
청담|||367259|경북 구미시 신시로16길 95|경상북도 구미시 송정동 456-10  |한식|청담|식신
부석사식당|||268308|경상북도 영주시 부석사로 317 부석사식당 |경상북도 영주시 부석면 북지리 287-5|한식|부석사식당|식신
울릉천부식당|||259077|경상북도 포항시 북구 삼호로47번길 8 |경상북도 포항시 북구 대신동 65-8  |한식|울릉천부식당|식신
중앙찜닭|||264663|경북 안동시 번영1길 51|경상북도 안동시 서부동 181-2|고기/구이류|중앙찜닭|식신
만포한우갈비|||365753|경북 포항시 남구 양학천로 160|경상북도 포항시 남구 대도동 18-7  |고기/구이류|만포한우갈비|식신
논실커피로스터스|||258620|경북 포항시 남구 희망대로514번길 46|경상북도 포항시 남구 대잠동 510|카페/디저트|논실커피로스터스|식신
서울여관식당|||268417|경상북도 청송군 약수길 18-1 |경상북도 청송군 청송읍 부곡리 299-5  |고기/구이류|서울여관식당|식신
윤쉐프의고기집|||367258|경북 구미시 신시로14길 10|경상북도 구미시 송정동 465|고기/구이류|윤쉐프의고기집|식신
평남식당|||367585|경상북도 포항시 북구 죽도시장3길 9-16 |경상북도 포항시 북구 죽도동 2-358  |한식|평남식당|식신
놋전분식|||365998|경북 경주시 첨성로 55-8|경상북도 경주시 사정동 165-24|한식|놋전분식|식신
용궁단골식당/상주점|||366172|경북 상주시 상산로 35|경상북도 상주시 신봉동 483-1|한식|용궁단골식당 상주점|식신
제일반점|||367120|경북 울진군 죽변면 죽변리 36-7|경상북도 울진군 죽변면 죽변리 36-103|일식/중식/세계음식|제일반점|식신
농우마실|||367256|경북 구미시 송선로 498|경상북도 구미시 도량동 393|고기/구이류|농우마실|식신
아라비카커피숍|||259046|경상북도 포항시 북구 칠성로47번길 11 |경상북도 포항시 북구 중앙동 74  |카페/디저트|아라비카커피숍|식신
바다소리|||368373|경북 영덕군 강구면 영덕대게로 133|경상북도 영덕군 강구면 강구리 231-1|한식|바다소리|식신
다락방|||365750|경상북도 포항시 북구 양학천로 39 |경상북도 포항시 북구 죽도동 626-18  |한식|다락방|식신
대원식당|||267644|경북 고령군 쌍림면 대가야로 691|경상북도 고령군 쌍림면 귀원리 1-4|한식|대원식당|식신
한미식당|||371320|경북 칠곡군 왜관읍 석전로 159|경상북도 칠곡군 왜관읍 석전리 447-6|양식/레스토랑|한미식당|식신
태화횟집|||377120|경북 포항시 북구 여남포길 57|경상북도 포항시 북구 여남동 135|한식|태화횟집|식신
탐복미나리가든|||348028|경북 청도군 청도읍 한재로 382|경상북도 청도군 청도읍 평양리 670-1|고기/구이류|탐복미나리가든|식신
정록쌈밥|||393007|경상북도 경주시 계림로 48 |경상북도 경주시 황남동 27-3  |한식|정록쌈밥|식신
최영화빵|||366005|경북 경주시 북정로 6-1|경상북도 경주시 황오동 307-2|카페/디저트|최영화빵|식신
역전추어탕|||267747|경상북도 청도군 청화로 204 |경상북도 청도군 청도읍 고수리 969-21  |한식|역전추어탕|식신
죽령주막|||268305|경북 영주시 풍기읍 죽령로 2136|경상북도 영주시 풍기읍 수철리 산86-15|한식|죽령주막|식신
명동감자탕|||370164|경북 영주시 중앙로106번길 8|경상북도 영주시 하망동 340-20|한식|명동감자탕|식신
신비섬|||268109|경북 울릉군 울릉읍 울릉순환로 592|경상북도 울릉군 울릉읍 사동리 286|한식|신비섬|식신
달기약수촌|||268420|경북 청송군 청송읍 부곡리 287-1|경상북도 청송군 청송읍 부곡리 287-1|고기/구이류|달기약수촌|식신
흥부네순대|||268071|경북 예천군 용궁면 용궁로 134|경상북도 예천군 용궁면 읍부리 153-4|한식|흥부네순대|식신
40년전통의할매손칼국수|||365749|경북 포항시 남구 오천읍 장기로1690번길 16-1|경상북도 포항시 남구 오천읍 세계리 822-7  |한식|40년전통의할매손칼국수|식신
봉화본가|||269778|경북 봉화군 봉화읍 내성천1길 60|경상북도 봉화군 봉화읍 내성리 190-7|고기/구이류|봉화본가|식신
신선식당|||367212|경상북도 안동시 광석3길 20 |경상북도 안동시 광석동 232-1  |한식|신선식당|식신
종점식당|||268306|경북 영주시 부석면 부석사로 319|경상북도 영주시 부석면 북지리 287-1|한식|종점식당|식신
화산숯불|||365996|경북 경주시 천북면 천강로 460|경상북도 경주시 천북면 화산리 1228|고기/구이류|화산숯불|식신
중앙식육식당|||365928|경상북도 영주시 중앙로 113-1 중앙식육식당 |경상북도 영주시 하망동 344-47|고기/구이류|중앙식육식당|식신
대화만두|||367327|경북 경주시 계림로93번길 7|경상북도 경주시 노동동 139-71|한식|대화만두|식신
돼지목장|||367255|경북 구미시 봉곡로22길 37|경상북도 구미시 봉곡동 181-11|고기/구이류|돼지목장|식신
빛꾸리|||481547|경북 경주시 손효자길 16-1|경상북도 경주시 황남동 250  |카페/디저트|빛꾸리|식신
서부불고기|||365929|경북 영주시 풍기읍 동성로 102-20|경상북도 영주시 풍기읍 서부리 129-1  |고기/구이류|서부불고기|식신
뉴욕제과|||176610|경상북도 문경시 금천로 557 |경상북도 문경시 산북면 대상리 78-1|카페/디저트|뉴욕제과|식신
울릉약소/숯불가든|||268138|None|경상북도 울릉군 울릉읍 사동리 227-5|고기/구이류|울릉약소 숯불가든|식신
다애식당|||268143|경상북도 울릉군 도동1길 42 |경상북도 울릉군 울릉읍 도동리 150-5|한식|다애식당|식신
아소코|||872196|경상북도 구미시 금오산로20길 7-2 |경상북도 구미시 원평동 410-13  |일식/중식/세계음식|아소코|식신
신사랑방식당|||367254|경북 구미시 금오산로 140|경상북도 구미시 원평동 964-421|한식|신사랑방식당|식신
모모식당|||365754|경상북도 포항시 남구 호미로 245-31 |경상북도 포항시 남구 구룡포읍 구룡포리 956-9  |한식|모모식당|식신
두꺼비식당|||268116|None|경상북도 울릉군 울릉읍 도동리 71|한식|두꺼비식당|식신
대풍만두|||367213||경상북도 안동시 서부동 182-18|한식|대풍만두|식신
영주랜떡|||482316|경상북도 영주시 구성로350번길  15 랜드로바 |경상북도 영주시 영주동 376-8|한식|영주랜떡|식신
시즈닝|||872989|경북 경주시 첨성로99번길 25-2|경상북도 경주시 황남동 229-27|양식/레스토랑|시즈닝|식신
CAFE737|||367302|경북 경주시 원화로 189-1|경상북도 경주시 인왕동 737-2|카페/디저트|CAFE737|식신
카페비스타|||377107|경북 구미시 고아읍 들성로 185-9|경상북도 구미시 고아읍 문성리 632-1|카페/디저트|카페비스타|식신
고령모듬추어탕|||366169|경상북도 고령군 장기터길 10-7 |경상북도 고령군 대가야읍 장기리 150-2  |한식|고령모듬추어탕|식신
천금수산|||480144|경북 울릉군 울릉읍 봉래길 6|경상북도 울릉군 울릉읍 도동리 316-7|한식|천금수산|식신
백년찻집|||366174|경북 칠곡군 동명면 한티로 573|경상북도 칠곡군 동명면 기성리 212|카페/디저트|백년찻집|식신
태양식당|||268127||경상북도 울릉군 서면 남양리 619-3|한식|태양식당|식신
솔봉숯불구이|||375114|경상북도 봉화군 미륵골길 2 |경상북도 봉화군 봉성면 봉성리 388-13  |고기/구이류|솔봉숯불구이|식신
987피자|||481163|경북 경주시 포석로1092번길 26|경상북도 경주시 황남동 75|양식/레스토랑|987피자|식신
녹음제과|||999543|경북 경주시 첨성로49번길 36|경상북도 경주시 사정동 122-30|카페/디저트|녹음제과|식신
김천식당|||631131|경상북도 문경시 산북면 386 |경상북도 문경시 산북면 김용리 386|고기/구이류|김천식당|식신
포항특미물회|||481104|경상북도 포항시 북구 동빈로 106 |경상북도 포항시 북구 동빈1가 71-77  |한식|포항특미물회|식신
창우물회|||317261|경북 포항시 남구 구룡포읍 호미로 281|경상북도 포항시 남구 구룡포읍 구룡포리 390-39|한식|창우물회|식신
흥부막창|||391833|경북 경주시 공영주택길 13-1|경상북도 경주시 성건동 620-372|고기/구이류|흥부막창|식신
만리궁|||482124|경상북도 칠곡군 석전로12길 7 |경상북도 칠곡군 왜관읍 석전리 432-1  |일식/중식/세계음식|만리궁|식신
진땡이국밥|||727160|경북 김천시 용암로 46|경상북도 김천시 용두동 29|한식|진땡이국밥|식신
가나다라브루어리|||873016|경상북도 문경시 문경대로 625-1 |경상북도 문경시 유곡동 355-30   |나이트라이프|가나다라브루어리|식신
향미식당|||872463|경북 청도군 청도읍 뒷마1길 5-10|경상북도 청도군 청도읍 고수리 954|한식|향미식당|식신
돌섬식당|||481494|경상북도 울릉군 도동3길 10-1 |경상북도 울릉군 울릉읍 도동리 184-5  |한식|돌섬식당|식신
벨루스커피|||481369|경북 경주시 천군1길 8-5|경상북도 경주시 천군동 392-5|카페/디저트|벨루스커피|식신
엘토로원조구룡포과메기|||391770|경북 포항시 북구 죽도로40번길 7-1|경상북도 포항시 북구 죽도동 47-8|양식/레스토랑|엘토로원조구룡포과메기|식신
보배식당|||481499|경북 울릉군 울릉읍 도동2길 45|경상북도 울릉군 울릉읍 도동리 189|한식|보배식당|식신
목석원|||658751|경북 안동시 풍천면 전서로 159|경상북도 안동시 풍천면 하회리 246|한식|목석원|식신
한우와된장|||390422|경상북도 안동시 전서로 72 한우와 된장 |경상북도 안동시 풍천면 하회리 1053-11|고기/구이류|한우와된장|식신
부산찐빵|||383502|경북 경주시 원화로 240|경상북도 경주시 황오동 124-18|카페/디저트|부산찐빵|식신
소사이어티나귀|||872848|경북 경주시 임해로 127|경상북도 경주시 황오동 6-10|양식/레스토랑|소사이어티나귀|식신
총각찜닭|||392260|경북 안동시 번영길 6|경상북도 안동시 남문동 178-2|고기/구이류|총각찜닭|식신
하루면옥|||826518|경북 구미시 봉곡남로 5|경상북도 구미시 봉곡동 310-6|한식|하루면옥|식신
자연묵집|||704548|경상북도 영주시 회헌로 508 자연묵집풍경 |경상북도 영주시 안정면 동촌리 129-1|한식|자연묵집|식신
황오당|||1064557|경북 경주시 태종로 793|경상북도 경주시 황오동 326-1|카페/디저트|황오당|식신
