##NAME|SUBNAME|NEWADDR|FEAT|SHOPCODE|X|Y@@GS25
GS25|아산주은점|충남 아산시 어의정로183번길14, 상가 110호 (풍기동 229-71, 주은아파트상가동110호,111호)|cafe25;drug;post|VE751|36.77637306|127.01713332
GS25|아산중앙점|충남 아산시 온화로11번길8, 1층(온양2동 491)|lotto;cafe25;instant;drug;post;withdrawal;smart_atm|VD542|36.77863839|126.99916895
GS25|아산창신점|충남 아산시 번영로208(모종동 565-1)|cafe25;instant;drug;post;withdrawal;smart_atm|VK260|36.78418414|127.01362772
GS25|아산충무점|충남 아산시 충무로70, 외 1필지 (권곡동 544-1)|cafe25;drug;post|VQ425|36.78731461|127.0064619
GS25|아산탕정점|충남 아산시 탕정면 탕정면로228 (호산리 486)|cafe25;drug;post;withdrawal|VY333|36.80908322|127.07648293
GS25|아산트라점|충남 아산시 탕정면 탕정면로8번길8, 1층 (명암리 937-6)|cafe25;drug;post;withdrawal;smart_atm;self_cook|VY928|36.79813317|127.05797959
GS25|아산퍼스트점|충남 아산시 둔포면 충무로1396 (관대리 197)|cafe25;drug;post;withdrawal;smart_atm;self_cook|VO325|36.8975024|127.03538552
GS25|아산펜타점|충남 아산시 배방읍 광장로177-10, 1층 111-112호 (장재리 1758, 펜타플러스)|cafe25;post;withdrawal;self_cook|VO237|36.79776645|127.10501357
GS25|아산풍기점|충남 아산시 풍기동243번지|cafe25;instant;drug;post;withdrawal|VR012|36.77329051|127.01597407
GS25|아산한남점|충남 아산시 염치읍 충무로308번길24,  101호(방현리 442, 한남프레시앙아파트)|drug;post;withdrawal;smart_atm|VH184|36.80833606|127.00939555
GS25|아산한성점|충남 아산시 배방읍 모산로51, 319동 101호 (공수리 1486, 배방3차한성필하우스아파트)|cafe25;instant;drug;post|VY794|36.77393791|127.04791386
GS25|아산행복점|충남 아산시 배방읍장재리 1348번지|cafe25;instant;drug;post|VY695|36.78957394|127.09892408
GS25|아산현대점|충남 아산시 방축로8, 상가 1층 101호 (방축동 55-11, 방축현대아파트)|instant;drug;post;withdrawal|VK018|36.78118934|126.98859376
GS25|아산홍익점|충남 아산시 탕정면 선문로387,  120동 1층 104호 (호산리 497-5, 홍익아파트)|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook|VN783|36.80739297|127.07815064
GS25|아산희망로점|충남 아산시 배방읍 희망로46번길11-9, 128호 (장재리 1729, 상가동)|cafe25;drug;post|VY384|36.78916627|127.10341056
GS25|아스티오피스텔점|부산 동구 중앙대로214번길7-8, 1층 103호 (초량동 1201-1)|cafe25;drug;post;withdrawal|VX509|35.1164713|129.04198444
GS25|아이엠병원|충북 청주시 서원구 청남로2140 (모충동 95-3)|instant;post;withdrawal|VS871|36.62304819|127.48870023
GS25|아이파크2단지점|부산 동래구 시실로49, 210동 1층 102호 (명륜동 17-11)|cafe25;instant;drug;post;withdrawal;jella_soft|VO756|35.21526873|129.08856356
GS25|아이파크몰점|서울 용산구 한강대로21나길7,  6층 18호 (한강로3가 40-999, 현대아이파크몰)|battery|VF666|37.52960329|126.96394581
GS25|아주대박점|경남 거제시 아주1로2길118 (아주동 1670-10)|cafe25;drug;post;withdrawal|VN401|34.86904472|128.67988393
GS25|아주대점|경기 수원시 영통구 아주로46(원천동 18-1)|drug;post;battery;withdrawal|V3653|37.27885442|127.04419609
GS25|아주덕진점|경남 거제시 아주2로110 (아주동, 아주덕진봄아파트)|cafe25;instant;drug;post;withdrawal|VO454|34.87075332|128.68063084
GS25|아주드림점|경남 거제시 아주1로2길27 (아주동 1690-1)|cafe25;instant;drug;post;withdrawal;smart_atm|V2H87|34.86702673|128.68926256
GS25|아주숲속점|경남 거제시 용소7길20 (아주동 890, 숲속의아침)|cafe25;instant;drug;post;withdrawal|VN521|34.87897661|128.69147353
GS25|아주신도시점|경남 거제시 아주로74(아주동 1192)|cafe25;instant;drug;post;withdrawal|VS368|34.86500257|128.68693794
GS25|아주중앙점|경남 거제시 아주1로5 (아주동 494-3)|drug;post;withdrawal|VE686|34.86816284|128.6908033
GS25|아주푸르지오점|경남 거제시 아주동1003번지|cafe25;post;withdrawal|VJ093|34.86998946|128.68821538
GS25|아주프라자점|경기 수원시 영통구 월드컵로150번길20,  106호(원천동 576)|cafe25;drug;post;battery;withdrawal|VR692|37.27724771|127.04944855
GS25|아주황금점|경남 거제시 아주1로104 (아주동 1375)|cafe25;instant;drug;post;withdrawal|VI249|34.86784345|128.68190843
GS25|아중대로점|전북 전주시 덕진구 건산로300 (산정동 876-1)|cafe25;drug;post;withdrawal|VO827|35.83624249|127.16977688
GS25|아중마을점|전북 전주시 덕진구 가재미로85, (상가1층)(인후동1가 825-7)|cafe25;drug;post;withdrawal;smart_atm|VU362|35.83258294|127.16066156
GS25|아중빌리지점|전북 전주시 덕진구 동가재미3길34-1(인후동1가 848-7)|drug;post;withdrawal;smart_atm|VG819|35.83424727|127.16409739
GS25|아중센터점|전북 전주시 덕진구 아중4길15(우아동2가 929-1)|cafe25;drug;post;withdrawal;smart_atm|VW385|35.83024816|127.17361349
GS25|아중스타점|전북 전주시 덕진구 석소로27, 107동 106호 (인후동1가 890-3, 제상가)|cafe25;drug;post|VW315|35.82960408|127.16778741
GS25|아중타운점|전북 전주시 덕진구 아중3길14, 102호 (우아동2가 911-1, 그린피아)|cafe25;instant;drug;post;withdrawal|VE584|35.82935428|127.17076726
GS25|아중호수공원점|전북 전주시 덕진구 인교9길25 (우아동1가 1119-4)|cafe25;drug;post|VT983|35.82592713|127.17569467
GS25|아차산점|서울 광진구 천호대로129길22(구의2동 52-1)|cafe25;instant;drug;post;battery;withdrawal|VM120|37.55263393|127.09082473
GS25|아침고요수목원점|경기 가평군 상면 수목원로22 (임초리 431-14)|cafe25;instant;post;withdrawal|VU987|37.77182972|127.37129843
GS25|아크리아점|인천 연수구 신송로125번길13,  107호(송도동 3-6, 아크리아빌딩)|withdrawal|VG721|37.39460539|126.65107975
GS25|아포덕일점|경북 김천시 아포읍 한지2길64-14 (국사리 1118-27)|cafe25;bakery;instant;drug;post;withdrawal|VI008|36.15804238|128.26236942
GS25|아포중앙점|경북 김천시 아포읍 한지1길71(국사리 996)|cafe25;instant;drug;post;withdrawal;jella_soft;self_cook|VU608|36.15910428|128.2631065
GS25|아현뉴타운점|서울 마포구 마포대로195, 상가 4동 117호 (아현동 774, 마포래미안푸르지오)|drug;post|V2T35|37.5530857|126.95284652
GS25|아현시장점|서울 마포구 신촌로30길5 (아현동 346-33)|cafe25;instant;drug;post;battery;withdrawal|VI403|37.55671102|126.95218461
GS25|아현이편한점|서울 서대문구 신촌로35길10, 119호 (북아현동 136-21, e편한세상신촌 4단지)|cafe25;instant;drug;post|VT249|37.55782031|126.9553495
GS25|안골공원점|경남 창원시 진해구 안청남로4(안골동 351-2)|cafe25;drug;post;withdrawal;smart_atm;self_cook|VW323|35.10112386|128.80346827
GS25|안남사랑점|부산 동래구 안남로89-1, 1층 (안락동 629-28)|instant;drug;post;withdrawal|V2A68|35.19364131|129.10187995
GS25|안녕원룸점|경기 화성시 효행로414번길16, 1층 일부(안녕동 188-440)|cafe25;instant;drug;post;withdrawal|V2J52|37.2117681|126.98150057
GS25|안덕계곡점|제주 서귀포시 안덕면 일주서로1526 (감산리 360-1)|cafe25|VW182|33.25830416|126.35283813
GS25|안덕대평점|제주 서귀포시 안덕면 난드르로11(창천리 820-5, 대평슈퍼민박)|cafe25;post|V9352|33.23461929|126.36716482
GS25|안덕서광점|제주 서귀포시 안덕면 중산간서로1882 (서광리 716-1)|cafe25;post;withdrawal;self_cook|VP161|33.28922195|126.32204931
GS25|안동경동로점|경북 안동시 경동로293 (송현동 514-9)|cafe25;instant;drug;post|VP398|36.57356163|128.69339311
GS25|안동경안점|경북 안동시 황토마을2길2 (송현동 592-16)|cafe25;instant;drug;post;withdrawal;jella_soft;self_cook|VR477|36.57563202|128.68445048
GS25|안동금탑점|경북 안동시 퇴계로155, 제101동 제1층 제상가동 101호 (신안동 277-2)|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook|VY621|36.57125016|128.73181822
GS25|안동대학로점|경북 안동시 송천1길146-20 (송천동 363-1)|drug;post;withdrawal;smart_atm;self_cook|VY841|36.54472883|128.79496337
GS25|안동대후문점|경북 안동시 논골길49-4 (송천동 478-1)|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook|VQ546|36.54073204|128.79697743
GS25|안동마뜰점|경북 안동시 중평2길50, 진마트 (용상동 1179-322)|instant;drug;post|V2G54|36.55487536|128.75349089
GS25|안동법원점|경북 안동시 강남5길40(정하동 257-10)|cafe25;instant;drug;post;withdrawal|VW294|36.55077971|128.73392618
GS25|안동병원점|경북 안동시 앙실로11, 안동병원 (수상동 574-2)|instant;post|VS611|36.54685923|128.7010066
GS25|안동상록점|경북 안동시 풍천면갈전리 상록아파트|cafe25;drug;post;withdrawal|VX050|36.57822742|128.49716476
GS25|안동서부점|경북 안동시 대안로25 (태화동 58-1)|drug;post;withdrawal|V6574|36.56547219|128.71568719
GS25|안동센타점|경북 안동시 대안로117-1 (대석동 272-2)|drug;post;withdrawal|VQ447|36.56557246|128.72593287
GS25|안동솔뫼점|경북 안동시 송천2길72-23 (송천동 885-9)|drug;post;withdrawal|VO941|36.54326896|128.793597
GS25|안동송현LH점|경북 안동시 송현길16, 상가 101호, 102호 (송현동 1145, 송현휴먼시아3단지)|drug;post|V2W66|36.57408544|128.68853742
GS25|안동시청점|경북 안동시 태사2길39,  1호(북문동 321-1)|drug;withdrawal|V6251|36.56800976|128.73117317
GS25|안동역점|경북 안동시 경동로681 (운흥동 175-19)|cafe25;drug;post;withdrawal|VY707|36.56333346|128.73248087
GS25|안동옥서점|경북 안동시 옥서1길90, 상가 104호 및 105호 (옥동 920-1)|cafe25;instant;drug;post;withdrawal;self_cook|VT943|36.56228838|128.69168365
GS25|안동용상점|경북 안동시 전거리1길71, 외 2필지 (용상동 1441-14)|cafe25;bakery;instant;drug;post;withdrawal;jella_soft;self_cook|VM013|36.55955705|128.74849816
GS25|안동으뜸점|경북 안동시 서경지1길2 (태화동 183-12)|cafe25;instant;drug;post;withdrawal;smart_atm|VP459|36.56246026|128.71449757
GS25|안동의료원점|경북 안동시 태사2길55, 내 (북문동 470, 안동의료원)|cafe25;instant;drug;post;jella_soft;self_cook|VT043|36.5679672|128.73223414
GS25|안동중앙점|경북 안동시 태사길14-10(삼산동 53-1)|cafe25;instant;post;withdrawal;self_cook|VU245|36.56627673|128.73161489
GS25|안동타운점|경북 안동시 말구리길40 (태화동 897, 경북 지체 장애인 협회 안동시 지부)|cafe25;instant;drug;post;withdrawal|VS976|36.56557658|128.70573387
GS25|안동태화샛별점|경북 안동시 경동로454, 1층 상가 (태화동 633-3)|instant;drug;post|V2D66|36.56741502|128.70877829
GS25|안동태화점|경북 안동시 안기천로101(태화동 71-25)|post;withdrawal|V6852|36.5664421|128.71775182
GS25|안동풍천점|경북 안동시 풍천면갈전리 1430번지|cafe25;instant;drug;post;atm;withdrawal|VQ647|36.57526386|128.50112355
GS25|안동한일점|경남 김해시 삼안로131번길14, GS25 안동한일점 (삼방동 34-4)|cafe25;instant;drug;post;withdrawal|VU430|35.23991492|128.91392563
GS25|안락SK점|부산 동래구 충렬대로459번길40 (안락동 472-3)|cafe25;instant;drug;post;withdrawal|VR755|35.19643974|129.1103072
GS25|안락석천점|부산 동래구 안연로84 (안락동 733-1)|cafe25;instant;drug;post|V2F85|35.19518607|129.0985297
GS25|안락아이존빌점|부산 동래구 충렬대로428번길62, 1층 (안락동 628-9, 방림빌딩)|cafe25;instant;drug;post;withdrawal;smart_atm|VW909|35.19403879|129.10376301
GS25|안락충렬점|부산 동래구 명안로18번길3 (안락동 449-22)|cafe25;instant;drug;post;withdrawal|V2B46|35.19827707|129.10455608
GS25|안락휴먼시아점|부산 동래구 충렬대로457번길72, 5동 101호 (안락동 465-1)|cafe25;instant;drug;post|VY364|35.19876174|129.10971286
GS25|안면도점|충남 태안군 안면읍 안면대로3061(승언리 63-159)|cafe25;drug;withdrawal;smart_atm|VH903|36.50476165|126.35098591
GS25|안면백사장점|충남 태안군 안면읍 백사장1길81 (창기리 2193-4)|cafe25;bakery;instant;post;withdrawal|VR707|36.58532063|126.31862406
GS25|안목해맞이점|강원 강릉시 창해로14번길30 (견소동 287-85)|cafe25;drug|V2H68|37.77201837|128.94799021
GS25|안민청솔점|경남 창원시 성산구 안민로117번길11, 102호 (안민동 163-1, 청솔온천)|cafe25;instant;drug;post;withdrawal;self_cook|VE349|35.18703691|128.68954924
GS25|안산MTV점|경기 안산시 단원구 엠티브이5로21, 102호 (성곡동, 금성제어기판매(주))|cafe25;instant;drug;post;withdrawal|VS170|37.31323704|126.74658637
GS25|안산SK점|경기 안산시 상록구 감골2로60, 분산상가 104호 (사2동 1345, 선경)|cafe25;instant;drug;post;battery;atm;withdrawal|VQ928|37.29204059|126.85007664
GS25|안산각골점|경기 안산시 상록구 각골로1길3,  102호(본오2동 773-13)|cafe25;instant;drug;post;battery;withdrawal|VG609|37.29414548|126.87312044
GS25|안산경일점|경기 안산시 상록구 성포로45, 상가 103,104(성포동 591-4)|lotto;cafe25;instant;drug;post|VJ934|37.3235191|126.84679898
GS25|안산고잔점|경기 안산시 단원구 광덕서로62,  108호(고잔동 710-3, 고잔법조빌딩)|lotto;toto;cafe25;instant;drug;post;battery;withdrawal;smart_atm|V5668|37.31019986|126.82739627
GS25|안산골드점|경기 안산시 단원구 원곡공원로1, 101호 (원곡동 960-4, 로자벨호텔)|drug;post|V2X26|37.33372745|126.79165412
GS25|안산공고점|경기 안산시 상록구 시낭북로5길13, 103호 (부곡동 724-8)|cafe25;bakery;instant;drug;post;withdrawal|VR412|37.33564563|126.85962488
GS25|안산광양점|경기 안산시 단원구 별망로453, 122호 (목내동 403-3, 광양프런티어밸리2)|cafe25;bakery;drug;post|VO745|37.30403302|126.77544646
GS25|안산광장점|경기 안산시 단원구 선부광장1로82,  1층 105호(선부3동 1076-6)|toto;cafe25;drug;post;withdrawal|V5968|37.33561576|126.81262461
GS25|안산구룡점|경기 안산시 상록구 구룡로56, 1층(일동 113)|drug;post;withdrawal|VQ193|37.31418233|126.87091483
GS25|안산그린점|경기 안산시 단원구 민속공원로76(고잔동 757-2)|toto;cafe25;drug;post;withdrawal|V3663|37.31220604|126.83895088
GS25|안산늘봄점|경기 안산시 단원구 고잔로18, 103호 (고잔1동 524, 늘봄스위트빌)|cafe25;drug;withdrawal|VG002|37.31922843|126.82829398
GS25|안산다와점|경기 안산시 상록구 장화로24,  101호(사2동 1407)|cafe25;instant;drug;post;battery;withdrawal|VL264|37.28418503|126.85118856
GS25|안산다정점|경기 안산시 단원구 원곡로26, 101~102호(원곡동 800)|instant;drug;post;withdrawal|VQ196|37.32945548|126.7924447
GS25|안산대학로점|경기 안산시 상록구 안산대학로174,  101호(일동 611-10)|cafe25;drug;post;withdrawal|VG781|37.30841912|126.87224189
GS25|안산동명점|경기 안산시 단원구 선부광장1로38,  106호(선부2동 1070-18, 상록타운)|drug;withdrawal|VJ257|37.33662839|126.80938121
GS25|안산두리점|경기 안산시 단원구 달미로100(선부3동 1096-16)|cafe25;instant;drug;post;battery;withdrawal;self_cook|V4624|37.34464705|126.81558606
GS25|안산로데오점|경기 안산시 단원구 고잔1길48, 102호 (고잔동 540-3, 천혜빌딩)|drug;post;battery;withdrawal|VI383|37.31797847|126.83860261
GS25|안산마이빌점|경기 안산시 단원구 고잔로23-12, 114호 (고잔1동 523-6, 대우마이빌)|cafe25;instant;drug;post;battery;withdrawal;self_cook|VI970|37.32049077|126.8292898
GS25|안산매화점|경기 안산시 상록구 매화로4길1,  101호(이동 574-5)|drug;post;withdrawal|VL710|37.30402912|126.86170425
GS25|안산미라클점|경기 안산시 상록구 석호로107, 101호 (사동 1191-12)|cafe25;instant;drug;post;withdrawal;smart_atm|VS648|37.30171879|126.84736882
GS25|안산벽산점|경기 안산시 단원구 선부광장북로36,  101호(선부동 1082)|instant;drug;post;battery;withdrawal|VW231|37.33777496|126.81139441
GS25|안산보네르점|경기 안산시 단원구 안산천남로211,  101호(고잔동 778, 보네르빌리지)|cafe25;drug;post|VN291|37.30830418|126.83984565
GS25|안산본오점|경기 안산시 상록구 본원로85, 101호, 102호 (본오동 856-20)|instant;drug;post|V2D57|37.29189865|126.86806749
GS25|안산본이로점|경기 안산시 상록구 본이로1길3, 102호 (본오동 790-10)|cafe25;drug;post;withdrawal|VR207|37.29522648|126.87119822
GS25|안산본점|경기 안산시 상록구 샘골로148,  상가 130호(본오3동 872-19, 한미)|lotto;toto;drug;post;battery;withdrawal|VH422|37.29698092|126.86338953
GS25|안산부곡점|경기 안산시 상록구 부곡로96,  102동 101호(부곡동 627-15, 다청림)|cafe25;instant;drug;post;withdrawal|VF546|37.33068648|126.86209204
GS25|안산사동점|경기 안산시 상록구 후곡5길31,  101호(사1동 1294-9)|cafe25;instant;drug;post;battery;withdrawal|VF798|37.29586982|126.84911605
GS25|안산산호점|경기 안산시 단원구 선부광장1로69,  상가 101호(선부3동 1081, 산호한양)|lotto;cafe25;drug;post;battery;withdrawal;smart_atm|VD201|37.33674994|126.81340797
GS25|안산삼익점|경기 안산시 단원구 새뿔길55 (신길동 1438, 상가A동105,106호)|cafe25;instant;drug;post;battery;withdrawal|VS178|37.33768228|126.77754101
GS25|안산샘골로점|경기 안산시 상록구 샘골로101, 101호 (본오동 882-12)|cafe25;instant;drug;post;withdrawal;smart_atm|VW458|37.2929192|126.86267243
GS25|안산석수점|경기 안산시 단원구 석수로5길26, 103호 (선부동 1026-5)|cafe25;instant;drug;post;battery;withdrawal|VS468|37.34283377|126.80462223
GS25|안산석호로점|경기 안산시 상록구 석호로339, 1층 (본오동 827-4)|cafe25;instant;drug;post;withdrawal;smart_atm;self_cook|VU788|37.29356884|126.86840338
GS25|안산선부로점|경기 안산시 단원구 석수로4길14 (선부동 1037-10)|cafe25;bakery;instant;drug;post;smart_atm|V2D76|37.3419675|126.80628366
GS25|안산선부점|경기 안산시 단원구 선부로185(선부3동 1087-1, 화성프라자)|toto;drug;post;withdrawal;smart_atm|VM894|37.34196288|126.81568465
GS25|안산선암로점|경기 안산시 상록구 선암로5, 102103호 (본오동 931-8)|cafe25;instant;drug;post;withdrawal|VT120|37.28991029|126.86086816
GS25|안산선일점|경기 안산시 단원구 지곡로2길31(선부2동 968-7)|drug;post;battery;withdrawal|VK168|37.33579658|126.8046322
GS25|안산성포점|경기 안산시 상록구 성포로15,  상가 B동 101호(성포동 592, 선경)|lotto;cafe25;drug;post;withdrawal|VF874|37.32570092|126.84323399
GS25|안산세원점|경기 안산시 단원구 와동공원로182,  101호(와동 786)|cafe25;drug;post;battery;withdrawal;smart_atm|VQ436|37.34779209|126.8219361
GS25|안산송호점|경기 안산시 상록구 송호5길8(이동 650-1)|cafe25;bakery;instant;drug;post;battery;withdrawal|VJ964|37.31287072|126.84610428
GS25|안산수암점|경기 안산시 상록구 수암길33-7 (수암동 493-1)|cafe25;instant;drug;post;withdrawal|VY723|37.36268283|126.87902764
GS25|안산스퀘어점|경기 안산시 단원구 당곡로12, 1층(고잔2동 536, 세바프라자)|cafe25;instant;drug;post;withdrawal;smart_atm|VL602|37.31822873|126.83381515
GS25|안산시랑점|경기 안산시 상록구 충장로671(월피동 469-1)|cafe25;instant;drug;post;withdrawal|VT312|37.33690419|126.85558842
GS25|안산신안점|경기 안산시 상록구 반석로5, 상가동 116호 (본오3동 879-16, 신안아파트)|cafe25;instant;drug;post;battery;withdrawal|VX229|37.29759055|126.86119222
GS25|안산신영점|경기 안산시 상록구 용신로381(본오3동 874-12)|lotto;cafe25;drug;post;battery;withdrawal|V5217|37.30192804|126.86435281
GS25|안산썬라이즈점|경기 안산시 단원구 광덕2로193-19,  174호(고잔동 768-4, 썬라이즈빌딩)|drug;post;battery;withdrawal|V2R85|37.31169565|126.83195317
GS25|안산아트빌점|경기 안산시 상록구 광덕산안길14(월피동 508-3)|cafe25;instant;drug;post;battery;withdrawal|VR655|37.33491112|126.84428893
GS25|안산영화점|경기 안산시 상록구 선진4길43, 1층(사2동 1471-9)|cafe25;instant;drug;post;battery;withdrawal;smart_atm|VL947|37.28021118|126.85210598
GS25|안산와동점|경기 안산시 단원구 와동공원로127(와동 808-7)|toto;instant;drug;post;battery;withdrawal;smart_atm|VR791|37.34290956|126.82115466
GS25|안산위너스점|경기 안산시 단원구 중앙대로415, 114호 (신길동 1625, 위너스타워)|instant;drug;post;withdrawal|VQ901|37.33021967|126.78611353
GS25|안산위브점|경기 안산시 단원구 원선1로38, 상가동 1층 114, 113-1호  (초지동 604)|cafe25;drug;post;battery;withdrawal|VO045|37.32610578|126.80419902
GS25|안산이동점|경기 안산시 상록구 광덕1로354, 106호 (이동 717-5, 브라이튼빌오피스텔)|cafe25;instant;drug;post;battery;withdrawal|VT921|37.30663041|126.84930175
GS25|안산이호로점|경기 안산시 상록구 이호로51,  102호 (본오동 944-6)|cafe25;drug;post;withdrawal|VP681|37.2872501|126.86253222
GS25|안산인우빌점|경기 안산시 상록구 석호공원로69, B01호 (사1동 1197-4, 인우빌)|instant;drug;post;battery;withdrawal;self_cook|VY045|37.30169191|126.8510915
GS25|안산일동점|경기 안산시 상록구 도매시장로116, 101호 (일동 585)|cafe25;instant;drug;post;battery;withdrawal;smart_atm|VY660|37.31526075|126.86496453
GS25|안산장수점|경기 안산시 상록구 반석로4길52, 1,2,3호(1층코너)  (본오동)|cafe25;bakery;instant;drug;post;battery;withdrawal;smart_atm|VJ081|37.30052826|126.87345383
GS25|안산정재로점|경기 안산시 상록구 부곡로127 (부곡동 662-5)|cafe25;bakery;instant;drug;post;withdrawal|VQ266|37.33326803|126.8634975
GS25|안산제일점|경기 안산시 단원구 원곡로37(원곡동 747-7)|instant;drug|V5963|37.3306396|126.7928094
GS25|안산주공점|경기 안산시 상록구 화랑로523,  107호(성포동 584-2, 성포주공10상가)|cafe25;instant;drug;post;battery;withdrawal|V4779|37.32056513|126.84603178
GS25|안산주은점|경기 안산시 단원구 고잔1길69 (고잔2동 539-12, 골든게이트빌1층103호)|drug;post;withdrawal|VE463|37.31823123|126.84140796
GS25|안산중앙역점|경기 안산시 단원구 민속공원로98(고잔동 747)|cafe25;bakery;instant;drug;post;withdrawal|VN115|37.3139465|126.83909334
GS25|안산중앙점|경기 안산시 단원구 예술대학로20,  104호(고잔2동 539, 전원빌딩)|toto;cafe25;instant;drug;post;battery;withdrawal|VG178|37.31875799|126.83723675
GS25|안산지곡로점|경기 안산시 단원구 지곡로108(선부2동 986-9)|cafe25;instant;drug;post;battery;withdrawal|VM393|37.3398431|126.79582197
GS25|안산천남점|경기 안산시 상록구 조구나리1길1, 1층 (이동 629-4)|cafe25;instant;drug;post;withdrawal;smart_atm|VW225|37.31266859|126.84293734
GS25|안산천점|경기 안산시 상록구 안산천서로187, 1층 (월피동 526-1)|cafe25;instant;drug;post;atm;withdrawal;self_cook|VS025|37.33167523|126.84418052
GS25|안산초당로점|경기 안산시 상록구 장화3안길25-18, 1층 102호 (사2동 1397)|cafe25;drug;post;battery;withdrawal|VI800|37.28463863|126.85429414
GS25|안산초지점|경기 안산시 단원구 초지2로59(초지동 734-7, 한솔프라자)|lotto;cafe25;instant;drug;post;battery;withdrawal;smart_atm|V2526|37.30649567|126.81555306
GS25|안산타워점|경기 안산시 단원구 고잔2길41, 117호 (고잔2동 535-1, 신양프라자)|cafe25;drug;post;battery;atm;withdrawal;smart_atm|VN595|37.31793118|126.83562488
GS25|안산타크라2점|경기 안산시 단원구 성곡동645-5번지 타원타크라지식산업센터 가동 114호||VE422|37.32486483|126.76152373
GS25|안산타크라점|경기 안산시 단원구 성곡로176, 가동 110호 (성곡동 645-5, 타원타크라)|drug;post;battery;withdrawal|VW424|37.32486483|126.76152373
GS25|안산팔곡점|경기 안산시 상록구 본이로83, 1층(본오2동 741-5)|lotto;toto;cafe25;drug;post;battery;withdrawal;smart_atm|VJ674|37.2948938|126.87600789
GS25|안산팰리스점|경기 안산시 단원구 번영1로7, D동 1층 (성곡동 710-1, 삼호 안산)|cafe25;instant;drug;post;withdrawal|VN536|37.32211038|126.7328548
GS25|안산푸르지오점|경기 안산시 단원구 선부동산73-1 안산메트로타운푸르지오힐스테이트 상가3동 113호,114호,115호|cafe25;bakery;instant;drug;post|VY585|37.34895985|126.80718876
GS25|안산프라움점|경기 안산시 단원구 당곡로33(고잔2동 528-1)|cafe25;instant;drug;post;battery;withdrawal|VH768|37.32039307|126.8330822
GS25|안산프라자점|경기 안산시 상록구 중보로55,  103호(이동 716-1)|cafe25;drug;post;battery;withdrawal|VJ381|37.30794216|126.85262081
GS25|안산한대역점|경기 안산시 상록구 양지편로34, 104호 (이동 715-9, 조강빌딩)|cafe25;drug;post;battery;withdrawal;smart_atm|VO730|37.30918837|126.85104513
GS25|안산한양대점|경기 안산시 상록구 한양대학1길1, 101호 (사3동 1149)|instant;drug;post;withdrawal|VE514|37.2998743|126.83842988
GS25|안산한양점|경기 안산시 상록구 샘골로139, 104호 (본오2동 880-3, 광림빌딩)|cafe25;drug;post;battery|VN029|37.29622718|126.86278053
GS25|안산항가울점|경기 안산시 상록구 항가울로112 (사동 1360-7)|cafe25;instant;drug;post;withdrawal|VX199|37.29121206|126.84364948
GS25|안산현대점|경기 안산시 상록구 감골1로37, 중심상가 104,105호 (사2동 1345-2, 현대)|lotto;cafe25;drug;post;battery;withdrawal|V2209|37.28892808|126.84968418
GS25|안산호수점|경기 안산시 단원구 광덕1로80, 105호 (초지동 731, 호수마을APT분산상가)|cafe25;bakery;instant;drug;battery;withdrawal|V2D56|37.30585616|126.81828163
GS25|안산화랑점|경기 안산시 단원구 화랑로398(고잔2동 527-1)|cafe25;instant;drug;post;battery;withdrawal|VT418|37.32075222|126.83203866
GS25|안산화정천점|경기 안산시 단원구 화정천동로444,  103호 (와동 806)|cafe25;instant;drug;post;self_cook|VR900|37.34371432|126.8187269
GS25|안산황금점|경기 안산시 단원구 황금3길18,  102호(고잔1동 628)|instant;drug;post;battery;withdrawal|VK889|37.33322302|126.83022066
GS25|안서대학로점|충남 천안시 동남구 중암샛길2 (안서동 317-6)|drug;post;withdrawal|VO184|36.8318035|127.17479506
GS25|안서중앙점|충남 천안시 동남구 각원사길123(안서동 281-4)|cafe25;drug;post;withdrawal|VY438|36.83018566|127.1845542
GS25|안성IC점|경기 안성시 공도읍 서동대로4032 (승두리 598-23)|cafe25;drug;post;battery;withdrawal|VI943|36.99748642|127.15389778
GS25|안성계림점|경기 안성시 안성맞춤대로854 (계동 65-5)|cafe25;post;battery;withdrawal|VN495|36.99023557|127.26976473
GS25|안성공도점|경기 안성시 공도읍만정리 417-170번지|cafe25;drug;post;battery;withdrawal;smart_atm|V2K73|36.99981129|127.16919678
GS25|안성광신점|경기 안성시 옥산동광신아파트 상가 116호,117호|drug;post|V2T42|37.00946948|127.24724231
GS25|안성그대가점|경기 안성시 공도읍45-59번지|cafe25;drug;post;battery;withdrawal|VN874|37.0130971|127.20921369
GS25|안성낙원점|경기 안성시 장기로96(낙원동 76-1)|cafe25;drug;post;battery;withdrawal;smart_atm;self_cook|VM626|37.00389082|127.27317344
GS25|안성내리점|경기 안성시 대덕면 중앙대학로124(내리 692-1)|cafe25;drug;post;battery|VM549|37.0007077|127.22443107
GS25|안성내혜홀점|경기 안성시 아양로10 (석정동 266-29)|cafe25;instant;drug;post;battery;withdrawal;jella_soft|VI663|37.00882225|127.26329449
GS25|안성동항점|경기 안성시 양성면 만세로697 (동항리 632-5)|cafe25;instant;drug;post|VT960|37.06144685|127.18711191
