TYPE|TEXT|NID|LCODE|COMPLETE_DATE|LIMIT_DATE|RESULT|REQUEST_DATE|REVIEW_DATE|HEIGHT_LIMIT|WEIGHT_LIMIT|ROAD_WORK|TIME_ID|POI_CAT|POI_DATE|NET_CAT|NET_DATE|MAP_CAT|MAP_DATE|DATA_CHECK|SERVICE_CHECK|URL|CREATE_DATE|UPDATE_DATE|DEL_FLAG|CMMS_UPDATE_DATE
시설|시립청소년 음악창작센터 2022-04-00|8743|586 842 9926|2022-04-01|2022-03-02|미조사|2022-02-15||||||구축요청||구축요청||구축요청||||https://www.yna.co.kr/view/AKR20200425029800004?input=1195m|2019-08-26|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((941891.292054647 1945915.00473422, 941904.542054647 1945880.75473422, 941961.417054647 1945900.37973422, 941946.792054647 1945935.37973422, 941891.292054647 1945915.00473422))
시설|송도 AT센터 2022년 4월 예정|4913|572 792 8006|2022-04-01|2022-01-18|미조사|2022-01-03||||||구축요청||구축요청| |구축요청| |No|No|http://sd-atcenter.com/web/contact.htm|2019-01-11|2021-09-28|0|2021-12-23 09:08:50.537148|POLYGON ((926059.188739629 1931671.29648192, 925995.688739629 1931602.29648192, 926122.688739629 1931504.79648192, 926185.188739629 1931591.29648192, 926059.188739629 1931671.29648192))
시설|중앙동 행정복지센터 - 2022년 4월 준공|6380|557 073 3862|2022-04-01|2022-03-22|미조사|2022-03-14||||||예정||구축요청| |구축요청| |No|No|https://newsis.com/view/?id=NISX20201102_0001219554&cID=14001&pID=14000|2019-03-19|2021-03-15|0|2021-12-23 09:08:50.537148|POLYGON ((974004.269078993 1915185.45956814, 974009.019078993 1915140.70956814, 974076.144078993 1915139.20956814, 974069.144078993 1915178.33456814, 974004.269078993 1915185.45956814))
시설|서면데시앙스튜디오-2022년4월예정|7735|332 025 3853|2022-04-01|2022-03-08|미조사|2022-02-21||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/pparky/221410216302|2019-05-21|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((1141909.64384861 1685170.1618059, 1141913.37919832 1685086.01813861, 1141948.37352725 1685086.41133331, 1141946.40755371 1685172.91416885, 1141909.64384861 1685170.1618059))
아파트|여수웅천마린파크애시앙1단지 - 2022년 4월 예정|11449|288 133 9059|2022-04-01|2022-03-08|미조사|2022-03-07||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/open4491/221751096334|2020-05-14|2020-05-14|0|2021-12-23 09:08:50.537148|POLYGON ((1017126.84918263 1639002.81331973, 1017243.84918263 1638882.31331973, 1017244.84918263 1638849.31331973, 1017389.84918263 1638957.31331973, 1017244.84918263 1639094.81331973, 1017126.84918263 1639002.81331973))
도로 : 일반도로|용곡지하차도 (남부대로 지하차도) 2022-04-00 준공예정|9948|508 443 3088|2022-04-01|2022-03-29|미조사|2022-03-14||||신규||구축요청||구축요청| |구축요청| |No|No|http://www.jbnews.com/news/articleView.html?idxno=1275287|2020-01-14|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((967337.694413 1865738.444644, 967487.694413 1865542.444644, 967327.694413 1865424.444644, 967377.439884 1865283.68872, 967511.439884 1865213.68872, 967459.439884 1864995.68872, 967547.439884 1864967.68872, 967645.439884 1865189.68872, 967927.439884 1865119.68872, 967975.439884 1865181.68872, 967385.694413 1865354.444644, 967367.694413 1865412.444644, 967541.694413 1865546.444644, 967465.694413 1865644.444644, 967389.694413 1865764.444644, 967337.694413 1865738.444644))
시설|한국불교문화체험관 - 2022-04-00 준공예정|11868|478 613 4732|2022-04-01|2022-03-22|미조사|2022-03-07||||||구축요청||구축요청| |구축요청| |No|No|http://www.ibulgyo.com/news/articleView.html?idxno=206659|2020-06-23|2021-10-28|0|2021-12-23 09:08:50.537148|POLYGON ((980839.968219188 1834661.00067944, 980861.968219188 1834565.00067944, 980929.968219188 1834461.00067944, 981066.968219188 1834427.00067944, 981186.968219188 1834561.00067944, 981117.968219188 1834642.00067944, 980920.968219188 1834675.00067944, 980839.968219188 1834661.00067944))
아파트|울산지안스로가 - 2022.04 예정|6485|364 905 5329|2022-04-01|2022-03-02|재조사|2022-03-14|2019-05-09|||||구축요청||구축요청||구축요청||||https://blog.naver.com/jy650205/221317747603|2019-03-22|2020-12-24|0|2021-12-23 09:08:50.537148|POLYGON ((1153794.91271 1719166.79903, 1153739.41271 1719095.29903, 1153810.91271 1719035.29903, 1153872.41271 1719109.29903, 1153794.91271 1719166.79903))
시설|칸타빌수유팰리스 - 2022.04 예정|4593|601 043 1900|2022-04-01|2022-03-08|미조사|2022-03-07||||||예정||구축요청| |완료| |No|No|http://www.etoday.co.kr/news/section/newsview.php?idxno=1700551|2018-12-18|2021-09-01|0|2021-12-23 09:08:50.537148|POLYGON ((958140.07510551 1960453.40498165, 958088.07510551 1960399.90498165, 958158.57510551 1960335.40498165, 958213.57510551 1960388.40498165, 958140.07510551 1960453.40498165))
아파트|여수웅천마린파크애시앙2단지 - 2022년 4월 예정|11450|288 273 9072|2022-04-01|2022-03-08|미조사|2022-03-07||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/open4491/221751096334|2020-05-14|2020-05-14|0|2021-12-23 09:08:50.537148|POLYGON ((1017252.34918263 1639104.31331973, 1017381.84918263 1638984.81331973, 1017392.84918263 1638997.31331973, 1017407.34918263 1639101.31331973, 1017465.34918263 1639197.31331973, 1017430.34918263 1639242.31331973, 1017252.34918263 1639104.31331973))
아파트|번영로 하늘채 센트럴파크 - 2022.04 준공 예정|8386|372 505 6817|2022-04-01|2022-03-08|재조사|2022-05-02|2019-07-22|||||완료||구축요청| |완료| |No|No|https://blog.naver.com/yued0909/221978640724|2019-07-12|2021-05-18|0|2021-12-23 09:08:50.537148|POLYGON ((1166043.816711 1727217.172369, 1166089.316711 1727051.172369, 1166157.816711 1726971.672369, 1166268.816711 1727058.672369, 1166229.816711 1727269.672369, 1166043.816711 1727217.172369))
시설|황금2동 행정복지센터 신축 이전 2022.04 예정|6826|407 174 9162|2022-04-01|2022-03-22|미조사|2022-03-14||||||예정||구축요청| |구축요청| |No|No|https://blog.naver.com/namoo2012/222257351859|2019-03-28|2021-03-03|0|2021-12-23 09:08:50.537148|POLYGON ((1101470.04836806 1761815.12564803, 1101465.04836806 1761723.12564802, 1101519.54836806 1761732.62564802, 1101491.04836806 1761810.12564802, 1101470.04836806 1761815.12564803))
아파트|신만덕 베스티움 에코포레 -2022년4월|6696|337 975 3678|2022-04-01|2022-03-02|재조사|2022-03-07|2019-05-21|||||구축요청||구축요청||구축요청||||https://land.naver.com/isale/complexDetail.nhn?isaleHscpNo=6018364&isaleNotifSeq=9020904|2019-03-26|2019-10-29|0|2021-12-23 09:08:50.537148|POLYGON ((1140222.540603 1691149.53109, 1140338.540603 1691098.53109, 1140436.540603 1691238.53109, 1140521.540603 1691304.53109, 1140490.540603 1691345.53109, 1140391.540603 1691290.53109, 1140276.540603 1691236.53109, 1140222.540603 1691149.53109))
아파트|병점복합타운 A1 - 2022.04 입주 예정|13283|553 553 1962|2022-04-01|2022-03-08|미조사|2022-03-21||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/seongrio/222173059339|2021-04-13|2021-04-13|0|2021-12-23 09:08:50.537148|POLYGON ((958310.801103 1911663.636327, 958381.301103 1911491.136327, 958528.801103 1911554.636327, 958456.801103 1911732.136327, 958310.801103 1911663.636327))
도로 : 일반도로|팔탄우회도로 건설공사 2022-04-01 준공예정|13426|537 613 0584|2022-04-01|2022-03-22|재조사|2022-03-07|2021-06-01|4.2|0.0|신규||해당없음||완료|2021-11-08|구축요청| |No|No|https://gobudongsan.tistory.com/786|2021-05-26|2021-12-03|0|2021-12-23 09:08:50.537148|POLYGON ((947940.356250706 1897380.20512227, 947614.810170926 1897122.79659408, 947092.422275465 1896986.52149091, 946804.730391008 1896801.03593383, 946676.026126909 1896524.70030797, 946649.528190183 1896263.50636024, 946736.592839427 1895911.46234373, 946842.584586332 1895563.20374676, 946948.576333237 1895358.79109201, 946986.43052856 1895124.09508101, 946899.365879317 1894446.50498472, 946933.434655107 1894094.46096822, 946990.215948092 1893693.20649779, 947039.426402012 1893413.0854524, 947187.057763773 1893098.89563121, 947448.251711504 1892849.05794208, 947501.247584956 1892924.76633273, 947262.76615442 1893136.74982654, 947134.061890321 1893329.80622269, 947039.426402012 1893799.19824469, 946963.718011366 1894344.29865735, 946990.215948092 1894817.47609889, 947035.64098248 1895090.02630522, 947043.211821545 1895264.1556037, 946948.576333237 1895472.35367798, 946831.228327735 1895782.75807963, 946747.949098024 1896025.0249297, 946698.738644103 1896199.15422819, 946717.665741765 1896517.1294689, 946895.580459784 1896804.82135336, 947160.559827047 1896948.66729559, 947694.303981105 1897050.87362296, 947989.566704626 1897319.63840976, 947940.356250706 1897380.20512227))
아파트|세종한신더휴리저브2아파트-2022년4월예정|8316|477 703 4382|2022-04-01|2022-03-02|미조사|2022-03-07||||||구축요청||구축요청||구축요청||||http://sejong1-thehue.com/ver01/complex/complex02.html|2019-07-10|2019-07-10|0|2021-12-23 09:08:50.537148|POLYGON ((978061.308720119 1833737.97098497, 978029.308720119 1833513.97098497, 978115.308720119 1833511.97098497, 978201.308720119 1833743.97098497, 978061.308720119 1833737.97098497))
아파트|화성태안A1BL아파트 - 2022년 4월 예정|9246|553 853 1625|2022-04-01|2022-03-08|재조사|2022-02-07|2019-10-14|||||예정||구축요청| |완료| |No|No||2019-10-01|2020-10-07|0|2021-12-23 09:08:50.537148|POLYGON ((955602.416265249 1912063.7767502, 955516.367115911 1911899.56629021, 955654.762831097 1911824.99036079, 955745.114437902 1911868.7320117, 955800.329308727 1911961.95192348, 955602.416265249 1912063.7767502))
도로 : 일반도로|서판교터널 2022 전체차로 개통|10307|572 073 2409|2022-04-01|2022-03-22|재조사|2022-03-07|2021-08-04|0.0|0.0|확포장||구축요청||구축요청| |구축요청| |No|No|http://www.donga.com/news/article/all/20190625/96170393/1|2020-02-20|2021-12-17|0|2021-12-23 09:08:50.537148|POLYGON ((962329.526482 1932200.287126, 962293.695718795 1931654.89646533, 962267.695718795 1931274.89646533, 962169.695718795 1930580.89646533, 962067.695718795 1930324.89646533, 962115.695718796 1930304.89646533, 962233.695718795 1930516.89646533, 962373.695718795 1931456.89646533, 962421.695718795 1932212.89646533, 962329.526482 1932200.287126))
아파트|더라움펜트하우스 오피스텔 - 2022.04|6866|589 863 2372|2022-04-01|2022-03-08|재조사|2022-04-04|2019-04-22|||||예정||구축요청| |완료| |No|No|https://blog.naver.com/goldao88/221391665998|2019-04-02|2021-04-02|0|2021-12-23 09:08:50.537148|POLYGON ((961949.486017 1948936.722295, 961919.986017 1948854.222295, 961969.736017 1948835.972295, 961996.736017 1948922.722295, 961949.486017 1948936.722295))
시설|청소년 도심숲속 힐링센터 - 2022.04 완공 예정|10613|611 193 1971|2022-04-01|2022-03-21|미조사|2022-03-14||0.0|0.0|||구축요청||구축요청||구축요청||||http://www.kihoilbo.co.kr/news/articleView.html?idxno=855584|2020-03-12|2021-11-25|0|2021-12-23 09:08:50.537148|POLYGON ((958691.111347541 1970891.55123548, 958770.111347541 1970735.05123548, 958862.111347541 1970758.55123548, 958824.111347541 1970850.05123548, 958691.111347541 1970891.55123548))
아파트|화성태안A2BL아파트 - 2022년 4월 예정|9247|553 743 1652|2022-04-01|2022-03-08|재조사|2022-02-07|2019-10-14|||||예정||구축요청| |완료| |No|No||2019-10-01|2020-10-07|0|2021-12-23 09:08:50.537148|POLYGON ((955804.631766194 1911959.80069475, 955750.133971613 1911862.99540174, 955932.271337713 1911689.46295058, 956000.393580939 1911784.83409109, 955804.631766194 1911959.80069475))
시설|청미천 공원골프장 조성|14103|542 793 8460|2022-04-01|2021-03-30|미조사|2021-03-15||||||구축요청||구축요청| |구축요청| |No|No|https://www.straightnews.co.kr/news/articleView.html?idxno=119893|2021-11-22|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((1011795.410405 1900977.292594, 1011718.410405 1900368.292594, 1011711.410405 1900081.292594, 1011837.410405 1900109.292594, 1011917.410405 1900291.292594, 1011957.410405 1900509.292594, 1011948.410405 1900597.292594, 1011795.410405 1900977.292594))
시설|오시리아 스위첸 마티에 - 2022.04 준공 예정|11238|336 095 5539|2022-04-01|2022-03-08|미조사|2022-02-21||||||예정||구축요청| |완료| |No|No|http://osiria-matie.switzen.com/web/dh.htm|2020-04-14|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((1156064.06143507 1689645.51141313, 1156011.06143507 1689606.01141313, 1155982.56143507 1689543.51141313, 1155964.56143507 1689473.01141313, 1156183.06143507 1689471.51141313, 1156182.56143507 1689567.01141313, 1156064.06143507 1689645.51141313))
아파트|이안오션파크W - 2022.04 입주 예정|12803|329 195 4093|2022-04-01|2022-03-08|미조사|2022-03-14||||||완료||구축요청| |완료| |No|No|https://blog.naver.com/anmla6/221798474849|2020-12-23|2020-12-23|0|2021-12-23 09:08:50.537148|POLYGON ((1143937.584065 1682282.138048, 1143965.084065 1682271.638048, 1144036.584065 1682181.138048, 1144065.584065 1682242.638048, 1143968.084065 1682328.138048, 1143937.584065 1682282.138048))
아파트|부산오션시티푸르지오-2022년4월예정|8241|323 135 4123|2022-04-01|2022-03-02|재조사|2022-04-04|2019-07-16|||||구축요청||구축요청||구축요청||||http://www.prugio.com/house/2018/busanocean/product/complex-info.aspx|2019-07-08|2019-07-22|0|2021-12-23 09:08:50.537148|POLYGON ((1144254.13333857 1676126.76685125, 1144234.13333857 1676022.76685125, 1144368.63333857 1675990.26685125, 1144361.13333857 1675960.26685125, 1144454.63333857 1675942.26685125, 1144456.13333857 1676086.76685125, 1144254.13333857 1676126.76685125))
도로 : 일반도로|인천 문학터널 2022년 4월 무료 전환|13862|578 362 8084|2022-04-01|2022-03-14|미조사|2022-02-14||0.0|0.0|기타||해당없음||구축요청| |해당없음| |No|No|https://www.donga.com/news/article/all/20210901/109045288/1|2021-09-02|2021-12-16|0|2021-12-23 09:08:50.537148|POLYGON ((926794.140096 1937526.145595, 926644.140096 1937082.145595, 926746.140096 1937056.145595, 926919.140096 1937542.145595, 926805.140096 1937571.145595, 926794.140096 1937526.145595))
도로 : 일반도로|문전교차로 지하차도 문현방향 2022-04-13 개통예정|2491|331 765 3936|2022-04-13|2022-03-22|미조사|2022-03-07||||신규||해당없음||구축요청| |구축요청| |No|No|https://www.busan.go.kr/build/abcorporation01/view?cnstrcNo=459|2018-06-08|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((1142618.65219521 1685042.98403194, 1142570.65219521 1685050.98403194, 1142569.65219521 1684998.98403194, 1142574.65219521 1684888.98403194, 1142644.65219521 1684786.98403194, 1142662.65219521 1684754.98403194, 1142683.65219521 1684714.98403194, 1142739.65219521 1684746.98403194, 1142672.65219521 1684844.98403194, 1142641.65219521 1684902.98403194, 1142617.65219521 1684957.98403194, 1142618.65219521 1685042.98403194))
시설|제천 제3일반산업단지 2022-04 중순 준공예정|9037|547 464 3961|2022-04-15|2022-04-12|재조사|2022-03-28|2020-10-26|0.0|0.0|신규||해당없음||구축요청| |구축요청| |Yes|Yes|https://www.jecheon.go.kr/www/contents.do?key=4475|2019-09-20|2021-11-23|0|2021-12-23 09:08:50.537148|POLYGON ((1056467.16131492 1906106.45904232, 1056635.16131492 1905032.45904232, 1056979.16131492 1904712.45904232, 1057443.16131492 1904688.45904232, 1057641.16131492 1905210.45904232, 1057189.16131492 1906220.45904232, 1056467.16131492 1906106.45904232))
도로 : 일반도로|상문도시계획도로(대로 3-9호선) 2022-04-26 개통예정|3438|301 884 9433|2022-04-26|2022-03-22|재조사|2022-03-07|2019-06-19|||신규||구축요청||구축요청| |구축요청| |No|No|https://blog.naver.com/beom300/222120886214|2018-09-03|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((1105188.617677 1653637.631865, 1105157.617677 1653620.631865, 1105098.617677 1653487.631865, 1105005.617677 1653329.631865, 1104954.617677 1653303.631865, 1104879.617677 1653309.631865, 1104816.617677 1653273.631865, 1104820.617677 1653252.631865, 1104848.617677 1653263.631865, 1104998.617677 1653290.631865, 1105066.70924494 1653322.6543485, 1105152.617677 1653521.631865, 1105199.617677 1653610.631865, 1105362.617677 1653601.631865, 1105389.617677 1653602.631865, 1105392.617677 1653622.631865, 1105325.617677 1653631.631865, 1105188.617677 1653637.631865))
시설|온천3동 복합청사 - 2022년 4월 준공 예정|12230|337 645 3932|2022-04-29|2022-03-22|미조사|2022-03-14||||||예정||구축요청| |구축요청| |No|No|https://moneys.mt.co.kr/news/mwView.php?no=2020091511548026914|2020-09-16|2020-09-16|0|2021-12-23 09:08:50.537148|POLYGON ((1142515.70432111 1690924.39600015, 1142498.20432111 1690902.89600015, 1142510.45432111 1690898.14600015, 1142522.32932111 1690920.14600015, 1142515.70432111 1690924.39600015))
시설|한림리 복층주차장 - 2021.04 준공 예정|11795|144 192 3686|2022-04-30|2022-01-11|완료|2021-11-01|2021-11-03|||||구축요청||구축요청| |구축요청| |No|No|http://www.jejumaeil.net/news/articleView.html?idxno=209922|2020-06-18|2021-11-15|0|2021-12-23 09:08:50.537148|POLYGON ((885167.493485641 1491890.97542081, 885179.993485641 1491865.97542081, 885206.493485641 1491871.22542081, 885196.243485641 1491890.47542081, 885167.493485641 1491890.97542081))
시설|강양우봉산업단지 1지구 - 준공 완료|13287|359 795 6898|2022-04-30|2022-04-12|재조사|2022-03-28|2021-04-19|||||구축요청||구축요청||구축요청||||http://www.newspim.com/news/view/20210414000057|2021-04-14|2021-11-23|0|2021-12-23 09:08:50.537148|POLYGON ((1166546.8041535 1714471.8669264, 1166880.8041535 1713673.8669264, 1167616.8041535 1713631.8669264, 1167606.8041535 1713979.8669264, 1166896.8041535 1714677.8669264, 1166546.8041535 1714471.8669264))
