##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@요거프레소
요거프레소|수원삼성점|||요거프레소||경기도 수원시 영통구신원로 299||대로변 주차가능|평일10:00~20:00/토요일11:00~15:00/일요일휴무(공휴일휴무)|||||요거프레소 수원삼성점||||80713
요거프레소|부개점|||요거프레소||인천광역시 부평구길주남로 155||주차불가|평일&주말10:00~22:00|||||요거프레소 부개점||||80713
요거프레소|안양IT밸리점|||요거프레소||경기도 안양시 동안구 엘에스로 91번길 16-39||건물주차 1시간 무료|평일08:00~20:30/토요일08:00~15:00/일요일휴무|||||요거프레소 안양IT밸리점|102호,103호|||80713
요거프레소|광안역점|||요거프레소|||부산광역시 수영구 광안로4광안SK상가 106동 107호 |지하주차장이용(만원이상 구매시 한시간 무료)|평일&주말7:00~24:00|||||요거프레소 광안역점||||80713
요거프레소|수유2호점|||요거프레소||서울특별시 강북구덕릉로 9|||평일&주말11:00~22:30|||||요거프레소 수유2호점||||80713
요거프레소|선부점|||요거프레소||경기도 안산시 단원구달미로 123-1|||평일&주말10:00~22:00|||||요거프레소 선부점||||80713
요거프레소|충주연수점|||요거프레소||||주차가능|평일08:00~22:00/주말09:00~22:00|||||요거프레소 충주연수점||||80713
요거프레소|군산나운점|||요거프레소||전라북도 군산시나운2길 34||주차가능|평일&주말:10:00~23:00|||||요거프레소 군산나운점|C동 1층|||80713
요거프레소|진주강남점|||요거프레소||||병원 건물주차장 이용주차가능(무료)|평일&주말:09:00~22:00|||||요거프레소 진주강남점||||80713
요거프레소|전주송천점|||요거프레소||전라북도 전주시 덕진구송천동1가 오송로 17||주차가능|월~토10:00~22:00/일요일15:00~24:30|||||요거프레소 전주송천점||||80713
요거프레소|울산염포점|||요거프레소||울산광역시 북구염포로 669||주차불가|평일&주말10:00~22:30|||||요거프레소 울산염포점||||80713
요거프레소|춘천소양로점|||요거프레소||강원도 춘천시모수물길 40||1대 주차가능|평일&주말:10:00~22:00|||||요거프레소 춘천소양로점||||80713
요거프레소|세종청사점|||요거프레소||세종자치시도움8로 91||1시간 30분 무료주차|평일&주말:08:00~22:00|||||요거프레소 세종청사점|마치상가 1층 122호|||80713
요거프레소|청주가경점|||요거프레소||충북 청주시 흥덕구서현중로 35||주차불가|평일&주말:09:00~22:00|||||요거프레소 청주가경점||||80713
요거프레소|충주건대점|||요거프레소|||충북 충주시 단월동 483-4|주차가능|10:00~22:00|||||요거프레소 충주건대점|한터빌 102호|||80713
요거프레소|수원탑동점|||요거프레소||||무료 주차가능|평일&주말:10:00~22:00|||||요거프레소 수원탑동점||||80713
요거프레소|의성점|||요거프레소|||경북 의성군 의성읍 상리리 707-18|공영주차가능 (무료)|평일&주말:10:00~22:00|||||요거프레소 의성점|도무스빌 B동|||80713
요거프레소|개봉2호점|||요거프레소|||서울 구로구 개봉동 355-19|주차불가|평일10:00~21:00/주말12:00~21:00|||||요거프레소 개봉2호점||||80713
요거프레소|인천성모병원점|||요거프레소|||인천 부평구 부평동 655-43|주차가능|평일&주말8:00~24:00|||||요거프레소 인천성모병원점||||80713
요거프레소|신대방삼거리점|||요거프레소|||서울 동작구 대방동 335-25|주차가능|평일&주말:11:00~23:00|||||요거프레소 신대방삼거리점||||80713
요거프레소|여수웅천점(휴점)|||요거프레소|||전남 여수시 웅천동 1720-3|주차가능(무료)|평일&주말:09:00~22:00|||||요거프레소 여수웅천점(휴점)||||80713
요거프레소|상왕십리역점|||요거프레소|||서울 성동구 도선동 290|주차불가|평일&주말:10:00~22:00|||||요거프레소 상왕십리역점||||80713
요거프레소|구리롯데아울렛점|||요거프레소|||경기 구리시 인창동 701|인근 주차가능|평일&주말:10:00~22:00|||||요거프레소 구리롯데아울렛점|아이원 패션로데오타운 a동 101호|||80713
요거프레소|장승배기역점|||요거프레소|||서울 동작구 상도동 365-1|주차불가|평일&주말:11:00~22:00|||||요거프레소 장승배기역점||||80713
요거프레소|풍산점|||요거프레소|||경기 하남시 덕풍동 817|건물 주차장 6대 무료|평일:08:30~22:00/주말:10:00~22:00|||||요거프레소 풍산점||||80713
요거프레소|일산한화생명점|||요거프레소|||경기 고양시 일산동구 장항동 848|건물 주차장 1시간 무료|평일:07:30~21:00/주말:10:00~17:00(일요일휴무)|||||요거프레소 일산한화생명점|한화생명 1층|||80713
요거프레소|하월곡점|||요거프레소|||서울 성북구 하월곡동 76-25|주차불가|평일&주말:10:00~23:00|||||요거프레소 하월곡점||||80713
요거프레소|홈플러스울산동구점|||요거프레소|||울산 동구 일산동 577-1|홈플러스 주차장 사용 주차가능|평일&주말10:00~23:00|||||요거프레소 홈플러스울산동구점|홈플러스 1층|||80713
요거프레소|신당점|||요거프레소|||서울 중구 신당동 122-6|매장 주변 주차가능|평일09:30~22:40/주말11:00~22:40|||||요거프레소 신당점||||80713
요거프레소|전주하가점|||요거프레소||||주차가능|평일&주말10:00~22:30|||||요거프레소 전주하가점||||80713
요거프레소|고창군청점|||요거프레소|||전북 고창군 고창읍 읍내리 236-5|주차가능|평일&주말09:00~24:00|||||요거프레소 고창군청점||||80713
요거프레소|완주과학단지점|||요거프레소|||전북 완주군 봉동읍 둔산리 897-1|매장 주변 주차가능|평일09:00~23:00/주말10:00~22:00|||||요거프레소 완주과학단지점||||80713
요거프레소|수원권중로점|||요거프레소|||경기 수원시 권선구 권선동 1256-5|매장 주변 주차가능|평일&주말10:00~22:00/주말10:00~22:00|||||요거프레소 수원권중로점||||80713
요거프레소|정발산점|||요거프레소|||경기 고양시 일산동구 정발산동 1147|매장 앞 노면주차가능|평일09:00~23:00/주말10:00~22:00|||||요거프레소 정발산점||||80713
요거프레소|포항용흥점|||요거프레소|||경북 포항시 북구 용흥동 356-11|주차불가|평일&주말10:00~22:00|||||요거프레소 포항용흥점|2층|||80713
요거프레소|안산본오2호점|||요거프레소|||경기 안산시 상록구 본오동 948-19|주차가능(무료)|평일09:30~22:30/주말09:30~22:30|||||요거프레소 안산본오2호점||||80713
요거프레소|서초3호점|||요거프레소|||서울 서초구 서초동 1548-1|주차가능(1대)|평일,토:07:00~21:00/일:10:00~21:00|||||요거프레소 서초3호점||||80713
요거프레소|오송두산위브점|||요거프레소||충북 청주시 흥덕구 오송읍오송생명3로 31길 ||매장 앞 도로변 임시주차가능|평일08:00~22:00/주말10:00~22:00|||||요거프레소 오송두산위브점||||80713
요거프레소|안산다문화점|||요거프레소|||경기 안산시 단원구 원곡동 755-2||평일10:00~22:00/주말10:00~22:00|||||요거프레소 안산다문화점||||80713
요거프레소|인천당하점|||요거프레소|||인천 서구 당하동 1080-1||평일10:00~22:00/주말10:00~22:00|||||요거프레소 인천당하점||||80713
요거프레소|광명소하점|||요거프레소|||경기 광명시 소하동 1268|주차불가|평일:09:00~22:00/주말:10:00~22:00|||||요거프레소 광명소하점||||80713
요거프레소|마산진동점|||요거프레소||경남 창원시 마산합포구 진동면 진동사동로 12||주차가능|평일&주말10:00~23:00|||||요거프레소 마산진동점||||80713
요거프레소|안산중앙역점|||요거프레소||경기 안산시 단원구 중앙대로 907||-| |||||요거프레소 안산중앙역점|3동 1층|||80713
요거프레소|전농사거리점|||요거프레소|||서울 동대문구 전농동 32-4|주차가능|평일&주말10:00~23:00|||||요거프레소 전농사거리점|전농동하우스스토리 106|||80713
요거프레소|영광남천점|||요거프레소|||전남 영광군 영광읍 남천리 263-6|-| |||||요거프레소 영광남천점||||80713
요거프레소|제주연동점|||요거프레소||||-| |||||요거프레소 제주연동점||||80713
요거프레소|경주동국대점|||요거프레소|||경북 경주시 성건동 620-487|| |||||요거프레소 경주동국대점||||80713
요거프레소|칠원자이점|||요거프레소|||경남 함안군 칠원면 오곡리 1-1|주차가능|평일&주말10:00~19:00|||||요거프레소 칠원자이점|107호|||80713
요거프레소|건국대점|||요거프레소||서울 광진구 광나루로24길 21||불가|평일&주말08:00~23:00|||||요거프레소 건국대점||||80713
요거프레소|백석점|||요거프레소|||경기 고양시 일산동구 백석동 1324|무료주차 1시간 30분|평일,토요일08:00~23:00/일요일08:00~22:00|||||요거프레소 백석점|동문굿모닝타워 2차 103호|||80713
요거프레소|통영점|||요거프레소|||경남 통영시 무전동 1034-2|주차가능|평일&주말10:00~23:00|||||요거프레소 통영점||||80713
요거프레소|목포북항점|||요거프레소|||전남 목포시 산정동 1693-1|불가|평일&주말10:00~24:00|||||요거프레소 목포북항점||||80713
요거프레소|인천신기점|||요거프레소|||인천 남구 주안동 1315-11|주차불가|평일&주말10:00~22:00|||||요거프레소 인천신기점|남부상가 1층 10-12|||80713
요거프레소|의정부신시가지점|||요거프레소|||경기 의정부시 의정부동 486-7|주차불가|평일&주말08:00~22:15|||||요거프레소 의정부신시가지점|대정프라자 103|||80713
요거프레소|산본1호점|||요거프레소|||경기 군포시 산본동 1095|불가|평일&주말10:00~23:00|||||요거프레소 산본1호점||||80713
요거프레소|순천연향2호점|||요거프레소|||전남 순천시 연향동 1317-6|주차가능|평일08:30~23:00/주말&공휴일11:00~22:00|||||요거프레소 순천연향2호점|1층|||80713
요거프레소|정릉1호점|||요거프레소|||서울 성북구 정릉동 396-41|주차불가|평일&주말10:00~24:00|||||요거프레소 정릉1호점||||80713
요거프레소|광주상무병원점|||요거프레소|||광주 서구 치평동 1240-1|-| |||||요거프레소 광주상무병원점|1층|||80713
요거프레소|안산선부한양점|||요거프레소|||경기 안산시 단원구 선부동 1087-29|-|평일&토요일10:00~22:00/일요일11:00~22:00|||||요거프레소 안산선부한양점|103호|||80713
요거프레소|파주교하점|||요거프레소|||경기 파주시 교하읍 동패동 1696-2|주차가능|평일&주말09:00~23:30|||||요거프레소 파주교하점|이지타운 113호|||80713
요거프레소|반월당점|||요거프레소|||대구 중구 남산동 665|주차가능|평일08:30~19:30/주말09:00~21:00|||||요거프레소 반월당점|1층 109호|||80713
요거프레소|은행정로점|||요거프레소|||서울 양천구 신정동 1019-2|주차가능(건물옆)|평일10:00~22:00/주말10:00~22:00|||||요거프레소 은행정로점||||80713
요거프레소|울산천곡점|||요거프레소|||울산 북구 천곡동 418-20|약 30대 (무료)|평일&주말10:00~23:00|||||요거프레소 울산천곡점|(달천로11) 진영빌딩 103호|||80713
요거프레소|천왕점|||요거프레소|||서울 구로구 천왕동 27|매장 바로 뒤 아파트 주차장(무료)|평일10:00~23:00/주말09:00~22:00|||||요거프레소 천왕점||||80713
요거프레소|충주점|||요거프레소|||충북 충주시 봉방동 981-1|주차가능 (뒤쪽공터)|평일10:00~22:00/주말10:00~22:00|||||요거프레소 충주점||||80713
요거프레소|하안e편한세상점|||요거프레소|||경기 광명시 하안동 864|주차가능|평일08:00~23:00/주말08:30~23:00|||||요거프레소 하안e편한세상점|하안e편한세상 나동 상가 요거프레소|||80713
요거프레소|수지점|||요거프레소|||경기 용인시 수지구 풍덕천동 1078|주차가능 (1시간 무료 주차가능)|평일&토08:00~23:00/일09:00~23:00|||||요거프레소 수지점|로얄스포츠센터 122호|||80713
요거프레소|의정부행복로점|||요거프레소|||경기 의정부시 의정부동 183-8|인근 공영 주차장 이용주차가능|평일09:00~23:30/주말09:00~23:30|||||요거프레소 의정부행복로점|(행복로 35)|||80713
요거프레소|탄현점|||요거프레소|||경기 고양시 일산서구 탄현동 1577-4|주차가능|평일08:30~22:00/주말09:30~22:00|||||요거프레소 탄현점||||80713
요거프레소|밀양점|||요거프레소|||경남 밀양시 내일동 571-4|주차가능|10:00~22:00|||||요거프레소 밀양점|(석정로 37-1)|||80713
요거프레소|하동평사리점|||요거프레소|||경남 하동군 악양면 평사리 461-2|주차가능|09:00~21:00|||||요거프레소 하동평사리점||||80713
요거프레소|상계점|||요거프레소|||서울 노원구 중계동 156-29|주차가능|10:00~23:00|||||요거프레소 상계점|중계2차 꿈에그린 더 퍼스트 201,202호|||80713
요거프레소|두정중앙점|||요거프레소|||충남 천안시 서북구 두정동 945|주차가능|평일07:00~24:00/주말09:00~22:00|||||요거프레소 두정중앙점||||80713
요거프레소|청주옥산점|||요거프레소||충북 청주시 흥덕구옥산면 옥산시내1길 36||주차불가|10:00~22:00|||||요거프레소 청주옥산점|1층|||80713
요거프레소|화곡점|||요거프레소|||서울 강서구 화곡동 332-27|불가|평일09:00~22:00/토요일10:00~22:00/일요일휴무|||||요거프레소 화곡점||||80713
요거프레소|차암점|||요거프레소|||충남 천안시 서북구 차암동 436|건물 내 무료주차가능|평일:10:00~22:00/주말:10:00~22:00|||||요거프레소 차암점|1층 119호|||80713
요거프레소|창원오동동점|||요거프레소||경남 창원시 마산합포구 오동동14길 67||상가 주차장 이용주차가능(무료)|평일10:00~22:00/주말10:00~22:00|||||요거프레소 창원오동동점|106호|||80713
요거프레소|충남대점|||요거프레소||||주차불가|평일06:30~23:00/주말10:00~23:00|||||요거프레소 충남대점||||80713
요거프레소|경주안강점|||요거프레소|||경북 경주시 안강읍 산대리 2379-3||평일:10:00~22:30/주말:10:00~22:30|||||요거프레소 경주안강점||||80713
요거프레소|배봉사거리점|||요거프레소|||서울 동대문구 장안동 107-12|주차불가|평일:10:00~23:00/주말:10:00~23:00|||||요거프레소 배봉사거리점||||80713
요거프레소|예산역전점|||요거프레소|||충남 예산군 예산읍 주교리 221-27|주차가능|평일:10:00~23:00/주말:10:00~23:00|||||요거프레소 예산역전점||||80713
요거프레소|한양대점|||요거프레소|||서울 성동구 행당동 4-3|주차불가|평일10:00~24:00/주말10:00~24:00|||||요거프레소 한양대점||||80713
요거프레소|서현점|||요거프레소|||경기 성남시 분당구 서현동 250-4|건물 주차장 이용주차가능|평일08:00~22:00/주말08:00~22:00|||||요거프레소 서현점||||80713
요거프레소|성남수정점|||요거프레소|||경기 성남시 수정구 신흥동 3436-11|건물내 주차장 이용(무료)|평일:10:00~22:00/주말:10:00~22:00|||||요거프레소 성남수정점||||80713
요거프레소|운정호수점|||요거프레소||경기도 파주시 가온로 176||주차가능|평일10:00~23:00/주말10:00~23:00|||||요거프레소 운정호수점||||80713
요거프레소|중앙대점|||요거프레소|||서울 동작구 흑석동 223-39|주차가능|평일/주말09:00~22:00|||||요거프레소 중앙대점||||80713
요거프레소|사당점|||요거프레소|||서울 동작구 사당동 312-9|건물 주차장 이용주차가능(무료)|평일10:00~23:00/주말10:00~23:00|||||요거프레소 사당점||||80713
요거프레소|울산장검점|||요거프레소||울산 울주군 범서읍 장검길 86||주차가능|평일&주말10:00~23:00|||||요거프레소 울산장검점||||80713
요거프레소|번동점|||요거프레소||||주차가능|평일:10:00~22:00/주말:10:00~22:00|||||요거프레소 번동점||||80713
요거프레소|발산점|||요거프레소|||서울 강서구 등촌동 679-2|불가|평일08:00~23:00/주말10:00~20:00|||||요거프레소 발산점||||80713
요거프레소|전주혁신도시점|||요거프레소||||주차가능|평일10:00~22:30/주말10:00~22:30(첫번째,세번째일요일정기휴무)|||||요거프레소 전주혁신도시점||||80713
요거프레소|원주길카페점|||요거프레소|||강원 원주시 행구동 200-20|주차가능|평일10:00~23:00/주말10:00~23:00|||||요거프레소 원주길카페점||||80713
요거프레소|광주동천점|||요거프레소|||광주 서구 동천동 631|주차가능|09:00~24:00|||||요거프레소 광주동천점||||80713
요거프레소|공주점|||요거프레소|||충남 공주시 신관동 230-2|주차가능|10:00~24:00|||||요거프레소 공주점|2층|||80713
요거프레소|신주례점|||요거프레소|||부산 사상구 주례동 221-16|불가|평일&주말10:00~22:00|||||요거프레소 신주례점||||80713
요거프레소|경남칠원점|||요거프레소|||경남 함안군 칠원면구성리 625-1|주차가능||||||요거프레소 경남칠원점||||80713
요거프레소|장안1호점|||요거프레소|||서울 동대문구 장안동 326-10|주차가능(건물내 지하주차)|평일10:00~23:00/주말10:00~23:00|||||요거프레소 장안1호점||||80713
요거프레소|독산정훈단지점|||요거프레소|||서울 금천구 독산동 1041-39|주차가능(매장 뒷 마당 무료주차가능)|평일10:00~23:00/주말10:00~23:00|||||요거프레소 독산정훈단지점||||80713
요거프레소|소래포구점|||요거프레소|||인천 남동구 논현동 679-3|주차가능(건물내 지하주차)|12:00~24:00|||||요거프레소 소래포구점||||80713
요거프레소|목포대점|||요거프레소|||전남 무안군 청계면도림리 322-6||평일10:00~23:00/주말10:00~23:00|||||요거프레소 목포대점||||80713
요거프레소|상계백병원점|||요거프레소|||서울 노원구 상계동 763-6|주차가능|평일,주말:11:00~23:00|||||요거프레소 상계백병원점|2층|||80713
요거프레소|양천구청점|||요거프레소|||서울 양천구 신정동 323-10|주차불가|평일09:00~22:00/주말10:00~22:00|||||요거프레소 양천구청점|센타프라자 101호|||80713
요거프레소|당진프리미엄점|||요거프레소|||충남 당진시 시곡동 53-1|주차가능|11:00~21:00|||||요거프레소 당진프리미엄점||||80713
요거프레소|죽산터미널점|||요거프레소|||경기 안성시 죽산면 죽산리 123-4|주차가능|09:00~21:00|||||요거프레소 죽산터미널점|1층|||80713
요거프레소|울산선암점|||요거프레소|||울산 남구 선암동 625|주차가능|10:00~23:00|||||요거프레소 울산선암점||||80713
요거프레소|민락골드점|||요거프레소|||경기 의정부시 민락동 835-1|주차가능|10:00~21:00|||||요거프레소 민락골드점||||80713
요거프레소|광영점|||요거프레소|||전남 광양시 광영동 760-5|주차가능|10:00~23:00|||||요거프레소 광영점||||80713
요거프레소|구미도량점|||요거프레소|||경북 구미시 도량동 242-3|주차가능|10:30~22:00|||||요거프레소 구미도량점||||80713
요거프레소|성남여수점|||요거프레소|||경기 성남시 중원구 여수동 424|주차가능|평일9:00~22:00토요일11:00~23:00일요일10:00~22:00|||||요거프레소 성남여수점|101호|||80713
요거프레소|법원점|||요거프레소|||부산 연제구 거제동 1493-1|주차불가|평일8:00~20:00/주말10:00~19:00|||||요거프레소 법원점|한세빌딩 103호|||80713
요거프레소|고양점|||요거프레소|||경기 고양시 덕양구 고양동 114-2|주차가능|10:00~22:00|||||요거프레소 고양점||||80713
요거프레소|구의점|||요거프레소|||서울 광진구 구의동 236-28||8:00~23:00|||||요거프레소 구의점|1층|||80713
요거프레소|원곡점|||요거프레소|||경기 안산시 단원구 원곡동 846-4|상가 내 무료지하주차장|10:00~23:00|||||요거프레소 원곡점|베스트프라자 108호 (라성안길17)|||80713
요거프레소|군인공제회관점|||요거프레소|||서울 강남구 도곡동 467-12|건물내 유료 주차가능(주차권 없음)|평일:08:00~19:00토요일:10:00~15:00(일요일휴무)|||||요거프레소 군인공제회관점|군인공제회관 1층|||80713
요거프레소|신풍역점|||요거프레소|||서울 영등포구 신길동 425-8|상가 내 무료지하주차장 이용 주차가능|09:00~24:00|||||요거프레소 신풍역점|신풍두산위브센티움 105호 (대방천로 155)|||80713
요거프레소|장호원점|||요거프레소|||경기 이천시 장호원읍장호원리 112-14|주차가능|평일:10:00~22:00주말:11:00~22:00|||||요거프레소 장호원점|(샘재로 158)|||80713
요거프레소|경주용강점|||요거프레소|||경북 경주시 용강동 1299-7|불가|10:00~23:00|||||요거프레소 경주용강점||||80713
요거프레소|울기등대점|||요거프레소|||울산 동구 일산동 905-10|주차가능|평일10:00~22:00/주말09:00~23:00|||||요거프레소 울기등대점||||80713
요거프레소|안양호계점|||요거프레소|||경기 안양시 동안구 호계동 1278|주차가능|평일11:00~22:00/주말12:00~22:00|||||요거프레소 안양호계점||||80713
요거프레소|안산CGV점|||요거프레소|||경기 안산시 단원구 고잔동 725-3|유료|10:00~22:30|||||요거프레소 안산CGV점|스타맥스타워 6층 A관 1동 2-1호|||80713
요거프레소|적성터미널점|||요거프레소|||경기 파주시 적성면 마지리 62-9|주차가능|평일:11:00~22:00/주말:11:00~23:00|||||요거프레소 적성터미널점||||80713
요거프레소|구리아름마을점|||요거프레소|||경기 구리시 인창동 651-30|무료|10:00~22:00|||||요거프레소 구리아름마을점|1층|||80713
요거프레소|방화역점|||요거프레소|||서울 강서구 방화동 830-5|유료|평일09:00~23:00/주말&공휴일10:00~23:00|||||요거프레소 방화역점|방화샤르망 2차 오피스텔 115|||80713
요거프레소|가평점|||요거프레소|||경기 가평군 가평읍 읍내리 349-5|주차불가|평일,토요일10:00~22:00/일요일14:00~22:00|||||요거프레소 가평점||||80713
요거프레소|용인천리점|||요거프레소|||경기 용인시 처인구 이동면 천리 234-4|건물 옆 주차가능|평일,토요일10:00~22:00/일요일10:00~21:00|||||요거프레소 용인천리점|(백옥대로 619)|||80713
요거프레소|을지대점|||요거프레소|||경기 성남시 수정구 양지동 176|주차불가|평일09:00~23:00/주말10:00~21:00|||||요거프레소 을지대점|(수정로 578번길 26) 1층|||80713
요거프레소|평택대점|||요거프레소|||경기 평택시 용이동 466-4|주차가능(1시간 무료)|평일08:00~22:00/주말10:00~22:00|||||요거프레소 평택대점|(현신1길 5)|||80713
요거프레소|형곡점|||요거프레소|||경북 구미시 송정동 466-2||(평일/토요일)09:00~23:00　　　　　(일요일)12:00~22:00|||||요거프레소 형곡점|(신시로 10길 11) 1층|||80713
요거프레소|양주신산점|||요거프레소|||경기 양주시 남면 신산리 285-122|주차불가|평일/주말10:00~22:00|||||요거프레소 양주신산점|(개나리길 59)|||80713
요거프레소|경성대점|||요거프레소|||부산 남구 대연동 314-54|주차가능|평일/주말08:30~22:00|||||요거프레소 경성대점|(수영로 293번길 38)|||80713
요거프레소|이문점(휴점)|||요거프레소|||서울 동대문구 이문동 264-314|주차불가|평일/주말08:00~23:00|||||요거프레소 이문점(휴점)|(이문로9가길 35)|||80713
요거프레소|봉곡테마공원점|||요거프레소|||경북 구미시 봉곡동 227-10|주차가능(6대)|평일/주말09:30~24:00|||||요거프레소 봉곡테마공원점|(봉곡남로 17길 18)|||80713
요거프레소|여천점|||요거프레소|||전남 여수시 신기동 43-10|주차가능|평일,주말(9:00~23:00)|||||요거프레소 여천점|(흥국로 103)|||80713
요거프레소|가능역점|||요거프레소|||경기 의정부시 가능동 640-24|주차불가|평일&주말12:00~10:00|||||요거프레소 가능역점|(신촌로71-1)|||80713
요거프레소|진주하대점|||요거프레소|||경남 진주시 하대동 331-6|주차가능|AM11:00~PM24:00|||||요거프레소 진주하대점|(도동로 234)|||80713
요거프레소|침산푸르지오점|||요거프레소||||주차가능 (무료)|평일/주말(10:00~22:00)|||||요거프레소 침산푸르지오점||||80713
요거프레소|광양길호점|||요거프레소|||전남 광양시 중동 1839-4|불가|평일,토요일(10:00~22:00)/일요일(12:00~22:00)|||||요거프레소 광양길호점|(길호2길3) 2층|||80713
요거프레소|당정역점|||요거프레소|||경기 군포시 당정동 1013-3|주차가능(영수증 지참시 2시간 무료)|평일/주말(07:00~22:00)|||||요거프레소 당정역점|(당정역로 4번길 17) 1층|||80713
요거프레소|신도림푸르지오점|||요거프레소||서울 구로구 신도림동 337번지신도림1차푸르지오 상가동 (경인로 661) ||주차가능 (요거프레소영수증 지참시2시간 무료주차)|평일07:30~22:30/토요일10:00~22:30/일요일12:00~22:30|||||요거프레소 신도림푸르지오점||||80713
요거프레소|창원북면점|||요거프레소|||경남 창원시 의창구 북면 신촌리 925-1|주차가능 (무료)|평일10:00~22:00/주말10:00~22:00|||||요거프레소 창원북면점|(천주로 1080)|||80713
요거프레소|부산부암점|||요거프레소|||부산 부산진구 당감동 974|주차가능(지하주차장/유료)|평일/주말AM10:00~PM22:00|||||요거프레소 부산부암점|위너스 빌딩 1층 (가야대로 715)|||80713
요거프레소|안산월피점|||요거프레소|||경기 안산시 상록구 월피동 449-3|불가|평일/주말10:00~23:00|||||요거프레소 안산월피점|(충장로611),102 (월피동102~103)|||80713
요거프레소|충주교통대점|||요거프레소|||충청북도 충주시 대소원면만정리 192-8|주차가능(건물측면,앞면등)|평일/주말AM08:00~PM23:00|||||요거프레소 충주교통대점||||80713
요거프레소|충북오창점|||요거프레소||충북 청주시 청원구 오창읍 중심상업로 39||주차가능|평일/주말AM09:00~PM23:00|||||요거프레소 충북오창점||||80713
요거프레소|안산신길점|||요거프레소|||경기 안산시 단원구 신길동 658-9|주차가능(건물지하주차)|평일/주말AM10:00~PM22:00|||||요거프레소 안산신길점||||80713
요거프레소|기흥반도체점|||요거프레소||경기 화성시 삼성1로 6길27 ||주차가능(건물 뒤편 무료주차)|평일10시~23시/주말11시~23시(매주일요일휴무)|||||요거프레소 기흥반도체점||||80713
요거프레소|울산신정푸르지오점|||요거프레소|||울산 남구 신정동 318|주차가능(상가주차장이용)|평일/주말AM10:00~PM22:00|||||요거프레소 울산신정푸르지오점||||80713
요거프레소|송도IT센터점|||요거프레소||||주차가능|평일07:30~20:30/토요일10:30~18:00/일요일휴무|||||요거프레소 송도IT센터점||||80713
요거프레소|삼송농협대점|||요거프레소|||경기 고양시 덕양구 원흥동 656-6|주차가능(매장옆)|평일/주말AM10:00~PM22:00|||||요거프레소 삼송농협대점|1층|||80713
요거프레소|안산감골도서관점|||요거프레소||경기 안산시 상록구 사동1320-6 (석호로 220) 1층 ||주차가능(매장 옆 감골 시민홀)|평일&주말10:00~23:00|||||요거프레소 안산감골도서관점||||80713
요거프레소|부산대점|||요거프레소|||부산 금정구 장전동 362-38|불가|평일/주말AM09:00~PM23:00|||||요거프레소 부산대점||||80713
요거프레소|광주교대점|||요거프레소|||광주 북구 풍향동 광주교육대학교내 |주차가능|평일/주말AM08:30~PM21:00|||||요거프레소 광주교대점||||80713
요거프레소|송산점|||요거프레소||경기 화성시 화산남로 69||주차가능|평일/주말AM10:00~PM22:00|||||요거프레소 송산점||||80713
요거프레소|구미봉곡점|||요거프레소|||경상북도 구미시 봉곡동 21-1|주차가능|평일/주말AM08:00~PM22:00|||||요거프레소 구미봉곡점||||80713
요거프레소|남서울대점|||요거프레소|||충남 천안시 서북구 성환읍 성월리 65-5|주차불가|평일/주말AM09:00~PM23:00|||||요거프레소 남서울대점||||80713
요거프레소|원주무실점|||요거프레소|||강원 원주시 무실동 1844-6|주차가능|평일/주말AM09:00~PM22:00|||||요거프레소 원주무실점|(봉바위길 68)|||80713
요거프레소|장수점|||요거프레소|||전북 장수군 장계면 장계리 462|주차가능(무료)|평일/주말AM10:30~PM22:00|||||요거프레소 장수점|1층|||80713
요거프레소|새절역점|||요거프레소|||서울 은평구 신사동 335-27|주차가능(1시간 무료)|평일/주말24시간운영|||||요거프레소 새절역점||||80713
요거프레소|양재점|||요거프레소|||서울 강남구 도곡동 959-22|주차불가|평일/주말AM11:00~PM22:00|||||요거프레소 양재점|(남부순환로 359길 4) 양재역 4번출구|||80713
요거프레소|시흥신천점|||요거프레소||경기도 시흥시 호현로 10번길 18||주차불가|평일&주말11:00~22:00|||||요거프레소 시흥신천점|(신천동)|||80713
요거프레소|서울신학대점|||요거프레소||경기 부천시 호현로489번길 45-1||주차불가|평일/주말AM09:00~PM22:00|||||요거프레소 서울신학대점||||80713
요거프레소|부안곰소점|||요거프레소|||전북 부안군 진서면곰소리 370|주차불가|평일/주말AM09:00~PM21:00|||||요거프레소 부안곰소점|(청자로 949)|||80713
요거프레소|신제주점|||요거프레소||||주차가능|AM10:00~PM22:00|||||요거프레소 신제주점||||80713
요거프레소|잠실리센츠점|||요거프레소|||서울 송파구 잠실동 22-6|주차가능|AM10:00~PM21:00|||||요거프레소 잠실리센츠점|(올림픽로145) 잠실리센츠상가 B1 A8호|||80713
요거프레소|상봉이노시티점|||요거프레소|||서울 중랑구 상봉동 73-10|주차가능|평일&주말11:30~21:50(Lastorder21:00)|||||요거프레소 상봉이노시티점|(망우로 353) 2층|||80713
요거프레소|일산후곡점|||요거프레소|||경기 고양시 일산서구 일산3동 1059-1|주차가능|AM10:00~PM22:30|||||요거프레소 일산후곡점||||80713
요거프레소|오정obs점|||요거프레소||경기 부천시 오정로 249||주차가능(지하주차장)|AM08:00~PM23:30|||||요거프레소 오정obs점|115호|||80713
