##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@작은도서관
밝은빛/음악/영어/작은도서관||||작은도서관||경기도 광명시 소하로 13||||||||밝은빛 음악 영어 작은도서관|(안디옥교회) 1층 및 3층 (소하동,밝은빛 교회)|||200102
밝은빛/작은도서관||||작은도서관||경기도 광명시 오리로 801||||||||밝은빛 작은도서관|(e편한세상센트레빌아파트) 301동 뒤|||200102
밤밭/새마을작은도서관||||작은도서관||경기도 수원시 장안구 서부로2181번길 55||||||||밤밭 새마을작은도서관|(율전동) 3층|||200102
밤토실어린이작은도서관||||작은도서관||경기도 용인시 수지구 고기로 433||||||||밤토실어린이작은도서관|(고기동)|||200102
밥상머리북카페||||작은도서관||경기도 군포시 청백리길 6||||||||밥상머리북카페|(군포시청) 1층 로비|||200102
배움과/나눔작은도서관||||작은도서관||경기도 고양시 일산서구 대산로 113||||||||배움과 나눔작은도서관|(주엽동) 백마상가 403호|||200102
백남준/라이브러리||||작은도서관||경기도 용인시 기흥구 백남준로 10||||||||백남준 라이브러리|(상갈동) 1층|||200102
백마작은도서관||||작은도서관|||경기 고양시 일산동구 풍동 풍동 사서함 1101-1|||||||백마작은도서관|(사단영내)|||200102
백사작은도서관||||작은도서관||경기 이천시 백사면 현방리66번길 13||||||||백사작은도서관||||200102
백석한승작은도서관||||작은도서관||경기도 양주시 권율로 1455-15||||||||백석한승작은도서관|(백석 한승아파트) 관리동 2층|||200102
백암면/작은도서관||||작은도서관||경기도 용인시 처인구 백암면 백암로 191-1||||||||백암면 작은도서관|복지회관|||200102
백합/작은도서관||||작은도서관||경기도 고양시 일산서구 현중로 29||||||||백합 작은도서관|(탄현마을2단지) 삼익상가 201호|||200102
백합작은도서관||||작은도서관||경기 의왕시 오전로 179||||||||백합작은도서관|관리소 지하1층|||200102
백현3단지/작은도서관||||작은도서관||경기도 성남시 분당구 동판교로 92||||||||백현3단지 작은도서관|(백현동,백현마을3단지) (백현동) 백현마을 3단지|||200102
버들치도서관||||작은도서관||경기도 용인시 수지구 성복2로 220||||||||버들치도서관|(성복동,버들치마을 힐스테이트3차) 관리동 1층|||200102
범박휴먼시아2단지/작은도서관||||작은도서관||경기도 부천시 소사구 양지남로68번길 25||||||||범박휴먼시아2단지 작은도서관|(범박동,범박휴먼시아2단지) 234-1|||200102
벧엘문고||||작은도서관||경기도 고양시 덕양구 마상로113번길 75||||||||벧엘문고|(신진빌딩) 신진빌딩3층|||200102
벽산||||작은도서관||경기도 안양시 만안구 양화로135번길 45||||||||벽산|(박달벽산아파트) 벽산아파트 관리동 2층|||200102
벽산/주민도서관||||작은도서관||경기도 남양주시 와부읍 덕소로 177||||||||벽산 주민도서관|(벽산아파트) 벽산아파트 관리사무소 지하1층|||200102
벽산도서관||||작은도서관||경기도 용인시 기흥구 연원로42번길 6||||||||벽산도서관|(마북동) 관리동 3층|||200102
별가람작은도서관||||작은도서관||경기도 남양주시 덕송3로 7||||||||별가람작은도서관|(별내동,별가람마을아파트) 관리사무소 2층|||200102
별꽃/작은도서관||||작은도서관||경기도 하남시 산곡동로106번길 19||||||||별꽃 작은도서관|(하산곡동) 내|||200102
별내KCC스위첸작은도서관||||작은도서관||경기도 남양주시 별내5로 81||||||||별내KCC스위첸작은도서관|(별내동,남양주 별내 스위첸 아파트) 커뮤니티센터 내|||200102
별내리슈빌작은도서관||||작은도서관||경기도 남양주시 별내5로 119||||||||별내리슈빌작은도서관|(별내동,남양주별내 리슈빌) 커뮤니티센터 내|||200102
별내모아미래도작은도서관||||작은도서관||경기도 남양주시 불암로 336||||||||별내모아미래도작은도서관|(별내동,별사랑마을 모아미래도 아파트) 커뮤니티센터 1층|||200102
별내칸타빌작은도서관||||작은도서관||경기도 남양주시 순화궁로 384||||||||별내칸타빌작은도서관|(별내동,대원 칸타빌) 커뮤니티센터 지하1층|||200102
별방작은도서관||||작은도서관||경기 파주시 교하읍 미래로 422||||||||별방작은도서관|한라비발디 112동 지하1층|||200102
별빛/작은도서관||||작은도서관||경기도 고양시 일산서구 주화로 165||||||||별빛 작은도서관|(대화동) 하늘빛광성교회 1층|||200102
별빛도서관||||작은도서관|||경기 가평군 가평읍 사서함 567-20|||||||별빛도서관||||200102
별빛마을작은도서관||||작은도서관||경기도 남양주시 별내5로 22||||||||별빛마을작은도서관|(별내동,별빛마을3단지) 주민공동시설 1층|||200102
별양4단지/새마을문고||||작은도서관|||경기 과천시 별양동 주공4단지 삼호상가내 (4층) |||||||별양4단지 새마을문고||||200102
별양6단지새마을문고||||작은도서관||경기 과천시 별양동 별양로 110||||||||별양6단지새마을문고||||200102
보들리안도서관||||작은도서관||경기도 광주시 회안대로 637-36||||||||보들리안도서관|(탄벌동,경남아너스빌 2단지) 지하1층 관리동|||200102
보라매어린이작은도서관||||작은도서관||경기도 안산시 상록구 충장로 294||||||||보라매어린이작은도서관|(이동) 2층|||200102
보라미/작은도서관(교도소)||||작은도서관|||경기 안양시 동안구 호계3동 안양교도소 |||||||보라미 작은도서관(교도소)||||200102
보람무지개/작은도서관||||작은도서관||경기도 성남시 분당구 동판교로 59||||||||보람무지개 작은도서관|(자유퍼스트프라자1) 동판교로 59 자유퍼스트프라자1관 7층|||200102
보름산/미술관/작은도서관||||작은도서관||경기도 김포시 수기로 100-78||||||||보름산 미술관 작은도서관|보름산미술관내|||200102
보리수작은도서관||||작은도서관||경기도 의정부시 용민로 99||||||||보리수작은도서관|(민락동) 송산노인복지관 3층 (민락동 736-2)|||200102
보물창고||||작은도서관||경기도 안양시 동안구 귀인로 213||||||||보물창고|(평촌동,향촌현대5차아파트) 관리사무소내|||200102
보성아파트/희망도서실||||작은도서관|||경기 시흥시 정왕4동 1877-5|||||||보성아파트 희망도서실||||200102
보정꿈에그린작은도서관||||작은도서관||경기도 용인시 기흥구 구교동로 17||||||||보정꿈에그린작은도서관|(보정동,용인보정 꿈에그린아파트) 101동 지하3층|||200102
복된교회드림센터작은도서관||||작은도서관||경기도 부천시 부천로90번길 8||||||||복된교회드림센터작은도서관|(원미동) 드림센터 2층|||200102
복된교회문고||||작은도서관|||경기 시흥시 논곡동 244-3|||||||복된교회문고||||200102
복사꽃작은도서관||||작은도서관||경기도 부천시 소사구 은성로 110-1||||||||복사꽃작은도서관|(소사본동,소사주공2단지아파트) 관리사무소|||200102
복사꽃필무렵작은도서관||||작은도서관||경기도 부천시 소사구 심곡로9번길 54||||||||복사꽃필무렵작은도서관|(심곡본1동주민센터) 3층 심곡종합사회복지관 복사꽃필무렵작은도서관|||200102
본오1동작은도서관||||작은도서관|||경기 안산시 상록구 본오동 920|||||||본오1동작은도서관|1층|||200102
본오3동/만화작은도서관||||작은도서관|||경기 안산시 상록구 본오3동 1130|||||||본오3동 만화작은도서관|장수경로당 2층|||200102
봄싹도서관||||작은도서관||경기 파주시 아동동 송화로 13||||||||봄싹도서관||||200102
봉담그대가3단지/작은도서관||||작은도서관||경기도 화성시 봉담읍 와우로15번길 10||||||||봉담그대가3단지 작은도서관|(봉담그대가3단지아파트) 302동 B1층|||200102
봉담아이파크도서관||||작은도서관||경기 화성시 봉담읍 봉담읍 와우리 34번길 11||||||||봉담아이파크도서관|봉담아이파크아파트 커뮤니티센터|||200102
봉암작은도서관||||작은도서관||경기도 양주시 봉암길 33||||||||봉암작은도서관|(봉암리 마을회관) 2층|||200102
봉우작은도서관||||작은도서관||경기도 양주시 고암길 341||||||||봉우작은도서관|(봉우마을주공5단지) 관리사무실2층|||200102
부곡글고운도서관||||작은도서관||경기 의왕시 부곡시장길 75||||||||부곡글고운도서관|부곡동주민센터 4층|||200102
부광복지문고||||작은도서관||경기 수원시 장안구 정자동 장안로269번길 20||||||||부광복지문고|(정자동)|||200102
부영도서관||||작은도서관||경기도 안성시 공도읍 만수로 31||||||||부영도서관|(안성부영아파트) 관리사무소 2층|||200102
부천비전/작은도서관||||작은도서관||경기 부천시 오정구 고강동 원종로 107번길 ||||||||부천비전 작은도서관||||200102
부천여월휴먼시아4단지아파트/작은도서관||||작은도서관||경기도 부천시 길주로561번길 124||||||||부천여월휴먼시아4단지아파트 작은도서관|(여월동,여월휴먼시아4단지아파트) 관리동|||200102
북내작은도서관||||작은도서관||경기도 여주시 북내면 여강로 337-38||||||||북내작은도서관||||200102
북스토리||||작은도서관||경기도 남양주시 금강로 1530-14||||||||북스토리|(진접하우스토리아파트) 내|||200102
북스토리/작은도서관||||작은도서관||경기도 광명시 신촌로 49||||||||북스토리 작은도서관|(신촌휴먼시아) 106동 1층|||200102
북적북적/책마을/작은도서관||||작은도서관||경기도 화성시 남양읍 역골중앙로41번길 7||||||||북적북적 책마을 작은도서관|북적북적 책마을 작은도서관|||200102
북카페/토기장이의/집||||작은도서관||경기 오산시 금암동 수청로 201||||||||북카페 토기장이의 집|센타프라자 603호|||200102
분당구미어린이/작은도서관||||작은도서관||경기 성남시 분당구 구미동 구미동 미금일로 90번길 36-5||||||||분당구미어린이 작은도서관|더프라자 2층|||200102
브라운스톤흥선도서관||||작은도서관||경기도 의정부시 호국로1142번길 22||||||||브라운스톤흥선도서관|(가능동,브라운스톤흥선아파트) 호국로 1142번길 22 브라운스톤흥선아파트 106동 1층|||200102
블루밍도서관||||작은도서관||경기도 고양시 일산서구 가좌2로 22||||||||블루밍도서관|(가좌마을6단지아파트) 가좌마을6단지|||200102
블루밍독서의집/새마을문고||||작은도서관||경기도 고양시 일산서구 가좌2로 53||||||||블루밍독서의집 새마을문고|(가좌마을3단지아파트) 가좌마을3단지아파트 관리사무소 지하1층|||200102
비봉작은도서관||||작은도서관||경기도 화성시 비봉면 양노로 103||||||||비봉작은도서관|1층|||200102
비산3동/주민센터||||작은도서관||경기 안양시 동안구 비산3동 매곡로 1||||||||비산3동 주민센터||||200102
비승병영도서관||||작은도서관|||경기 이천시 대포동 사서함 867-2호 2850부대 |||||||비승병영도서관||||200102
