##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
올래국수||||식신맛집||제주 제주시 귀아랑길 24|제주특별자치도 제주시 연동 301-19|||||||올래국수||||
옥돔식당||||식신맛집||제주특별자치도 서귀포시 신영로36번길 62|제주특별자치도 서귀포시 대정읍 하모리 1067-23|||||||옥돔식당|옥돔식당|||
쌍둥이횟집||||식신맛집||제주 서귀포시 중정로62번길 14|제주특별자치도 서귀포시 서귀동 496-18|||||||쌍둥이횟집||||
삼성혈해물탕||||식신맛집||제주 제주시 선덕로5길 20|제주특별자치도 제주시 연동 312-27|||||||삼성혈해물탕||||
향토음식유리네||||식신맛집||제주 제주시 연북로 146|제주특별자치도 제주시 연동 427-1|||||||향토음식유리네||||
회양과국수군||||식신맛집||제주 제주시 우도면 우도해안길 270|제주특별자치도 제주시 우도면 연평리 2473-9|||||||회양과국수군||||
삼미횟집||||식신맛집||제주 제주시 도두항서5길 1|제주특별자치도 제주시 도두1동 2617-1|||||||삼미횟집||||
네거리식당||||식신맛집||제주 서귀포시 서문로29번길 20|제주특별자치도 서귀포시 서귀동 320-9|||||||네거리식당||||
신촌덕인당||||식신맛집||제주 제주시 조천읍 신북로 36|제주특별자치도 제주시 조천읍 신촌리 2586-1|||||||신촌덕인당||||
순옥이네명가||||식신맛집||제주 제주시 도공로 8|제주특별자치도 제주시 도두1동 2615-5|||||||순옥이네명가||||
목포고을||||식신맛집||제주특별자치도 서귀포시 일주서로 968-5|제주특별자치도 서귀포시 색달동 2124-3|||||||목포고을||||
춘심이네|본점|||식신맛집||제주특별자치도 서귀포시 창천중앙로24번길 16|제주특별자치도 서귀포시 안덕면 창천리 160-4|||||||춘심이네 본점||||
중문해녀의집||||식신맛집||제주 서귀포시 중문관광로 194|제주특별자치도 서귀포시 중문동 2658-2|||||||중문해녀의집||||
오조해녀의집||||식신맛집||제주특별자치도 서귀포시 한도로 141-13|제주특별자치도 서귀포시 성산읍 오조리 3|||||||오조해녀의집|오조해녀의집|||
흑돈가|제주본점|||식신맛집||제주 제주시 한라대학로 11|제주특별자치도 제주시 노형동 3811|||||||흑돈가 제주본점||||
어진이네횟집||||식신맛집||제주특별자치도 서귀포시 보목포로 84|제주특별자치도 서귀포시 보목동 274-1|||||||어진이네횟집||||
진주식당||||식신맛집||제주 서귀포시 태평로 353|제주특별자치도 서귀포시 서귀동 314-7|||||||진주식당||||
맛나식당||||식신맛집||제주 서귀포시 성산읍 동류암로 41|제주특별자치도 서귀포시 성산읍 고성리 316-9|||||||맛나식당||||
명진전복||||식신맛집||제주 제주시 구좌읍 해맞이해안로 1282|제주특별자치도 제주시 구좌읍 평대리 515-28|||||||명진전복||||
오는정김밥||||식신맛집||제주 서귀포시 동문동로 2|제주특별자치도 서귀포시 서귀동 254-6|||||||오는정김밥||||
요리하는목수||||식신맛집||제주특별자치도 제주시 애월해안로 664|제주특별자치도 제주시 애월읍 구엄리 1229-4|||||||요리하는목수||||
칠돈가|본점|||식신맛집||제주 제주시 서천길 1|제주특별자치도 제주시 용담2동 2695-4|||||||칠돈가 본점||||
강정해녀의집||||식신맛집||제주특별자치도 서귀포시 말질로 290|제주특별자치도 서귀포시 강정동 4964|||||||강정해녀의집||||
항구식당||||식신맛집||제주 서귀포시 대정읍 하모항구로 64|제주특별자치도 서귀포시 대정읍 하모리 770-7|||||||항구식당||||
은희네해장국||||식신맛집|||제주특별자치도 제주시 일도동 357-4|||||||은희네해장국||||
표선어촌식당||||식신맛집||제주 서귀포시 표선면 민속해안로 578-7|제주특별자치도 서귀포시 표선면 표선리 40-54|||||||표선어촌식당||||
자매국수||||식신맛집||제주특별자치도 제주시 삼성로 67|제주특별자치도 제주시 일도동 1034-10|||||||자매국수||||
리치망고|애월본점|||식신맛집||제주 제주시 애월읍 애월해안로 272|제주특별자치도 제주시 애월읍 고내리 474-1|||||||리치망고 애월본점||||
용출횟집||||식신맛집||제주특별자치도 제주시 서해안로 660|제주특별자치도 제주시 용담동 505|||||||용출횟집||||
숙이네보리빵||||식신맛집||제주특별자치도 제주시 애월로 118|제주특별자치도 제주시 애월읍 애월리 1584-1|||||||숙이네보리빵||||
몽상||||식신맛집||제주 제주시 애월읍 애월북서길 56-1|제주특별자치도 제주시 애월읍 애월리 2546|||||||몽상||||
다가미||||식신맛집||제주특별자치도 제주시 도남로 111|제주특별자치도 제주시 도남동 68-2|||||||다가미|다솜빌라|||
만민식당||||식신맛집||제주 제주시 한림읍 중산간서로 4618-1|제주특별자치도 제주시 한림읍 동명리 138-6|||||||만민식당||||
성산바다풍경||||식신맛집||제주 서귀포시 성산읍 일출로288번길 17|제주특별자치도 서귀포시 성산읍 성산리 297-1|||||||성산바다풍경||||
잠녀해녀촌||||식신맛집||제주특별자치도 제주시 조함해안로 410|제주특별자치도 제주시 조천읍 함덕리 3150-2|||||||잠녀해녀촌||||
덕승식당||||식신맛집||제주특별자치도 서귀포시 하모항구로 66|제주특별자치도 서귀포시 대정읍 하모리 770-3|||||||덕승식당|덕승식당|||
쉬는팡가든||||식신맛집||제주 서귀포시 상예로 248|제주특별자치도 서귀포시 상예동 1765-1|||||||쉬는팡가든||||
춘미향식당||||식신맛집||제주 서귀포시 안덕면 산방로 382|제주특별자치도 서귀포시 안덕면 사계리 2818|||||||춘미향식당||||
제주김만복|동문시장점|||식신맛집||제주 제주시 북성로 65|제주특별자치도 제주시 삼도이동 1158-36|||||||제주김만복 동문시장점||||
돈사돈||||식신맛집||제주 제주시 우평로 19|제주특별자치도 제주시 노형동 3086-3|||||||돈사돈||||
대풍미락||||식신맛집||제주특별자치도 제주시 조함해안로 446|제주특별자치도 제주시 조천읍 함덕리 1028|||||||대풍미락||||
밥깡패||||식신맛집||제주 제주시 한림읍 한림로4길 35|제주특별자치도 제주시 한림읍 한림리 1534-6|||||||밥깡패||||
대기정향토음식점||||식신맛집||제주 서귀포시 이어도로 41|제주특별자치도 서귀포시 대포동 1787|||||||대기정향토음식점||||
휘닉스제주섭지코지/민트||||식신맛집||제주 서귀포시 성산읍 섭지코지로 93-66|제주특별자치도 서귀포시 성산읍 고성리 182|||||||휘닉스제주섭지코지 민트||||
착한튀김||||식신맛집||제주특별자치도 제주시 진남로6길 20|제주특별자치도 제주시 화북1동 1973-20|||||||착한튀김||||
물항식당|탑동점|||식신맛집||제주특별자치도 제주시 임항로 37-4|제주특별자치도 제주시 건입동 1319-14|||||||물항식당 탑동점||||
산방식당||||식신맛집||제주특별자치도 서귀포시 하모이삼로 62|제주특별자치도 서귀포시 대정읍 하모리 864-3|||||||산방식당||||
섭지해녀의집||||식신맛집||제주특별자치도 서귀포시 섭지코지로 95|제주특별자치도 서귀포시 성산읍 고성리 127-1|||||||섭지해녀의집|Aqua Planet Jeju|||
오크라||||식신맛집|||제주특별자치도 제주시 한림읍 귀덕리 1290|||||||오크라||||
홍성방||||식신맛집||제주 서귀포시 대정읍 하모항구로 76|제주특별자치도 서귀포시 대정읍 하모리 938-4|||||||홍성방||||
용이식당||||식신맛집||제주 서귀포시 천지로 40|제주특별자치도 서귀포시 천지동 297-9|||||||용이식당||||
덕성원||||식신맛집||제주 서귀포시 태평로401번길 4|제주특별자치도 서귀포시 서귀동 472-1|||||||덕성원||||
소라네집||||식신맛집||제주특별자치도 서귀포시 환해장성로 631|제주특별자치도 서귀포시 성산읍 온평리 661-1|||||||소라네집||||
나목도식당||||식신맛집||제주 서귀포시 표선면 가시로613번길 60|제주특별자치도 서귀포시 표선면 가시리 1877-6|||||||나목도식당||||
낭뜰에쉼팡||||식신맛집||제주특별자치도 제주시 남조로 2343|제주특별자치도 제주시 조천읍 와흘리 125|||||||낭뜰에쉼팡||||
오설록티뮤지엄||||식신맛집||제주 서귀포시 안덕면 신화역사로 15|제주특별자치도 서귀포시 안덕면 서광리 1235-1|||||||오설록티뮤지엄||||
요네주방||||식신맛집||제주 서귀포시 남원읍 공천포로 83|제주특별자치도 서귀포시 남원읍 신례리 30-6|||||||요네주방||||
천짓골식당||||식신맛집||제주 서귀포시 중앙로 2-2|제주특별자치도 서귀포시 서귀동 294-10|||||||천짓골식당||||
자자손손국수회관||||식신맛집||제주 제주시 삼성로 41|제주특별자치도 제주시 일도2동 1045-12|||||||자자손손국수회관||||
우정회센타||||식신맛집||제주특별자치도 서귀포시 중앙로54번길 32|제주특별자치도 서귀포시 서귀동 276-20|||||||우정회센타|우정횟집|||
우진해장국||||식신맛집||제주특별자치도 제주시 서사로 11|제주특별자치도 제주시 삼도동 831|||||||우진해장국||||
수우동||||식신맛집|||제주특별자치도 제주시 한림읍 협재리 1706-1|||||||수우동||||
남경미락||||식신맛집||제주특별자치도 서귀포시 안덕면 사계남로 190-7|제주특별자치도 서귀포시 안덕면 사계리 2032-3|||||||남경미락||||
로뎀가든||||식신맛집||제주 제주시 우도면 우도해안길 264|제주특별자치도 제주시 우도면 연평리 2515|||||||로뎀가든||||
진미명가||||식신맛집||제주특별자치도 서귀포시 사계남로 167|제주특별자치도 서귀포시 안덕면 사계리 2072|||||||진미명가||||
명리동식당||||식신맛집||제주 제주시 한경면 녹차분재로 498|제주특별자치도 제주시 한경면 저지리 3136-1|||||||명리동식당||||
부두식당||||식신맛집||제주특별자치도 서귀포시 하모항구로 62|제주특별자치도 서귀포시 대정읍 하모리 770-9|||||||부두식당||||
다래향||||식신맛집||제주특별자치도 제주시 조함해안로 428-4|제주특별자치도 제주시 조천읍 함덕리 3132-1|||||||다래향||||
보엠||||식신맛집||제주 제주시 원노형로 102|제주특별자치도 제주시 노형동 731-2|||||||보엠||||
해오름식당||||식신맛집||제주특별자치도 제주시 오일장서길 21|제주특별자치도 제주시 도두동 1181-5|||||||해오름식당||||
가시식당||||식신맛집||제주특별자치도 서귀포시 가시로565번길 24|제주특별자치도 서귀포시 표선면 가시리 1898-1|||||||가시식당||||
국수마당||||식신맛집||제주특별자치도 제주시 삼성로 65|제주특별자치도 제주시 일도동 1034-19|||||||국수마당||||
새로나분식||||식신맛집||제주특별자치도 서귀포시 중앙로42번길 24|제주특별자치도 서귀포시 중앙동 273-5|||||||새로나분식||||
테라로사커피제주서귀포점||||식신맛집||제주특별자치도 서귀포시 칠십리로658번길 27-16|제주특별자치도 서귀포시 하효동 1306-1|||||||테라로사커피제주서귀포점||||
모이세해장국|본점|||식신맛집||제주 제주시 연북로 221|제주특별자치도 제주시 오라2동 3100-3|||||||모이세해장국 본점||||
명문사거리식당||||식신맛집||제주특별자치도 서귀포시 중산간동로 5218|제주특별자치도 서귀포시 표선면 가시리 1893-1|||||||명문사거리식당||||
춘자멸치국수||||식신맛집||제주 서귀포시 표선면 표선동서로 255|제주특별자치도 서귀포시 표선면 표선리 598-3|||||||춘자멸치국수||||
해녀의집||||식신맛집||제주특별자치도 서귀포시 시흥하동로 114|제주특별자치도 서귀포시 성산읍 시흥리 12-64|||||||해녀의집||||
신설오름||||식신맛집||제주특별자치도 제주시 고마로17길 2|제주특별자치도 제주시 일도동 409-5|||||||신설오름||||
마라도횟집||||식신맛집||제주 제주시 신광로8길 3|제주특별자치도 제주시 연동 262-10|||||||마라도횟집||||
아서원||||식신맛집||제주특별자치도 서귀포시 일주동로 8143|제주특별자치도 서귀포시 하효동 629-2|||||||아서원|아서원|||
중앙통닭||||식신맛집||제주특별자치도 서귀포시 중앙로48번길 14-1|제주특별자치도 서귀포시 중앙동 275-27|||||||중앙통닭||||
성미가든||||식신맛집||제주특별자치도 제주시 교래1길 2|제주특별자치도 제주시 조천읍 교래리 532|||||||성미가든||||
임성반점||||식신맛집||제주특별자치도 제주시 용화로 57-1|제주특별자치도 제주시 용담동 622-1|||||||임성반점||||
스시호시카이||||식신맛집||제주 제주시 오남로 90|제주특별자치도 제주시 오라2동 959-1|||||||스시호시카이||||
흑돼지가있는풍경|본점|||식신맛집||제주 제주시 진군남4길 7-8|제주특별자치도 제주시 노형동 668|||||||흑돼지가있는풍경 본점||||
가시아방국수||||식신맛집||제주 서귀포시 성산읍 섭지코지로 10|제주특별자치도 서귀포시 성산읍 고성리 528-2|||||||가시아방국수||||
문화통닭||||식신맛집||제주특별자치도 서귀포시 고성오조로 81|제주특별자치도 서귀포시 성산읍 고성리 1195-7|||||||문화통닭|문화통닭|||
제주스럽닭||||식신맛집||제주 서귀포시 천제연로178번길 14-2|제주특별자치도 서귀포시 중문동 2140-16|||||||제주스럽닭||||
블랑로쉐||||식신맛집||제주 제주시 우도면 우도해안길 783|제주특별자치도 제주시 우도면 연평리 712-1|||||||블랑로쉐||||
감초식당||||식신맛집||제주특별자치도 제주시 동광로1길 32|제주특별자치도 제주시 이도동 1289-5|||||||감초식당||||
백선횟집||||식신맛집||제주특별자치도 제주시 도남로 10|제주특별자치도 제주시 삼도동 584-22|||||||백선횟집||||
보목해녀의집||||식신맛집||제주 서귀포시 보목포로 48|제주특별자치도 서귀포시 보목동 566-3|||||||보목해녀의집||||
미풍해장국||||식신맛집||제주 제주시 중앙로14길 13|제주특별자치도 제주시 삼도2동 143-2|||||||미풍해장국||||
돌하르방식당||||식신맛집||제주특별자치도 제주시 신산로11길 53|제주특별자치도 제주시 일도동 320-14|||||||돌하르방식당||||
웅담식당||||식신맛집||제주 서귀포시 중앙로 9|제주특별자치도 서귀포시 서귀동 295-3|||||||웅담식당||||
톰톰카레||||식신맛집||제주 제주시 구좌읍 해맞이해안로 1112|제주특별자치도 제주시 구좌읍 평대리 2033-1|||||||톰톰카레||||
미영이네식당||||식신맛집||제주특별자치도 서귀포시 하모항구로 42|제주특별자치도 서귀포시 대정읍 하모리 770-29|||||||미영이네식당|재영수산|||
해물다우정||||식신맛집||제주 제주시 고산동산2길 9|제주특별자치도 제주시 이도2동 1012-2|||||||해물다우정||||
비오토피아/레스토랑||||식신맛집||제주특별자치도 서귀포시 산록남로762번길 79|제주특별자치도 서귀포시 안덕면 상천리 791|||||||비오토피아 레스토랑||||
버드나무집||||식신맛집||제주특별자치도 제주시 함덕13길 1|제주특별자치도 제주시 조천읍 함덕리 1002-9|||||||버드나무집||||
두루두루||||식신맛집||제주 제주시 삼무로3길 14|제주특별자치도 제주시 연동 291-10|||||||두루두루||||
제주서문수산||||식신맛집||제주특별자치도 제주시 서문로4길 13-2|제주특별자치도 제주시 용담동 135-9|||||||제주서문수산|서문공설시장|||
마노르블랑||||식신맛집||제주 서귀포시 안덕면 일주서로2100번길 46|제주특별자치도 서귀포시 안덕면 덕수리 2952|||||||마노르블랑||||
밀리우/해비치호텔앤드리조트||||식신맛집||제주특별자치도 서귀포시 민속해안로 537|제주특별자치도 서귀포시 표선면 표선리 40-69|||||||밀리우 해비치호텔앤드리조트||||
화성식당||||식신맛집||제주특별자치도 제주시 일주동로 383|제주특별자치도 제주시 삼양동 2137-26|||||||화성식당||||
만선식당||||식신맛집||제주특별자치도 서귀포시 하모항구로 44|제주특별자치도 서귀포시 대정읍 하모리 770-50|||||||만선식당||||
하이엔드제주||||식신맛집||제주 제주시 애월읍 애월북서길 56|제주특별자치도 제주시 애월읍 애월리 2550-2|||||||하이엔드제주||||
어머니빵집||||식신맛집||제주특별자치도 제주시 도령로 103|제주특별자치도 제주시 연동 2325-7|||||||어머니빵집|연동한일씨티파크|||
모리노아루요||||식신맛집||제주특별자치도 제주시 하소로 769-58|제주특별자치도 제주시 애월읍 유수암리 1306-1|||||||모리노아루요||||
볼스카페||||식신맛집||제주특별자치도 서귀포시 일주서로 626|제주특별자치도 서귀포시 회수동 554-2|||||||볼스카페||||
어머니닭집||||식신맛집||제주특별자치도 서귀포시 고성오조로 13|제주특별자치도 서귀포시 성산읍 고성리 1003-9|||||||어머니닭집|어머니밥집|||
범일분식||||식신맛집||제주 서귀포시 남원읍 태위로 658|제주특별자치도 서귀포시 남원읍 남원리 139-9|||||||범일분식||||
서광춘희||||식신맛집||제주 서귀포시 안덕면 화순서동로 367|제주특별자치도 서귀포시 안덕면 서광리 141-10|||||||서광춘희||||
아뜰리에안||||식신맛집||제주 서귀포시 막숙포로 166|제주특별자치도 서귀포시 법환동 1541|||||||아뜰리에안||||
그러므로part2||||식신맛집||제주 제주시 수목원길 16-14|제주특별자치도 제주시 노형동 128|||||||그러므로part2||||
니모메빈티지라운지||||식신맛집||제주특별자치도 제주시 일주서로 7335-8|제주특별자치도 제주시 외도동 341-2|||||||니모메빈티지라운지||||
더로맨틱/내/생에/가장/아름다운/날들||||식신맛집||제주특별자치도 제주시 교래1길 26|제주특별자치도 제주시 조천읍 교래리 476|||||||더로맨틱 내 생에 가장 아름다운 날들||||
해녀촌||||식신맛집||제주특별자치도 제주시 동복로 33|제주특별자치도 제주시 구좌읍 동복리 1502-1|||||||해녀촌||||
이춘옥원조고등어쌈밥||||식신맛집||제주 제주시 애월읍 일주서로 7213|제주특별자치도 제주시 애월읍 하귀1리 266-1|||||||이춘옥원조고등어쌈밥||||
더파크뷰/제주신라호텔||||식신맛집||제주특별자치도 서귀포시 중문관광로72번길 75|제주특별자치도 서귀포시 색달동 3039-3|||||||더파크뷰 제주신라호텔||||
아루요||||식신맛집|||제주특별자치도 제주시 애월읍 유수암리 1040-5|||||||아루요||||
성아시||||식신맛집||제주 제주시 한림읍 금능길 68|제주특별자치도 제주시 한림읍 금능리 1439|||||||성아시||||
기억나는집||||식신맛집||제주특별자치도 서귀포시 중앙로 6|제주특별자치도 서귀포시 서귀동 486-4|||||||기억나는집||||
놀맨||||식신맛집||제주 제주시 애월읍 애월로1길 24|제주특별자치도 제주시 애월읍 애월리 2530|||||||놀맨||||
덤장중문점||||식신맛집||제주 서귀포시 천제연로 17|제주특별자치도 서귀포시 색달동 2119|||||||덤장중문점||||
서연의집||||식신맛집||제주특별자치도 서귀포시 위미해안로 86|제주특별자치도 서귀포시 남원읍 위미리 2975|||||||서연의집||||
닐모리동동||||식신맛집||제주특별자치도 제주시 서해안로 452|제주특별자치도 제주시 용담동 2396|||||||닐모리동동||||
까미노||||식신맛집|||제주특별자치도 제주시 애월읍 하가리 1400|||||||까미노||||
모래비카페||||식신맛집||제주특별자치도 제주시 해맞이해안로 462|제주특별자치도 제주시 구좌읍 월정리 536-4|||||||모래비카페||||
애월더선셋||||식신맛집||제주 제주시 애월읍 일주서로 6111|제주특별자치도 제주시 애월읍 곽지리 1381|||||||애월더선셋||||
봄날||||식신맛집||제주특별자치도 제주시 애월로1길 25|제주특별자치도 제주시 애월읍 애월리 2540|||||||봄날||||
도라지식당||||식신맛집||제주특별자치도 제주시 연삼로 128|제주특별자치도 제주시 오라동 2112|||||||도라지식당||||
와랑와랑||||식신맛집||제주 서귀포시 남원읍 위미중앙로300번길 28|제주특별자치도 서귀포시 남원읍 위미리 875-1|||||||와랑와랑||||
꽃돼지연탄구이||||식신맛집||제주특별자치도 서귀포시 이어도로 227|제주특별자치도 서귀포시 대포동 2238|||||||꽃돼지연탄구이||||
사형제횟집||||식신맛집||제주 제주시 한림읍 한림상로 273|제주특별자치도 제주시 한림읍 대림리 2015|||||||사형제횟집||||
어우늘||||식신맛집||제주특별자치도 제주시 연북로 222|제주특별자치도 제주시 오라동 3103-1|||||||어우늘||||
경미휴게소||||식신맛집||제주특별자치도 서귀포시 일출로 259|제주특별자치도 서귀포시 성산읍 성산리 145-4|||||||경미휴게소||||
태광식당||||식신맛집||제주특별자치도 제주시 탑동로 144|제주특별자치도 제주시 용담동 119|||||||태광식당||||
제주마당||||식신맛집|||제주특별자치도 제주시 이호일동 663-1|||||||제주마당|2층|||
착한전복|제주중문점|||식신맛집||제주 서귀포시 천제연로 119|제주특별자치도 서귀포시 색달동 2481-10|||||||착한전복 제주중문점||||
물고기카페||||식신맛집||제주특별자치도 서귀포시 난드르로 25-7|제주특별자치도 서귀포시 안덕면 창천리 804|||||||물고기카페||||
대우정||||식신맛집||제주 제주시 서사로 152|제주특별자치도 제주시 삼도1동 569-27|||||||대우정||||
어장군||||식신맛집||제주 제주시 신대로 72|제주특별자치도 제주시 연동 301-7|||||||어장군||||
옛날옛적||||식신맛집||제주특별자치도 서귀포시 성산읍 일주동로 4660|제주특별자치도 서귀포시 성산읍 온평리 486-1|||||||옛날옛적||||
오르막가든||||식신맛집||제주특별자치도 서귀포시 대포중앙로 12|제주특별자치도 서귀포시 대포동 743-3|||||||오르막가든||||
바다다||||식신맛집||제주 서귀포시 대포로 148-15|제주특별자치도 서귀포시 대포동 2384|||||||바다다||||
신의한모||||식신맛집|||제주특별자치도 제주시 애월읍 하귀리 1620-4|||||||신의한모||||
레이지박스||||식신맛집||제주 서귀포시 안덕면 산방로 208|제주특별자치도 서귀포시 안덕면 사계리 177-5|||||||레이지박스||||
제주광해||||식신맛집||제주 제주시 태성로1길 1|제주특별자치도 제주시 일도2동 71-9|||||||제주광해||||
벵디||||식신맛집||제주 제주시 구좌읍 해맞이해안로 1108|제주특별자치도 제주시 구좌읍 평대리 2031-2|||||||벵디||||
성읍칠십리식당||||식신맛집||제주 서귀포시 표선면 성읍정의현로 74|제주특별자치도 서귀포시 표선면 성읍리 580|||||||성읍칠십리식당||||
앤트러사이트|제주한림점|||식신맛집||제주특별자치도 제주시 한림로 564|제주특별자치도 제주시 한림읍 동명리 1715|||||||앤트러사이트 제주한림점||||
보영||||식신맛집||제주 제주시 한림읍 한림로 692-1|제주특별자치도 제주시 한림읍 한림리 1305-16|||||||보영||||
공새미59||||식신맛집||제주 서귀포시 남원읍 공천포로 59-1|제주특별자치도 서귀포시 남원읍 신례리 60-3|||||||공새미59||||
제주시새우리||||식신맛집||제주 제주시 무근성7길 21|제주특별자치도 제주시 삼도2동 1098-3|||||||제주시새우리||||
하하호호||||식신맛집||제주특별자치도 제주시 우도해안길 532|제주특별자치도 제주시 우도면 연평리 859|||||||하하호호||||
솔지식당||||식신맛집||제주 제주시 월랑로 88|제주특별자치도 제주시 노형동 2736|||||||솔지식당||||
남춘식당||||식신맛집||제주특별자치도 제주시 청귤로 12|제주특별자치도 제주시 이도2동 379-3|||||||남춘식당||||
광명식당||||식신맛집||제주특별자치도 제주시 동문로4길 9|제주특별자치도 제주시 일도동 1103|||||||광명식당||||
우도해광식당||||식신맛집||제주특별자치도 제주시 하고수길 69|제주특별자치도 제주시 우도면 연평리 1287|||||||우도해광식당||||
중앙식당||||식신맛집||제주특별자치도 서귀포시 화순로 108|제주특별자치도 서귀포시 안덕면 화순리 1077-1|||||||중앙식당|중앙식당|||
공천포식당||||식신맛집||제주특별자치도 서귀포시 공천포로 89|제주특별자치도 서귀포시 남원읍 신례리 27-5|||||||공천포식당|공천포식당|||
앞뱅디식당||||식신맛집||제주 제주시 선덕로 32|제주특별자치도 제주시 연동 324-1|||||||앞뱅디식당||||
노을빛돼지||||식신맛집||제주특별자치도 제주시 애월해안로 249|제주특별자치도 제주시 애월읍 고내리 1110-1|||||||노을빛돼지||||
옹포별장가든||||식신맛집||제주 제주시 한림읍 한림상로 24|제주특별자치도 제주시 한림읍 옹포리 314-2|||||||옹포별장가든||||
한라회센타||||식신맛집||제주특별자치도 제주시 연삼로 548|제주특별자치도 제주시 일도동 74|||||||한라회센타||||
서울식당||||식신맛집||제주특별자치도 제주시 함덕13길 5|제주특별자치도 제주시 조천읍 함덕리 1000-24|||||||서울식당||||
모모야마/롯데호텔제주||||식신맛집||제주특별자치도 서귀포시 중문관광로 72번길 35|제주특별자치도 서귀포시 색달동 2812-4|||||||모모야마 롯데호텔제주||||
백성원해장국||||식신맛집||제주특별자치도 제주시 동광로4길 1|제주특별자치도 제주시 이도동 1176-114|||||||백성원해장국||||
소곱에||||식신맛집||제주특별자치도 제주시 월정3길 53-9|제주특별자치도 제주시 구좌읍 월정리 565|||||||소곱에||||
유빈||||식신맛집||제주 제주시 탑동로 55|제주특별자치도 제주시 삼도이동 1200-1|||||||유빈||||
바그다드||||식신맛집||제주특별자치도 제주시 서광로32길 38|제주특별자치도 제주시 이도동 1188-16|||||||바그다드||||
안녕육지사람||||식신맛집||제주 제주시 우도면 우도해안길 792|제주특별자치도 제주시 우도면 연평리 1197-4|||||||안녕육지사람||||
문쏘||||식신맛집||제주 제주시 한림읍 한림상로 15-5|제주특별자치도 제주시 한림읍 옹포리 326-3|||||||문쏘||||
풍림다방||||식신맛집||제주특별자치도 제주시 중산간동로 2254|제주특별자치도 제주시 구좌읍 송당리 1373-1|||||||풍림다방||||
재연식당||||식신맛집||제주특별자치도 제주시 세화3길 27-2|제주특별자치도 제주시 구좌읍 세화리 3644-3|||||||재연식당||||
낭푼밥상||||식신맛집||제주 제주시 애월읍 유수암평화길 162|제주특별자치도 제주시 애월읍 유수암리 965|||||||낭푼밥상||||
비원||||식신맛집||제주 제주시 수목원길 3-1|제주특별자치도 제주시 노형동 100|||||||비원||||
무궁화/롯데호텔제주||||식신맛집||제주특별자치도 서귀포시 중문관광로72번길 35|제주특별자치도 서귀포시 색달동 2812-4|||||||무궁화 롯데호텔제주|롯데호텔|||
대성아귀찜||||식신맛집||제주특별자치도 제주시 함덕3길 4|제주특별자치도 제주시 조천읍 함덕리 3219-1|||||||대성아귀찜||||
월정리LOWA||||식신맛집||제주 제주시 구좌읍 해맞이해안로 472|제주특별자치도 제주시 구좌읍 월정리 6|||||||월정리LOWA||||
상록식당||||식신맛집||제주특별자치도 서귀포시 토평로 24|제주특별자치도 서귀포시 토평동 1310-20|||||||상록식당||||
삼무국수||||식신맛집||제주특별자치도 제주시 삼무로3길 46-1|제주특별자치도 제주시 연동 271-10|||||||삼무국수||||
대광식당||||식신맛집||제주특별자치도 제주시 중앙로23길 9|제주특별자치도 제주시 이도동 1704-12|||||||대광식당||||
도남오거리||||식신맛집|||제주특별자치도 제주시 도남동 909|||||||도남오거리||||
주르레식당||||식신맛집|||제주특별자치도 제주시 해안동 4|||||||주르레식당||||
판포리로||||식신맛집||제주 제주시 한경면 판포1길 44-1|제주특별자치도 제주시 한경면 판포리 2947-5|||||||판포리로||||
에인감귤밭||||식신맛집||제주 서귀포시 호근서호로 20-14|제주특별자치도 서귀포시 호근동 693|||||||에인감귤밭||||
나주닭집||||식신맛집|||제주특별자치도 제주시 이도동 1289-5|||||||나주닭집||||
부엌인세화||||식신맛집|||제주특별자치도 제주시 구좌읍 세화리 1477-15|||||||부엌인세화||||
섬소나이||||식신맛집|||제주특별자치도 제주시 우도면 연평리 1290-6|||||||섬소나이||||
진미식당||||식신맛집||제주특별자치도 서귀포시 신동로67번길 49|제주특별자치도 서귀포시 서호동 1445-2|||||||진미식당||||
일통이반||||식신맛집||제주 제주시 중앙로2길 25|제주특별자치도 제주시 삼도동 9-1|||||||일통이반||||
순정문어||||식신맛집||제주 제주시 서해안로 579|제주특별자치도 제주시 용담동 1092-2|||||||순정문어||||
SALONdeLAVANT||||식신맛집||제주특별자치도 제주시 하가로 146-9|제주특별자치도 제주시 애월읍 하가리 1415|||||||SALONdeLAVANT||||
정성듬뿍제주국||||식신맛집|||제주특별자치도 제주시 삼도동 1069-2|||||||정성듬뿍제주국||||
카페마니||||식신맛집||제주특별자치도 제주시 해맞이해안로 1112|제주특별자치도 제주시 구좌읍 평대리 2033-1|||||||카페마니||||
웅스키친||||식신맛집||제주 제주시 대동길 17-1|제주특별자치도 제주시 이호2동 116-3|||||||웅스키친||||
카페/동백||||식신맛집|||제주특별자치도 제주시 조천읍 선흘리 922|||||||카페 동백||||
연정식당||||식신맛집||제주특별자치도 제주시 신광로10길 29|제주특별자치도 제주시 연동 256|||||||연정식당||||
광동식당||||식신맛집||제주특별자치도 서귀포시 세성로 272|제주특별자치도 서귀포시 표선면 세화리 1152-4|||||||광동식당|광동식당|||
