##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@비영리법인
세계경찰태권도연맹||||비영리법인||서울시 송파구 송파대로 28길 13||사단법인||||||세계경찰태권도연맹|거북이빌딩 606|||210104
스페셜올림픽코리아||||비영리법인||서울시 종로구 종로5길 76||사단법인||||한국스페셜올림픽위원회||스페셜올림픽코리아(구)한국스페셜올림픽위원회|(수송동,목은관빌딩 6층)|||210104
관광경영학회||||비영리법인||서울시 서대문구 충정로 53||사단법인||||||관광경영학회|골든타워빌딩 1808호|||210104
관우회||||비영리법인||서울시 종로구 수표로 94||사단법인||||||관우회|한일타워 6층|||210104
밝은미소운동본부||||비영리법인||서울시 강남구 일원로 121일원역 338-3||사단법인||||||밝은미소운동본부||||210104
국민여가관광진흥회||||비영리법인||서울시 강남구 역삼로 441||사단법인||||||국민여가관광진흥회|시상빌딩 6층|||210104
지속가능한/관광/사회적/기업/네트워크||||비영리법인||서울시 은평구 통일로 6841동 1층 ||사단법인||||||지속가능한 관광 사회적 기업 네트워크||||210104
한국관광개발연구원||||비영리법인||서울시 강남구 영동대로 302||사단법인||||||한국관광개발연구원|(대치동 1009-5) 국민제1빌딩 2층|||210104
한국관광학회||||비영리법인||서울시 강남구 테헤란로 327||사단법인||||||한국관광학회|501호|||210104
한국국제관광개발연구원||||비영리법인||서울특별시 은평구 진관2로 67||사단법인||||||한국국제관광개발연구원|은평뉴타운 우물골 203동 208호|||210104
한국여행작가협회||||비영리법인||서울특별시 마포구 양화로16길 14-16||사단법인||||||한국여행작가협회|3층 (서교동)|||210104
한국장애인문화관광진흥회||||비영리법인||서울특별시 영등포구 영신로 220||사단법인||||||한국장애인문화관광진흥회|412호|||210104
한국관광개발원||||비영리법인||서울시 구로구 디지털로 32가길 104||사단법인||||||한국관광개발원|남부빌딩 B01|||210104
상상나라연합||||비영리법인||서울시 종로구 인사동길 17||사단법인||||||상상나라연합|3층 (인사동 157)|||210104
한국여행업협회||||비영리법인||마포구 마포대로 49||사단법인||||||한국여행업협회|성우빌딩 12층|||210104
국제관광인포럼||||비영리법인||서울시 서초구사평대로 18길 23||사단법인||||||국제관광인포럼|정광빌라 101호|||210104
문화관광서비스포럼||||비영리법인||서울 마포구 잔다리로 68||사단법인||||||(사)문화관광서비스포럼|bicoN 빌딩 5층|||210104
고택문화보전회||||비영리법인||경북 안동시 경동로 625||사단법인||||||고택문화보전회||||210104
아나기코리아비앤비||||비영리법인||서울 종로구 삼일대로 461||사단법인||||||아나기코리아비앤비|운현궁 SK허브 101동 311호|||210104
한국관광펜션업협회||||비영리법인||서울시 중구 소공로 4길 3||사단법인||||||한국관광펜션업협회||||210104
한국관광호텔전문경영인협회||||비영리법인||서울특별시 서초구 반포대로14길 54||사단법인||||||한국관광호텔전문경영인협회|(서초동)신성A동 1102호|||210104
한국관광호텔업협회||||비영리법인||서울특별시 중구 남대문로 10길 9||사단법인||||||한국관광호텔업협회|경기빌딩 4층|||210104
한국오토캠핑연맹||||비영리법인||대전광역시 유성구 문화원로10번길 20||사단법인||||||한국오토캠핑연맹||||210104
한국캠핑캐라배닝연맹||||비영리법인||서울시 강남구 언주로 508||사단법인||||||한국캠핑캐라배닝연맹|서울상록회관 3층|||210104
한국컨시어지협회||||비영리법인||서울시 중구 을지로 16||사단법인||||||한국컨시어지협회|3층 100-191|||210104
한국호텔외식경영학회||||비영리법인||서울시 강남구 논현로151길 11||사단법인||||||한국호텔외식경영학회|4층 (신사동,태인빌딩)|||210104
한국호텔관광학회||||비영리법인||충남 홍성군 홍성읍 대학길 25||사단법인||||||한국호텔관광학회|혜전대학교 호텔관광경영과|||210104
한국휴양콘도미니엄경영협회||||비영리법인||서울특별시 강남구 광평로 280||사단법인||||||한국휴양콘도미니엄경영협회|1316호 (수서동)|||210104
한옥체험업협회||||비영리법인||충청남도 논산시 노성산성길 50||사단법인||||||한옥체험업협회||||210104
한국우수숙박시설/경영자협회||||비영리법인||서울 서대문구 연세로 7길 56||사단법인||||||한국우수숙박시설 경영자협회|삼영빌라 B01호|||210104
한국이벤트협회||||비영리법인||서울 서초구 서초대로 48길 15||사단법인||||||한국이벤트협회||||210104
김찬삼세계여행문화협회||||비영리법인||서울특별시 종로구 동숭3길 8||사단법인||||||김찬삼세계여행문화협회||||210104
한국관광통역안내사협회||||비영리법인||서울시 마포구 삼개로 16||사단법인||||||한국관광통역안내사협회|근신빌딩 신관 407호|||210104
한국탐험협회||||비영리법인||서울특별시 강남구 도산대로 425||사단법인||||||한국탐험협회|모다빌딩|||210104
한국국외여행인솔자협회||||비영리법인||서울특별시 동대문구 한빛로 12남서울평생교육원5층 ||사단법인||||||한국국외여행인솔자협회||||210104
한국카지노업관광협회||||비영리법인||서울시 종로구 새문안로 5길 37도렴빌딩 903||사단법인||||||한국카지노업관광협회||||210104
세계미식문화연구원||||비영리법인|||서대문구 대현동 67-5|사단법인||||||세계미식문화연구원||||210104
한국외국인관광시설협회||||비영리법인||중구 퇴계로 217||사단법인||||||한국외국인관광시설협회|진양빌딩 4층 401호|||210104
한국음식관광연구원||||비영리법인||중구 동호로12길 87||사단법인||||||한국음식관광연구원||||210104
한국음식관광협회||||비영리법인||종로구 송월로 132-4일성빌딩 4층 ||사단법인||||||한국음식관광협회||||210104
사단법인비비비코리아||||비영리법인||용산구 한남동 이태원로 211||사단법인||||||사단법인비비비코리아|한남빌딩 4층|||210104
한국관광명품협회||||비영리법인||중구 청계천로 40||사단법인||||||한국관광명품협회|한국관광공사 지하1층|||210104
한국종합유원시설협회||||비영리법인|||경기도 안양시 동안구 관양동 1725|사단법인||||||한국종합유원시설협회|동편프라자 402호|||210104
대한캠핑연맹||||비영리법인||서울시 영등포구 여의서로 43||사단법인||||||대한캠핑연맹|한서리버파크 713호|||210104
한국마이스협회||||비영리법인||서울시 중구 퇴계로 18||사단법인||||||한국마이스협회|대우재단빌딩 15층|||210104
한중관광문화연구소||||비영리법인|||서울시 중구 다동 10|사단법인||||||한중관광문화연구소|한국관광공사 내 16층|||210104
한방의료관광협회||||비영리법인||서울시 중구 충무로 2가 65-5||사단법인||||||한방의료관광협회|신일기업빌딩 3층|||210104
한국컨벤션학회||||비영리법인||대전시 대덕구 한남로 70||사단법인||||||한국컨벤션학회|한남대학교 컨벤션호텔경영학과 208호|||210104
한국홍보포럼||||비영리법인||서울시 마포구 월드컵북로 5길 49||사단법인||||||한국홍보포럼|(121-842)|||210104
한국국제PR협회||||비영리법인||서울시 용산구 장문로9길 65현대플레띠앙 2차 302호 (140-809) ||사단법인||||||한국국제PR협회||||210104
한국정책홍보연구원||||비영리법인||서울특별시 동작구 상도로 369||사단법인||||||한국정책홍보연구원|조만식기념관 725호|||210104
한국종교지도자협의회||||비영리법인||서울시 종로구 우정국로 55||사단법인||||||한국종교지도자협의회|한국불교역사문화기념관 3층|||210104
종교평화국제사업단||||비영리법인||서울시 종로구 창경궁로 112-7||사단법인||||||종교평화국제사업단|인의빌딩 602호|||210104
한국불교종단협의회||||비영리법인||서울시 종로구 우정국로 45-19||사단법인||||||한국불교종단협의회|조계사 불교대학 3층|||210104
한국불교태고종중앙회||||비영리법인||서울 종로구 율곡로 1길 31||사단법인||||||한국불교태고종중앙회||||210104
가산불교문화연구원||||비영리법인||서울 종로구 창경궁로 26길 15||사단법인||||||가산불교문화연구원||||210104
날마다좋은날구/대한불교조계종전국신도회||||비영리법인||서울시 종로구 우정국로 67||사단법인||||||날마다좋은날구(舊) 대한불교조계종전국신도회|전법회관 2층|||210104
장경도량고려대장경연구소||||비영리법인||서울시 성북구 개운사길 60-46||사단법인||||||장경도량고려대장경연구소||||210104
한일불교문화교류협의회||||비영리법인||서울시 종로구 우정국로 45-19||사단법인||||||한일불교문화교류협의회||||210104
대한불교청년회||||비영리법인||서울시 종로구 우정국로 67전법회관 401호 ||사단법인||||||대한불교청년회||||210104
국제불교협회||||비영리법인||서울시 종로구 삼봉로 68||사단법인||||||국제불교협회|대명빌딩 3층|||210104
선도성찰나눔실천회||||비영리법인||서울시 양천구 목동중앙북로 38||사단법인||||||선도성찰나눔실천회|롯데캐슬위너 106-1703호|||210104
대불||||비영리법인||서울시 서초구 방배로 169||사단법인||||||대불|한국수입업협회회관 4층|||210104
한국기독교총연합회||||비영리법인||서울 종로구 김상옥로 30||사단법인||||||한국기독교총연합회|한국기독교연합회관 15층|||210104
한국천주교중앙협의회||||비영리법인||서울시 광진구 면목로 74||사단법인||||||한국천주교중앙협의회||||210104
한국YWCA연합회후원회||||비영리법인||서울특별시 중구 명동길 73||사단법인||||||한국YWCA연합회후원회||||210104
한국민족종교협의회||||비영리법인||서울시 동대문 답십리로 40길 14||사단법인||||||한국민족종교협의회||||210104
겨레얼살리기국민운동본부||||비영리법인||서울시 동대문 답십리로 40길 14||사단법인||||||겨레얼살리기국민운동본부||||210104
한국서원연합회||||비영리법인||서울시 종로구성균관로 25-2||사단법인||||||한국서원연합회||||210104
원림문화진흥회||||비영리법인||서울특별시 강동구 양재대로 1396||사단법인||||||원림문화진흥회|302-5호|||210104
한국바른마음바른문화운동본부||||비영리법인||서울시 중구 중림로 27||사단법인||||||한국바른마음바른문화운동본부|가톨릭출판사 신관 5층|||210104
