##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@GS25
GS25|동해어달항|37.56130558|129.11955525|GS25||강원 동해시 일출로 215||cafe25;drug;post;atm;withdrawal||||||GS25 동해어달항|(어달동 194-2)|||90702
GS25|동해이도점|37.4794407|129.1124873|GS25||강원 동해시 이원길 182||cafe25;drug;post;withdrawal||||||GS25 동해이도점|101,102호 (이도동 169-1)|||90702
GS25|동해제일점|37.51816386|129.1109692|GS25||강원 동해시 동굴로 63||cafe25;drug;post;withdrawal||||||GS25 동해제일점|(천곡동 1008-15)|||90702
GS25|동해프라임점|37.49992733|129.10706861|GS25||강원 동해시 양지길 20-2||cafe25;instant;drug;post;withdrawal;jella_soft||||||GS25 동해프라임점|110동 B103호 (효가동 480,동아더프라임1단지)|||90702
GS25|동해하나리움점|37.53299757|129.1116531|GS25|||강원 동해시 평릉동 449|cafe25||||||GS25 동해하나리움점|하나리움상가 103~104호|||90702
GS25|동해항점|37.49244281|129.12390927|GS25||강원 동해시 대동로 253||cafe25;instant;drug;post||||||GS25 동해항점|(송정동 1134)|||90702
GS25|동해해오름점|37.56229626|129.10140331|GS25||강원 동해시 발한로 384||cafe25;post;withdrawal||||||GS25 동해해오름점|GS25동해해오름점 (발한동 382-29)|||90702
GS25|동해현대점|37.5190003|129.10537069|GS25||강원 동해시 한섬로 8||cafe25;drug;post||||||GS25 동해현대점|상가동 104105호 (천곡동 380-2,현대아파트)|||90702
GS25|동호로제일점|37.5655461|127.00268138|GS25||서울 중구 동호로 350||cafe25;instant;drug;withdrawal;tax||||||GS25 동호로제일점|(을지로5가 275-6)|||90702
GS25|동홍그린점|33.25758294|126.57624535|GS25||제주 서귀포시 동홍동로32번길 12||cafe25;instant;drug;post;withdrawal||||||GS25 동홍그린점|1층 (동홍동 99-1)|||90702
GS25|동홍중앙점|33.25083426|126.5719123|GS25||제주 서귀포시 태평로 509||cafe25;instant;drug;post;withdrawal||||||GS25 동홍중앙점|(동홍동 179)|||90702
GS25|두류센타점|35.85498281|128.55261806|GS25||대구 달서구 달구벌대로344길 34||cafe25;instant;drug;post;withdrawal||||||GS25 두류센타점|(두류3동 496-10,두류3동우체국)|||90702
GS25|두류음악당점|35.85376363|128.55703816|GS25||대구 달서구 야외음악당로 203||instant;drug;post;withdrawal||||||GS25 두류음악당점|(두류동 481-14)|||90702
GS25|두류타운점|35.85420381|128.55149443|GS25||대구 달서구 달구벌대로344길 68||cafe25;instant;drug;post;withdrawal||||||GS25 두류타운점|101호 (두류동 497-2)|||90702
GS25|두산기숙사점|35.1900741|128.60354217|GS25||경남 창원시 성산구 두산볼보로 55||cafe25;bakery;post||||||GS25 두산기숙사점|(귀현동 100)|||90702
GS25|두산모트롤점|35.21605152|128.66901271|GS25||경남 창원시 성산구 완암로 171||post||||||GS25 두산모트롤점|(내동 456-3)|||90702
GS25|두실선경점|35.25632692|129.09051886|GS25||부산 금정구 중앙대로1929번길 11||instant;drug;post;withdrawal||||||GS25 두실선경점|(구서2동 184-1)|||90702
GS25|두실점|35.25495165|129.09109384|GS25||부산 금정구 중앙대로 1911||lotto;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 두실점|(구서동 184-38)|||90702
GS25|두암밤실점|35.17183939|126.93365779|GS25||광주 북구 참판로 158||cafe25;drug;post;withdrawal;smart_atm||||||GS25 두암밤실점|(두암3동 396-1)|||90702
GS25|두암에이스점|35.17438004|126.92738909|GS25||광주 북구 서방로107번길 102||drug;post;withdrawal||||||GS25 두암에이스점|(두암동 842-3)|||90702
GS25|두암주공점|35.16278572|126.93631154|GS25||광주 북구 삼정로 9||cafe25;drug;post;withdrawal;self_cook||||||GS25 두암주공점|1층 102호 (두암3동 968-4,주공아파트)|||90702
GS25|두암타운점|35.16099375|126.9354897|GS25||광주 동구 밤실로 152-1||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 두암타운점|(산수동 685)|||90702
GS25|두암햇살점|35.16859024|126.93216339|GS25||광주 북구 서방로 184||cafe25;instant;drug;post;withdrawal||||||GS25 두암햇살점|(두암동 903-1)|||90702
GS25|두원공대안성점|37.06595481|127.419127|GS25||경기 안성시 죽산면 관음당길 51||instant;post;withdrawal||||||GS25 두원공대안성점|본관 지하 (장원리 871)|||90702
GS25|두원공대파주점|37.81684168|126.80071044|GS25||경기 파주시 파주읍 주라위길 159||post||||||GS25 두원공대파주점|(봉암리 산114-1)|||90702
GS25|두정공원점|36.83219973|127.13544165|GS25||충남 천안시 서북구 원두정2길 21||cafe25;drug;post||||||GS25 두정공원점|(두정동 886-1,익수빌딩)|||90702
GS25|두정그린점|36.83787557|127.14395449|GS25||충남 천안시 서북구 두정중11길 49||cafe25;instant;drug;post;withdrawal||||||GS25 두정그린점|(두정동 1581)|||90702
GS25|두정다온점|36.83531584|127.13270472|GS25||충남 천안시 서북구 두정고2길 18-12||cafe25;instant;drug;post;withdrawal||||||GS25 두정다온점|1층 (두정동 1945)|||90702
GS25|두정대림4차점|36.8372005|127.15667564|GS25||충남 천안시 서북구 두정공단2길 50||instant;drug;post||||||GS25 두정대림4차점|E편한세상 4차 상가동 1층 101호 (두정동 401-1)|||90702
GS25|두정대림점|36.83269833|127.15338429|GS25|||충남 천안시 서북구 두정동 25-39|cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 두정대림점||||90702
GS25|두정래미안점|36.83011941|127.14309925|GS25||충남 천안시 서북구 두정상가5길 3||cafe25;drug;post;withdrawal;self_cook||||||GS25 두정래미안점|101호 (두정동 1409)|||90702
GS25|두정로하스점|36.83198354|127.14292151|GS25||충남 천안시 서북구 두정상가8길 46||cafe25;instant;drug;post;withdrawal||||||GS25 두정로하스점|(두정동 1456)|||90702
GS25|두정리안점|36.83451092|127.13602102|GS25||충남 천안시 서북구 부성4길 18||cafe25;instant;drug;post;withdrawal||||||GS25 두정리안점|(두정동 960,조형빌딩)|||90702
GS25|두정메트로점|36.82655723|127.14149114|GS25||충남 천안시 서북구 성정두정로 12||lotto;toto;cafe25;instant;drug;post;atm;withdrawal||||||GS25 두정메트로점|(성정2동 1451)|||90702
GS25|두정부경점|36.82711906|127.12952397|GS25||충남 천안시 서북구 늘푸른1길 20||toto;cafe25;instant;drug;post||||||GS25 두정부경점|101호 (두정동 663,화진빌딩)|||90702
GS25|두정세화점|36.82693288|127.13860602|GS25||충남 천안시 서북구 성정공원5로 10-13||cafe25;drug;post;withdrawal;smart_atm||||||GS25 두정세화점|107호 (성정2동 1506,세화프라자)|||90702
GS25|두정센터점|36.83663159|127.13766765|GS25||충남 천안시 서북구 부성2길 34||cafe25;instant;drug;post;withdrawal||||||GS25 두정센터점|(두정동 1028)|||90702
GS25|두정스타점|36.83302364|127.1297934|GS25||충남 천안시 서북구 오성2길 30||cafe25;bakery;instant;drug;post;withdrawal;smart_atm||||||GS25 두정스타점|102호 (두정동 685-1)|||90702
GS25|두정앨리스점|36.83824179|127.13479065|GS25||충남 천안시 서북구 부성1길 51-11||cafe25;instant;drug;post;withdrawal||||||GS25 두정앨리스점|101동 103호 (두정동 1074,예일빌리지)|||90702
GS25|두정역점|36.83693061|127.1504115|GS25||충남 천안시 서북구 두정역동6길 12||drug;post;atm;withdrawal;self_cook||||||GS25 두정역점|(두정동 1701)|||90702
GS25|두정영광점|36.83806728|127.13186643|GS25||충남 천안시 서북구 두정고8길 9||cafe25;bakery;instant;drug;post;withdrawal;smart_atm||||||GS25 두정영광점|1층 (두정동 1872)|||90702
GS25|두정중앙점|36.83710087|127.14149664|GS25||충남 천안시 서북구 두정중3길 18||cafe25;instant;drug;post||||||GS25 두정중앙점|(두정동 1138-1)|||90702
GS25|두정타운점|36.83350778|127.13562872|GS25||충남 천안시 서북구 원두정2길 35||drug;post;withdrawal||||||GS25 두정타운점|1층 (두정동 912,민빌딩)|||90702
GS25|두정프라임점|36.83759573|127.1501687|GS25||충남 천안시 서북구 두정역동7길 9-2||cafe25;instant;drug;post;withdrawal||||||GS25 두정프라임점|1층 (두정동 1675)|||90702
GS25|두정프라지움|36.83324065|127.1410465|GS25||충남 천안시 서북구 두정로 216||cafe25;instant;drug;post;atm;withdrawal;smart_atm||||||GS25 두정프라지움|101호 (두정동 1320,프라지움II)|||90702
GS25|두호아이파크점|36.06483855|129.3741461|GS25||경북 포항시 북구 대곡로 20||cafe25;instant;drug;post;withdrawal||||||GS25 두호아이파크점|(두호동 1101-3)|||90702
GS25|두호중앙점|36.06548088|129.38411411|GS25||경북 포항시 북구 삼호로 321||cafe25;instant;drug;post;withdrawal||||||GS25 두호중앙점|(두호동 204-24)|||90702
GS25|두호타운점|36.06718434|129.37313236|GS25||경북 포항시 북구 대곡로 47||cafe25;instant;drug;post;withdrawal;jella_soft;smart_atm;self_cook||||||GS25 두호타운점|(두호동 1096-6)|||90702
GS25|둔내IC점|37.50104197|128.20631677|GS25||강원 횡성군 둔내면 경강로 4517||cafe25;instant;drug;post;withdrawal||||||GS25 둔내IC점|(둔방내리 317-38)|||90702
GS25|둔산검찰청점|36.3533016|127.38743122|GS25||대전 서구 둔산로123번길 43||drug;post;withdrawal;smart_atm||||||GS25 둔산검찰청점|(둔산1동 1397)|||90702
GS25|둔산녹원점|36.34672718|127.37960621|GS25||대전 서구 문정로9번길 41||drug;post;withdrawal||||||GS25 둔산녹원점|1층 (둔산동 1148-1)|||90702
GS25|둔산도서관점|35.96095737|127.12310911|GS25||전북 완주군 봉동읍 둔산2로 63||cafe25;instant;drug;post;withdrawal||||||GS25 둔산도서관점|(둔산리 886-7)|||90702
GS25|둔산드림점|36.34935023|127.39729979|GS25||대전 서구 둔산남로179번길 7||cafe25;instant;drug;post||||||GS25 둔산드림점|1층 (둔산동 2098)|||90702
GS25|둔산로데오점|36.34729325|127.38801305|GS25||대전 서구 문정로 77||toto;drug;post;withdrawal||||||GS25 둔산로데오점|141호 (탄방동 746,로데오타운)|||90702
GS25|둔산리치점|36.34995696|127.3872346|GS25||대전 서구 둔산중로 38||cafe25;instant;drug;post;withdrawal||||||GS25 둔산리치점|107호 (둔산동 1419,둔산메트로존)|||90702
GS25|둔산법원점|36.35257949|127.38897442|GS25||대전 서구 둔산로137번길 27||toto;cafe25;drug;post;withdrawal||||||GS25 둔산법원점|1층 (둔산1동 1471)|||90702
GS25|둔산보라점|36.35104341|127.40065143|GS25||대전 서구 둔산로 240||cafe25;drug;post;withdrawal||||||GS25 둔산보라점|(둔산동 1861)|||90702
GS25|둔산스타점|36.34874015|127.38897099|GS25||대전 서구 둔산남로 104||cafe25;drug;post;withdrawal||||||GS25 둔산스타점|1층 (탄방동 725)|||90702
GS25|둔산아이텔점|36.35192183|127.38902412|GS25||대전 서구 둔산로137번길 13||cafe25;drug;post;withdrawal;smart_atm||||||GS25 둔산아이텔점|(둔산1동 1459)|||90702
GS25|둔산애플점|36.34940737|127.37681081|GS25||대전 서구 대덕대로 179||drug;post;withdrawal||||||GS25 둔산애플점|107호 (둔산동 1110,엠제이빌딩)|||90702
GS25|둔산을지점|36.35498782|127.38061029|GS25||대전 서구 둔산로51번길 84||lotto;cafe25;drug;post;withdrawal||||||GS25 둔산을지점|(둔산2동 1349)|||90702
GS25|둔산제일점|36.35526168|127.37781149|GS25||대전 서구 대덕대로249번길 30||cafe25;drug;post;withdrawal;smart_atm||||||GS25 둔산제일점|1층 105호 (둔산2동 966)|||90702
GS25|둔산청솔점|36.35243033|127.3986576|GS25||대전 서구 둔산로 223||cafe25;instant;drug;post||||||GS25 둔산청솔점|108호 (둔산동 1811)|||90702
GS25|둔산파크점|36.35307378|127.38169506|GS25||대전 서구 둔산로73번길 37||drug;post;withdrawal;smart_atm||||||GS25 둔산파크점|(둔산2동 1318)|||90702
GS25|둔산플러스점|36.34762202|127.38885718|GS25||대전 서구 둔산중로14번길 36||cafe25;drug;post||||||GS25 둔산플러스점|125호 (탄방동 743,하이플러스)|||90702
GS25|둔산한마루점|36.35467731|127.39210003|GS25||대전 서구 둔산북로 160||cafe25;instant;drug;post||||||GS25 둔산한마루점|삼성상가동 101호,102호 (둔산동 1388)|||90702
GS25|둔산햇님점|36.35629349|127.392678|GS25||대전 서구 둔산북로 175||lotto;cafe25;drug;post;withdrawal||||||GS25 둔산햇님점|상가 111호 (둔산1동 1383,햇님아파트)|||90702
GS25|둔산향촌점|36.35426559|127.37690579|GS25||대전 서구 둔지로 52||cafe25;instant;drug;post||||||GS25 둔산향촌점|101호 (둔산동 974,갤러리빌7차)|||90702
GS25|둔전영재점|37.27046603|127.21870738|GS25||경기 용인시 처인구 포곡읍 포곡로 125||drug;post;withdrawal||||||GS25 둔전영재점|(둔전리 190-11)|||90702
GS25|둔전제일점|37.26884982|127.2182167|GS25||경기 용인시 처인구 포곡읍 포곡로108번길 7||cafe25;instant;drug;withdrawal;smart_atm||||||GS25 둔전제일점|1층 (둔전리 150)|||90702
GS25|둔촌동안점|37.53235344|127.14169219|GS25||서울 강동구 진황도로 153||cafe25;drug;withdrawal||||||GS25 둔촌동안점|(둔촌2동 448)|||90702
GS25|둔촌신성점|37.52797953|127.14365436|GS25||서울 강동구 진황도로 206||cafe25;bakery;drug;post;battery;withdrawal||||||GS25 둔촌신성점|(둔촌2동 134-6)|||90702
GS25|둔촌역점|37.52837366|127.13591111|GS25||서울 강동구 양재대로 1367||cafe25;instant;drug;post;battery;withdrawal||||||GS25 둔촌역점|103호 (성내3동 416-4)|||90702
GS25|둔촌주공점|37.5282085|127.13920537|GS25||서울 강동구 풍성로 247||cafe25;instant;drug;post;battery;withdrawal||||||GS25 둔촌주공점|(둔촌2동 163)|||90702
GS25|둔촌프라자점|37.53452597|127.14804889|GS25||서울 강동구 천호대로198길 32||drug;post;battery;withdrawal||||||GS25 둔촌프라자점|(둔촌2동 611-1)|||90702
GS25|둔포센트럴점|36.92752861|127.03762263|GS25||충남 아산시 둔포면 둔포중앙로 148||cafe25;instant;drug;post;withdrawal||||||GS25 둔포센트럴점|(둔포리 415-2)|||90702
GS25|둔포이지더원점|36.92452661|127.05317193|GS25||충남 아산시 둔포면 아산밸리중앙로 47||cafe25;bakery;instant;drug;post;withdrawal;smart_atm||||||GS25 둔포이지더원점|상가 312동 B110,111호 (석곡리 1788,아산테크노벨리이지더원3단지아파트)|||90702
GS25|둔포테크노점|36.92323711|127.05873244|GS25||충남 아산시 둔포면 아산밸리중앙로 98||cafe25;drug||||||GS25 둔포테크노점|108호 (석곡리 1373,아산테크노밸리)|||90702
GS25|둔포푸른점|36.93053573|127.03840425|GS25||충남 아산시 둔포면 둔포중앙로 114||cafe25;drug;post;withdrawal;smart_atm||||||GS25 둔포푸른점|(둔포리 479-1)|||90702
GS25|둔포프라자점|36.91368725|127.05901814|GS25|||충남 아산시 둔포면석곡리 1694|cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 둔포프라자점|104호,105호|||90702
GS25|드림병원점|35.83962085|128.57447325|GS25||대구 남구 대명로 153||drug;post||||||GS25 드림병원점|(대명10동 808-3,드림병원)|||90702
GS25|드림타워2점|37.48515767|126.89277021|GS25||서울 구로구 디지털로31길 41||post||||||GS25 드림타워2점|1층 (구로동 197-28,ENC벤처드림타워6차)|||90702
GS25|등대해변점|38.21725366|128.59472022|GS25||강원 속초시 영랑해안길 179||cafe25;drug;post;atm;withdrawal;smart_atm||||||GS25 등대해변점|(영랑동 148-197)|||90702
GS25|등원희망점|37.7563677|126.80256122|GS25||경기 파주시 조리읍 등원로 7||cafe25;instant;drug;post;withdrawal||||||GS25 등원희망점|(등원리 256-2)|||90702
GS25|등촌NC점|37.56143777|126.84000634|GS25||서울 강서구 강서로56가길 41||cafe25;drug;post;battery||||||GS25 등촌NC점|(등촌3동 678-2)|||90702
GS25|등촌서낭점|37.55874959|126.84612594|GS25||서울 강서구 화곡로63길 125||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 등촌서낭점|1층 (등촌3동 663-7,윤준빌딩)|||90702
GS25|등촌스타점|37.54558759|126.8621264|GS25||서울 강서구 등촌로39길 6||drug;post;battery;withdrawal||||||GS25 등촌스타점|6호 (등촌2동 512-7)|||90702
GS25|등촌점|37.55845202|126.84702467|GS25||서울 강서구 화곡로61길 100||drug;post;withdrawal;smart_atm||||||GS25 등촌점|101호 (등촌3동 662-6)|||90702
GS25|등촌주공점|37.55885409|126.84483404|GS25||서울 강서구 강서로56길 110||instant;drug;post;withdrawal||||||GS25 등촌주공점|1층 2호 (등촌동 667-7,상지빌딩)|||90702
GS25|등촌캐빈점|37.55514684|126.85738605|GS25||서울 강서구 공항대로51길 17||cafe25;instant;drug;post||||||GS25 등촌캐빈점|(등촌동 654-58)|||90702
GS25|등촌한마음점|37.55039257|126.86238155|GS25||서울 강서구 공항대로58길 32||cafe25;instant;drug;post;battery;withdrawal||||||GS25 등촌한마음점|(등촌2동 532-1)|||90702
GS25|등촌한올림점|37.55725413|126.85355101|GS25||서울 강서구 화곡로64길 2||drug;post;withdrawal||||||GS25 등촌한올림점|101동 103호 (등촌동 656,경동미르웰한울림)|||90702
GS25|등촌행복점|37.55505538|126.86097517|GS25||서울 강서구 화곡로66길 145||instant;drug;post;withdrawal||||||GS25 등촌행복점|1층 (등촌동 636-21)|||90702
GS25|등촌현대점|37.54388326|126.86011542|GS25||서울 강서구 등촌로 163||cafe25;drug;post;battery||||||GS25 등촌현대점|(등촌2동 715,등촌아이파크@주상가동1층105호)|||90702
GS25|디오센터점|37.56039371|126.96620211|GS25||서울 중구 서소문로 38||cafe25;post||||||GS25 디오센터점|111호 (중림동 500,디오센터)|||90702
GS25|디오션리조트점|34.73305042|127.64246589|GS25||전남 여수시 소호로 295||||||||GS25 디오션리조트점|(소호동 923,디오션리조트)|||90702
GS25|디지스트비슬점|35.70572662|128.45438218|GS25||대구 달성군 현풍면 테크노중앙대로 333||cafe25;instant;self_cook||||||GS25 디지스트비슬점|(상리 50-1)|||90702
GS25|디지스트위성점|35.70572662|128.45438218|GS25||대구 달성군 현풍면 테크노중앙대로 333||cafe25;drug;post;jella_soft||||||GS25 디지스트위성점|2층 (상리 50-1,대구경북과학기술원컨실리언스홀)|||90702
GS25|디지스트점|35.70565209|128.45502271|GS25||대구 달성군 현풍면 테크노중앙대로 333||cafe25;instant;drug;post;self_cook||||||GS25 디지스트점|(상리 50-1)|||90702
GS25|디큐브시티점|37.50846589|126.88873872|GS25||서울 구로구 경인로 662||cafe25;instant;drug;post||||||GS25 디큐브시티점|지하1층 편의점 (신도림동 692,디큐브시티)|||90702
GS25|땅끝마을점|34.29865145|126.52772872|GS25||전남 해남군 송지면 땅끝마을길 58||cafe25;drug;withdrawal||||||GS25 땅끝마을점|(송호리 1174,에덴파크모텔)|||90702
GS25|뚝섬본점|37.54650611|127.04842782|GS25||서울 성동구 아차산로 38||drug;post;withdrawal;smart_atm||||||GS25 뚝섬본점|(성수동1가 656-766,개풍빌딩)|||90702
GS25|뚝섬제일점|37.54774123|127.0451642|GS25||서울 성동구 아차산로 6||toto;drug;post;battery;withdrawal||||||GS25 뚝섬제일점|1층 (성수1가1동 656-1731)|||90702
GS25|라마다호텔점|37.56013936|126.97215921|GS25|||서울 중구 순화동 195-1|cafe25;drug;post;tax||||||GS25 라마다호텔점|포스코더샵빌딩 1층 112호|||90702
GS25|라이온스점|37.517369|126.71973019|GS25||인천 부평구 부평대로 283||cafe25;instant;drug;post;battery;withdrawal||||||GS25 라이온스점|B동 115호 (청천2동 425,부평우림라이온스밸리)|||90702
GS25|레이킨스점|37.6679898|126.75146862|GS25||경기 고양시 일산서구 호수로 817||post;withdrawal||||||GS25 레이킨스점|124호 (대화동 2602,레이킨스몰)|||90702
GS25|로데오점|37.52754249|127.03773969|GS25||서울 강남구 선릉로161길 31||lotto;cafe25;drug;post;withdrawal||||||GS25 로데오점|(신사동 659-9)|||90702
GS25|르노삼성연구소점|37.24178015|127.11446522|GS25||경기 용인시 기흥구 탑실로 61||||||||GS25 르노삼성연구소점|(공세동 447-4)|||90702
GS25|리버스위트점|35.55486659|129.30859748|GS25||울산 중구 화진길 13-2||drug;post||||||GS25 리버스위트점|(태화동 37-7)|||90702
GS25|마곡10단지점|37.55952111|126.81935738|GS25||서울 강서구 마곡중앙1로 72||instant;post;withdrawal||||||GS25 마곡10단지점|상가동 104호 (마곡동 747,마곡엠밸리10단지)|||90702
GS25|마곡12단지점|37.55865807|126.82316261|GS25||서울 강서구 공항대로 140||instant;drug;post;withdrawal||||||GS25 마곡12단지점|1201동 107호 (마곡동 746-1,마곡엠밸리12단지)|||90702
GS25|마곡14단지점|37.56605065|126.82810607|GS25||||cafe25;drug;post;battery||||||GS25 마곡14단지점||||90702
GS25|마곡8단지점|37.56361533|126.81971157|GS25|||서울 강서구 마곡동 741|cafe25;instant;drug;post||||||GS25 마곡8단지점|마곡엠밸리단지 상가 105호|||90702
GS25|마곡LG사이언스점|37.56390789|126.83100336|GS25||서울 강서구 마곡중앙10로 30||cafe25||||||GS25 마곡LG사이언스점|지하1층 (마곡동 770-1,엘지사이언스파크)|||90702
GS25|마곡LG정문점|37.56031198|126.83456828|GS25||서울 강서구 마곡중앙6로 65||drug;post;withdrawal||||||GS25 마곡LG정문점|107호 (마곡동 796-6,지투프라자)|||90702
GS25|마곡SB점|37.5670837|126.81875129|GS25|||서울 강서구 마곡동 739-3|drug;post;battery||||||GS25 마곡SB점|마곡SB타운 1층 110호|||90702
GS25|마곡SH점|37.55975718|126.83040043|GS25||서울 강서구 공항대로 205||cafe25;instant;drug;post;withdrawal;smart_atm||||||GS25 마곡SH점|104호 (마곡동 774,에스에이치빌딩)|||90702
GS25|마곡더블유점|37.56698539|126.81703227|GS25||서울 강서구 방화대로 294||instant;drug;post;withdrawal||||||GS25 마곡더블유점|1층 113호 (마곡동 739-1,마곡더블유타워)|||90702
GS25|마곡동익점|37.55989358|126.82961732|GS25||서울 강서구 공항대로 195||drug;post;withdrawal||||||GS25 마곡동익점|101동 128호 (마곡동 773-3,힐스테이트에코동익)|||90702
GS25|마곡라마다점|37.56815334|126.82662421|GS25||서울 강서구 마곡중앙로 161-11||drug;post||||||GS25 마곡라마다점|129호 (마곡동 760-1)|||90702
GS25|마곡루체점|37.55963414|126.83618605|GS25||서울 강서구 마곡동로4길 23||cafe25;instant;drug;post||||||GS25 마곡루체점|102호 (마곡동 797-12,레지던스루체브릿지호텔)|||90702
GS25|마곡보타닉점|37.56708489|126.82700319|GS25||서울 강서구 마곡중앙5로 6||cafe25;instant;drug;post;withdrawal;smart_atm;self_cook||||||GS25 마곡보타닉점|109,128,129호 (마곡동)|||90702
GS25|마곡비즈점|37.56863892|126.82652603|GS25||서울 강서구 마곡중앙5로1길 20||cafe25;drug;post;withdrawal;smart_atm||||||GS25 마곡비즈점|117,118호 (마곡동 757-3)|||90702
GS25|마곡서브원점|37.56701853|126.82848709|GS25|||서울 강서구 마곡동 279-4|cafe25;post||||||GS25 마곡서브원점|서브원사옥 오피스동 B1F|||90702
GS25|마곡시티점|37.569295|126.82545167|GS25||서울 강서구 마곡서로 170||cafe25;instant;drug;post;withdrawal;self_cook||||||GS25 마곡시티점|109호 (마곡동 758,마곡시티오피스텔)|||90702
GS25|마곡신안점|37.56879702|126.82339929|GS25||서울 강서구 양천로30길 123-9||post;withdrawal||||||GS25 마곡신안점|105호 (마곡동 422,마곡신안아파트)|||90702
GS25|마곡에이스점|37.5606042|126.83313759|GS25||서울 강서구 마곡동로 61||cafe25;drug;post;withdrawal;smart_atm||||||GS25 마곡에이스점|104호 (마곡동 772-8,에이스프라자)|||90702
GS25|마곡엠코점|37.56743505|126.84055856|GS25||서울 강서구 강서로 471||drug||||||GS25 마곡엠코점|A동 1층 105호 (마곡동 776-4,엠코지니어스타)|||90702
GS25|마곡오드점|37.56393836|126.8395714|GS25||서울 강서구 강서로 429||cafe25;drug;post;withdrawal;self_cook||||||GS25 마곡오드점|122호 (마곡동 784-11,마곡오드카운티1차)|||90702
GS25|마곡유림점|37.56299765|126.83920115|GS25||서울 강서구 강서로 419||drug;post||||||GS25 마곡유림점|1층 104호 (마곡동 793,유림트윈파크)|||90702
GS25|마곡일성점|37.56861314|126.82574537|GS25||서울 강서구 마곡중앙로 161-22||instant;drug;post;withdrawal;jella_soft||||||GS25 마곡일성점|B동 1층 122호 (마곡동 758-2,마곡일성트루엘플래닛)|||90702
GS25|마곡파크뷰점|37.56023543|126.83685581|GS25||서울 강서구 마곡중앙6로 85||cafe25;drug;post;withdrawal||||||GS25 마곡파크뷰점|104호 (마곡동 795-5,마곡사이언스파크뷰)|||90702
GS25|마곡퍼스트점|37.56037562|126.82734608|GS25||서울 강서구 마곡중앙로 76||cafe25;drug;post||||||GS25 마곡퍼스트점|104호 (마곡동 773,힐스테이트에코마곡역)|||90702
GS25|마곡힐스테이트점|37.55959936|126.83722789|GS25||서울 강서구 공항대로 269-15||cafe25;drug;post;withdrawal||||||GS25 마곡힐스테이트점|1층 118호 (마곡동 797-14,힐스테이트 에코 마곡)|||90702
GS25|마도명륜점|37.18836762|126.76035518|GS25||경기 화성시 마도면 마도로 520||cafe25;bakery;instant;drug;post;withdrawal;jella_soft;smart_atm;self_cook||||||GS25 마도명륜점|(청원리 215-1)|||90702
GS25|마도바이오점|37.17011194|126.76728558|GS25||경기 화성시 마도면 청원산단로 203||cafe25;drug;post;withdrawal;self_cook||||||GS25 마도바이오점|104호 (청원리 1249)|||90702
GS25|마도사거리점|37.20749399|126.77561128|GS25||경기 화성시 마도면 송정로 4||cafe25;drug;post;withdrawal;self_cook||||||GS25 마도사거리점|(두곡리 344-3)|||90702
GS25|마도슬항점|37.20761943|126.76685595|GS25||경기 화성시 마도면 화성로 716||cafe25;instant;post;withdrawal;smart_atm||||||GS25 마도슬항점|1층 일부 (슬항리 220-134)|||90702
GS25|마두강촌점|37.65111666|126.78102227|GS25||경기 고양시 일산동구 강석로 110||cafe25;instant;drug;post;withdrawal||||||GS25 마두강촌점|,제분산상가동 105,106호 (마두동 789)|||90702
GS25|마두건영점|37.66239521|126.78956499|GS25||경기 고양시 일산동구 경의로 375-119||cafe25;instant;drug;post||||||GS25 마두건영점|(마두동 865-7)|||90702
GS25|마두광장점|37.65127497|126.77716672|GS25||경기 고양시 일산동구 장백로 184||cafe25;instant;drug;post;withdrawal||||||GS25 마두광장점|106호 (장항2동 895-1)|||90702
GS25|마두백마점|37.65494984|126.79015051|GS25||경기 고양시 일산동구 일산로 208||cafe25;instant;drug||||||GS25 마두백마점|111호 (마두동 729,한일파킹타운)|||90702
GS25|마두역점|37.65110199|126.7787334|GS25||경기 고양시 일산동구 중앙로 1160||cafe25;drug;post;battery;withdrawal||||||GS25 마두역점|112호 (마두동 805-1)|||90702
GS25|마두으뜸점|37.66290484|126.78742591|GS25||경기 고양시 일산동구 정발산로196번길 7-2||cafe25;bakery;instant;drug;post;battery;withdrawal;jella_soft;smart_atm||||||GS25 마두으뜸점|(마두1동 882-7)|||90702
GS25|마라도점|33.11826412|126.26668133|GS25||제주 서귀포시 대정읍 마라로101번길 43||cafe25||||||GS25 마라도점|(가파리 697)|||90702
GS25|마라도포구점|33.11996786|126.26731213|GS25||제주 서귀포시 대정읍 마라로 41||cafe25||||||GS25 마라도포구점|(가파리 588)|||90702
GS25|마량포구점|36.1313691|126.50130852|GS25||충남 서천군 서면 서인로 85||cafe25;post;withdrawal||||||GS25 마량포구점|(마량리 131)|||90702
GS25|마로니에점|37.58098792|127.00350571|GS25||서울 종로구 대학로8가길 111||cafe25;instant;drug;post;withdrawal;tax;self_cook||||||GS25 마로니에점|1층 (동숭동 1-100)|||90702
