##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
황주집||||식신맛집||서울특별시 강북구 도봉로 372|서울특별시 강북구 번동 463-45|||||||황주집||||
부산식당||||식신맛집||서울특별시 종로구 인사동11길 12|서울특별시 종로구 관훈동 180|||||||부산식당||||
경발원||||식신맛집||서울특별시 동대문구 망우로21길 34|서울특별시 동대문구 휘경동 261-1|||||||경발원||||
청평매운탕||||식신맛집||서울 중랑구 공릉로 46|서울특별시 중랑구 묵동 171-7|||||||청평매운탕||||
더백푸드트럭||||식신맛집||서울 용산구 신흥로20길 45-1|서울특별시 용산구 후암동 406-55|||||||더백푸드트럭||||
페르시안걸프피자||||식신맛집||서울 광진구 능동로13길 46|서울특별시 광진구 화양동 12-40|||||||페르시안걸프피자||||
은호식당||||식신맛집||서울특별시 중구 남대문시장4길 28-4|서울특별시 중구 남창동 50-43|||||||은호식당||||
이박사의신동막걸리||||식신맛집||서울특별시 마포구 토정로 263|서울특별시 마포구 용강동 494-41|||||||이박사의신동막걸리||||
온지음맛공방||||식신맛집||서울 종로구 효자로 49|서울특별시 종로구 창성동 17-1|||||||온지음맛공방||||
유진식당||||식신맛집||서울 종로구 종로17길 40|서울특별시 종로구 낙원동 221|||||||유진식당||||
당고집||||식신맛집||서울특별시 마포구 어울마당로3길 5|서울특별시 마포구 합정동 356-9|||||||당고집||||
통일집||||식신맛집||서울특별시 중구 충무로 68-12|서울특별시 중구 을지로3가 202|||||||통일집||||
남도식당||||식신맛집||서울 종로구 종로3길 42|서울특별시 종로구 청진동 204-1|||||||남도식당||||
삼오쭈꾸미||||식신맛집||서울특별시 서대문구 통일로 107-19|서울특별시 서대문구 미근동 31-6|||||||삼오쭈꾸미||||
명동돈가스||||식신맛집||서울 중구 명동3길 8|서울특별시 중구 명동1가 59-13|||||||명동돈가스||||
호호식당||||식신맛집||서울특별시 종로구 대학로9길 35|서울특별시 종로구 명륜4가 143|||||||호호식당||||
엄마손떡볶이||||식신맛집||서울 서대문구 증가로10길 37|서울특별시 서대문구 남가좌동 324-46|||||||엄마손떡볶이||||
희락||||식신맛집||서울 중구 남대문시장길 22-6|서울특별시 중구 남창동 34-34|||||||희락||||
감나무집기사식당||||식신맛집||서울특별시 마포구 연남로 25|서울특별시 마포구 연남동 515-19|||||||감나무집기사식당||||
이노시시||||식신맛집||서울 마포구 성미산로 197|서울특별시 마포구 연남동 226-16|||||||이노시시||||
구복만두||||식신맛집||서울특별시 용산구 두텁바위로 10|서울특별시 용산구 남영동 3-4|||||||구복만두||||
레게치킨/서울||||식신맛집||서울특별시 마포구 양화로23길 16|서울특별시 마포구 동교동 147-19|||||||레게치킨 서울||||
나리의집||||식신맛집||서울특별시 용산구 이태원로 245|서울특별시 용산구 한남동 738-24|||||||나리의집||||
연남동돼지구이백반|연남본점|||식신맛집||서울특별시 마포구 동교로 240|서울특별시 마포구 연남동 260-28|||||||연남동돼지구이백반 연남본점||||
성북동집||||식신맛집||서울 성북구 성북로24길 4|서울특별시 성북구 성북동 91|||||||성북동집||||
원대구탕||||식신맛집||서울특별시 용산구 한강대로62가길 8|서울특별시 용산구 한강로1가 142-4|||||||원대구탕||||
BLT스테이크||||식신맛집||서울특별시 종로구 청계천로 279|서울특별시 종로구 종로6가 289-3|||||||BLT스테이크||||
촛불1978||||식신맛집||서울 중구 소파로 95|서울특별시 중구 예장동 8-38|||||||촛불1978||||
이치류|홍대본점|||식신맛집||서울 마포구 잔다리로3안길 44|서울특별시 마포구 서교동 395-124|||||||이치류 홍대본점||||
카페/뎀셀브즈||||식신맛집||서울 종로구 삼일대로 388|서울특별시 종로구 관철동 5-8|||||||카페 뎀셀브즈||||
경성양육관||||식신맛집||서울 광진구 동일로18길 52|서울특별시 광진구 자양동 11-12|||||||경성양육관||||
화목순대국전문||||식신맛집||서울 종로구 새문안로5길 11|서울특별시 종로구 당주동 40|||||||화목순대국전문||||
진아춘||||식신맛집||서울특별시 종로구 대명1길 18|서울특별시 종로구 명륜4가 66-2|||||||진아춘||||
파로그랜드||||식신맛집||서울 중구 을지로5길 26|서울특별시 중구 수하동 67|||||||파로그랜드||||
동북화과왕||||식신맛집||서울 종로구 종로46길 11|서울특별시 종로구 창신동 463-1|||||||동북화과왕||||
오라이등심||||식신맛집||서울 종로구 종로32길 23-5|서울특별시 종로구 종로5가 395-1|||||||오라이등심||||
명동할머니국수본점||||식신맛집||서울 중구 명동9길 17-3|서울특별시 중구 명동1가 43|||||||명동할머니국수본점||||
철철복집||||식신맛집||서울특별시 중구 을지로3길 29|서울특별시 중구 다동 138|||||||철철복집||||
동빙고||||식신맛집||서울특별시 용산구 이촌로 319|서울특별시 용산구 이촌동 301-162|||||||동빙고||||
금왕돈까스||||식신맛집||서울 성북구 성북로 138|서울특별시 성북구 성북동 256-2|||||||금왕돈까스||||
떼레노||||식신맛집||서울 종로구 북촌로 71|서울특별시 종로구 가회동 1-29|||||||떼레노||||
서대문원조통술집||||식신맛집||서울 서대문구 통일로 107-4|서울특별시 서대문구 미근동 171|||||||서대문원조통술집||||
봉쥬르밥상||||식신맛집||서울특별시 서대문구 연희로11가길 53|서울특별시 서대문구 연희동 192-29|||||||봉쥬르밥상||||
카페마마스서소문점||||식신맛집||서울 중구 서소문로 81|서울특별시 중구 순화동 6-17|||||||카페마마스서소문점||||
춘자대구탕||||식신맛집||서울 마포구 월드컵북로1길 50|서울특별시 마포구 서교동 375-5|||||||춘자대구탕||||
태조감자국||||식신맛집||서울 성북구 보문로34길 43|서울특별시 성북구 동선동1가 49|||||||태조감자국||||
명화원||||식신맛집||서울특별시 용산구 한강대로 202|서울특별시 용산구 한강로1가 14-28|||||||명화원||||
비사벌/전주/콩나물/국밥||||식신맛집||서울 성동구 왕십리로6길 4|서울특별시 성동구 성수동1가 661-2|||||||비사벌 전주 콩나물 국밥||||
토레엔||||식신맛집||서울 용산구 회나무로 66|서울특별시 용산구 이태원동 239-4|||||||토레엔||||
히메시야||||식신맛집||서울 마포구 독막로15길 3-18|서울특별시 마포구 상수동 313-1|||||||히메시야||||
이품분식||||식신맛집||서울 마포구 성미산로 184|서울특별시 마포구 연남동 228-8|||||||이품분식||||
메이린||||식신맛집||서울특별시 강북구 월계로 173|서울특별시 강북구 번동 산28-6|||||||메이린|북서울꿈의숲|||
명동고로케32G||||식신맛집||서울 중구 명동길 83|서울특별시 중구 저동1가 102|||||||명동고로케32G||||
성수동대림창고갤러리컬럼||||식신맛집||서울특별시 성동구 성수이로 78|서울특별시 성동구 성수동2가 322-32|||||||성수동대림창고갤러리컬럼|대림창고|||
이품||||식신맛집||서울특별시 서대문구 연희로11길 20|서울특별시 서대문구 연희동 132-19|||||||이품||||
문화옥||||식신맛집||서울 중구 창경궁로 62-5|서울특별시 중구 주교동 118-3|||||||문화옥||||
신화쭈꾸미노원점||||식신맛집||서울특별시 노원구 동일로 1361|서울특별시 노원구 상계동 746-5|||||||신화쭈꾸미노원점||||
호밀밭||||식신맛집||서울특별시 서대문구 신촌역로 43|서울특별시 서대문구 창천동 4-77|||||||호밀밭||||
원조마포할머니빈대떡본관||||식신맛집||서울 마포구 만리재로 23|서울특별시 마포구 공덕동 256-30|||||||원조마포할머니빈대떡본관||||
우리콩순두부||||식신맛집||서울특별시 강북구 삼양로173길 46|서울특별시 강북구 우이동 182-3|||||||우리콩순두부||||
남포면옥||||식신맛집||서울특별시 중구 을지로3길 24|서울특별시 중구 다동 125|||||||남포면옥||||
카페이마||||식신맛집||서울특별시 종로구 세종대로 152|서울특별시 종로구 세종로 139-8|||||||카페이마||||
스모키살룬|이태원점|||식신맛집||서울 용산구 이태원로27가길 9|서울특별시 용산구 이태원동 123-5|||||||스모키살룬 이태원점||||
온달왕돈까스||||식신맛집||서울 성북구 동소문로20가길 4|서울특별시 성북구 동선동1가 2-9|||||||온달왕돈까스||||
그랜드하얏트서울/테라스||||식신맛집||서울특별시 용산구 소월로 322|서울특별시 용산구 한남동 747-7|||||||그랜드하얏트서울 테라스|그랜드하얏트서울|||
안성집||||식신맛집||서울특별시 중구 을지로15길 19|서울특별시 중구 을지로3가 208-1|||||||안성집||||
까델루뽀||||식신맛집||서울특별시 종로구 자하문로16길 5-5|서울특별시 종로구 효자동 39-1|||||||까델루뽀||||
원조이모네연탄불곱창||||식신맛집||서울특별시 노원구 동일로192길 46|서울특별시 노원구 공릉동 392-2|||||||원조이모네연탄불곱창||||
사이치킨||||식신맛집||서울특별시 종로구 백석동길 1|서울특별시 종로구 부암동 257-3|||||||사이치킨||||
안동장||||식신맛집||서울특별시 중구 을지로 124|서울특별시 중구 을지로3가 315-18|||||||안동장||||
까치네||||식신맛집||서울특별시 용산구 한강대로84길 11-16|서울특별시 용산구 남영동 40-4|||||||까치네||||
사랑방칼국수||||식신맛집||서울특별시 중구 퇴계로27길 46|서울특별시 중구 충무로3가 23-1|||||||사랑방칼국수||||
창성옥||||식신맛집||서울특별시 용산구 새창로 124-10|서울특별시 용산구 용문동 25-16|||||||창성옥||||
구월산||||식신맛집||서울 서대문구 신촌로 87-22|서울특별시 서대문구 창천동 30-5|||||||구월산||||
강서면옥||||식신맛집||서울 중구 세종대로11길 35|서울특별시 중구 서소문동 120-15|||||||강서면옥||||
은성횟집||||식신맛집||서울특별시 종로구 창경궁로 88|서울특별시 종로구 예지동 3-2|||||||은성횟집||||
깡통만두||||식신맛집||서울특별시 종로구 북촌로2길 5-6|서울특별시 종로구 재동 84-22|||||||깡통만두||||
개화||||식신맛집||서울 중구 남대문로 52-5|서울특별시 중구 명동2가 107-1|||||||개화||||
땅코참숯구이||||식신맛집||서울 성동구 행당로17길 26|서울특별시 성동구 행당동 292-34|||||||땅코참숯구이||||
수정궁||||식신맛집||서울특별시 도봉구 방학로 173|서울특별시 도봉구 방학동 669-3|||||||수정궁||||
털보네호떡||||식신맛집||서울특별시 종로구 인사동길 17|서울특별시 종로구 인사동 157|||||||털보네호떡||||
장호왕곱창||||식신맛집||서울 중구 서소문로 83|서울특별시 중구 순화동 6-16|||||||장호왕곱창||||
타르틴|이태원본점|||식신맛집||서울특별시 용산구 이태원로23길 4|서울특별시 용산구 이태원동 119-15|||||||타르틴 이태원본점||||
트레비아||||식신맛집||서울 용산구 이태원로15길 1|서울특별시 용산구 이태원동 181-8|||||||트레비아||||
스시미토||||식신맛집||서울특별시 중구 남대문로 117|서울특별시 중구 다동 88|||||||스시미토|동아빌딩|||
부탄츄||||식신맛집||서울 마포구 와우산로35길 75|서울특별시 마포구 서교동 330-19|||||||부탄츄||||
평양집||||식신맛집||서울특별시 용산구 한강대로 186|서울특별시 용산구 한강로1가 137-1|||||||평양집||||
나그네파전||||식신맛집||서울 동대문구 회기로28길 14|서울특별시 동대문구 휘경동 334-8|||||||나그네파전||||
마마수제만두||||식신맛집||서울특별시 은평구 증산로 397|서울특별시 은평구 신사동 336-3|||||||마마수제만두||||
램랜드||||식신맛집||서울 마포구 토정로 255|서울특별시 마포구 용강동 494-32|||||||램랜드||||
일미집||||식신맛집||서울 용산구 후암로 1-1|서울특별시 용산구 후암동 194-3|||||||일미집||||
본앤브레드||||식신맛집||서울 성동구 마장로37길 57|서울특별시 성동구 마장동 761-4|||||||본앤브레드||||
안즈||||식신맛집||서울특별시 중구 을지로5길 19|서울특별시 중구 수하동 66|||||||안즈||||
육회자매집||||식신맛집||서울특별시 종로구 종로 200-4|서울특별시 종로구 종로4가 177|||||||육회자매집||||
원조할머니떡볶이집||||식신맛집||서울 종로구 자하문로15길 13|서울특별시 종로구 통인동 94-1|||||||원조할머니떡볶이집||||
원흥||||식신맛집||서울 중구 다동길 46|서울특별시 중구 다동 92|||||||원흥||||
잠수교집||||식신맛집||서울 용산구 장문로 81|서울특별시 용산구 보광동 217-13|||||||잠수교집||||
향미||||식신맛집||서울 마포구 성미산로 193|서울특별시 마포구 연남동 226-21|||||||향미||||
남해바다마차||||식신맛집||서울 성북구 한천로78길 71|서울특별시 성북구 석관동 133-62|||||||남해바다마차||||
스바루||||식신맛집||서울특별시 마포구 신촌로16길 34|서울특별시 마포구 노고산동 56-7|||||||스바루||||
홍천상회||||식신맛집||서울특별시 종로구 종로32길 9|서울특별시 종로구 종로5가 138-11|||||||홍천상회||||
피자리움||||식신맛집||서울특별시 용산구 녹사평대로 216|서울특별시 용산구 이태원동 529|||||||피자리움||||
스테이크하우스/그랜드하얏트서울||||식신맛집||서울특별시 용산구 소월로 322|서울특별시 용산구 한남동 747-7|||||||스테이크하우스 그랜드하얏트서울|하얏트호텔|||
파올로/데/마리아||||식신맛집||서울 종로구 자하문로 242|서울특별시 종로구 부암동 208-71|||||||파올로 데 마리아||||
유유안/포시즌스호텔서울||||식신맛집||서울특별시 종로구 새문안로 97|서울특별시 종로구 당주동 29|||||||유유안 포시즌스호텔서울||||
가미우동||||식신맛집||서울 마포구 홍익로2길 23|서울특별시 마포구 서교동 346-31|||||||가미우동||||
빠오즈푸||||식신맛집||서울특별시 광진구 광나루로 373|서울특별시 광진구 군자동 361-32|||||||빠오즈푸||||
한순자손칼국수||||식신맛집||서울 중구 남대문시장4길 39-1|서울특별시 중구 남창동 48-12|||||||한순자손칼국수||||
이태리재||||식신맛집||서울특별시 종로구 율곡로1길 74-9|서울특별시 종로구 소격동 158-1|||||||이태리재||||
르블란서||||식신맛집|||서울특별시 종로구 익선동 170-1|||||||르블란서||||
도원/더플라자||||식신맛집||서울특별시 중구 소공로 119|서울특별시 중구 태평로2가 23|||||||도원 더플라자|더플라자|||
단골집||||식신맛집||서울 용산구 보광로59길 14-1|서울특별시 용산구 이태원동 128-10|||||||단골집||||
만선호프||||식신맛집||서울 중구 을지로13길 19|서울특별시 중구 을지로3가 95-1|||||||만선호프||||
카우리/그랜드하얏트서울||||식신맛집||서울특별시 용산구 소월로 322|서울특별시 용산구 한남동 747-7|||||||카우리 그랜드하얏트서울|하얏트호텔|||
계탄집본점||||식신맛집||서울 광진구 능동로 31|서울특별시 광진구 자양동 553-264|||||||계탄집본점||||
박가네빈대떡||||식신맛집||서울특별시 종로구 종로32길 7|서울특별시 종로구 종로5가 138-10|||||||박가네빈대떡||||
통나무식당||||식신맛집||서울 종로구 삼일대로 436-1|서울특별시 종로구 낙원동 45-3|||||||통나무식당||||
쿄베이커리||||식신맛집||서울 마포구 독막로 65-1|서울특별시 마포구 상수동 317-7|||||||쿄베이커리||||
순대실록||||식신맛집||서울 종로구 동숭길 127|서울특별시 종로구 동숭동 1-41|||||||순대실록||||
원조한치||||식신맛집||서울특별시 중구 명동7길 14-5|서울특별시 중구 명동1가 44-3|||||||원조한치||||
커피스트||||식신맛집||서울 종로구 경희궁길 39|서울특별시 종로구 신문로2가 1-335|||||||커피스트||||
도림/롯데호텔서울||||식신맛집||서울 중구 을지로 30|서울특별시 중구 소공동 1|||||||도림 롯데호텔서울||||
송탄영빈루직영1호홍대점||||식신맛집||서울 마포구 와우산로21길 19-16|서울특별시 마포구 서교동 364-4|||||||송탄영빈루직영1호홍대점||||
오레노||||식신맛집||서울 용산구 이태원로27가길 8|서울특별시 용산구 이태원동 112-2|||||||오레노||||
보칼리노/포시즌스호텔서울||||식신맛집||서울특별시 종로구 새문안로 97|서울특별시 종로구 당주동 29|||||||보칼리노 포시즌스호텔서울||||
서동한우상암점||||식신맛집||서울 마포구 월드컵북로 332|서울특별시 마포구 상암동 34-35|||||||서동한우상암점||||
레호이/소월길|본점|||식신맛집||서울 용산구 소월로38가길 5|서울특별시 용산구 이태원동 261-9|||||||레호이 소월길 본점||||
구스토타코||||식신맛집||서울특별시 마포구 와우산로 41|서울특별시 마포구 상수동 146-6|||||||구스토타코||||
할매집||||식신맛집||서울특별시 종로구 사직로12길 1-5|서울특별시 종로구 내자동 108|||||||할매집||||
목포산꽃게||||식신맛집||서울 성동구 마장로 325|서울특별시 성동구 마장동 767-41|||||||목포산꽃게||||
열차집||||식신맛집||서울특별시 종로구 종로7길 47|서울특별시 종로구 공평동 130-1|||||||열차집||||
화상손만두||||식신맛집||서울 서대문구 이화여대7길 46|서울특별시 서대문구 대현동 27-51|||||||화상손만두||||
편의방||||식신맛집||서울특별시 서대문구 연희로 36|서울특별시 서대문구 연희동 353-94|||||||편의방||||
꽃/밥에피다||||식신맛집||서울 종로구 인사동16길 3-6|서울특별시 종로구 관훈동 118-27|||||||꽃 밥에피다||||
매덕스피자||||식신맛집||서울 용산구 이태원로26길 26|서울특별시 용산구 이태원동 129-9|||||||매덕스피자||||
카도야홍대본점||||식신맛집||서울 마포구 와우산로23길 52|서울특별시 마포구 서교동 346-39|||||||카도야홍대본점||||
시화담/파인다이닝||||식신맛집||서울특별시 용산구 이태원로 254|서울특별시 용산구 한남동 683-130|||||||시화담 파인다이닝||||
황평집||||식신맛집||서울특별시 중구 마른내로 74|서울특별시 중구 인현동2가 135-13|||||||황평집||||
오근내/닭갈비||||식신맛집||서울특별시 용산구 이촌로29길 15|서울특별시 용산구 한강로3가 40-90|||||||오근내 닭갈비||||
이남장|을지로본점|||식신맛집||서울 중구 삼일대로12길 16|서울특별시 중구 을지로2가 101-32|||||||이남장 을지로본점||||
옛집||||식신맛집||서울 용산구 한강대로62길 18|서울특별시 용산구 한강로1가 231-23|||||||옛집||||
은성보쌈||||식신맛집||서울 성동구 독서당로 297-6|서울특별시 성동구 금호동3가 411-3|||||||은성보쌈||||
그랑블루||||식신맛집||서울 용산구 회나무로13가길 40|서울특별시 용산구 이태원동 249-15|||||||그랑블루||||
가스트로통||||식신맛집||서울 종로구 자하문로6길 11-36|서울특별시 종로구 통의동 25-2|||||||가스트로통||||
이나니와요스케|시청점|||식신맛집||서울 중구 을지로 6|서울특별시 중구 을지로1가 192-11|||||||이나니와요스케 시청점||||
정돈||||식신맛집||서울 종로구 대학로9길 12|서울특별시 종로구 명륜4가 107|||||||정돈||||
동무밥상||||식신맛집||서울특별시 마포구 양화진길 10|서울특별시 마포구 합정동 381-64|||||||동무밥상||||
광화문국밥||||식신맛집||서울특별시 중구 세종대로21길 53|서울특별시 중구 정동 1-48|||||||광화문국밥||||
김설문일식||||식신맛집||서울특별시 중구 남대문로1길 26-10|서울특별시 중구 북창동 104|||||||김설문일식||||
겐지||||식신맛집||서울 마포구 어울마당로 34|서울특별시 마포구 상수동 318-2|||||||겐지||||
어메이징브루잉컴퍼니||||식신맛집||서울특별시 성동구 성수일로4길 4|서울특별시 성동구 성수동1가 27-12|||||||어메이징브루잉컴퍼니||||
비손이태원점||||식신맛집||서울 용산구 이태원로27길 101|서울특별시 용산구 이태원동 135-55|||||||비손이태원점||||
팔로피자||||식신맛집||서울 마포구 양화로6길 9-20|서울특별시 마포구 서교동 394-65|||||||팔로피자||||
카페부부||||식신맛집||서울특별시 마포구 월드컵로15길 27|서울특별시 마포구 망원동 376-15|||||||카페부부||||
VERYSTREETKITCHEN||||식신맛집||서울 중구 만리재로 205|서울특별시 중구 만리동1가 62-36|||||||VERYSTREETKITCHEN||||
보건옥||||식신맛집||서울특별시 중구 창경궁로8길 12|서울특별시 중구 주교동 89-1|||||||보건옥||||
비스트로친친||||식신맛집||서울특별시 종로구 효자로13길 54|서울특별시 종로구 효자동 164-8|||||||비스트로친친||||
웨스턴차이나||||식신맛집||서울특별시 용산구 독서당로 73|서울특별시 용산구 한남동 263-10|||||||웨스턴차이나||||
장수보쌈||||식신맛집||서울 중구 동호로 378-2|서울특별시 중구 방산동 84-1|||||||장수보쌈||||
나인스게이트그릴/웨스틴조선호텔서울||||식신맛집||서울 중구 소공로 106|서울특별시 중구 소공동 87-1|||||||나인스게이트그릴 웨스틴조선호텔서울||||
고가빈커리하우스||||식신맛집||서울특별시 종로구 경희궁2길 7|서울특별시 종로구 내수동 110-48|||||||고가빈커리하우스||||
마포원조떡볶이||||식신맛집||서울특별시 마포구 도화2길 3|서울특별시 마포구 도화동 345-4|||||||마포원조떡볶이||||
사직골||||식신맛집||서울 중구 소공로 100-1|서울특별시 중구 소공동 86-6|||||||사직골||||
갈리나데이지||||식신맛집||서울 종로구 자하문로13길 1-4|서울특별시 종로구 통인동 118-15|||||||갈리나데이지||||
성산왕갈비||||식신맛집||서울 마포구 월드컵북로 233|서울특별시 마포구 성산동 446|||||||성산왕갈비||||
리치몬드과자점|성산본점|||식신맛집||서울 마포구 월드컵북로 86|서울특별시 마포구 성산동 114-5|||||||리치몬드과자점 성산본점||||
한성옥해장국||||식신맛집||서울특별시 용산구 백범로 283|서울특별시 용산구 효창동 81-1|||||||한성옥해장국||||
체부동잔치집||||식신맛집||서울특별시 종로구 자하문로1길 16|서울특별시 종로구 체부동 190|||||||체부동잔치집||||
평안도족발집||||식신맛집||서울특별시 중구 장충단로 174-6|서울특별시 중구 장충동1가 62-16|||||||평안도족발집||||
타지||||식신맛집||서울특별시 중구 명동길 73|서울특별시 중구 명동1가 1-3|||||||타지||||
필동해물||||식신맛집||서울특별시 중구 필동로 30|서울특별시 중구 필동2가 97-1|||||||필동해물||||
산왕반점||||식신맛집||서울 마포구 성미산로29안길 19-5|서울특별시 마포구 연남동 241-17|||||||산왕반점||||
타르틴베이커리서울||||식신맛집||서울특별시 용산구 한남대로18길 22|서울특별시 용산구 한남동 263-2|||||||타르틴베이커리서울||||
페스타/다이닝||||식신맛집||서울특별시 중구 장충단로 60|서울특별시 중구 장충동2가 201|||||||페스타 다이닝|타워호텔|||
전통모래내갈비||||식신맛집||서울 서대문구 수색로2길 11|서울특별시 서대문구 남가좌동 291-25|||||||전통모래내갈비||||
홍연/웨스틴조선호텔서울||||식신맛집||서울 중구 소공로 106|서울특별시 중구 소공동 87-1|||||||홍연 웨스틴조선호텔서울||||
성북동메밀수제비누룽지백숙||||식신맛집||서울 성북구 성북로31길 9|서울특별시 성북구 성북동 281-1|||||||성북동메밀수제비누룽지백숙||||
콘티넨탈||||식신맛집||서울 중구 동호로 249|서울특별시 중구 장충동2가 202|||||||콘티넨탈||||
마포나루|도화본점|||식신맛집||서울특별시 마포구 삼개로 11|서울특별시 마포구 도화동 201-39|||||||마포나루 도화본점||||
연돈||||식신맛집||서울 서대문구 포방터길 43|서울특별시 서대문구 홍은동 9-123|||||||연돈||||
스시쵸우||||식신맛집||서울 용산구 한남대로27가길 10|서울특별시 용산구 한남동 729-18|||||||스시쵸우||||
앤드다이닝||||식신맛집||서울특별시 용산구 이태원로54길 82|서울특별시 용산구 한남동 684-53|||||||앤드다이닝||||
두레유||||식신맛집||서울특별시 종로구 북촌로 65|서울특별시 종로구 가회동 16-12|||||||두레유||||
Anh||||식신맛집||서울특별시 마포구 동교로 262-13|서울특별시 마포구 연남동 387-8|||||||Anh||||
세진식당||||식신맛집||서울특별시 중구 을지로15길 21|서울특별시 중구 입정동 106|||||||세진식당||||
만석장||||식신맛집||서울특별시 은평구 대서문길 43-10|서울특별시 은평구 진관동 278-32|||||||만석장||||
미로식당||||식신맛집||서울 마포구 와우산로30길 80|서울특별시 마포구 창전동 6-99|||||||미로식당||||
진남포면옥||||식신맛집||서울특별시 중구 다산로 108|서울특별시 중구 약수동 368-89|||||||진남포면옥||||
산동만두||||식신맛집||서울 용산구 후암로28길 10|서울특별시 용산구 후암동 244-86|||||||산동만두||||
퓨전선술집||||식신맛집||서울특별시 마포구 월드컵로1길 7|서울특별시 마포구 합정동 383-9|||||||퓨전선술집||||
최민석마구로||||식신맛집||서울 중랑구 동일로 939|서울특별시 중랑구 묵동 234-52|||||||최민석마구로||||
교다이야||||식신맛집||서울 마포구 성지길 39|서울특별시 마포구 합정동 370-8|||||||교다이야||||
일광쪽갈비||||식신맛집||서울 동대문구 전농로 48|서울특별시 동대문구 답십리동 265-1|||||||일광쪽갈비||||
호남식당||||식신맛집||서울특별시 중구 남대문시장길 18-6|서울특별시 중구 남창동 34-53|||||||호남식당||||
진만두||||식신맛집||서울 마포구 와우산로29길 4-42|서울특별시 마포구 서교동 327-22|||||||진만두||||
애성회관한우곰탕||||식신맛집||서울특별시 중구 남대문로5길 23|서울특별시 중구 북창동 93-36|||||||애성회관한우곰탕||||
중화복춘||||식신맛집||서울 마포구 동교로 220-7|서울특별시 마포구 동교동 152-11|||||||중화복춘||||
서촌김씨리스토란테||||식신맛집||서울특별시 종로구 자하문로16길 4|서울특별시 종로구 창성동 158-2|||||||서촌김씨리스토란테||||
홍박아구찜||||식신맛집||서울 마포구 마포대로7길 11|서울특별시 마포구 공덕동 384-45|||||||홍박아구찜||||
잇텐고||||식신맛집||서울 마포구 포은로 11|서울특별시 마포구 합정동 396-14|||||||잇텐고||||
남도식당||||식신맛집||서울특별시 중구 정동길 41-3|서울특별시 중구 정동 11-4|||||||남도식당||||
약수순대||||식신맛집||서울특별시 중구 다산로8길 7|서울특별시 중구 신당동 368-77|||||||약수순대||||
삼호정||||식신맛집||서울 중구 퇴계로16길 26|서울특별시 중구 회현동3가 6-1|||||||삼호정||||
paul310||||식신맛집||서울 마포구 와우산로 39-21|서울특별시 마포구 상수동 310-11|||||||paul310||||
부첼리하우스||||식신맛집||서울 용산구 독서당로 122-1|서울특별시 용산구 한남동 1-90|||||||부첼리하우스||||
멘야산다이메||||식신맛집||서울 마포구 홍익로5안길 24|서울특별시 마포구 서교동 355-25|||||||멘야산다이메||||
오비야||||식신맛집||서울특별시 마포구 홍익로2길 27-20|서울특별시 마포구 서교동 346-16|||||||오비야||||
풍성집||||식신맛집||서울 용산구 한강대로62길 38|서울특별시 용산구 한강로1가 231-21|||||||풍성집||||
경상도집||||식신맛집||서울특별시 중구 을지로39길 29|서울특별시 중구 을지로6가 1-1|||||||경상도집||||
합정옥||||식신맛집||서울특별시 마포구 양화로1길 21|서울특별시 마포구 합정동 392-3|||||||합정옥||||
이자카야로바다야카덴||||식신맛집||서울 서대문구 연희로 173|서울특별시 서대문구 연희동 81-1|||||||이자카야로바다야카덴||||
무삼면옥||||식신맛집||서울특별시 마포구 마포대로12길 50|서울특별시 마포구 공덕동 249-53|||||||무삼면옥||||
피자무쪼||||식신맛집||서울특별시 용산구 이태원로 199|서울특별시 용산구 이태원동 124-7|||||||피자무쪼||||
무교동목포세발낙지||||식신맛집||서울특별시 중구 남대문로9길 20|서울특별시 중구 다동 144|||||||무교동목포세발낙지||||
고바우||||식신맛집||서울 마포구 새창로 8-3|서울특별시 마포구 도화동 181-44|||||||고바우||||
포가||||식신맛집||서울특별시 마포구 성미산로 190-4|서울특별시 마포구 연남동 228-2|||||||포가||||
참누렁소||||식신맛집||서울 노원구 공릉로63길 13|서울특별시 노원구 하계동 276-6|||||||참누렁소||||
금산제면소||||식신맛집||서울특별시 중구 소공로6길 13|서울특별시 중구 회현동2가 31-1|||||||금산제면소||||
종로할머니칼국수||||식신맛집||서울 종로구 돈화문로11다길 14-2|서울특별시 종로구 돈의동 49-1|||||||종로할머니칼국수||||
홍보각||||식신맛집||서울 중구 동호로 287|서울특별시 중구 장충동2가 186-54|||||||홍보각||||
오향만두||||식신맛집||서울 서대문구 연희맛로 22|서울특별시 서대문구 연희동 188-69|||||||오향만두||||
소설한남||||식신맛집||서울특별시 용산구 한남대로20길 21-18|서울특별시 용산구 한남동 68-4|||||||소설한남||||
스시쇼부|본점|||식신맛집||서울 은평구 은평로11길 12-24|서울특별시 은평구 응암동 85-29|||||||스시쇼부 본점||||
순흥옥||||식신맛집||서울 중구 을지로33길 9|서울특별시 중구 을지로4가 153-2|||||||순흥옥||||
봉일천돼지부속||||식신맛집|||서울특별시 중랑구 상봉동 107-63|||||||봉일천돼지부속||||
뭄알로이||||식신맛집||서울 마포구 독막로15길 3-6|서울특별시 마포구 상수동 313-6|||||||뭄알로이||||
