##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@기아자동차오토큐
기아오토큐|대성공업|127.0124417|37.7885167|기아자동차오토큐|0318794036|경기도 양주시 백석읍 부흥로 1204번길 33||||||||기아오토큐 대성공업||||160412
기아오토큐|우성자동차공업사|127.098291|37.803309|기아자동차오토큐|0318218580|경기도 양주시 삼숭로 153||||||||기아오토큐 우성자동차공업사||||160412
기아오토큐|덕계점|127.048152|37.808398|기아자동차오토큐|0318648580|경기도 양주시 평화로 1351||||||||기아오토큐 덕계점|덕계동|||160412
기아오토큐|양주자동차정비공업사|127.055888|37.830733|기아자동차오토큐|0318584937|경기도 양주시 평화로 1617||||||||기아오토큐 양주자동차정비공업사||||160412
기아오토큐|양서이레서비스|127.3208084|37.5396089|기아자동차오토큐|0317729995|경기도 양평군 양서면 두물머리길20번길 7||||||||기아오토큐 양서이레서비스||||160412
기아오토큐|양평점|127.5041046|37.4892963|기아자동차오토큐|0317728572|경기도 양평군 양평읍 남북로 107-8||||||||기아오토큐 양평점||||160412
기아오토큐|양평기아자동차서비스|127.505166|37.492978|기아자동차오토큐|0317758111|경기도 양평군 양평읍 중앙로111번길 30||||||||기아오토큐 양평기아자동차서비스||||160412
기아오토큐|여주모터스|127.6401214|37.2657654|기아자동차오토큐|0318856699||경기도 여주시 세종로 327|||||||기아오토큐 여주모터스|(교동)|||160412
기아오토큐|여주남부점|127.6432342|37.2882046|기아자동차오토큐|0318815151|경기도 여주시 여양로 48||||||||기아오토큐 여주남부점|홍문동|||160412
기아오토큐|전곡점|127.066786|38.030287|기아자동차오토큐|0318328500|경기도 연천군 전곡읍 평화로698번길 92||||||||기아오토큐 전곡점||||160412
기아오토큐|고현점|127.089658|37.128642|기아자동차오토큐|0316646401|경기도 오산시 남부대로 513||||||||기아오토큐 고현점|( 고현동 188 )|||160412
기아오토큐|오산점|127.07605|37.14885|기아자동차오토큐|0313738585|경기도 오산시 경기대로 300||||||||기아오토큐 오산점|오산동,기아자동차Q써비스|||160412
기아오토큐|금성자동차공업사|127.069653|37.160518|기아자동차오토큐|0313768585|경기도 오산시 내삼미로 9||||||||기아오토큐 금성자동차공업사|수청동,금성공업사|||160412
기아오토큐|동백자동차|127.1439971|37.2806882|기아자동차오토큐|0312876000|경기도 용인시 기흥구 동백죽전대로527번길 98-29||||||||기아오토큐 동백자동차||||160412
기아오토큐|신갈점|127.1076431|37.2741671|기아자동차오토큐|0312870002|경기도 용인시 기흥구 신갈로 115||||||||기아오토큐 신갈점|(신갈동)|||160412
기아오토큐|마북점|127.1084442|37.3008926|기아자동차오토큐|0312840004|경기도 용인시 기흥구 용구대로 2440||||||||기아오토큐 마북점|마북동,두부요일|||160412
기아오토큐|수지김서비스|127.1073608|37.3104972|기아자동차오토큐|0312658255|경기도 용인시 기흥구 용구대로2469번길 74||||||||기아오토큐 수지김서비스|보정동,기아자동차서비스|||160412
기아오토큐|동백점|127.1547393|37.2826909|기아자동차오토큐|0316938581|경기도 용인시 기흥구 평촌1로8번길 11-6||||||||기아오토큐 동백점|동백동|||160412
기아오토큐|기흥점|127.075325|37.2651609|기아자동차오토큐|0312171141|경기도 용인시 기흥구 흥덕2로 1||||||||기아오토큐 기흥점|영덕동|||160412
기아오토큐|수지모터스|127.0808639|37.3089402|기아자동차오토큐|0318969200|경기도 용인시 수지구 수지로 112||||||||기아오토큐 수지모터스|성복동|||160412
기아오토큐|상현점|127.0768966|37.3009109|기아자동차오토큐|0318961336|경기도 용인시 수지구 수지로 6||||||||기아오토큐 상현점|상현동|||160412
기아오토큐|수지자동차|127.1047058|37.3221778|기아자동차오토큐|0312624234|경기도 용인시 수지구 풍덕천로190번길 15-4||||||||기아오토큐 수지자동차|풍덕천동,수지자동차서비스|||160412
기아오토큐|대청자동차정비|127.2208557|37.2475393|기아자동차오토큐|0313322346|경기도 용인시 처인구 경안천로 214-5||||||||기아오토큐 대청자동차정비|고림동,대청공업사|||160412
기아오토큐|남동점|127.2124938|37.2240499|기아자동차오토큐|0313351877|경기도 용인시 처인구 백옥대로 1021||||||||기아오토큐 남동점|12-9 남동,용인삼성렉카|||160412
기아오토큐|용인기아자동차공업사|127.2803955|37.2311938|기아자동차오토큐|0313381250|경기도 용인시 처인구 양지면 양지로 91||||||||기아오토큐 용인기아자동차공업사|용인기아자동차QService|||160412
기아오토큐|포곡점|127.2240905|37.2697159|기아자동차오토큐|0313338022|경기도 용인시 처인구 포곡읍 포곡로 163||||||||기아오토큐 포곡점|KIAQ서비스|||160412
기아오토큐|월암점|126.9576873|37.3019367|기아자동차오토큐|0313468585||경기도 의왕시 월암동 612-1|||||||기아오토큐 월암점||||160412
기아오토큐|금오점|127.0703735|37.7508548|기아자동차오토큐|0318477810|경기도 의정부시 금오로 26-10||||||||기아오토큐 금오점||||160412
기아오토큐|신곡점|127.0600556|37.7323333|기아자동차오토큐|0318430567|경기도 의정부시 동일로 523||||||||기아오토큐 신곡점|신곡동|||160412
기아오토큐|낙양점|127.1065521|37.7503907|기아자동차오토큐|0318512555|경기도 의정부시 용민로 319||||||||기아오토큐 낙양점||||160412
기아오토큐|민락점|127.0902056|37.7350472|기아자동차오토큐|0318512290|경기도 의정부시 용민로92번길 6||||||||기아오토큐 민락점|용현동,기아모터스|||160412
기아오토큐|의정부기아자동차|127.0233001|37.7522713|기아자동차오토큐|0318774973|경기도 의정부시 입석로 43-10길 (가능동) , 의정부기아자동차서비스 ||||||||기아오토큐 의정부기아자동차||||160412
기아오토큐|호원남부점|127.049591|37.716387|기아자동차오토큐|0318758582|경기도 의정부시 평화로 306||||||||기아오토큐 호원남부점|439 호원동,한주모터스|||160412
기아오토큐|호원점|127.0429687|37.7271395|기아자동차오토큐|0318558572|경기도 의정부시 호동로 42||||||||기아오토큐 호원점|호원동|||160412
기아오토큐|신진자동차서비스|127.4658279|37.2854508|기아자동차오토큐|0316378333|경기도 이천시 갈산로 100||||||||기아오토큐 신진자동차서비스||||160412
기아오토큐|진리점|127.4569028|37.268375|기아자동차오토큐|0316318585|경기도 이천시 경충대로 2485||||||||기아오토큐 진리점|진리동|||160412
기아오토큐|장호원점|127.6265167|37.1131556|기아자동차오토큐|0316427775|경기도 이천시 장호원읍 장감로 17-1||||||||기아오토큐 장호원점||||160412
기아오토큐|북파주기아정비센터|126.8470077|37.7850295|기아자동차오토큐|0319474900|경기도 파주시 광탄면 혜음로 1190||||||||기아오토큐 북파주기아정비센터|(신산리 348-5)|||160412
기아오토큐|교하북부점|126.7526528|37.7434833|기아자동차오토큐|0319451227|경기도 파주시 당하길 31||||||||기아오토큐 교하북부점|당하동,기아자동차큐서비스|||160412
기아오토큐|운정점|121.46893055555556|40.17226388888889|기아자동차오토큐|0319411515|경기도 파주시 동패샘길 255||||||||기아오토큐 운정점||||160412
기아오토큐|문산점|126.7825222|37.85505|기아자동차오토큐|0319522488|경기도 파주시 문산읍 독산로 15||||||||기아오토큐 문산점||||160412
기아오토큐|신성자동차정비공장|126.7887878|37.8559068|기아자동차오토큐|0319537788|경기도 파주시 문산읍 문향로84번길 6||||||||기아오토큐 신성자동차정비공장|신성자동차정비공장|||160412
기아오토큐|금촌점|126.7824917|37.7481694|기아자동차오토큐|0319419401|경기도 파주시 쇠재1길 45||||||||기아오토큐 금촌점|금릉동,기아Motors|||160412
기아오토큐|신화모터스|126.7014923|37.7203985|기아자동차오토큐|0319419112|경기도 파주시 쌀뚜기길 4-13||||||||기아오토큐 신화모터스|문발동|||160412
기아오토큐|파주정비서비스|126.7932556|37.7679444|기아자동차오토큐|0319758585|경기도 파주시 월롱면 통일로 686||||||||기아오토큐 파주정비서비스|(주)기쁜|||160412
기아오토큐|평택서비스|127.073822|37.0100991|기아자동차오토큐|0316541221|경기도 평택시 경기대로 713||||||||기아오토큐 평택서비스|(지제동)|||160412
기아오토큐|비전점|127.1170272|36.9994443|기아자동차오토큐|0316542752|경기도 평택시 비전5로 41||||||||기아오토큐 비전점|(비전동 1096-3)|||160412
기아오토큐|서정점|127.058181|37.057962|기아자동차오토큐|0316658585|경기도 평택시 서정남로 149||||||||기아오토큐 서정점|서정동|||160412
기아오토큐|지산점|127.0615639|37.0724889|기아자동차오토큐|0316117400|경기도 평택시 송탄공원로 88||||||||기아오토큐 지산점|(지산동)|||160412
기아오토큐|대한공업사|127.084011|36.994177|기아자동차오토큐|0316527777|경기도 평택시 평남로 200-11||||||||기아오토큐 대한공업사||||160412
기아오토큐|포승점|126.8937778|36.9831528|기아자동차오토큐|0316843232|경기도 평택시 포승읍 운정길 6||||||||기아오토큐 포승점||||160412
기아오토큐|포천모터스|127.1824264|37.8409962|기아자동차오토큐|0315445355|경기도 포천시 가산면 가산로267번길 4||||||||기아오토큐 포천모터스||||160412
기아오토큐|영동자동차공업사|127.2732772|38.0531091|기아자동차오토큐|0315338495|경기도 포천시 영북면 호국로 3574||||||||기아오토큐 영동자동차공업사||||160412
기아오토큐|포천점|127.1860427|37.8726736|기아자동차오토큐|0315369447|경기도 포천시 호국로 1293||||||||기아오토큐 포천점|자작동|||160412
기아오토큐|하남종합서비스|127.2106933|37.5387602|기아자동차오토큐|0317962601||경기도 하남시 신장동 563|||||||기아오토큐 하남종합서비스||||160412
기아오토큐|미사점|127.2134857|37.5442677|기아자동차오토큐|0317925438|경기도 하남시 신평로 166||||||||기아오토큐 미사점|(신장동)|||160412
기아오토큐|덕풍점|127.20507|37.531105|기아자동차오토큐|0317918836|경기도 하남시 역말로24번길 39||||||||기아오토큐 덕풍점|(덕풍동)|||160412
기아오토큐|신장점|127.218133|37.53373|기아자동차오토큐|0317928572|경기도 하남시 천현로 32||||||||기아오토큐 신장점|(천현동)|||160412
기아오토큐|동탄리베라점|127.26984|37.014707|기아자동차오토큐|0313752612|경기도 화성시 동탄대로14길 5-63||||||||기아오토큐 동탄리베라점|(오산동)|||160412
기아오토큐|동탄동부서비스|127.1249237|37.14968|기아자동차오토큐|0313737000|경기도 화성시 동탄면 경기동로 477-3||||||||기아오토큐 동탄동부서비스|( 장지리 811-10외 7필지 )|||160412
기아오토큐|동탄점|127.0640945|37.211258|기아자동차오토큐|03180038575|경기도 화성시 동탄하나3길 8||||||||기아오토큐 동탄점|능동|||160412
기아오토큐|봉담점|126.966952|37.19879|기아자동차오토큐|0312210773|경기도 화성시 봉담읍 최루백로 256||||||||기아오토큐 봉담점||||160412
기아오토큐|화성현대서비스|126.731086|37.214805|기아자동차오토큐|0313566200|경기도 화성시 송산면 송산로 84||||||||기아오토큐 화성현대서비스||||160412
기아오토큐|화성상용서비스|126.915924|37.073863|기아자동차오토큐|03180580200|경기도 화성시 양감면 암소고개로 255-18||||||||기아오토큐 화성상용서비스|(요당리 583-5)|||160412
기아오토큐|장안모터스|126.830102|37.082412|기아자동차오토큐|0313583900|경기도 화성시 장안면 장안로 300||||||||기아오토큐 장안모터스|(독정리 763-18)|||160412
기아오토큐|동탄한백점|127.1154022|37.2033448|기아자동차오토큐|03180038285|경기도 화성시 지산2길 3-12||||||||기아오토큐 동탄한백점|3-14|||160412
기아오토큐|향남서비스|126.9288635|37.1529955|기아자동차오토큐|03180595471|경기도 화성시 팔탄면 덕우공단1길 126||||||||기아오토큐 향남서비스||||160412
기아오토큐|중앙고속|127.125353|37.203055|기아자동차오토큐|0313768288|경기도 화성시 풀무골로 1||||||||기아오토큐 중앙고속||||160412
기아오토큐|신향남점|126.9272308|37.1214097|기아자동차오토큐|0313530570|경기도 화성시 향남읍 행정죽전로2길 25||||||||기아오토큐 신향남점|401호 (행정리)|||160412
기아오토큐|기아동탄서비스|127.0570068|37.215294|기아자동차오토큐|0312388585|경기도 화성시 효행로 1205-9||||||||기아오토큐 기아동탄서비스|(기산동 23-1,기아오토큐)|||160412
기아오토큐|병점점|127.0361111|37.2079528|기아자동차오토큐|0312338572|경기도 화성시 효행로971번길 5||||||||기아오토큐 병점점|진안동|||160412
기아오토큐|장평점|128.5988006|34.8853067|기아자동차오토큐|0556358585|경남 거제시 거제대로 4943-3||||||||기아오토큐 장평점||||160412
기아오토큐|하대점|128.123291|35.1817848|기아자동차오토큐|0557577676||경남 진주시 하대동 71-18|||||||기아오토큐 하대점||||160412
기아오토큐|중동점|128.6263885|35.2568874|기아자동차오토큐|0552833370|경남 창원시 의창구 남산로115번길 73||||||||기아오토큐 중동점||||160412
기아오토큐|합천자동차정비공장|128.166384|35.552649|기아자동차오토큐|0559332223||경남 합천군 대양면 정양리 122|||||||기아오토큐 합천자동차정비공장||||160412
기아오토큐|협성자동차공업사|129.224461|35.870476|기아자동차오토큐|0547762383||경북 경주시 황성동 56-3|||||||기아오토큐 협성자동차공업사||||160412
기아오토큐|산동점|128.4429168|36.1376636|기아자동차오토큐|0544710800|경북 구미시 산동면 첨단기업1로 32||||||||기아오토큐 산동점|(봉산리 380-6)|||160412
기아오토큐|상모점|128.3554611|36.0857756|기아자동차오토큐|0544651321||경북 구미시 임은동 806-10|||||||기아오토큐 상모점||||160412
기아오토큐|봉화점|128.73617|36.887939|기아자동차오토큐|0546741500||경북 봉화군 봉화읍 내성리 416-3|||||||기아오토큐 봉화점||||160412
기아오토큐|안계점|128.434141|36.388326|기아자동차오토큐|0548614641||경북 의성군 안계면 용기5리 980-10|||||||기아오토큐 안계점||||160412
기아오토큐|의성점|128.6840944|36.3508722|기아자동차오토큐|0548348582||경북 의성군 의성읍 원당리 243-2|||||||기아오토큐 의성점||||160412
기아오토큐|대도점|129.3687057|36.0120896|기아자동차오토큐|0542748272|경북 포항시 남구 포스코대로 399||||||||기아오토큐 대도점|(대도동)|||160412
기아오토큐|옥포점|128.6891056|34.8914556|기아자동차오토큐|0556882369|경상남도 거제시 거제대로 3796||||||||기아오토큐 옥포점|옥포동,기아 카클리닉 옥포점|||160412
기아오토큐|고현점|128.624777|34.875386|기아자동차오토큐|0556378583|경상남도 거제시 계룡로7길 8||||||||기아오토큐 고현점|고현동|||160412
기아오토큐|해남정비공업사|128.629085|34.883749|기아자동차오토큐|0556372100|경상남도 거제시 고현로 107||||||||기아오토큐 해남정비공업사|고현동|||160412
기아오토큐|거창점|127.902668|35.682832|기아자동차오토큐|0559425561|경상남도 거창군 거창읍 공수들7길 14||||||||기아오토큐 거창점|기아자동차|||160412
기아오토큐|남한정비|127.9345944|35.6648972|기아자동차오토큐|0559437700|경상남도 거창군 거창읍 밤티재로 1262||||||||기아오토큐 남한정비|남한정비|||160412
기아오토큐|고성점|128.346881|34.953925|기아자동차오토큐|0556738285|경상남도 고성군 고성읍 남해안대로 2562||||||||기아오토큐 고성점||||160412
기아오토큐|동상점|128.890634|35.234761|기아자동차오토큐|0553258515|경상남도 김해시 가야로 491||||||||기아오토큐 동상점|(동상동)|||160412
기아오토큐|외동점|128.8548972|35.2297528|기아자동차오토큐|0553268797|경상남도 김해시 금관대로 1184||||||||기아오토큐 외동점|외 1필지 외동,기아AUTO외동점|||160412
기아오토큐|지내점|128.9260406|35.2251673|기아자동차오토큐|0553119300|경상남도 김해시 김해대로 2719||||||||기아오토큐 지내점|(지내동)|||160412
기아오토큐|신부기산업|128.9102325|35.2280004|기아자동차오토큐|0553214141|경상남도 김해시 김해대로2567번길 30||||||||기아오토큐 신부기산업|어방동,기아자동차정비공장|||160412
기아오토큐|율하점|128.8128662|35.1664712|기아자동차오토큐|0553231242|경상남도 김해시 율하3로7번길 48||||||||기아오토큐 율하점|율하동|||160412
기아오토큐|장유점|128.8177417|35.1983778|기아자동차오토큐|0553138285|경상남도 김해시 장유로301번길 22-8||||||||기아오토큐 장유점|무계동,기아큐서비스|||160412
기아오토큐|서김해서비스|128.8213424|35.2290201|기아자동차오토큐|0553378572|경상남도 김해시 주촌면 서부로1499번길 10||||||||기아오토큐 서김해서비스|(주촌면)|||160412
기아오토큐|진영점|128.7505187|35.2984197|기아자동차오토큐|0553455393|경상남도 김해시 진영읍 진영로 324||||||||기아오토큐 진영점||||160412
기아오토큐|남해점|127.8956833|34.8464556|기아자동차오토큐|0558633989|경상남도 남해군 남해읍 남해대로 2879||||||||기아오토큐 남해점|(차산리 764-8.10)|||160412
기아오토큐|삼문점|128.7565536|35.4802535|기아자동차오토큐|0553568261|경상남도 밀양시 삼문중앙로4길 8||||||||기아오토큐 삼문점|삼문동|||160412
기아오토큐|향촌점|128.0935668|34.9283411|기아자동차오토큐|0558322741|경상남도 사천시 남일로 135||||||||기아오토큐 향촌점|향촌동,기아오토큐향촌점|||160412
기아오토큐|사천점|128.094051|35.083369|기아자동차오토큐|0558538585|경상남도 사천시 사천읍 수양로 79||||||||기아오토큐 사천점||||160412
기아오토큐|삼천포종합정비|128.0796778|34.9478972|기아자동차오토큐|0558337610|경상남도 사천시 삼천포대교로 577||||||||기아오토큐 삼천포종합정비|좌룡동,자동차관련시설|||160412
기아오토큐|산청1급정비공업사|127.8885269|35.4112934|기아자동차오토큐|0559737676|경상남도 산청군 산청읍 친환경로2720번길 91||||||||기아오토큐 산청1급정비공업사|현대자동차서비스센타|||160412
기아오토큐|북정점|129.0428314|35.3522616|기아자동차오토큐|0553674337|경상남도 양산시 공단로 57||||||||기아오토큐 북정점|(북정동 916-3) 북정동|||160412
기아오토큐|중부점|129.0368806|35.3391667|기아자동차오토큐|0553858511|경상남도 양산시 서일동1길 48||||||||기아오토큐 중부점|중부동,카클리닉|||160412
기아오토큐|삼호점|129.1705222|35.4088806|기아자동차오토큐|0553668285|경상남도 양산시 서창로 130||||||||기아오토큐 삼호점|삼호동,기아자동차 (정비)|||160412
기아오토큐|금성자동차정비|129.1584778|35.3704056|기아자동차오토큐|0553888282|경상남도 양산시 외산길 21-14||||||||기아오토큐 금성자동차정비|덕계동,정비소|||160412
기아오토큐|남부점|129.0422056|35.3369139|기아자동차오토큐|0553878585|경상남도 양산시 중앙우회로 27||||||||기아오토큐 남부점|남부동,기아자동차서비스남부점|||160412
기아오토큐|웅상정비센터|129.1548028|35.3800528|기아자동차오토큐|0553648285|경상남도 양산시 평산중앙3길 7||||||||기아오토큐 웅상정비센터|(평산동)|||160412
기아오토큐|칠암점|128.0966033|35.1799225|기아자동차오토큐|0557592185|경상남도 진주시 강남로167번길 10-1||||||||기아오토큐 칠암점|칠암동|||160412
기아오토큐|안전종합정비|128.121017|35.172126|기아자동차오토큐|0557572029|경상남도 진주시 공단로 174||||||||기아오토큐 안전종합정비|(상평동)|||160412
기아오토큐|동방자동차정비공업사|128.115509|35.1705255|기아자동차오토큐|0557572626|경상남도 진주시 돗골로58번길 7||||||||기아오토큐 동방자동차정비공업사|(상평동)|||160412
기아오토큐|이현점|128.068833|35.188284|기아자동차오토큐|0557438588|경상남도 진주시 신안로163번길 3||||||||기아오토큐 이현점|이현동|||160412
기아오토큐|평거점|128.057532|35.166237|기아자동차오토큐|0557477448|경상남도 진주시 진양호로 149-1||||||||기아오토큐 평거점|평거동|||160412
기아오토큐|대영기공사|128.108952|35.167649|기아자동차오토큐|0557576666|경상남도 진주시 큰들로 34||||||||기아오토큐 대영기공사|상평동|||160412
기아오토큐|남지점|128.4816333|35.3925083|기아자동차오토큐|0555260009|경상남도 창녕군 남지읍 박진로 1750||||||||기아오토큐 남지점||||160412
기아오토큐|신성종합정비|128.52248|35.43991|기아자동차오토큐|0555368686|경상남도 창녕군 영산면 영산도천로 440||||||||기아오토큐 신성종합정비||||160412
기아오토큐|창녕점|128.499504|35.532294|기아자동차오토큐|0555328519|경상남도 창녕군 창녕읍 창녕대로 100||||||||기아오토큐 창녕점||||160412
기아오토큐|해운점|128.5671944|35.177725|기아자동차오토큐|0552228251|경상남도 창원시 마산합포구 월영동11길 11||||||||기아오토큐 해운점|46-11 해운동,기아자동차큐서비스해운점|||160412
기아오토큐|회원점|128.5750732|35.2214243|기아자동차오토큐|0552241170|경상남도 창원시 마산회원구 3·15대로 566||||||||기아오토큐 회원점|(회원동 166-2) 회원동|||160412
기아오토큐|내서점|128.5120667|35.2375917|기아자동차오토큐|0552328523|경상남도 창원시 마산회원구 내서읍 중리공단로 110||||||||기아오토큐 내서점|1279,1280-1 기아모터스|||160412
기아오토큐|경남모터스|128.5132751|35.241183|기아자동차오토큐|0552515200|경상남도 창원시 마산회원구 내서읍 중리공단로 143||||||||기아오토큐 경남모터스||||160412
기아오토큐|양덕점|128.5893583|35.2204194|기아자동차오토큐|0552920450|경상남도 창원시 마산회원구 합포로 295||||||||기아오토큐 양덕점|( 양덕동 150-6 ) 양덕동|||160412
기아오토큐|사파점|128.701893|35.222903|기아자동차오토큐|0552813293|경상남도 창원시 성산구 비음로4번길 37-10||||||||기아오토큐 사파점|(사파동 9) 사파동|||160412
기아오토큐|상남점|128.682312|35.2157947|기아자동차오토큐|0552889201|경상남도 창원시 성산구 상남로58번길 9||||||||기아오토큐 상남점|상남동|||160412
기아오토큐|지원정비공업사|128.640305|35.224248|기아자동차오토큐|0552381500|경상남도 창원시 의창구 무역로503번길 5-26||||||||기아오토큐 지원정비공업사|3-3 팔용동,현대,기아자동차 지원정비|||160412
기아오토큐|사림점|128.6805111|35.2440917|기아자동차오토큐|0552610202|경상남도 창원시 의창구 사림로 51||||||||기아오토큐 사림점|( 사림동 105-19 ) 사림동|||160412
기아오토큐|팔용점|128.6093417|35.2522917|기아자동차오토큐|0552961604|경상남도 창원시 의창구 사화로10번길 26||||||||기아오토큐 팔용점|(팔용동 150-10) 팔용동|||160412
기아오토큐|1급청솔모터스|128.6398083|35.2317806|기아자동차오토큐|0552655900|경상남도 창원시 의창구 차상로150번길 46||||||||기아오토큐 1급청솔모터스|(팔용동 14-3) 팔용동|||160412
기아오토큐|진해경남모터스|128.7105694|35.1268111|기아자동차오토큐|0555471970|경상남도 창원시 진해구 진해대로1114번길 15||||||||기아오토큐 진해경남모터스|장천동|||160412
기아오토큐|풍호점|128.7036743|35.1395259|기아자동차오토큐|0555454973|경상남도 창원시 진해구 충장로 525||||||||기아오토큐 풍호점|(풍호동 750-38) 풍호동|||160412
기아오토큐|광도점|128.416957|34.883335|기아자동차오토큐|0556487474|경상남도 통영시 광도면 남해안대로 1045||||||||기아오토큐 광도점||||160412
기아오토큐|신세계종합자동차정비|128.4156799|34.8761845|기아자동차오토큐|0556482626|경상남도 통영시 광도면 죽림2로 14-36||||||||기아오토큐 신세계종합자동차정비||||160412
기아오토큐|하동점|127.7401444|35.0785389|기아자동차오토큐|0558840884|경상남도 하동군 하동읍 화심길 23||||||||기아오토큐 하동점|KIA MOTORS 큐서비스|||160412
기아오토큐|가야점|128.4201444|35.2713528|기아자동차오토큐|0555858001|경상남도 함안군 가야읍 말산로 104||||||||기아오토큐 가야점|기아자동차Q서비스|||160412
기아오토큐|함안에프쓰리자동차종합정비|128.2989807|35.2966246|기아자동차오토큐|0555829712|경상남도 함안군 군북면 월촌로 232||||||||기아오토큐 함안에프쓰리자동차종합정비|투투정비|||160412
기아오토큐|칠원점|128.519902|35.306349|기아자동차오토큐|0555861401|경상남도 함안군 칠원면 삼칠로 151||||||||기아오토큐 칠원점|기아자동차카클리닉|||160412
기아오토큐|함양점|127.736727|35.52768|기아자동차오토큐|0559640310|경상남도 함양군 함양읍 함양로 1272||||||||기아오토큐 함양점|기아자동차|||160412
기아오토큐|합천점|128.1722717|35.5643256|기아자동차오토큐|0559328484|경상남도 합천군 합천읍 옥산로 136||||||||기아오토큐 합천점|(합천리 79)|||160412
기아오토큐|중앙점|128.740258|35.818951|기아자동차오토큐|0538118572|경상북도 경산시 경안로 164||||||||기아오토큐 중앙점|중방동|||160412
기아오토큐|경산기아서비스|128.7690963|35.8499597|기아자동차오토큐|0538111000|경상북도 경산시 압량면 대학로 511||||||||기아오토큐 경산기아서비스||||160412
기아오토큐|중방점|128.742761|35.826836|기아자동차오토큐|0538128572|경상북도 경산시 중방로 58||||||||기아오토큐 중방점|중방동|||160412
기아오토큐|진량점|128.8200378|35.8736261|기아자동차오토큐|0538528252|경상북도 경산시 진량읍 낙산1길 52-2||||||||기아오토큐 진량점|(신상리 1220-2)|||160412
기아오토큐|성건점|129.205366|35.846852|기아자동차오토큐|0547748285|경상북도 경주시 북문로 8||||||||기아오토큐 성건점|성건동|||160412
기아오토큐|외동점|129.3258056|35.7067457|기아자동차오토큐|0547769271|경상북도 경주시 외동읍 산업로 2213||||||||기아오토큐 외동점|(입실리 1344-74)|||160412
기아오토큐|황성점|129.2226933|35.8580077|기아자동차오토큐|0547732500|경상북도 경주시 용담로 24-41||||||||기아오토큐 황성점|황성동|||160412
기아오토큐|동천점|129.23272|35.846102|기아자동차오토큐|0547758572|경상북도 경주시 탈해로52번길 18||||||||기아오토큐 동천점|동천동|||160412
기아오토큐|구미자동차정비공장|128.318889|36.124861|기아자동차오토큐|0544575858|경상북도 구미시 선기로3길 44||||||||기아오토큐 구미자동차정비공장|남통동|||160412
기아오토큐|원평점|128.35228|36.119145|기아자동차오토큐|0544513544|경상북도 구미시 송원서로2길 65||||||||기아오토큐 원평점|원평동|||160412
기아오토큐|남구미모터스|128.3695373|36.0844079|기아자동차오토큐|0544628500|경상북도 구미시 왕산로5길 7||||||||기아오토큐 남구미모터스|임은동|||160412
기아오토큐|인동점|128.428969|36.095265|기아자동차오토큐|0544754754|경상북도 구미시 인동남길 94||||||||기아오토큐 인동점|96 (진평동)|||160412
기아오토큐|지산점|128.344215|36.128601|기아자동차오토큐|0544658572|경상북도 구미시 지산1길 39||||||||기아오토큐 지산점|지산동|||160412
기아오토큐|김천자동차|128.125649|36.109327|기아자동차오토큐|0544393638|경상북도 김천시 양금로 206||||||||기아오토큐 김천자동차|황금동|||160412
기아오토큐|백옥점|128.085319|36.121619|기아자동차오토큐|0544304596|경상북도 김천시 영남대로 1342||||||||기아오토큐 백옥점|백옥동|||160412
기아오토큐|문경자동차|128.211112|36.589849|기아자동차오토큐|0545536000|경상북도 문경시 영신로 89||||||||기아오토큐 문경자동차|점촌동|||160412
기아오토큐|점촌점|128.205116|36.595423|기아자동차오토큐|0545565109|경상북도 문경시 중앙10길 10||||||||기아오토큐 점촌점|점촌동|||160412
기아오토큐|신봉점|128.154467|36.38937|기아자동차오토큐|0545360145|경상북도 상주시 경상대로 2743||||||||기아오토큐 신봉점|신봉동|||160412
기아오토큐|상주자동차공업사|128.160627|36.420997|기아자동차오토큐|0545322345|경상북도 상주시 상산로 383||||||||기아오토큐 상주자동차공업사|냉림동|||160412
기아오토큐|성주점|128.2942472|35.9146389|기아자동차오토큐|054931710|경상북도 성주군 성주읍 성밖숲길 154||||||||기아오토큐 성주점||||160412
기아오토큐|용상점|128.774475|36.5477969|기아자동차오토큐|0548231811|경상북도 안동시 경동로 1091||||||||기아오토큐 용상점|(용상동 470) 용상동|||160412
기아오토큐|옥동점|128.705348|36.558704|기아자동차오토큐|0548419700|경상북도 안동시 옥동3길 51||||||||기아오토큐 옥동점|옥동|||160412
기아오토큐|화성자동차정비|129.3767056|36.4177333|기아자동차오토큐|0547333366|경상북도 영덕군 영덕읍 영덕로 299||||||||기아오토큐 화성자동차정비||||160412
기아오토큐|영양점|129.1186861|36.6591167|기아자동차오토큐|0546828582|경상북도 영양군 영양읍 군민회관길 28-1||||||||기아오토큐 영양점|기아모터스|||160412
기아오토큐|영주모터스|128.6373291|36.8056369|기아자동차오토큐|0546335100|경상북도 영주시 구성로88번길 186||||||||기아오토큐 영주모터스||||160412
기아오토큐|영주점|128.617956|36.824863|기아자동차오토큐|0546355710|경상북도 영주시 신재로 21||||||||기아오토큐 영주점|(신재로 21) 가흥동|||160412
기아오토큐|화룡점|128.924805|35.975932|기아자동차오토큐|0543311227|경상북도 영천시 천문로 493||||||||기아오토큐 화룡점|화룡동|||160412
