##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@세븐일레븐
세븐일레븐|창동타운점|127.03530055|37.640714666|세븐일레븐||서울특별시 도봉구 덕릉로59차길 28||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 창동타운점||||90701
세븐일레븐|창동태영점|127.03338899|37.64292804|세븐일레븐||서울특별시 도봉구 도봉로 110다길 51||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 창동태영점|창동태영데시앙APT상가 101호 (창동)|||90701
세븐일레븐|경희대2호점|127.05288659|37.591622253|세븐일레븐||서울특별시 동대문구 회기로 147||카페;ATM||||||세븐일레븐 경희대2호점|(회기동)|||90701
세븐일레븐|경희대3호점|127.05569499|37.598169368|세븐일레븐||서울특별시 동대문구 천장산로7길 39||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 경희대3호점|1층|||90701
세븐일레븐|경희대4호점|127.05092999|37.591597886|세븐일레븐||서울특별시 동대문구 회기로 129||카페;ATM||||||세븐일레븐 경희대4호점|(회기동)|||90701
세븐일레븐|경희대기숙사점|127.05651642|37.594273091|세븐일레븐||서울특별시 동대문구 이문로 9길 46||카페;베이커리;ATM||||||세븐일레븐 경희대기숙사점|(이문동)|||90701
세븐일레븐|경희대대현점|127.05434892|37.590839528|세븐일레븐||서울특별시 동대문구 회기로 163||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 경희대대현점|1층|||90701
세븐일레븐|경희대제일점|127.0514827|37.591835508|세븐일레븐||서울특별시 동대문구 경희대로 1길 3||카페||||||세븐일레븐 경희대제일점|(회기동)|||90701
세븐일레븐|경희의료원점|127.05074124|37.593774764|세븐일레븐||서울시 동대문구 경희대로 23||카페||||||세븐일레븐 경희의료원점|(경희의료원 1층)|||90701
세븐일레븐|고대로데오점|127.03551574|37.588147324|세븐일레븐||서울특별시 동대문구 제기로5길 42||||||||세븐일레븐 고대로데오점|1층|||90701
세븐일레븐|고대안암골점|127.03413689|37.583639162|세븐일레븐||서울특별시 동대문구 약령시로5길 22-4||카페;치킨;ATM||||||세븐일레븐 고대안암골점|1층 101호|||90701
세븐일레븐|고대원룸점|127.03386159|37.58571513|세븐일레븐||서울특별시 동대문구 제기로4길 14||카페;치킨의정석;ATM||||||세븐일레븐 고대원룸점|1층 (제기동)|||90701
세븐일레븐|답십리교차로점|127.05601062880187|37.56603618790625|세븐일레븐||서울특별시 동대문구 전농로 12||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 답십리교차로점|1층 5,6호 (답십리동)|||90701
세븐일레븐|답십리미드카운티점|127.05592998|37.573218961|세븐일레븐||서울특별시 동대문구 답십리로45길 8||카페;ATM||||||세븐일레븐 답십리미드카운티점|1층|||90701
세븐일레븐|답십리사거리점|127.05868258|37.572677028|세븐일레븐||서울특별시 동대문구 답십리동 답십리로 168||카페;베이커리;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 답십리사거리점||||90701
세븐일레븐|답십리역점|127.05453909|37.565932361|세븐일레븐||서울특별시 동대문구 답십리동 천호대로 305||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 답십리역점|1층|||90701
세븐일레븐|답십리점|127.05974357|37.574482089|세븐일레븐||서울특별시 동대문구 한천로11가길 4||카페;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 답십리점||||90701
세븐일레븐|답십리카페점|127.05708198|37.575701551|세븐일레븐||서울특별시 동대문구 사가정로 8길 27||카페;치킨||||||세븐일레븐 답십리카페점||||90701
세븐일레븐|답십리타운점|127.05605058|37.571013268|세븐일레븐||서울특별시 동대문구 전농로5길 20||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 답십리타운점||||90701
세븐일레븐|동대문경남점|127.07143934|37.569451643|세븐일레븐||서울특별시 동대문구 장한로22길 19||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 동대문경남점|(장안동)|||90701
세븐일레븐|동대문경찰서점|127.04412211|37.582900642|세븐일레븐||서울특별시 동대문구 홍릉로 29||카페||||||세븐일레븐 동대문경찰서점|(청량리동)|||90701
세븐일레븐|동대문구청점|127.03950795|37.575229411|세븐일레븐||서울시 동대문구 고산자로 28길 21||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동대문구청점|(용두동)|||90701
세븐일레븐|동대문답십리점|127.0572159|37.573182305|세븐일레븐||서울특별시 동대문구 전농로 91||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 동대문답십리점|(전농동)|||90701
세븐일레븐|동대문전농점|127.05690756|37.578563193|세븐일레븐||서울특별시 동대문구 전농로 153||카페;ATM||||||세븐일레븐 동대문전농점|(전농동)|||90701
세븐일레븐|동대문휘경로점|127.06177155|37.590197974|세븐일레븐||서울특별시 동대문구 망우로 77||카페;ATM||||||세븐일레븐 동대문휘경로점|(휘경동)|||90701
세븐일레븐|동의보감점|127.03743578|37.578661073|세븐일레븐||서울특별시 동대문구 약령중앙로2길 10||||||||세븐일레븐 동의보감점||||90701
세븐일레븐|부티크호텔K점|127.02434327415459|37.57534883989917|세븐일레븐||서울특별시 동대문구 천호대로 341||카페||||||세븐일레븐 부티크호텔K점||||90701
세븐일레븐|서울동부병원점|127.03113561|37.575653582|세븐일레븐||서울특별시 동대문구 왕산로16길 48||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 서울동부병원점|1층 (용두동)|||90701
세븐일레븐|서울시립대점|127.05481443|37.583314222|세븐일레븐||서울특별시 동대문구 서울시립대로 164||카페;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 서울시립대점||||90701
세븐일레븐|서울이문로점|127.06188716|37.60470342|세븐일레븐||서울특별시 동대문구 이문로 203||ATM||||||세븐일레븐 서울이문로점|1층|||90701
세븐일레븐|시립대본점|127.05454731|37.583415257|세븐일레븐||서울 동대문구 전농동 서울시립대로 160||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 시립대본점||||90701
세븐일레븐|시립대사랑점|127.05245603|37.584749674|세븐일레븐||서울특별시 동대문구 전농동 전농로 233||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 시립대사랑점|2층|||90701
세븐일레븐|시립대후문점|127.06089424|37.586266499|세븐일레븐||서울특별시 동대문구 망우로 18마길 16||카페;치킨의정석;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 시립대후문점|(휘경동)|||90701
세븐일레븐|신설2호점|127.02489123|37.575500093|세븐일레븐||서울시 동대문구 천호대로 7-10||ATM||||||세븐일레븐 신설2호점|(신설동)|||90701
세븐일레븐|신설3호점|127.02445682|37.576401178|세븐일레븐||서울시 동대문구 한빛로 6||카페;ATM||||||세븐일레븐 신설3호점|(신설동)|||90701
세븐일레븐|신제기점|127.0331384|37.578691189|세븐일레븐||서울시 동대문구 왕산로 19나길 3||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신제기점|(제기동,태종빌딩)|||90701
세븐일레븐|아이클래스청계점|127.02844854352279|37.570742035919004|세븐일레븐||서울특별시 동대문구 청계천로 461||||||||세븐일레븐 아이클래스청계점||||90701
세븐일레븐|안암로타리점|127.0299881|37.582234739|세븐일레븐||서울특별시 동대문구 무학로 202||||||||세븐일레븐 안암로타리점|(제기동)|||90701
세븐일레븐|약령시장점|127.0381991|37.5800674|세븐일레븐||서울특별시 동대문구 고산자로 451||카페||||||세븐일레븐 약령시장점||||90701
세븐일레븐|외대경희점|127.05658286|37.598277064|세븐일레븐||서울 동대문구 이문동 이문로9나길 6-14||치킨||||||세븐일레븐 외대경희점|102호|||90701
세븐일레븐|외대대로점|127.06146103|37.598112447|세븐일레븐||서울특별시 동대문구 이문로 130||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 외대대로점|(이문동)|||90701
세븐일레븐|외대미니점|127.05661344|37.596792216|세븐일레븐||서울특별시 동대문구 이문로9길 105||||||||세븐일레븐 외대미니점|(이문동,1층 103호)|||90701
세븐일레븐|외대앞역점|127.06334299|37.59538325|세븐일레븐|||서울특별시 동대문구 이문동 82-13|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 외대앞역점||||90701
세븐일레븐|외대점/B|127.06056744402723|37.59654878803453|세븐일레븐||서울특별시 동대문구 이문로 112||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 외대점/B|(이문동)|||90701
세븐일레븐|외대한남점|127.05808902|37.595486864|세븐일레븐||서울 동대문구 이문동 회기로25길 133||카페||||||세븐일레븐 외대한남점||||90701
세븐일레븐|용두사거리점|127.0309009|37.577484464|세븐일레븐||서울특별시 동대문구 왕산로 68||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 용두사거리점|1층 102호 (용두동 119-1,2번지,용운빌딩)|||90701
세븐일레븐|용두역점|127.04025427|37.573711884|세븐일레븐||서울특별시 동대문구 천호대로 151||카페;베이커리;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 용두역점||||90701
세븐일레븐|이문경희점|127.0578058|37.592383988|세븐일레븐||서울시 동대문구 이문로 58||ATM||||||세븐일레븐 이문경희점|(휘경동) 1층|||90701
세븐일레븐|이문대림점|127.06531125|37.603451451|세븐일레븐||서울특별시 동대문구 신이문로 27-7||카페;ATM||||||세븐일레븐 이문대림점|1층 (이문동)|||90701
세븐일레븐|이문대화점|127.05767031|37.598741449|세븐일레븐||서울특별시 동대문구 천장산로 31||카페;ATM||||||세븐일레븐 이문대화점|(이문동)|||90701
세븐일레븐|이문통일점|127.05931114|37.594459126|세븐일레븐||서울특별시 동대문구 이문로 86||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 이문통일점|101호 (이문동,민족통일대통령리빙텔)|||90701
세븐일레븐|장안2호점|127.06666411|37.566149584|세븐일레븐||서울특별시 동대문구 천호대로 83길 93||카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안2호점||||90701
세븐일레븐|장안금빛점|127.06745219658218|37.571486633799466|세븐일레븐||서울특별시 동대문구 한천로26길 58||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 장안금빛점||||90701
세븐일레븐|장안노블레스점|127.06807718|37.561683441|세븐일레븐||서울특별시 동대문구 장한로2길 52||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안노블레스점|B동 1층 101,102호|||90701
세븐일레븐|장안대로점|127.06990841|37.568875923|세븐일레븐||서울특별시 동대문구 장한로 92||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안대로점||||90701
세븐일레븐|장안래미안점|127.07373557|37.574697626|세븐일레븐||서울특별시 동대문구 답십리로69길 55||치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안래미안점|웰빙프라자 105호 (장안동)|||90701
세븐일레븐|장안바우점|127.07187175|37.5718228|세븐일레븐||서울특별시 동대문구 장한로 130||카페||||||세븐일레븐 장안바우점||||90701
세븐일레븐|장안본점|127.06797868|37.572859448|세븐일레븐||서울특별시 동대문구 답십리로 247||||||||세븐일레븐 장안본점||||90701
세븐일레븐|장안사거리점|127.07092521|37.57160353|세븐일레븐||서울특별시 동대문구 장한로25길 3||카페;ATM||||||세븐일레븐 장안사거리점|(장안동)|||90701
세븐일레븐|장안삼환파크빌점|127.07400989|37.577364397|세븐일레븐||서울특별시 동대문구 장한로36길 32||카페||||||세븐일레븐 장안삼환파크빌점|1층 1호|||90701
세븐일레븐|장안샛별점|127.06689659|37.567900989|세븐일레븐||서울특별시 동대문구 답십리로68길 112||카페;ATM||||||세븐일레븐 장안샛별점|1층|||90701
세븐일레븐|장안센터점|127.06819741|37.569413917|세븐일레븐||서울특별시 동대문구 답십리로68길 71||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안센터점|(장안동)|||90701
세븐일레븐|장안스타점|127.05973404|37.562556517|세븐일레븐||서울특별시 동대문구 천호대로 365||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 장안스타점|1층 (장안동)|||90701
세븐일레븐|장안썬앤빌점|127.06933364|37.569150164|세븐일레븐||서울특별시 동대문구 장한로 91||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안썬앤빌점|1층 109호|||90701
세븐일레븐|장안위더스점|127.06256281|37.566973537|세븐일레븐||서울특별시 동대문구 한천로 60||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안위더스점||||90701
세븐일레븐|장안제일점|127.06913843|37.573485867|세븐일레븐||서울특별시 동대문구 장안동 답십리로65길 22-2||ATM||||||세븐일레븐 장안제일점|1층|||90701
세븐일레븐|장안한천로점|127.06400292|37.56734758|세븐일레븐||서울특별시 동대문구 한천로14길 21||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 장안한천로점||||90701
세븐일레븐|장안해피트리점|127.06327545|37.563743988|세븐일레븐||서울특별시 동대문구 장안동 천호대로79길 30||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 장안해피트리점|1층|||90701
세븐일레븐|장안힐스테이트점|127.07534885|37.575965207|세븐일레븐||서울특별시 동대문구 장안벚꽃로1길 7||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 장안힐스테이트점|(장안동,장안힐스테이트 상가 104호~ 106호)|||90701
세븐일레븐|전농점|127.04572904|37.574318963|세븐일레븐||서울동대문구 서울시립대로 31||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 전농점|전농동동아아파트 상가|||90701
세븐일레븐|제기미주점|127.03539366|37.579004081|세븐일레븐||서울특별시 동대문구 정릉천동로 80||카페||||||세븐일레븐 제기미주점|(제기동,경동미주아파트)|||90701
세븐일레븐|청계두물다리점|127.03316676|37.571155262|세븐일레븐||서울시 동대문구 청계천로 509||카페;베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 청계두물다리점|(용두동)|||90701
세븐일레븐|청계스카이렉스점|127.02391203|37.572000831|세븐일레븐||서울특별시 동대문구 신설동 청계천로 417||베이커리;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 청계스카이렉스점|대성스카이렉스 1층 101호|||90701
세븐일레븐|청량리시조사점|127.05159204|37.586195248|세븐일레븐||서울특별시 동대문구 왕산로 287||카페;ATM||||||세븐일레븐 청량리시조사점||||90701
세븐일레븐|청량리역사점|127.04753186|37.580673864|세븐일레븐||서울시 동대문구 왕산로 2길 214||카페;ATM||||||세븐일레븐 청량리역사점|(전농동) 3층 311|||90701
세븐일레븐|청량미주점|127.04721012|37.582120989|세븐일레븐||서울특별시 동대문구 청량리동 왕산로 225||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 청량미주점|1층 13호 (청량리동)|||90701
세븐일레븐|회기해피파크점|127.05517247|37.589830035|세븐일레븐|||서울특별시 동대문구 회기동 77-40|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 회기해피파크점||||90701
세븐일레븐|휘경망우로점|127.06162601|37.589455633|세븐일레븐||서울특별시 동대문구 망우로16길 11-4||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 휘경망우로점|(휘경동)|||90701
세븐일레븐|휘경본점|127.05711211|37.59142567|세븐일레븐||서울특별시 동대문구 이문로 42-1||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 휘경본점|(이문동)|||90701
세븐일레븐|휘경시립대점|127.05657425|37.586902948|세븐일레븐||서울특별시 동대문구 망우로 10길 45||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 휘경시립대점|(휘경동)|||90701
세븐일레븐|휘경시민점|127.06057358|37.587355063|세븐일레븐||서울특별시 동대문구 망우로18나길 3||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 휘경시민점|(휘경동)|||90701
세븐일레븐|S장한평역점|127.06464076|37.561458321|세븐일레븐||서울특별시 동대문구 천호대로 지하405||카페||||||세븐일레븐 S장한평역점||||90701
세븐일레븐|남성중앙점|126.97226038|37.478234491|세븐일레븐||서울특별시 동작구 남부순환로255다길 41||카페;ATM||||||세븐일레븐 남성중앙점|1층|||90701
세븐일레븐|노량제일점|126.93627872|37.513082314|세븐일레븐|||서울 동작구 노량진동 27-10|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 노량제일점||||90701
세븐일레븐|노량진5호점|126.94631137|37.510121194|세븐일레븐||서울특별시 동작구 만양로12길 16||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 노량진5호점|(노량진동)|||90701
세븐일레븐|노량진사랑점|126.94639378|37.508766121|세븐일레븐||서울특별시 동작구 만양로 53-1||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 노량진사랑점||||90701
세븐일레븐|노량진삼익점|126.94458674|37.511352972|세븐일레븐||서울특별시 동작구 만양로 88||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 노량진삼익점|(노량진동)|||90701
세븐일레븐|노량진역점|126.94211488|37.51344572|세븐일레븐||서울특별시 동작구 노량진로14길 4||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 노량진역점|(노량진동)|||90701
세븐일레븐|대방동길점|126.92728733|37.500589193|세븐일레븐||서울특별시 동작구 대방동길 11||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 대방동길점|1츨 일부 (대방동)|||90701
세븐일레븐|대방성남점|126.92518904|37.504454999|세븐일레븐||서울특별시 동작구 대방동길 71||치킨;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 대방성남점|(대방동,1층코너)|||90701
세븐일레븐|대방점|126.93176912|37.511760725|세븐일레븐||서울특별시 동작구 등용로 119||카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 대방점|유진빌딩 1층|||90701
세븐일레븐|동작구청점|126.94002144|37.511750788|세븐일레븐||서울특별시 동작구 장승배기로 159||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작구청점|(노량진동)|||90701
세븐일레븐|동작남성점|126.9774366|37.48417144|세븐일레븐||서울특별시 동작구 사당로23길 2||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 동작남성점|1층 (사당동)|||90701
세븐일레븐|동작대로점|126.98143099|37.480481603|세븐일레븐||서울특별시 동작구 동작대로 43||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작대로점|(사당동)|||90701
세븐일레븐|동작대림점|126.9252276|37.5002178|세븐일레븐||서울특별시 동작구 상도로 43-1||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작대림점|101호|||90701
세븐일레븐|동작대방역점|126.9281305|37.512893833|세븐일레븐||서울특별시 동작구 노량진로 22||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작대방역점||||90701
세븐일레븐|동작대방점|126.92059896|37.498645922|세븐일레븐||서울특별시 동작구 여의대방로 130-1||ATM||||||세븐일레븐 동작대방점|(대방동)|||90701
세븐일레븐|동작리버하임점|126.96220511853193|37.50962999453636|세븐일레븐||서울특별시 동작구 현충로 52||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작리버하임점||||90701
세븐일레븐|동작사당점|126.97879987|37.477233923|세븐일레븐||서울특별시 동작구 동작대로1길 45||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 동작사당점|(사당동)|||90701
세븐일레븐|동작상도점|126.94151522|37.504972377|세븐일레븐||서울특별시 동작구 상도동 상도로 206||카페;베이커리;ATM||||||세븐일레븐 동작상도점||||90701
세븐일레븐|동작성대로점|126.93302767539784|37.50073314422315|세븐일레븐||서울특별시 동작구 성대로1길 9||카페||||||세븐일레븐 동작성대로점||||90701
세븐일레븐|동작성대점|126.93268542|37.49901383|세븐일레븐||서울특별시 동작구 성대로6길 10||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작성대점|(상도동)|||90701
세븐일레븐|동작중앙점|126.93416547|37.503188123|세븐일레븐||서울특별시 동작구 상도로15마길 10||||||||세븐일레븐 동작중앙점|101호|||90701
세븐일레븐|동작행림점|126.96637073|37.481916287|세븐일레븐||서울특별시 동작구 솔밭로 59||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동작행림점|(사당동)|||90701
세븐일레븐|리버파크점|126.94611821|37.508210977|세븐일레븐||서울특별시 동작구 만양로3길 20||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 리버파크점|(노량진동,신동아리버파크빌)|||90701
세븐일레븐|보라매점|126.92410302|37.491332051|세븐일레븐||서울특별시 동작구 보라매로5가길 16||카페;ATM||||||세븐일레븐 보라매점|보라매아카데미|||90701
세븐일레븐|사당1동점|126.97670579860264|37.47815616223941|세븐일레븐||서울특별시 동작구 남부순환로265가길 20||||||||세븐일레븐 사당1동점|제지하층 제 101호 (사당동)|||90701
세븐일레븐|사당6호점|126.96486199|37.487801235|세븐일레븐||서울특별시 동작구 사당로2차길 2||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 사당6호점|(사당동)|||90701
세븐일레븐|사당남사점|126.97803875|37.48196228|세븐일레븐||서울특별시 동작구 동작대로13길 34||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 사당남사점|(사당동)|||90701
세븐일레븐|사당남성점|126.97093355|37.482890587|세븐일레븐||서울특별시 동작구 사당로14길 30||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 사당남성점|(사당동)|||90701
세븐일레븐|사당대림점|126.97232976|37.48631115|세븐일레븐||서울특별시 동작구 사당로17길 75||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 사당대림점||||90701
세븐일레븐|사당동작점|126.97928865|37.492248414|세븐일레븐||서울특별시 동작구 사당동 동작대로35다길 22||ATM||||||세븐일레븐 사당동작점|1층|||90701
세븐일레븐|사당로이파크점|126.97338305121986|37.48774940116094|세븐일레븐||서울특별시 동작구 사당로23길 112||||||||세븐일레븐 사당로이파크점|상가 108호,109호 (사당동)|||90701
세븐일레븐|사당로점|126.97927404|37.479630692|세븐일레븐||서울특별시 동작구 사당로28길 56||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 사당로점|(사당동)|||90701
세븐일레븐|사당롯데캐슬점|126.97251356|37.490776588|세븐일레븐||서울특별시 동작구 사당로27번길 190||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 사당롯데캐슬점|롯데캐슬아파트상가 103호|||90701
세븐일레븐|사당메트로점|126.98159469|37.476863175|세븐일레븐||서울특별시 동작구 동작대로 3||카페||||||세븐일레븐 사당메트로점|사당역 (4호선) (사당동,사당역) 지하3,226-03|||90701
세븐일레븐|사당번영점|126.97972431|37.486889296|세븐일레븐||서울특별시 동작구 사당로29가길 41||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 사당번영점|1층|||90701
세븐일레븐|사당서광점|126.98063356|37.486262347|세븐일레븐||서울특별시 동작구 동작대로27다길 29||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 사당서광점|(사당동)|||90701
세븐일레븐|사당시네마점|126.98166515|37.484615468|세븐일레븐||서울특별시 동작구 동작대로 89||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 사당시네마점|골든시네마 제 1층 제 101호 (사당동,골든시네마타워)|||90701
세븐일레븐|사당중앙점|126.98082551|37.478463246|세븐일레븐||서울특별시 동작구 동작대로3길 10||카페;ATM||||||세븐일레븐 사당중앙점|1층 (사당동)|||90701
세븐일레븐|상도2호점(중앙대점)|126.95331796|37.505096564|세븐일레븐||서울특별시 동작구 흑석로 23||치킨||||||세븐일레븐 상도2호점(중앙대점)|(상도동)|||90701
세븐일레븐|상도럭키점|126.93669775|37.504414875|세븐일레븐|||서울특별시 동작구 상도동 359-20|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상도럭키점||||90701
세븐일레븐|상도신동아점|126.94677602|37.505638005|세븐일레븐||서울특별시 동작구 상도동 만양로 9-1||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상도신동아점||||90701
세븐일레븐|상도역점|126.94748821|37.502877643|세븐일레븐||서울특별시 동작구 상도로 274||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상도역점|(상도1동)|||90701
세븐일레븐|상도점|126.96055268|37.494561034|세븐일레븐||서울특별시 동작구 사당로 56||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 상도점|(상도동)|||90701
세븐일레븐|상도주공점|126.95436478|37.502130863|세븐일레븐||서울특별시 동작구 상도로53길 70||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상도주공점|(상도동,상도에스에이치빌)|||90701
세븐일레븐|상도터널점|126.9488347|37.5042333|세븐일레븐||서울특별시 동작구 상도로 265-30||카페||||||세븐일레븐 상도터널점||||90701
세븐일레븐|상도파크자이점|126.93890898|37.505565722|세븐일레븐||서울특별시 동작구 장승배기로11가길 11||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 상도파크자이점|상가 1층 103호 (상도동)|||90701
세븐일레븐|상도한마을점|126.95221709|37.500450539|세븐일레븐||서울특별시 동작구 상도로 47길 30||카페;ATM||||||세븐일레븐 상도한마을점|(상도1동)|||90701
세븐일레븐|상도한사랑점|126.95312341|37.49788844|세븐일레븐||서울특별시 동작구 상도로41길 39||카페||||||세븐일레븐 상도한사랑점|(상도1동)|||90701
세븐일레븐|숭실대정문점|126.95374003|37.495567691|세븐일레븐||서울특별시 동작구 상도로 372-4||||||||세븐일레븐 숭실대정문점|1층 (상도동)|||90701
세븐일레븐|숭실대중앙점|126.95728219|37.494869843|세븐일레븐||서울특별시 동작구 상도로61길 43||치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 숭실대중앙점|1층|||90701
세븐일레븐|신대방문창점|126.91095219|37.489459588|세븐일레븐||서울특별시 동작구 신대방2길 70||||||||세븐일레븐 신대방문창점||||90701
세븐일레븐|신대방삼거리점|126.9278991|37.499465113|세븐일레븐||서울특별시 동작구 보라매로 113||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신대방삼거리점|(대방동)|||90701
세븐일레븐|신대방점|126.92768838|37.497511603|세븐일레븐||서울특별시 동작구 보라매로 91||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 신대방점|1층 (신대방동)|||90701
세븐일레븐|어바니엘한강점|126.94686131397638|37.51295780441162|세븐일레븐||서울특별시 동작구 노량진로 190||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 어바니엘한강점||||90701
세븐일레븐|이수남성점|126.98180419|37.489412457|세븐일레븐||서울특별시 동작구 동작대로 33길 7||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 이수남성점|(사당동)|||90701
세븐일레븐|장승배기로점|126.94173131|37.5005071|세븐일레븐||서울특별시 동작구 장승배기로 27||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 장승배기로점|(상도동)|||90701
세븐일레븐|중앙대경영관점|126.95470652|37.505547607|세븐일레븐||서울특별시 동작구 흑석로6길 61||||||||세븐일레븐 중앙대경영관점|중앙대학교 310관 B411호|||90701
세븐일레븐|중앙대병원점|126.96086279|37.50704908|세븐일레븐|||서울특별시 동작구 흑석동 224-1|카페||||||세븐일레븐 중앙대병원점||||90701
