##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@삼성전자서비스
삼성전자서비스|안동센터|||삼성전자서비스|1588-3366|경북 안동시 경북대로 409|경북 안동시 옥동 741-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 안동센터|디지털프라자 옥동점 2층;디지털프라자 옥동점 2층|||90504
삼성전자서비스|안산센터|||삼성전자서비스|1588-3366|경기 안산시 단원구 선부광장로 11|경기 안산시 단원구 선부동 1070-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 안산센터|디지털프라자 선부점 2층;디지털프라자 선부점 2층|||90504
삼성전자서비스|평촌센터|||삼성전자서비스|1588-3366|경기 안양시 동안구 흥안대로 398|경기 안양시 동안구 평촌동 131-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 평촌센터|디지털프라자 평촌점 3층;디지털프라자 평촌점 3층|||90504
삼성전자서비스|양산센터|||삼성전자서비스|1588-3366|경남 양산시 양산대로 955|경남 양산시 신기동 643-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 양산센터|디지털프라자 양산점 3층;디지털프라자 양산점 3층|||90504
삼성전자서비스|여수센터|||삼성전자서비스|1588-3366|전남 여수시 좌수영로 327|전남 여수시 문수동 49-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 여수센터|디지털프라자 여수점 3층;디지털프라자 여수점 3층|||90504
삼성전자서비스|영덕센터|||삼성전자서비스|1588-3366|경북 영덕군 영덕읍 영덕로 116|경북 영덕군 영덕읍 우곡리 351-10||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 영덕센터|1층;1층|||90504
삼성전자서비스|영등포센터|||삼성전자서비스|1588-3366|서울 영등포구 신길로 162|서울 영등포구 신길4동 4902-7||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 영등포센터|디지털프라자 신길점 2층;디지털프라자 신길점 2층|||90504
삼성전자서비스|영주센터|||삼성전자서비스|1588-3366|경북 영주시 가흥로 315|경북 영주시 가흥2동 1381-139||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 영주센터|디지털프라자 영주서천점 1층;디지털프라자 영주서천점 1층|||90504
삼성전자서비스|영천센터|||삼성전자서비스|1588-3366|경북 영천시 완산로 69|경북 영천시 완산동 1000-104||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 영천센터|디지털프라자 영천중앙점 2층;디지털프라자 영천중앙점 2층|||90504
삼성전자서비스|용산센터|||삼성전자서비스|1588-3366|서울 용산구 한강대로 314|서울 용산구 갈월동 14-60||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 용산센터|디지털프라자 숙대역점 2층;디지털프라자 숙대역점 2층|||90504
삼성전자서비스|구성센터|||삼성전자서비스|1588-3366|경기 용인시 기흥구 용구대로 2458|경기 용인시 기흥구 보정동 692-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 구성센터|1층;1층|||90504
삼성전자서비스|용인시청센터|||삼성전자서비스|1588-3366|경기 용인시 처인구 중부대로 1293|경기 용인시 처인구 역북동 423-11||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 용인시청센터|디지털프라자 3층;12번지 디지털프라자 3층|||90504
삼성전자서비스|울산센터|||삼성전자서비스|1588-3366|울산 중구 번영로 483|울산 중구 약사동 666-28||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 울산센터|디지털프라자 약사점 3층;디지털프라자 약사점 3층|||90504
삼성전자서비스|원주센터|||삼성전자서비스|1588-3366|강원 원주시 만대공원길 57|강원 원주시 무실동 1725-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 원주센터|디지털프라자 시청점 3층;디지털프라자 시청점 3층|||90504
삼성전자서비스|북청주센터|||삼성전자서비스|1588-3366|충북 청주시 청원구 공항로 219|충북 청주시 청원구 사천동 8-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 북청주센터|디지털프라자 율량점 3층;디지털프라자 율량점 3층|||90504
삼성전자서비스|은평센터|||삼성전자서비스|1588-3366|서울 은평구 통일로 760|서울 은평구 불광동 251-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 은평센터|디지털프라자 불광점 2층;디지털프라자 불광점 2층|||90504
삼성전자서비스|의정부센터|||삼성전자서비스|1588-3366|경기 의정부시 평화로 456|경기 의정부시 의정부3동 370-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 의정부센터|디지털프라자 의정부점 2층;디지털프라자 의정부점 2층|||90504
삼성전자서비스|이천센터|||삼성전자서비스|1588-3366|경기 이천시 증신로 130|경기 이천시 증포동 133-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 이천센터|디지털프라자 증포점 2층;디지털프라자 증포점 2층|||90504
삼성전자서비스|익산센터|||삼성전자서비스|1588-3366|전북 익산시 무왕로 946|전북 익산시 신동 768-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 익산센터|디지털프라자 원대점 3층;디지털프라자 원대점 3층|||90504
삼성전자서비스|일산센터|||삼성전자서비스|1588-3366|경기 고양시 일산서구 중앙로 1582|경기 고양시 일산서구 대화동 2206-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 일산센터|디지털프라자 대화점 3층;디지털프라자 대화점 3층|||90504
삼성전자서비스|전주센터|||삼성전자서비스|1588-3366|전북 전주시 덕진구 백제대로 729|전북 전주시 덕진구 인후동2가 1560||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 전주센터|3층;3층|||90504
삼성전자서비스|정읍센터|||삼성전자서비스|1588-3366|전북 정읍시 서부산업도로 326|전북 정읍시 연지동 328-11||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 정읍센터|디지털프라자 정읍점 2층;디지털프라자 정읍점 2층|||90504
삼성전자서비스|제주센터|||삼성전자서비스|1588-3366|제주 제주시 도령로 119|제주 제주시 연동 2331-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 제주센터|디지털프라자 연동점 3층;디지털프라자 연동점 3층|||90504
삼성전자서비스|제천센터|||삼성전자서비스|1588-3366|충북 제천시 의림대로 258|충북 제천시 청전동 50-9||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 제천센터|디지털프라자 제천점 2층;디지털프라자 제천점 2층|||90504
삼성전자서비스|중대전센터|||삼성전자서비스|1588-3366|대전 중구 계백로 1679|대전 중구 오류동 168-7||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 중대전센터|디지털프라자 오류점 3층;디지털프라자 오류점 3층|||90504
삼성전자서비스|중앙센터|||삼성전자서비스|1588-3366|서울 동대문구 왕산로 168|서울 동대문구 용두동 786||월/~/금요일/:/09:00/~/19:00///일요일·공휴일/:/휴무토요일/:/09:00/~/13:00/(단,/가전제품은/평일/18시/까지/수리가능)|||||삼성전자서비스 중앙센터|7층 (삼성화재 청량리 사옥);7층 (삼성화재 청량리 사옥)|||90504
삼성전자서비스|진주센터|||삼성전자서비스|1588-3366|경남 진주시 남강로 639|경남 진주시 본성동 14-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 진주센터|디지털프라자 진주성점 2층;디지털프라자 진주성점 2층|||90504
삼성전자서비스|진해휴대폰센터|||삼성전자서비스|1588-3366|경남 창원시 진해구 진해대로 915|경남 창원시 진해구 자은동 929-28||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 진해휴대폰센터|디지털프라자 자은점 3층;디지털프라자 자은점 3층|||90504
삼성전자서비스|창원센터|||삼성전자서비스|1588-3366|경남 창원시 성산구 마디미서로 10|경남 창원시 성산구 상남동 7-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 창원센터|디지털프라자 상남점 3층;디지털프라자 상남점 3층|||90504
삼성전자서비스|천안센터|||삼성전자서비스|1588-3366|충남 천안시 서북구 서부대로 354|충남 천안시 서북구 쌍용동 220-18||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 천안센터|디지털프라자 쌍용점 2,3층;디지털프라자 쌍용점 2,3층|||90504
삼성전자서비스|청주센터|||삼성전자서비스|1588-3366|충북 청주시 서원구 산남로 4|충북 청주시 서원구 산남동 488||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 청주센터|디지털프라자 산남점 2층;디지털프라자 산남점 2층|||90504
삼성전자서비스|춘천센터|||삼성전자서비스|1588-3366|강원 춘천시 경춘로 2333|강원 춘천시 온의동 116-15||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 춘천센터|디지털프라자 터미널점 3층;디지털프라자 터미널점 3층|||90504
삼성전자서비스|충주센터|||삼성전자서비스|1588-3366|충북 충주시 중원대로 3478|충북 충주시 봉방동 913||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 충주센터|디지털프라자 문화점 3층;디지털프라자 문화점 3층|||90504
삼성전자서비스|태백휴대폰센터|||삼성전자서비스|1588-3366|강원 태백시 태백로 992|강원 태백시 황지동 73-15||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 태백휴대폰센터|디지털프라자 태백점 2층;디지털프라자 태백점 2층|||90504
삼성전자서비스|강변테크노센터|||삼성전자서비스|1588-3366|서울 광진구 광나루로56길 85|서울 광진구 구의동 546-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 강변테크노센터|테크노마트 6층 사무동 D04호;테크노마트6층 사무동 D04호|||90504
삼성전자서비스|통영센터|||삼성전자서비스|1588-3366|경남 통영시 무전대로 55|경남 통영시 무전동 1068-15||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 통영센터|3층;3층|||90504
삼성전자서비스|평택센터|||삼성전자서비스|1588-3366|경기 평택시 평택로 305|경기 평택시 세교동 406-25||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 평택센터|디지털프라자 세교점 2층;디지털프라자 세교점 2층|||90504
삼성전자서비스|북포항센터|||삼성전자서비스|1588-3366|경북 포항시 북구 중앙로 446|경북 포항시 북구 우현동 72-7||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 북포항센터|디지털프라자 우현점 2층;디지털프라자 우현점 2층|||90504
삼성전자서비스|해남센터|||삼성전자서비스|1588-3366|전남 해남군 해남읍 남부순환로 134|전남 해남군 해남읍 고도리 477-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 해남센터|디지털프라자 해남점 2층;디지털프라자 해남점 2층|||90504
삼성전자서비스|홍성센터|||삼성전자서비스|1588-3366|충남 홍성군 홍성읍 내포로 125|충남 홍성군 홍성읍 옥암리 1064||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 홍성센터|디지털프라자 홍성점 2층;디지털프라자 홍성점 2층|||90504
삼성전자서비스|신정휴대폰센터|||삼성전자서비스|1588-3366|서울 양천구 신월로 308|서울 양천구 신정동 1029-12||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 신정휴대폰센터|디지털프라자 신정점 2층;디지털프라자 신정점 2층|||90504
삼성전자서비스|당진센터|||삼성전자서비스|1588-3366|충남 당진시 계성3길 11|충남 당진시 읍내동 296-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 당진센터|디지털프라자 당진점 3층;디지털프라자 당진점 3층|||90504
삼성전자서비스|서청주휴대폰센터|||삼성전자서비스|1588-3366|충북 청주시 흥덕구 2순환로 1124|충북 청주시 흥덕구 비하동 224-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서청주휴대폰센터|디지털프라자 1층;디지털프라자 1층|||90504
삼성전자서비스|남수원휴대폰센터|||삼성전자서비스|1588-3366|경기 수원시 권선구 경수대로 283|경기 수원시 권선구 세류동 1101-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남수원휴대폰센터|디지털프라자 권선점 3층;디지털프라자 권선점 3층|||90504
삼성전자서비스|강서센터|||삼성전자서비스|1588-3366|서울 강서구 강서로 174|서울 강서구 화곡동 1064||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 강서센터|디지털프라자 화곡점 2층;디지털프라자 화곡점 2층|||90504
삼성전자서비스|신도림테크노센터|||삼성전자서비스|1588-3366|서울 구로구 새말로 97|서울 구로구 구로5동 3-25||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 신도림테크노센터|신도림테크노마트 판매동 3층;신도림테크노마트 판매동 3층|||90504
삼성전자서비스|양주센터|||삼성전자서비스|1588-3366|경기 양주시 평화로 1476|경기 양주시 덕계동 448-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 양주센터|디지털프라자 양주점 2층;디지털프라자 양주점 2층|||90504
삼성전자서비스|삼선교휴대폰센터|||삼성전자서비스|1588-3366|서울 성북구 동소문로 47|서울 성북구 동소문동4가 75-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 삼선교휴대폰센터|디지털프라자 삼선교점 2층;디지털프라자 삼선교점 2층|||90504
삼성전자서비스|수색휴대폰센터|||삼성전자서비스|1588-3366|서울 은평구 수색로 245|서울 은평구 수색동 72-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 수색휴대폰센터|디지털프라자 수색점 2층;디지털프라자 수색점 2층|||90504
삼성전자서비스|부평휴대폰센터|||삼성전자서비스|1588-3366|인천 부평구 장제로 140|인천 부평구 부평동 132-6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 부평휴대폰센터|디지털프라자 부평점 3층;디지털프라자 부평점 3층|||90504
삼성전자서비스|태릉휴대폰센터|||삼성전자서비스|1588-3366|서울 중랑구 동일로 877|서울 중랑구 묵동 244-155||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 태릉휴대폰센터|삼성모바일스토어 먹골역점 2층;삼성모바일스토어 먹골역점 2층|||90504
삼성전자서비스|논현휴대폰센터|||삼성전자서비스|1588-3366|서울 강남구 강남대로 556|서울 강남구 논현동 50-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 논현휴대폰센터|디 초콜릿,커피 건물 6층 (논현역 7번출구);디 초콜릿,커피 건물 6층 (논현역 7번출구)|||90504
삼성전자서비스|연수휴대폰센터|||삼성전자서비스|1588-3366|인천 연수구 경원대로 294|인천 연수구 연수동 584-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 연수휴대폰센터|디지털프라자 2층;디지털프라자 2층|||90504
삼성전자서비스|사상휴대폰센터|||삼성전자서비스|1588-3366|부산 사상구 광장로 35|부산 사상구 괘법동 532-36||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 사상휴대폰센터|디지털프라자 사상점 4층;디지털프라자 사상점 4층|||90504
삼성전자서비스|왕십리휴대폰센터|||삼성전자서비스|1588-3366|서울 성동구 고산자로 217|서울 성동구 행당동 318-19||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 왕십리휴대폰센터|디지털프라자 3층;디지털프라자 3층|||90504
삼성전자서비스|천호휴대폰센터|||삼성전자서비스|1588-3366|서울 강동구 올림픽로 674|서울 강동구 천호동 355||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 천호휴대폰센터|디지털프라자 천호점 3층;디지털프라자 천호점 3층|||90504
삼성전자서비스|홍대휴대폰센터|||삼성전자서비스|1588-3366|서울 마포구 양화로 171|서울 마포구 동교동 156-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 홍대휴대폰센터|디지털프라자 홍대점 3층;디지털프라자 홍대점 3층|||90504
삼성전자서비스|유성센터|||삼성전자서비스|1588-3366|대전 유성구 계룡로 111|대전 유성구 봉명동 550-5||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 유성센터|디지털프라자 유성온천점 2층;디지털프라자 유성온천점 2층|||90504
삼성전자서비스|남양휴대폰센터|||삼성전자서비스|1588-3366|경기 화성시 남양성지로 127|경기 화성시 남양동 1172-22||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남양휴대폰센터|디지털프라자 남양점 2층;디지털프라자 남양점 2층|||90504
삼성전자서비스|을지로휴대폰센터|||삼성전자서비스|1588-3366|서울 중구 을지로 51|서울 중구 을지로2가 6||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 을지로휴대폰센터|교원내외빌딩 5층;교원내외빌딩 5층|||90504
삼성전자서비스|여의도휴대폰센터|||삼성전자서비스|1588-3366|서울 영등포구 여의나루로 71|서울 영등포구 여의도동 25-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 여의도휴대폰센터|삼성모바일스토어 여의도점 2층;삼성모바일스토어 여의도점 2층|||90504
삼성전자서비스|오산휴대폰센터|||삼성전자서비스|1588-3366|경기 오산시 경기대로 220|경기 오산시 원동 767-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 오산휴대폰센터|디지털프라자 오산원동점 2층;디지털프라자 오산원동점 2층|||90504
삼성전자서비스|서안양센터|||삼성전자서비스|1588-3366|경기 안양시 만안구 안양로 234|경기 안양시 만안구 안양동 621-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서안양센터|디지털프라자 안양점 3층;디지털프라자 안양점 3층|||90504
삼성전자서비스|동탄센터|||삼성전자서비스|1588-3366|경기 화성시 삼성1로 130|경기 화성시 석우동 43||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동탄센터|디지털프라자 동탄신도시점 1층;디지털프라자 동탄신도시점 1층|||90504
삼성전자서비스|도곡휴대폰센터|||삼성전자서비스|1588-3366|서울 강남구 언주로 201|서울 강남구 도곡동 168||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 도곡휴대폰센터|SK리더스뷰 디지털프라자 도곡점 1층;SK리더스뷰 디지털프라자 도곡점 1층|||90504
삼성전자서비스|발안휴대폰센터|||삼성전자서비스|1588-3366|경기 화성시 향남읍 삼천병마로 198|경기 화성시 향남읍 평리 75-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 발안휴대폰센터|디지털프라자 발안점 2층;디지털프라자 발안점 2층|||90504
삼성전자서비스|진접휴대폰센터|||삼성전자서비스|1588-3366|경기 남양주시 양진로 1008|경기 남양주시 진접읍 연평리 139-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 진접휴대폰센터|디지털프라자 진접점 3층;디지털프라자 진접점 3층|||90504
삼성전자서비스|대치휴대폰센터|||삼성전자서비스|1588-3366|서울 강남구 영동대로 237|서울 강남구 대치동 993-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 대치휴대폰센터|3층;3층|||90504
삼성전자서비스|전남휴대폰센터|||삼성전자서비스|1588-3366|광주 광산구 임방울대로 828|광주 광산구 쌍암동 694-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 전남휴대폰센터|디지털프라자 2층;디지털프라자 2층|||90504
삼성전자서비스|대구센터|||삼성전자서비스|1588-3366|대구 동구 화랑로 171|대구 동구 효목2동 646-2||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 대구센터|디지털프라자 만촌점 3층;디지털프라자 만촌점 3층|||90504
삼성전자서비스|수지휴대폰센터|||삼성전자서비스|1588-3366|경기 용인시 수지구 문정로 9|경기 용인시 수지구 풍덕천2동 1080-21||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 수지휴대폰센터|디지털프라자 수지점 2층;디지털프라자 수지점 2층|||90504
삼성전자서비스|도계휴대폰센터|||삼성전자서비스|1588-3366|경남 창원시 의창구 우곡로 2|경남 창원시 의창구 도계동 910-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 도계휴대폰센터|디지털프라자 도계점 4층;디지털프라자 도계점 4층|||90504
삼성전자서비스|북수원휴대폰센터|||삼성전자서비스|1588-3366|경기 수원시 장안구 경수대로 985|경기 수원시 장안구 송죽동 451-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 북수원휴대폰센터|디지털프라자 북수원점 2층;디지털프라자 북수원점 2층|||90504
삼성전자서비스|서울산휴대폰센터|||삼성전자서비스|1588-3366|울산 남구 삼산로 84|울산 남구 달동 1400-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 서울산휴대폰센터|디지털프라자 달동점 3층;디지털프라자 달동점 3층|||90504
삼성전자서비스|인화휴대폰센터|||삼성전자서비스|1588-3366|제주 제주시 동광로 105|제주 제주시 일도2동 360-12||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 인화휴대폰센터|디지털프라자 인화점 4층;디지털프라자 인화점 4층|||90504
삼성전자서비스|남포항센터|||삼성전자서비스|1588-3366|경북 포항시 남구 새천년대로 433|경북 포항시 남구 대잠동 905-4||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 남포항센터|디지털프라자 대잠점 3층;디지털프라자 대잠점 3층|||90504
삼성전자서비스|방배휴대폰센터|||삼성전자서비스|1588-3366|서울 서초구 방배로 120|서울 서초구 방배동 905-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 방배휴대폰센터|디지털프라자 방배점 3층;2번지 디지털프라자 방배점 3층|||90504
삼성전자서비스|동구미휴대폰센터|||삼성전자서비스|1588-3366|경북 구미시 야은로 387|경북 구미시 도량동 269-1||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동구미휴대폰센터|디지털프라자 도량점 3층;디지털프라자 도량점 3층|||90504
삼성전자서비스|동광양휴대폰센터|||삼성전자서비스|1588-3366|전남 광양시 중마중앙로 26|전남 광양시 중동 1776-3||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00일요일/·/공휴일/:/휴무|||||삼성전자서비스 동광양휴대폰센터|디지털프라자 동광양점 2층;디지털프라자 동광양점 2층|||90504
삼성전자서비스|운정센터|||삼성전자서비스|1588-3366|경기 파주시 미래로 304|경기 파주시 동패동 21||월/~/금요일/:/09:00/~/19:00///토요일/:/09:00/~/13:00토요일/당직자/최소/인원/근무로/혼잡/예상일요일/·/공휴일/:/휴무|||||삼성전자서비스 운정센터|디지털프라자 운정점 2층;디지털프라자 운정점 2층|||90504
