##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
밀양돼지국밥||||식신맛집||경상남도 밀양시 북성로 28|경상남도 밀양시 내이동 1191-3|||||||밀양돼지국밥||||
으뜸손한우마을||||식신맛집||경상남도 거창군 거창대로2길 30|경상남도 거창군 거창읍 대동리 813-3|||||||으뜸손한우마을|한우마을|||
동부회센타||||식신맛집|||경상남도 창원시 진해구 이동 400-3|||||||동부회센타||||
윈드밀테라스||||식신맛집||경상남도 거제시 거제대로 3063|경상남도 거제시 장승포동 521-4|||||||윈드밀테라스|거제도애광원|||
토도스||||식신맛집||경상남도 창원시 의창구 용호로 116|경상남도 창원시 의창구 용호동 28-10|||||||토도스|부일빌딩|||
청산가든||||식신맛집||경상남도 산청군 자신길 12|경상남도 산청군 산청읍 정곡리 473|||||||청산가든||||
중동식당||||식신맛집||경남 의령군 의령읍 충익로 47-14|경상남도 의령군 의령읍 중동리 338|||||||중동식당||||
동문설렁탕||||식신맛집||경상남도 창원시 마산합포구 용마로 82|경상남도 창원시 마산합포구 산호동 25-6|||||||동문설렁탕||||
테마참숯장어구이||||식신맛집||경남 통영시 중앙로 12-1|경상남도 통영시 도천동 110-45|||||||테마참숯장어구이||||
나루터식당||||식신맛집||경상남도 하동군 재첩길 286|경상남도 하동군 고전면 전도리 1087-6|||||||나루터식당|나루터재첩식당|||
오동동아구할매집||||식신맛집||경상남도 창원시 마산합포구 오동남2길 10|경상남도 창원시 마산합포구 오동동 215|||||||오동동아구할매집||||
제일소바||||식신맛집||경남 의령군 의령읍 의병로22길 3-1|경상남도 의령군 의령읍 중동리 394-15|||||||제일소바||||
부자손짜장||||식신맛집||경상남도 사천시 용현면 사천대로 936|경상남도 사천시 용현면 금문리 49-10|||||||부자손짜장||||
쏘풀||||식신맛집||경상남도 창원시 의창구 용지로245번길 13|경상남도 창원시 의창구 용호동 17-1|||||||쏘풀||||
진이네분식||||식신맛집||경남 거제시 일운면 지세포로 105|경상남도 거제시 일운면 지세포리 927-5|||||||진이네분식||||
매암제다원||||식신맛집||경상남도 하동군 악양서로 346-1|경상남도 하동군 악양면 정서리 293|||||||매암제다원||||
쌍계명차||||식신맛집||경상남도 하동군 화개로 30|경상남도 하동군 화개면 탑리 621-7|||||||쌍계명차||||
한산회식당||||식신맛집||경상남도 통영시 강구안길 28|경상남도 통영시 중앙동 113-2|||||||한산회식당||||
온더선셋||||식신맛집||경상남도 거제시 성포로 65|경상남도 거제시 사등면 성포리 390-2|||||||온더선셋||||
황금마차||||식신맛집||경상남도 사천시 팔포1길 11|경상남도 사천시 선구동 41-16|||||||황금마차|황금마차|||
오월/OWall||||식신맛집||경상남도 통영시 데메3길 64-12|경상남도 통영시 도남동 547-8|||||||오월 OWall||||
원동예경농원3번집||||식신맛집|||경상남도 양산시 원동면 원리 508-2|||||||원동예경농원3번집||||
요석궁||||식신맛집||경북 경주시 교촌안길 19-4|경상북도 경주시 교동 59-2|||||||요석궁||||
까꾸네모리국수||||식신맛집||경상북도 포항시 남구 호미로 239-13|경상북도 포항시 남구 구룡포읍 구룡포리 957-3|||||||까꾸네모리국수||||
이풍녀구로쌈밥||||식신맛집||경북 경주시 첨성로 155|경상북도 경주시 황남동 106-3|||||||이풍녀구로쌈밥||||
새포항물회집||||식신맛집||경북 포항시 북구 삼호로 65|경상북도 포항시 북구 대신동 63-3|||||||새포항물회집||||
도솔마을||||식신맛집||경상북도 경주시 손효자길 8-13|경상북도 경주시 황남동 71-2|||||||도솔마을||||
맷돌순두부||||식신맛집||경북 경주시 북군길 7|경상북도 경주시 북군동 229-1|||||||맷돌순두부||||
환여횟집||||식신맛집||경북 포항시 북구 해안로 189-1|경상북도 포항시 북구 두호동 190-9|||||||환여횟집||||
경주원조콩국||||식신맛집||경북 경주시 첨성로 113|경상북도 경주시 황남동 142-2|||||||경주원조콩국||||
별채반/교동쌈밥||||식신맛집|||경상북도 경주시 황남동 328-1|||||||별채반 교동쌈밥||||
고색창연||||식신맛집||경북 경주시 보불로 58-4|경상북도 경주시 마동 277-2|||||||고색창연||||
교리김밥경주교동본점||||식신맛집||경북 경주시 교촌안길 27-42|경상북도 경주시 교동 59-1|||||||교리김밥경주교동본점||||
죽변방파제회센타7호회집||||식신맛집||경북 울진군 죽변면 죽변중앙로 236-8|경상북도 울진군 죽변면 죽변리 10-16|||||||죽변방파제회센타7호회집||||
맘모스베이커리||||식신맛집||경북 안동시 문화광장길 34|경상북도 안동시 남부동 164-1|||||||맘모스베이커리||||
감포일출복어||||식신맛집||경북 경주시 북성로 65|경상북도 경주시 서부동 61-2|||||||감포일출복어||||
오대양물회식당||||식신맛집||경북 포항시 북구 대신로 28-1|경상북도 포항시 북구 대신동 67-5|||||||오대양물회식당||||
황남빵||||식신맛집||경북 경주시 태종로 783|경상북도 경주시 황오동 347-1|||||||황남빵||||
콩이랑||||식신맛집||경북 경주시 보불로 97|경상북도 경주시 하동 773|||||||콩이랑||||
고두반||||식신맛집||경북 경주시 대기실3길 11|경상북도 경주시 도지동 156-2|||||||고두반||||
배신식당||||식신맛집||경상북도 김천시 배시내길 46|경상북도 김천시 감문면 태촌리 119-1|||||||배신식당||||
포항할매집||||식신맛집||경북 영천시 시장4길 52|경상북도 영천시 완산동 982-3|||||||포항할매집||||
복어잡는사람들||||식신맛집||경북 경산시 대학로 77|경상북도 경산시 정평동 255-116|||||||복어잡는사람들||||
부숙한정식||||식신맛집||경상북도 안동시 목성교길 19-1|경상북도 안동시 목성동 38-8|||||||부숙한정식||||
문경약돌한우타운||||식신맛집||경북 문경시 문경읍 문경대로 2426|경상북도 문경시 문경읍 진안리 350-7|||||||문경약돌한우타운||||
금오재||||식신맛집||경상북도 구미시 지주중류4길 15-14|경상북도 구미시 오태동 46|||||||금오재||||
부산아귀찜||||식신맛집||경북 포항시 북구 중흥로214번길 7|경상북도 포항시 북구 죽도동 616-17|||||||부산아귀찜||||
자인식육식당||||식신맛집||경북 경산시 자인면 중촌천북길 1|경상북도 경산시 자인면 서부리 91-14|||||||자인식육식당||||
성주왕가한정식||||식신맛집||경상북도 성주군 성주순환로 276|경상북도 성주군 성주읍 성산리 2093-8|||||||성주왕가한정식||||
옹심이칼국수||||식신맛집||경북 울진군 북면 덕구온천로 680|경상북도 울진군 북면 덕구리 337|||||||옹심이칼국수||||
명실상감한우||||식신맛집||경북 상주시 영남제일로 1119-9|경상북도 상주시 헌신동 45-1|||||||명실상감한우||||
왜관식당||||식신맛집||경상북도 성주군 주산로 382|경상북도 성주군 월항면 안포리 357-5|||||||왜관식당||||
일레븐체스터필드웨이||||식신맛집||경북 경주시 화랑로37번길 30-1|경상북도 경주시 성건동 456-3|||||||일레븐체스터필드웨이||||
지례식육점||||식신맛집||경북 김천시 지례면 장터길 30|경상북도 김천시 지례면 교리 530-1|||||||지례식육점||||
인디안참숯구이||||식신맛집||경북 칠곡군 동명면 기성7길 41|경상북도 칠곡군 동명면 기성리 469|||||||인디안참숯구이||||
슈만과클라라||||식신맛집||경상북도 경주시 한빛길36번길 36-1|경상북도 경주시 성건동 690-14|||||||슈만과클라라||||
청포집||||식신맛집||경상북도 예천군 맛고을길 30|경상북도 예천군 예천읍 남본리 222-49|||||||청포집|서원민물장어|||
해구식당||||식신맛집||경북 포항시 북구 중앙상가2길 18|경상북도 포항시 북구 남빈동 526|||||||해구식당||||
한우리가든||||식신맛집||경상북도 경주시 숲머리길 218|경상북도 경주시 보문동 21-31|||||||한우리가든||||
원조약돌가든||||식신맛집||경상북도 문경시 여우목로 21|경상북도 문경시 문경읍 하리 367-3|||||||원조약돌가든||||
정도너츠||||식신맛집||경북 영주시 풍기읍 동양대로 6-1|경상북도 영주시 풍기읍 동부리 418-16|||||||정도너츠||||
팔우정해장국||||식신맛집||경북 경주시 태종로 810-1|경상북도 경주시 황오동 372-123|||||||팔우정해장국||||
대중회식당||||식신맛집||경북 울진군 죽변면 죽변중앙로 180|경상북도 울진군 죽변면 죽변리 32-37|||||||대중회식당||||
일직식당||||식신맛집||경상북도 안동시 경동로 676|경상북도 안동시 운흥동 176-20|||||||일직식당|매일신문사|||
원조서부냉면||||식신맛집||경북 영주시 풍기읍 인삼로3번길 26|경상북도 영주시 풍기읍 서부리 133-5|||||||원조서부냉면||||
안동소머리곰탕||||식신맛집||경북 포항시 남구 상공로 107|경상북도 포항시 남구 대도동 135-153|||||||안동소머리곰탕||||
중앙분식||||식신맛집||경북 영주시 중앙로 123-1|경상북도 영주시 영주동 1-13|||||||중앙분식||||
새불고기식당||||식신맛집||경북 성주군 초전면 대고로 22|경상북도 성주군 초전면 대장리 710-61|||||||새불고기식당||||
동대구식당||||식신맛집||경상북도 청송군 청송읍 약수길 22|경상북도 청송군 청송읍 부곡리 299-18|||||||동대구식당||||
시장닭발||||식신맛집||경북 군위군 군위읍 중앙5길 12-8|경상북도 군위군 군위읍 서부리 16-5|||||||시장닭발||||
용궁단골식당본점||||식신맛집||경북 예천군 용궁면 용궁시장길 30|경상북도 예천군 용궁면 읍부리 299-3|||||||용궁단골식당본점||||
순흥전통묵집||||식신맛집||경북 영주시 순흥면 순흥로39번길 21|경상북도 영주시 순흥면 읍내리 339|||||||순흥전통묵집||||
삼미마늘닭||||식신맛집||경상북도 의성군 장터길 14|경상북도 의성군 단촌면 하화리 1123-5|||||주영자마늘닭||삼미마늘닭 (주영자마늘닭)||||
군위이로운한우||||식신맛집||경북 군위군 효령면 간동유원지길 14|경상북도 군위군 효령면 성리 715-8|||||||군위이로운한우||||
가야산맥||||식신맛집||경상북도 고령군 야로덕곡로 533-3|경상북도 고령군 덕곡면 옥계리 218|||||||가야산맥||||
홍성식육식당||||식신맛집||경상북도 상주시 남성4길 10|경상북도 상주시 남성동 85-46|||||||홍성식육식당||||
팔공유황오리||||식신맛집||경상북도 칠곡군 팔공산로 153-11|경상북도 칠곡군 동명면 기성리 664|||||||팔공유황오리||||
영양숯불갈비||||식신맛집||경상북도 경주시 봉황로 79|경상북도 경주시 서부동 76|||||||영양숯불갈비||||
소문난식당||||식신맛집||경상북도 문경시 새재로 876|경상북도 문경시 문경읍 하초리 344-15|||||||소문난식당||||
현대찜닭||||식신맛집||경북 안동시 번영1길 47|경상북도 안동시 남문동 181-7|||||||현대찜닭||||
소나무식당||||식신맛집||경북 청도군 각북면 오산4길 29|경상북도 청도군 각북면 오산리 954|||||||소나무식당||||
동심식당||||식신맛집|||경상북도 울진군 후포면 후포리 564-73|||||||동심식당||||
경당종택||||식신맛집||경상북도 안동시 성곡제일길 2-38|경상북도 안동시 서후면 성곡리 264|||||||경당종택|경당종택|||
헛제사밥까치구멍집||||식신맛집||경북 안동시 석주로 203|경상북도 안동시 상아동 513-1|||||||헛제사밥까치구멍집||||
의성식당||||식신맛집||경북 청도군 청도읍 청화로 204|경상북도 청도군 청도읍 고수리 969-21|||||||의성식당||||
강남반점||||식신맛집||경상북도 청도군 선암로 618|경상북도 청도군 금천면 동곡리 927-19|||||||강남반점||||
황해해물탕||||식신맛집||경북 칠곡군 약목면 복성1길 12|경상북도 칠곡군 약목면 복성리 977-1|||||||황해해물탕||||
싱글벙글복어|본점|||식신맛집||경상북도 구미시 역전로 10|경상북도 구미시 원평동 126-7|||||||싱글벙글복어 본점||||
신촌식당||||식신맛집||경상북도 청송군 신촌약수길 18|경상북도 청송군 진보면 신촌리 38-4|||||||신촌식당||||
봉화송이식당||||식신맛집|||경상북도 봉화군 봉화읍 해저리 85-12|||||||봉화송이식당||||
옥야식당||||식신맛집||경북 안동시 중앙시장길 7|경상북도 안동시 옥야동 307-2|||||||옥야식당||||
시장식육식당||||식신맛집||경상북도 포항시 북구 청하로200번길 10-1|경상북도 포항시 북구 청하면 미남리 383-7|||||||시장식육식당||||
동광알탕||||식신맛집||경상북도 구미시 1공단로7길 86-9|경상북도 구미시 공단동 201|||||||동광알탕||||
남산식육식당||||식신맛집||경상북도 경산시 산양1길 6|경상북도 경산시 남산면 산양리 70-6|||||||남산식육식당||||
강성면옥||||식신맛집||경상북도 김천시 구농고2길 3|경상북도 김천시 부곡동 398-24|||||||강성면옥||||
미소머금고||||식신맛집||경북 영주시 봉현면 소백로 1727|경상북도 영주시 봉현면 대촌리 508|||||||미소머금고||||
창신고기마트||||식신맛집||경상북도 영주시 선비로79번길 40-12|경상북도 영주시 휴천동 305|||||||창신고기마트|종합시장|||
풍기삼계탕||||식신맛집||경상북도 영주시 중앙로 130|경상북도 영주시 하망동 321-48|||||||풍기삼계탕|풍기삼계탕|||
선바위가든||||식신맛집||경북 영양군 입암면 영양로 883-17|경상북도 영양군 입암면 신구리 95-3|||||||선바위가든||||
장기식당||||식신맛집||경북 포항시 북구 죽도시장3길 9-12|경상북도 포항시 북구 죽도동 156-93|||||||장기식당||||
중국만두||||식신맛집||경북 김천시 용머리5길 5|경상북도 김천시 용두동 163-2|||||||중국만두||||
솔봉이||||식신맛집||경상북도 봉화군 내성천1길 76-1|경상북도 봉화군 봉화읍 내성리 232-11|||||||솔봉이|봉화군새마을회관|||
향우촌||||식신맛집||경상북도 울릉군 도동길 186|경상북도 울릉군 울릉읍 도동리 226-3|||||||향우촌||||
99식당||||식신맛집||경북 울릉군 울릉읍 도동길 89|경상북도 울릉군 울릉읍 도동리 150|||||||99식당||||
안동유진찜닭||||식신맛집||경상북도 안동시 번영1길 47|경상북도 안동시 남문동 181-7|||||||안동유진찜닭||||
상봉숯불갈비||||식신맛집||경북 봉화군 봉성면 옥마로 5|경상북도 봉화군 봉성면 봉성리 363-1|||||||상봉숯불갈비||||
용두식당||||식신맛집||경상북도 봉화군 다덕로 526-4|경상북도 봉화군 봉성면 동양리 470-3|||||||용두식당||||
은하한약우숯불회관||||식신맛집||경북 봉화군 봉화읍 내성로 129|경상북도 봉화군 봉화읍 내성리 352-2|||||||은하한약우숯불회관||||
나리촌식당||||식신맛집||경상북도 울릉군 나리1길 31-115|경상북도 울릉군 북면 나리 6-2|||||||나리촌식당||||
편대장영화식당||||식신맛집||경북 영천시 강변로 50-15|경상북도 영천시 금노동 582-15|||||||편대장영화식당||||
오시오숯불식육식당||||식신맛집||경상북도 봉화군 광석길 46-37|경상북도 봉화군 명호면 관창리 1732-3|||||||오시오숯불식육식당|오시오숯불식육식당|||
장영선원조지례삼거리불고기||||식신맛집||경북 김천시 지례면 장터길 64|경상북도 김천시 지례면 교리 687-2|||||||장영선원조지례삼거리불고기||||
산마을식당||||식신맛집|||경상북도 울릉군 북면 나리 136-2|||||||산마을식당||||
들국화숯불촌||||식신맛집||경북 군위군 군위읍 도군로 2733|경상북도 군위군 군위읍 동부리 333-1|||||||들국화숯불촌||||
문화갈비||||식신맛집||경북 안동시 음식의길 32-9|경상북도 안동시 동부동 115-4|||||||문화갈비||||
산동관||||식신맛집||경북 청도군 금천면 금천로 55|경상북도 청도군 금천면 동곡리 711-3|||||||산동관||||
죽도시장/수제비골목||||식신맛집||경상북도 포항시 북구 죽도시장11길 3|경상북도 포항시 북구 죽도동 2-587|||||||죽도시장 수제비골목||||
거창숯불갈비||||식신맛집||경북 안동시 음식의길 10|경상북도 안동시 운흥동 171-8|||||||거창숯불갈비||||
황남주택||||식신맛집||경상북도 경주시 첨성로99번길 23-4|경상북도 경주시 황남동 229-7|||||||황남주택||||
정애분식||||식신맛집|||경상북도 울릉군 울릉읍 도동리 310-8|||||||정애분식||||
위생찜닭||||식신맛집||경북 안동시 번영1길 47|경상북도 안동시 남문동 181-7|||||||위생찜닭||||
할매김밥||||식신맛집||경상북도 청도군 청도읍 청화로 197|경상북도 청도군 청도읍 고수리 846-1|||||||할매김밥||||
진땡이국밥||||식신맛집||경북 칠곡군 왜관읍 시장1길 3|경상북도 칠곡군 왜관읍 왜관리 211-197|||||||진땡이국밥||||
마고닭||||식신맛집||경북 포항시 남구 상대로 107|경상북도 포항시 남구 상도동 18-233|||||||마고닭||||
대원대게센타||||식신맛집||경북 울진군 죽변면 죽변항길 101|경상북도 울진군 죽변면 죽변리 32-28|||||||대원대게센타||||
정수가성||||식신맛집||경북 경주시 보불로 318|경상북도 경주시 하동 335-3|||||||정수가성||||
명동쫄면||||식신맛집||경상북도 경주시 계림로93번길 3|경상북도 경주시 노동동 80-8|||||||명동쫄면||||
수리뫼||||식신맛집||경상북도 경주시 포석로 110-32|경상북도 경주시 내남면 이조리 657|||||||수리뫼||||
대릉원한정식||||식신맛집||경상북도 경주시 포석로1050번길 39-20|경상북도 경주시 황남동 193-8|||||||대릉원한정식||||
벤자마스||||식신맛집||경북 경주시 윗동천길 2|경상북도 경주시 동천동 160|||||||벤자마스||||
남정부일기사식당||||식신맛집||경상북도 경주시 배리1길 3|경상북도 경주시 배동 948-3|||||||남정부일기사식당||||
외바우||||식신맛집||경북 경주시 안강읍 구부랑3길 12|경상북도 경주시 안강읍 산대리 2402-6|||||||외바우||||
삼송꾼만두||||식신맛집||경북 영천시 교창길 10|경상북도 영천시 창구동 52|||||||삼송꾼만두||||
삼형제횟집||||식신맛집||경북 포항시 북구 죽도시장길 37|경상북도 포항시 북구 죽도동 568-23|||||||삼형제횟집||||
용장암소숯불||||식신맛집|||경상북도 경주시 내남면 용장리 1288-315|||||||용장암소숯불||||
사계절대게직판장||||식신맛집||경북 영덕군 강구면 강구대게길 52|경상북도 영덕군 강구면 강구리 256-61|||||||사계절대게직판장||||
동해안횟집||||식신맛집||경상북도 영덕군 동해대로 4198-5|경상북도 영덕군 남정면 남호리 140|||||||동해안횟집||||
부천성||||식신맛집||경북 경산시 대학로 73-2|경상북도 경산시 중방동 818-52|||||||부천성||||
새재할매집||||식신맛집||경상북도 문경시 새재로 922|경상북도 문경시 문경읍 상초리 288-60|||||||새재할매집||||
산동식당||||식신맛집||경북 구미시 산동면 강동로 1001|경상북도 구미시 산동면 적림리 105-1|||||||산동식당||||
진일대게회||||식신맛집||경상북도 영덕군 영덕대게로 894|경상북도 영덕군 영덕읍 창포리 125-1|||||||진일대게회||||
한재미나리사랑가든||||식신맛집||경북 청도군 청도읍 한재로 388|경상북도 청도군 청도읍 평양리 670-2|||||||한재미나리사랑가든||||
진남매운탕||||식신맛집||경북 문경시 마성면 진남1길 210|경상북도 문경시 마성면 신현리 128|||||||진남매운탕||||
풍기인삼갈비||||식신맛집||경북 영주시 풍기읍 소백로 1933|경상북도 영주시 풍기읍 동부리 237-2|||||||풍기인삼갈비||||
대도식당||||식신맛집||경북 김천시 김천로 178-1|경상북도 김천시 남산동 16-1|||||||대도식당||||
원조청도추어탕고디탕||||식신맛집||경북 청도군 청도읍 청화로 211|경상북도 청도군 청도읍 고수리 852-3|||||||원조청도추어탕고디탕||||
연일물회||||식신맛집||경상북도 포항시 남구 연일로159번길 9-1|경상북도 포항시 남구 연일읍 생지리 299-1|||||||연일물회||||
나드리||||식신맛집||경상북도 영주시 중앙로 89|경상북도 영주시 영주동 382-1|||||||나드리|나드리;나드리|||
박가네왕갈비찜||||식신맛집||경상북도 구미시 송원서로 21|경상북도 구미시 송정동 35-5|||||||박가네왕갈비찜||||
신상철선산곱창||||식신맛집||경상북도 구미시 금오산로22길 36-8|경상북도 구미시 원평동 396-12|||||||신상철선산곱창||||
대구식육식당||||식신맛집||경북 안동시 풍산읍 풍산태사로 1099|경상북도 안동시 풍산읍 상리리 462|||||||대구식육식당||||
청송식당||||식신맛집||경북 영덕군 강구면 강구대게4길 9-7|경상북도 영덕군 강구면 강구리 579-3|||||||청송식당||||
숙영식당||||식신맛집||경상북도 경주시 계림로 60|경상북도 경주시 황남동 13-5|||||||숙영식당||||
아덴||||식신맛집||경상북도 경주시 보문로 424-34|경상북도 경주시 신평동 719-143|||||||아덴||||
옥동손국수||||식신맛집||경북 안동시 강변마을1길 91|경상북도 안동시 당북동 434|||||||옥동손국수||||
가마솥족발||||식신맛집||경상북도 경주시 봉황로 39-1|경상북도 경주시 노서동 54-4|||||||가마솥족발||||
영흥반점||||식신맛집||경북 문경시 상신로 6-1|경상북도 문경시 점촌동 241-33|||||||영흥반점||||
죽변우성식당||||식신맛집||경상북도 울진군 죽변항길 69|경상북도 울진군 죽변면 죽변리 390-163|||||||죽변우성식당|화진식당|||
우리복어식당||||식신맛집||경상북도 영주시 번영로 177|경상북도 영주시 영주동 358-2|||||||우리복어식당|우리복어식당|||
청담||||식신맛집||경북 구미시 신시로16길 95|경상북도 구미시 송정동 456-10|||||||청담||||
부석사식당||||식신맛집||경상북도 영주시 부석사로 317|경상북도 영주시 부석면 북지리 287-5|||||||부석사식당|부석사식당|||
울릉천부식당||||식신맛집||경상북도 포항시 북구 삼호로47번길 8|경상북도 포항시 북구 대신동 65-8|||||||울릉천부식당||||
중앙찜닭||||식신맛집||경북 안동시 번영1길 51|경상북도 안동시 서부동 181-2|||||||중앙찜닭||||
만포한우갈비||||식신맛집||경북 포항시 남구 양학천로 160|경상북도 포항시 남구 대도동 18-7|||||||만포한우갈비||||
논실커피로스터스||||식신맛집||경북 포항시 남구 희망대로514번길 46|경상북도 포항시 남구 대잠동 510|||||||논실커피로스터스||||
서울여관식당||||식신맛집||경상북도 청송군 약수길 18-1|경상북도 청송군 청송읍 부곡리 299-5|||||||서울여관식당||||
윤쉐프의고기집||||식신맛집||경북 구미시 신시로14길 10|경상북도 구미시 송정동 465|||||||윤쉐프의고기집||||
평남식당||||식신맛집||경상북도 포항시 북구 죽도시장3길 9-16|경상북도 포항시 북구 죽도동 2-358|||||||평남식당||||
놋전분식||||식신맛집||경북 경주시 첨성로 55-8|경상북도 경주시 사정동 165-24|||||||놋전분식||||
용궁단골식당|상주점|||식신맛집||경북 상주시 상산로 35|경상북도 상주시 신봉동 483-1|||||||용궁단골식당 상주점||||
제일반점||||식신맛집|||경상북도 울진군 죽변면 죽변리 36-103|||||||제일반점||||
농우마실||||식신맛집||경북 구미시 송선로 498|경상북도 구미시 도량동 393|||||||농우마실||||
아라비카커피숍||||식신맛집||경상북도 포항시 북구 칠성로47번길 11|경상북도 포항시 북구 중앙동 74|||||||아라비카커피숍||||
바다소리||||식신맛집||경북 영덕군 강구면 영덕대게로 133|경상북도 영덕군 강구면 강구리 231-1|||||||바다소리||||
다락방||||식신맛집||경상북도 포항시 북구 양학천로 39|경상북도 포항시 북구 죽도동 626-18|||||||다락방||||
대원식당||||식신맛집||경북 고령군 쌍림면 대가야로 691|경상북도 고령군 쌍림면 귀원리 1-4|||||||대원식당||||
한미식당||||식신맛집||경북 칠곡군 왜관읍 석전로 159|경상북도 칠곡군 왜관읍 석전리 447-6|||||||한미식당||||
태화횟집||||식신맛집||경북 포항시 북구 여남포길 57|경상북도 포항시 북구 여남동 135|||||||태화횟집||||
탐복미나리가든||||식신맛집||경북 청도군 청도읍 한재로 382|경상북도 청도군 청도읍 평양리 670-1|||||||탐복미나리가든||||
정록쌈밥||||식신맛집||경상북도 경주시 계림로 48|경상북도 경주시 황남동 27-3|||||||정록쌈밥||||
최영화빵||||식신맛집||경북 경주시 북정로 6-1|경상북도 경주시 황오동 307-2|||||||최영화빵||||
역전추어탕||||식신맛집||경상북도 청도군 청화로 204|경상북도 청도군 청도읍 고수리 969-21|||||||역전추어탕||||
죽령주막||||식신맛집||경북 영주시 풍기읍 죽령로 2136|경상북도 영주시 풍기읍 수철리 산86-15|||||||죽령주막||||
명동감자탕||||식신맛집||경북 영주시 중앙로106번길 8|경상북도 영주시 하망동 340-20|||||||명동감자탕||||
신비섬||||식신맛집||경북 울릉군 울릉읍 울릉순환로 592|경상북도 울릉군 울릉읍 사동리 286|||||||신비섬||||
달기약수촌||||식신맛집|||경상북도 청송군 청송읍 부곡리 287-1|||||||달기약수촌||||
흥부네순대||||식신맛집||경북 예천군 용궁면 용궁로 134|경상북도 예천군 용궁면 읍부리 153-4|||||||흥부네순대||||
40년전통의할매손칼국수||||식신맛집||경북 포항시 남구 오천읍 장기로1690번길 16-1|경상북도 포항시 남구 오천읍 세계리 822-7|||||||40년전통의할매손칼국수||||
봉화본가||||식신맛집||경북 봉화군 봉화읍 내성천1길 60|경상북도 봉화군 봉화읍 내성리 190-7|||||||봉화본가||||
신선식당||||식신맛집||경상북도 안동시 광석3길 20|경상북도 안동시 광석동 232-1|||||||신선식당||||
종점식당||||식신맛집||경북 영주시 부석면 부석사로 319|경상북도 영주시 부석면 북지리 287-1|||||||종점식당||||
화산숯불||||식신맛집||경북 경주시 천북면 천강로 460|경상북도 경주시 천북면 화산리 1228|||||||화산숯불||||
중앙식육식당||||식신맛집||경상북도 영주시 중앙로 113-1|경상북도 영주시 하망동 344-47|||||||중앙식육식당|중앙식육식당|||
대화만두||||식신맛집||경북 경주시 계림로93번길 7|경상북도 경주시 노동동 139-71|||||||대화만두||||
돼지목장||||식신맛집||경북 구미시 봉곡로22길 37|경상북도 구미시 봉곡동 181-11|||||||돼지목장||||
빛꾸리||||식신맛집||경북 경주시 손효자길 16-1|경상북도 경주시 황남동 250|||||||빛꾸리||||
서부불고기||||식신맛집||경북 영주시 풍기읍 동성로 102-20|경상북도 영주시 풍기읍 서부리 129-1|||||||서부불고기||||
뉴욕제과||||식신맛집||경상북도 문경시 금천로 557|경상북도 문경시 산북면 대상리 78-1|||||||뉴욕제과||||
울릉약소/숯불가든||||식신맛집|||경상북도 울릉군 울릉읍 사동리 227-5|||||||울릉약소 숯불가든||||
다애식당||||식신맛집||경상북도 울릉군 도동1길 42|경상북도 울릉군 울릉읍 도동리 150-5|||||||다애식당||||
아소코||||식신맛집||경상북도 구미시 금오산로20길 7-2|경상북도 구미시 원평동 410-13|||||||아소코||||
신사랑방식당||||식신맛집||경북 구미시 금오산로 140|경상북도 구미시 원평동 964-421|||||||신사랑방식당||||
모모식당||||식신맛집||경상북도 포항시 남구 호미로 245-31|경상북도 포항시 남구 구룡포읍 구룡포리 956-9|||||||모모식당||||
두꺼비식당||||식신맛집|||경상북도 울릉군 울릉읍 도동리 71|||||||두꺼비식당||||
대풍만두||||식신맛집|||경상북도 안동시 서부동 182-18|||||||대풍만두||||
영주랜떡||||식신맛집||경상북도 영주시 구성로350번길 15|경상북도 영주시 영주동 376-8|||||||영주랜떡|랜드로바|||
시즈닝||||식신맛집||경북 경주시 첨성로99번길 25-2|경상북도 경주시 황남동 229-27|||||||시즈닝||||
CAFE737||||식신맛집||경북 경주시 원화로 189-1|경상북도 경주시 인왕동 737-2|||||||CAFE737||||
카페비스타||||식신맛집||경북 구미시 고아읍 들성로 185-9|경상북도 구미시 고아읍 문성리 632-1|||||||카페비스타||||
고령모듬추어탕||||식신맛집||경상북도 고령군 장기터길 10-7|경상북도 고령군 대가야읍 장기리 150-2|||||||고령모듬추어탕||||
천금수산||||식신맛집||경북 울릉군 울릉읍 봉래길 6|경상북도 울릉군 울릉읍 도동리 316-7|||||||천금수산||||
백년찻집||||식신맛집||경북 칠곡군 동명면 한티로 573|경상북도 칠곡군 동명면 기성리 212|||||||백년찻집||||
태양식당||||식신맛집|||경상북도 울릉군 서면 남양리 619-3|||||||태양식당||||
솔봉숯불구이||||식신맛집||경상북도 봉화군 미륵골길 2|경상북도 봉화군 봉성면 봉성리 388-13|||||||솔봉숯불구이||||
987피자||||식신맛집||경북 경주시 포석로1092번길 26|경상북도 경주시 황남동 75|||||||987피자||||
녹음제과||||식신맛집||경북 경주시 첨성로49번길 36|경상북도 경주시 사정동 122-30|||||||녹음제과||||
김천식당||||식신맛집|||경상북도 문경시 산북면 김용리 386|||||||김천식당||||
포항특미물회||||식신맛집||경상북도 포항시 북구 동빈로 106|경상북도 포항시 북구 동빈1가 71-77|||||||포항특미물회||||
