##번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|SINCE|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|TELNUM|AREA|소재지우편번호|ADDR|NEWADDR|도로명우편번호|NAME|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|X|Y|위생업태명|건물지상층수|건물지하층수|사용시작지상층|사용끝지상층|사용시작지하층|사용끝지하층|한실수|양실수|욕실수|발한실여부|의자수|조건부허가신고사유|조건부허가시작일자|조건부허가종료일자|건물소유구분명|세탁기수|여성종사자수|남성종사자수|회수건조수|침대수|다중이용업소여부|MTYPE@@TAXBATH
12309|목욕장업|11_44_01_P|4640000|4660000-202-1993-00001|19931129||01|영업/정상|01|영업|||||063 2418811|1,720.73|561825|전라북도 전주시 덕진구 우아동3가 732-2번지 |전라북도 전주시 덕진구 우아1길 29 (우아동3가)|54909|풍남보석사우나|20171030142057|I|2018-08-31 23:59:59.0|찜질시설서비스영업|213831.47771        |260839.610458       |찜질시설서비스영업|4|1|1|4|0|0|0|0|0|Y|0||||자가|0|||0|0|N|찜질방
12310|목욕장업|11_44_01_P|4640000|4660000-202-2017-00005|20171026||01|영업/정상|01|영업|||||227 3383|704.32|561360|전라북도 전주시 덕진구 장동 1088-4번지 201호 |전라북도 전주시 덕진구 기지로 93, 2층 (장동, 201호)|54866|혁신여사우나|20171120175807|I|2018-08-31 23:59:59.0|공동탕업|205564.03682        |259842.280382       |공동탕업|4|1|2|2|0|0|0|0|0|N|0||||자가|0|0|0|0|0|N|찜질방
12311|목욕장업|11_44_01_P|4640000|4650000-202-2000-00003|20001215||01|영업/정상|01|영업|||||063 2736969|450.36|560870|전라북도 전주시 완산구 효자동3가 1451번지 |전라북도 전주시 완산구 서곡1길 13-22 (효자동3가)|54956|황방산온천탕|20070511000000|I|2018-08-31 23:59:59.0|공동탕업|208863.008004       |259407.988792       |공동탕업|4|1|2|2|||||2|Y|||||자가||||||N|찜질방
12312|목욕장업|11_44_01_P|4640000|4650000-202-2002-00003|20021224||01|영업/정상|01|영업|||||063 2213493|940.26|560809|전라북도 전주시 완산구 삼천동1가 415-11번지 |전라북도 전주시 완산구 난전들로 245-34 (삼천동1가)|55131|양지휘트니스센터|20070511000000|I|2018-08-31 23:59:59.0|공동탕업|210386.305985       |254486.796593       |공동탕업||||||||||Y|||||||||||N|찜질방
12313|목욕장업|11_44_01_P|4640000|4660000-202-2014-00001|20141217||01|영업/정상|01|영업|||||063 241 9900|3,926.64|561827|전라북도 전주시 덕진구 인후동1가 931-1번지 |전라북도 전주시 덕진구 한배미2길 7 (인후동1가)|55030|쉼한옥스파|20180220170753|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|214890.044123       |258370.448911       |공동탕업+찜질시설서비스영업|7|1|1|6|1|1|0|0|2|Y|0|||||0|0|0|0|0|N|찜질방
12434|목욕장업|11_44_01_P|4670000|4670000-202-1986-00002|19860203||01|영업/정상|01|영업|||||063 445 9940|408.31|573860|전라북도 군산시 경암동 570-33번지 |전라북도 군산시 구암3.1로 55 (경암동)|54031|운림장|20120629155436|I|2018-08-31 23:59:59.0|공동탕업|175159.759957       |275749.847196       |공동탕업|2||1|1||||||N|||||||||||N|찜질방
12435|목욕장업|11_44_01_P|4670000|4670000-202-1980-00004|19801202||01|영업/정상|01|영업|||||063 446 3388|573.60|573420|전라북도 군산시 경장동 466-1번지 |전라북도 군산시 번영로 20 (경장동)|54084|장미장목욕탕|20120629155806|I|2018-08-31 23:59:59.0|공동탕업|175142.438988       |274897.571403       |공동탕업|4||1|1||||||N|||||||||||N|찜질방
12436|목욕장업|11_44_01_P|4670000|4670000-202-1991-00002|19910412||01|영업/정상|01|영업|||||063 4650553|545.09|573872|전라북도 군산시 나운동 869-15번지 |전라북도 군산시 현충로 30 (나운동)|54147|뉴대성목욕탕|20171205110403|I|2018-08-31 23:59:59.0|공동탕업|171799.409852       |273127.94424        |공동탕업|5|1|0|0|1|1|0|0|2|Y|0|||||0|||0|0|N|찜질방
12437|목욕장업|11_44_01_P|4670000|4670000-202-2003-00004|20030718||01|영업/정상|01|영업|||||063 4517756|878.40|573885|전라북도 군산시 조촌동 872번지 |전라북도 군산시 검다메2길 6 (조촌동)|54079|수정사우나|20180525094902|I|2018-08-31 23:59:59.0|공동탕업|176330.289408       |274310.732641       |공동탕업|2|0|1|1|0|0|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
12438|목욕장업|11_44_01_P|4670000|4670000-202-1983-00001|19830202||01|영업/정상|01|영업|||||063 4456141|241.95|573030|전라북도 군산시 장미동 2-62번지 |전라북도 군산시 장미2길 10 (장미동)|54026|뉴문화온천장|20140124114102|I|2018-08-31 23:59:59.0|공동탕업|174436.343249       |276431.452037       |공동탕업|5|1|1|1||||||N|||||||||||N|찜질방
12439|목욕장업|11_44_01_P|4670000|4670000-202-2013-00003|20131118||01|영업/정상|01|영업||||||364.78|573240|전라북도 군산시 평화동 97-1번지 |전라북도 군산시 신영1길 26 (평화동)|54027|뉴반도사우나|20131118104520|I|2018-08-31 23:59:59.0|공동탕업|174562.73484        |276035.776227       |공동탕업|3|1|1||1||0|0|1|Y|0||||자가|0|||0|0|N|찜질방
12440|목욕장업|11_44_01_P|4670000|4670000-202-2003-00003|20030527||01|영업/정상|01|영업|||||063 4656789|1,439.93|573863|전라북도 군산시 나운동 100-14번지 |전라북도 군산시 하나운로 70 (나운동)|54140|유앤미사우나랜드|20180525094459|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|173081.140951       |273852.871738       |공동탕업+찜질시설서비스영업|6|2|0|0|1|2|0|0|0|Y|0||||자가|0|||0|0|N|찜질방
12441|목욕장업|11_44_01_P|4670000|4670000-202-1986-00003|19860901||01|영업/정상|01|영업|||||063 462 9461|144.86|573882|전라북도 군산시 소룡동 1473-14번지 |전라북도 군산시 공항로 47-4 (소룡동)|54011|대영목욕탕|20181220133904|U|2018-12-22 02:40:00.0|공동탕업|171225.271303       |275387.866661       |공동탕업|3|1|2|2||||||N|||||||||||N|찜질방
12442|목욕장업|11_44_01_P|4670000|4670000-202-1985-00001|19850124||01|영업/정상|01|영업|||||063 451 2777|667.99|573913|전라북도 군산시 대야면 지경리 699-59번지 |전라북도 군산시 대야면 대야관통로 57|54061|새한목욕탕|20181206103742|U|2018-12-08 02:40:00.0|공동탕업|182956.31245        |271603.500945       |공동탕업|3|1|1|2||||||N|||||||||||N|찜질방
12443|목욕장업|11_44_01_P|4670000|4670000-202-1992-00001|19920120||01|영업/정상|01|영업|||||063 4617188|435.10|573868|전라북도 군산시 나운동 764-2번지 |전라북도 군산시 상신3길 11 (나운동)|54126|나운목욕탕|20111103154002|I|2018-08-31 23:59:59.0|공동탕업|172598.709733       |274539.920126       |공동탕업|3||1|2|||||2|Y|||||||||||N|찜질방
12444|목욕장업|11_44_01_P|4670000|4670000-202-2004-00003|20040921||01|영업/정상|01|영업|||||063 4427400|3,941.89|573180|전라북도 군산시 미원동 370번지 |전라북도 군산시 풍문2길 4 (미원동)|54041|금강레져타운|20180906152625|U|2018-09-06 23:59:59.0|공동탕업+찜질시설서비스영업|174309.62122        |275319.515541       |공동탕업+찜질시설서비스영업|5|1|1|5|1|1|0|0|6|Y|0||||자가|0|||0|0|N|찜질방
12445|목욕장업|11_44_01_P|4670000|4670000-202-2010-00004|20100913||01|영업/정상|01|영업|||||063 442 2040|942.92|573902|전라북도 군산시 옥구읍 선제리 93-16번지 |전라북도 군산시 옥구읍 상평로 24|54172|유한회사 힐스톤온천리조트|20181206101910|U|2018-12-08 02:40:00.0|공동탕업+찜질시설서비스영업|171817.176507       |269282.000898       |공동탕업+찜질시설서비스영업|2|1|1|0|0|0|0|0|2|N|0||||자가|0|||0|0|N|찜질방
12446|목욕장업|11_44_01_P|4670000|4670000-202-2015-00002|20150422||01|영업/정상|01|영업||||||120.00|573872|전라북도 군산시 나운동 846-5번지 |전라북도 군산시 한밭1길 29 (나운동)|54142|은하수 목욕탕|20180125113251|I|2018-08-31 23:59:59.0|공동탕업|172255.357603       |273570.542168       |공동탕업|2|1|1|0|0|0|0|0|1|N|0||||임대|0|0|0|0|0|N|찜질방
12447|목욕장업|11_44_01_P|4670000|4670000-202-1986-00004|19861017||01|영업/정상|01|영업|||||063 4626466|358.84|573190|전라북도 군산시 서흥남동 822-9번지 |전라북도 군산시 팔마로 106 (서흥남동)|54081|아람탕|20181113100022|U|2018-11-15 02:36:27.0|공동탕업|174020.509267       |274833.702232       |공동탕업|2|1|1|1||||||N|||||||||||N|찜질방
12448|목욕장업|11_44_01_P|4670000|4670000-202-2000-00001|20000202||01|영업/정상|01|영업|||||063046809077|730.64|573874|전라북도 군산시 문화동 894-1번지 |전라북도 군산시 문화1길 38-6 (문화동)|54115|장수옥대중탕|20180525094659|I|2018-08-31 23:59:59.0|공동탕업|173104.183133       |274909.447815       |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
12449|목욕장업|11_44_01_P|4670000|4670000-202-1994-00001|19940225||01|영업/정상|01|영업|||||063 4672110|1,395.18|573872|전라북도 군산시 나운동 1155-21번지 |전라북도 군산시 상나운1길 20 (나운동)|54129|생수목욕탕|20181113093957|U|2018-11-15 02:36:27.0|공동탕업|172187.003576       |273979.234211       |공동탕업|4|0|1|4|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12450|목욕장업|11_44_01_P|4670000|4670000-202-2015-00003|20151030||01|영업/정상|01|영업||||||1,380.00|573370|전라북도 군산시 수송동 72-10번지 |전라북도 군산시 진포안1길 19 (수송동)|54082|수송리치 사우나|20180525094840|I|2018-08-31 23:59:59.0|공동탕업|174635.462681       |274606.553995       |공동탕업|3|1|1|3|1|0|0|0|2|N|0|||||0|0|0|0|0|N|찜질방
12451|목욕장업|11_44_01_P|4670000|4670000-202-1997-00002|19970409||01|영업/정상|01|영업|||||063 442 8985|738.55|573220|전라북도 군산시 장재동 380-11번지 |전라북도 군산시 동팔마길 31 (장재동)|54040|두꺼비대중탕|20181221172635|U|2018-12-23 02:40:00.0|공동탕업|174774.373297       |275219.013774       |공동탕업|3||1|2|||||2|Y|||||||||||N|찜질방
12452|목욕장업|11_44_01_P|4670000|4670000-202-1990-00005|19900913||01|영업/정상|01|영업|||||063 442 9923|264.32|573861|전라북도 군산시 경암동 677-1번지 |전라북도 군산시 경암1길 68 (경암동)|54036|서울목욕탕|20120629155513|I|2018-08-31 23:59:59.0|공동탕업|175332.642308       |275119.196058       |공동탕업|3|1|1|2||||||N|||||||||||N|찜질방
12453|목욕장업|11_44_01_P|4670000|4670000-202-2000-00003|20000316||01|영업/정상|01|영업|||||063 4431989|114.00|573043|전라북도 군산시 중앙로3가 32-2번지 |전라북도 군산시 중앙로 80-4 (중앙로3가)|54029|대명목욕탕|20181221172940|U|2018-12-23 02:40:00.0|공동탕업|174577.627515       |275697.98186        |공동탕업|3||1|1|||||1|Y|||||||||||N|찜질방
12454|목욕장업|11_44_01_P|4670000|4670000-202-1982-00002|19821110||01|영업/정상|01|영업|||||063 445 9806|219.69|573860|전라북도 군산시 경암동 656-16번지 |전라북도 군산시 경암4길 33-6 (경암동)|54034|우남목욕탕|20120629155454|I|2018-08-31 23:59:59.0|공동탕업|175622.650495       |275331.381868       |공동탕업|1||1|1||||||N|||||||||||N|찜질방
12455|목욕장업|11_44_01_P|4670000|4670000-202-1980-00003|19801120||01|영업/정상|01|영업|||||063 4670337|383.74|573080|전라북도 군산시 명산동 8-6번지 |전라북도 군산시 거석길 13-7 (명산동)|54025|시티목욕탕|20111103151135|I|2018-08-31 23:59:59.0|공동탕업|173815.030091       |276065.321294       |공동탕업|7|2|2|3|||||2|Y|||||||||||N|찜질방
12456|목욕장업|11_44_01_P|4670000|4670000-202-1994-00003|19940402||01|영업/정상|01|영업|||||063 4625148|995.40|573874|전라북도 군산시 문화동 910-2번지 |전라북도 군산시 백토로 349-6 (문화동)|54134|대중목욕탕낙원|20180525094724|I|2018-08-31 23:59:59.0|공동탕업|173329.11206        |274679.233736       |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
12457|목욕장업|11_44_01_P|4670000|4670000-202-1997-00005|19971027||01|영업/정상|01|영업|||||063 4536995|493.10|573922|전라북도 군산시 개정면 아동리 575-1번지 |전라북도 군산시 개정면 아동북길 61|54064|군산한증막|20181217151232|U|2018-12-19 02:40:00.0|한증막업|179180.607384       |275724.604456       |한증막업|2|0|2|2|0|0|0|0|0|Y|0|||||0|||0|0|Y|찜질방
12458|목욕장업|11_44_01_P|4670000|4670000-202-2006-00002|20060126||01|영업/정상|01|영업|||||063 446 6969|1,087.20|573060|전라북도 군산시 월명동 1-11번지 |전라북도 군산시 구영신창길 50 (월명동)|54022|아센휘트니스사우나|20180525094415|I|2018-08-31 23:59:59.0|공동탕업|173614.951572       |276299.495697       |공동탕업|4|0|2|3|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12459|목욕장업|11_44_01_P|4670000|4670000-202-2010-00003|20100331||01|영업/정상|01|영업|||||063 453 8864|768.00|573941|전라북도 군산시 서수면 관원리 220-5번지 |전라북도 군산시 서수면 함안로 지하 435-6 (외2필지)||서수웰빙사우나황토찜질방|20170914111530|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|189051.67877        |280473.177554       |공동탕업+찜질시설서비스영업|1|0|1|0|0|0|0|0|0|Y|0|||||0|||0|0|N|찜질방
12460|목욕장업|11_44_01_P|4670000|4670000-202-2015-00001|20150330||01|영업/정상|01|영업|||||063 467 7888|1,780.22|573872|전라북도 군산시 나운동 1315번지 1,2층 |전라북도 군산시 현충로 95, 1,2층 (나운동)|54141|월명24시사우나찜질방|20180525094541|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|171925.322114       |273787.771981       |공동탕업+찜질시설서비스영업|4|0|1|2|0|0|0|0|2|N|0||||임대|0|0|0|0|0|N|찜질방
12461|목욕장업|11_44_01_P|4670000|4670000-202-1982-00001|19820315||01|영업/정상|01|영업|||||063 4454151|449.90|573050|전라북도 군산시 신창동 46-1번지 |전라북도 군산시 구영7길 69 (신창동)|54022|항도목욕탕|20170512152116|I|2018-08-31 23:59:59.0|공동탕업|173797.208861       |276324.355987       |공동탕업|3|1|1|1||||||N|||||||||||N|찜질방
12462|목욕장업|11_44_01_P|4670000|4670000-202-2008-00001|20081103||01|영업/정상|01|영업|||||063 468 5060|563.52|573866|전라북도 군산시 나운동 520-2번지 |전라북도 군산시 백토로 116 (나운동, 지하1)|54135|새샘사우나|20170721170145|I|2018-08-31 23:59:59.0|공동탕업|173361.001356       |274318.898162       |공동탕업|5|1|0|0|1|1|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12463|목욕장업|11_44_01_P|4670000|4670000-202-2001-00004|20011206||01|영업/정상|01|영업|||||063 461 3088|1,016.62|573881|전라북도 군산시 소룡동 1347-14번지 |전라북도 군산시 설림3길 32 (소룡동)|54014|소룡성지사우나|20180525094755|I|2018-08-31 23:59:59.0|공동탕업|171316.523642       |275041.018324       |공동탕업|4|1|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
12464|목욕장업|11_44_01_P|4670000|4670000-202-1993-00003|19931130||01|영업/정상|01|영업|||||063046808814|711.90|573130|전라북도 군산시 신풍동 886-38번지 |전라북도 군산시 신풍길 7 (신풍동)|54113|청솔탕|20111103154116|I|2018-08-31 23:59:59.0|공동탕업|173311.261562       |275496.214969       |공동탕업||||||||||N|||||||||||N|찜질방
12465|목욕장업|11_44_01_P|4670000|4670000-202-2005-00002|20050324||01|영업/정상|01|영업|||||063 467 2440|884.40|573888|전라북도 군산시 산북동 3621-9번지 |전라북도 군산시 부곡로 140-5 (산북동)|54161|사계절사우나|20180525094315|I|2018-08-31 23:59:59.0|공동탕업|170526.619484       |273213.658287       |공동탕업|2|1|1|2|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12466|목욕장업|11_44_01_P|4670000|4670000-202-2004-00002|20040906||01|영업/정상|01|영업|||||063 462 1600|2,967.21|573360|전라북도 군산시 미룡동 395번지 |전라북도 군산시 미제길 8 (미룡동)|54151|타워스파|20180525094631|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|171773.859045       |271814.047257       |공동탕업+찜질시설서비스영업|5|0|1|4|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12467|목욕장업|11_44_01_P|4670000|4670000-202-1985-00002|19850202||01|영업/정상|01|영업|||||063 4464396|617.28|573030|전라북도 군산시 장미동 14-9번지 |전라북도 군산시 장미1길 21 (장미동)|54026|그랜드빌딩목욕|20180829112031|I|2018-08-31 23:59:59.0|공동탕업|174228.497555       |276331.755463       |공동탕업|4|1|1|2|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
12468|목욕장업|11_44_01_P|4670000|4670000-202-1995-00003|19951123||01|영업/정상|01|영업|||||063 4523311|641.24|573884|전라북도 군산시 조촌동 492-1번지 |전라북도 군산시 양안로 141 (조촌동)|54074|천지목욕탕|20180829111911|I|2018-08-31 23:59:59.0|공동탕업|176800.646887       |274981.542919       |공동탕업|3|0|1|2|0|0|0|0|2|Y|0|||||0|||0|0|N|찜질방
12469|목욕장업|11_44_01_P|4670000|4670000-202-2002-00002|20021010||01|영업/정상|01|영업|||||063 4662777|1,550.00|573874|전라북도 군산시 문화동 904-1번지 |전라북도 군산시 서흥안2길 30 (문화동)|54123|목욕나라 대중사우나|20111103155801|I|2018-08-31 23:59:59.0|공동탕업|173594.100908       |274692.517683       |공동탕업|3|||3||||||N|||||||||||N|찜질방
12470|목욕장업|11_44_01_P|4670000|4670000-202-2013-00001|20130523||01|영업/정상|01|영업|||||063 469 1234|520.59|573540|전라북도 군산시 오식도동 814-5번지 베스트웨스턴 군산호텔 |전라북도 군산시 새만금북로 435, 2층 (오식도동)|54004|베스트웨스턴 군산호텔 사우나|20190322151616|U|2019-03-24 02:40:00.0|공동탕업|162385.564656       |272089.360815       |공동탕업|13|1|2|0|0|0|0|0|3|N|0||||자가|0|||0|0|N|찜질방
12471|목욕장업|11_44_01_P|4670000|4670000-202-2013-00002|20130611||01|영업/정상|01|영업|||||063 468 3111|1,106.19|573862|전라북도 군산시 나운동 95-2번지 자유프라자, 지하1층 |전라북도 군산시 수송로 56 (나운동, 자유프라자,지하1층)|54139|드림사우나|20171120132508|I|2018-08-31 23:59:59.0|공동탕업|173045.066961       |274002.866416       |공동탕업|5|2|1||||0|0|9|Y|0|||||0|||0|0|N|찜질방
12472|목욕장업|11_44_01_P|4670000|4670000-202-2010-00001|20100304||01|영업/정상|01|영업|||||063 451 9009|783.16|573901|전라북도 군산시 옥구읍 상평리 738번지 |전라북도 군산시 옥구읍 남척동길 13|54172|향화촌 황토 한증막|20181206101803|U|2018-12-08 02:40:00.0|공동탕업+찜질시설서비스영업|173279.259911       |269631.938679       |공동탕업+찜질시설서비스영업|2|0|1|2|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12473|목욕장업|11_44_01_P|4670000|4670000-202-2011-00001|20110323||01|영업/정상|01|영업|||||063 4659977|1,723.00|573869|전라북도 군산시 나운동 794-1번지 |전라북도 군산시 신설4길 9 (나운동, 201, 202호)|54128|참숯힐링스파|20180525094607|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|172302.931907       |273998.629205       |공동탕업+찜질시설서비스영업|4|1|2|0|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12474|목욕장업|11_44_01_P|4670000|4670000-202-2003-00005|20031210||01|영업/정상|01|영업|||||063 464 8383|1,770.56|573882|전라북도 군산시 소룡동 1573번지 |전라북도 군산시 소룡안3길 41 (소룡동)|54013|해피죤사우나찜질방|20181221170340|U|2018-12-23 02:40:00.0|공동탕업+찜질시설서비스영업|171148.204735       |274496.120444       |공동탕업+찜질시설서비스영업|4|1|1|3|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12475|목욕장업|11_44_01_P|4670000|4670000-202-2004-00004|20041112||01|영업/정상|01|영업|||||063 4530355|762.72|573933|전라북도 군산시 임피면 읍내리 160번지 |전라북도 군산시 임피면 임피서길 160||약탕골황토방|20161017155819|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|186587.657596       |275163.500577       |공동탕업+찜질시설서비스영업|1|1|1|1|1|1|0|0|2|Y|0||||자가|0|||0|0|Y|찜질방
12476|목욕장업|11_44_01_P|4670000|4670000-202-2005-00006|20051024||01|영업/정상|01|영업|||||063 4539962|586.19|573841|전라북도 군산시 성산면 도암리 602-9번지 |전라북도 군산시 성산면 환동길 27|54045|오성산황토한증막|20181206104010|U|2018-12-08 02:40:00.0|공동탕업+찜질시설서비스영업|180751.75054600000  |278468.18500600000  |공동탕업+찜질시설서비스영업|2|0|1|2|0|0|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
12477|목욕장업|11_44_01_P|4670000|4670000-202-2005-00005|20051014||01|영업/정상|01|영업|||||063 4531919|838.05|573931|전라북도 군산시 임피면 미원리 237번지 |전라북도 군산시 임피면 임피서길 100-3|54056|서해황토방|20181206103525|U|2018-12-08 02:40:00.0|공동탕업+찜질시설서비스영업|184943.038072       |275482.340746       |공동탕업+찜질시설서비스영업|1||1|1|||||2|Y|||||자가||||||N|찜질방
12478|목욕장업|11_44_01_P|4670000|4670000-202-2005-00004|20051011||01|영업/정상|01|영업|||||063 4688319|99.36|573100|전라북도 군산시 금광동 170-6번지 |전라북도 군산시 대학로 97-12 (금광동)|54024|금광목욕탕|20181113100954|U|2018-11-15 02:36:27.0|공동탕업|173598.62505        |275716.171338       |공동탕업|1|0|1|1|0|0|0|0|1|Y|0||||자가|0|||0|0|N|찜질방
12479|목욕장업|11_44_01_P|4670000|4670000-202-2001-00001|20010207||01|영업/정상|01|영업|||||063 463 8321|440.20|573370|전라북도 군산시 수송동 658-21번지 |전라북도 군산시 신평길 40 (수송동)|54104|지수목욕탕|20120629155527|I|2018-08-31 23:59:59.0|공동탕업|174109.736579       |273207.431487       |공동탕업|3|1|2|2|1|1||||N|||||임대||||||N|찜질방
12480|목욕장업|11_44_01_P|4670000|4670000-202-2006-00001|20060125||01|영업/정상|01|영업|||||063 4537974|281.19|573943|전라북도 군산시 서수면 서수리 1324-3번지 |전라북도 군산시 서수면 임피중길 76|54055|임피황토방|20181206103909|U|2018-12-08 02:40:00.0|공동탕업+찜질시설서비스영업|187687.839097       |275623.734444       |공동탕업+찜질시설서비스영업|1|0|1|1|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12481|목욕장업|11_44_01_P|4670000|4670000-202-1994-00005|19940803||01|영업/정상|01|영업|||||063 452 9911|871.85|573420|전라북도 군산시 경장동 515-2번지 |전라북도 군산시 조촌1길 21 (경장동)|54078|파라다이스목욕탕|20120629155735|I|2018-08-31 23:59:59.0|공동탕업|175918.362954       |274351.46788        |공동탕업|5||1|2|||||2|Y|||||자가||||||N|찜질방
12482|목욕장업|11_44_01_P|4670000|4670000-202-2006-00003|20060315||01|영업/정상|01|영업|||||063 4649998|292.34|573901|전라북도 군산시 옥구읍 상평리 315-6번지 |전라북도 군산시 옥구읍 한멀길 2|54172|상평황토불한증막|20181206101706|U|2018-12-08 02:40:00.0|공동탕업+찜질시설서비스영업|173611.81724300000  |269704.88469200000  |공동탕업+찜질시설서비스영업|1|0|1|1|0|0|0|0|2|Y|0||||자가|0|||0|0|N|찜질방
12483|목욕장업|11_44_01_P|4670000|4670000-202-2005-00003|20050509||01|영업/정상|01|영업|||||063 443 0000|297,842.00|573420|전라북도 군산시 경장동 464-3번지 |전라북도 군산시 서래내길 8 (경장동)|54037|훼미리스파|20161017155050|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|175183.673234       |275024.437422       |공동탕업+찜질시설서비스영업|3|0|1|1|0|0|0|0|0|Y|0||||자가|0|||0|0|N|찜질방
12498|목욕장업|11_44_01_P|4680000|4680000-202-2004-00001|20040119||01|영업/정상|01|영업|||||063 8534551|.00|570975|전라북도 익산시 신동 397-3번지 397-16 |전라북도 익산시 무왕로 841 (신동,397-16)||구원탑휴사우나|20170324110407|I|2018-08-31 23:59:59.0|공동탕업|195630.166193       |273905.071864       |||||||||||||||||||||||찜질방
12499|목욕장업|11_44_01_P|4680000|4680000-202-2003-00002|20030218||01|영업/정상|01|영업|||||8553811|1,556.70|570080|전라북도 익산시 송학동 138-34번지 |전라북도 익산시 학곤로 75 (송학동)|54667|화이트 사우나|20170224100815|I|2018-08-31 23:59:59.0|공동탕업|194364.57275        |270783.152799       |||||||||||||||||||||||찜질방
12500|목욕장업|11_44_01_P|4680000|4680000-202-2005-00001|20050926||01|영업/정상|01|영업|||||063 8347200|737.78|570981|전라북도 익산시 영등동 758-5번지 |전라북도 익산시 고봉로22길 7 (영등동)|54643|영등별장한증막|20160510152152|I|2018-08-31 23:59:59.0|한증막업|197242.849          |272595.981311       |||||||||||||||||||||||찜질방
12501|목욕장업|11_44_01_P|4680000|4680000-202-2003-00005|20030925||01|영업/정상|01|영업|||||06308357900|2,930.08|570972|전라북도 익산시 부송동 237번지 |전라북도 익산시 선화로73길 15 (부송동)|54559|장승헬스사우나|20160401110338|I|2018-08-31 23:59:59.0|공동탕업+찜질시설서비스영업|199634.956129       |272930.569223       |||||||||||||||||||||||찜질방
12502|목욕장업|11_44_01_P|4680000|4680000-202-2016-00002|20160317||01|영업/정상|01|영업|||||063 853 3535|1,200.00|570970|전라북도 익산시 모현동2가 287번지 지하1층, 2층 |전라북도 익산시 배산로 183 (모현동2가)|54654|한사랑헬스사우나|20181107152748|U|2018-11-09 02:38:14.0|공동탕업|194669.487889       |272640.01016        |공동탕업|6|1|2||1||0|0|8|Y|0|||||0|0|0|0|0|N|찜질방
12503|목욕장업|11_44_01_P|4680000|4680000-202-2015-00001|20150901||01|영업/정상|01|영업|||||063 853 8200|763.92|570979|전라북도 익산시 영등동 303-7번지 |전라북도 익산시 고봉로18길 28, 4층 (영등동)|54644|한성스포츠센터|20150901142807|I|2018-08-31 23:59:59.0|공동탕업|197386.045201       |272434.048036       |||||||||||||||||||||||찜질방
12504|목욕장업|11_44_01_P|4680000|4680000-202-2014-00002|20141229||01|영업/정상|01|영업|||||063 859 3362|79.73|570871|전라북도 익산시 용동면 대조리 803-8번지 |전라북도 익산시 용동면 용동1길 80-4|54513|용동면작은목욕탕|20141229093655|I|2018-08-31 23:59:59.0|공동탕업|199173.428349       |289904.844683       |||||||||||||||||||||||찜질방
12505|목욕장업|11_44_01_P|4680000|4680000-202-1996-00002|19960315||01|영업/정상|01|영업|||||063 8555184|352.00|570814|전라북도 익산시 황등면 황등리 1041-1번지 |전라북도 익산시 황등면 황등3길 7|54533|영창목욕탕|20100827112552|I|2018-08-31 23:59:59.0|공동탕업|194971.403452       |277593.638039       |||||||||||||||||||||||찜질방
12506|목욕장업|11_44_01_P|4680000|4680000-202-2001-00003|20010803||01|영업/정상|01|영업|||||063 8534455|940.00|570959|전라북도 익산시 동산동 624-5번지 |전라북도 익산시 평동로 758 (동산동)|54676|수정옥사우나헬스|20180125162226|I|2018-08-31 23:59:59.0|공동탕업|196478.90985        |269714.54825        |||||||||||||||||||||||찜질방
12507|목욕장업|11_44_01_P|4680000|4680000-202-2014-00001|20140421||01|영업/정상|01|영업|||||063  8563838|179.37|570983|전라북도 익산시 인화동1가 78-31번지 1층 |전라북도 익산시 인북로 61, 1층 (인화동1가)|54603|신통방통찜질방|20140421170708|I|2018-08-31 23:59:59.0|찜질시설서비스영업|195522.990977       |270500.453047       |||||||||||||||||||||||찜질방
