90,경기,군포시,군포문화원,박계일,1994. 4. 21,경기 군포시 한세로 56번길 12,031-397-0195,gpmunhwa.or.kr, 108 , 1 , - , - , 1 ,," 35,831 "," 30,000 ", - , - ," 65,831 ", 100 , - ," 1,264 ", 337 , 463 ," 1,496 "," 3,660 "," 1,360 "
91,경기,의왕시,의왕문화원,한봉우,1999. 9. 29,경기 의왕시 백운로 23(오전동),031-456-4994,uwcc.or.kr, 112 , 1 , 1 , - , 2 ,," 330,909 "," 9,000 "," 104,072 ", - ," 443,981 ", 101 , 66 , 345 , - , - ," 1,139 "," 1,651 "," 6,000 "
92,경기,하남시,하남문화원,유병기,1996. 6. 11,경기 하남시 덕풍동로 12,031-795-1020,hanamculturecenter.kr, 500 , 1 , 2 , - , 3 ,," 240,060 "," 3,000 "," 38,333 ", - ," 281,393 ", 100 , 70 , 471 , 200 , 70 , 169 ," 1,080 "," 25,000 "
93,경기,용인시,용인문화원,조길생,1954. 4. 7,경기 용인시 처인구 중부대로 1199 문화예술원 3층,031-324-9600,ycc50.org, 376 , 1 , 5 , - , 6 ,," 402,895 ", 740 ," 144,048 ", - ," 547,683 ", 69 , 50 , 144 , - , 36 , 395 , 694 ," 115,300 "
94,경기,파주시,파주문화원,이용근,1967. 12. 19,경기 파주시 와석순환로 415(운정행복센터; 행정동 2층),031-941-2425,pajucc.or.kr, 398 , 1 , 3 , - , 4 ,," 968,600 "," 6,000 "," 124,864 ", - ," 1,099,464 ", 109 , - , - , - , - , 410 , 519 ," 31,250 "
95,경기,이천시,이천문화원,조명호,1963. 5. 10,경기 이천시 영창로 163번길 19(관고동),031-635-2316,cc2000.or.kr, 939 , 1 , 3 , - , 4 ,," 380,590 "," 10,000 "," 136,158 "," 18,500 "," 545,248 ", 76 , - , 96 , - , - , 191 , 363 ," 25,765 "
96,경기,안성시,안성문화원,양장평,1965. 5. 10,경기 안성시 보개면 종합운동장로 203 문예회관 2층,031-673-2625,http://www.ascc.or.kr/, 415 , 1 , 2 , - , 3 ,," 228,066 "," 28,000 "," 46,358 ", - ," 302,424 ", 394 , - , - , 169 , - , - , 563 ," 7,580 "
97,경기,김포시,김포문화원,이하준,1964. 10. 13,경기 김포시 김포한강11로 20,031-982-1110,gimpo.kccf.or.kr, 295 , 1 , 2 ,  -  , 3 ,," 269,813 "," 68,000 "," 72,750 "," 5,000 "," 415,563 ", 165 ,  -  ,  -  ,  -  ,  -  ,  -  , 165 ," 3,000 "
98,경기,화성시,화성문화원,고정석,1964. 12. 9,경기 화성시 향남읍 발안로 89,031-353-6330,hscc.or.kr, 380 , 1 , 3 , - , 4 ,," 490,069 "," 22,000 "," 83,414 ", - ," 595,483 ", 90 , 90 , 168 , 109 , 90 , - , 548 ," 7,174 "
99,경기,광주시,광주문화원,박기준,1987. 1. 16,경기 광주시 문화로 85번길 19-12,031-764-0686,gjcc.or.kr, 169 , 1 , 2 , - , 3 ,," 336,366 "," 30,500 "," 199,121 ",  -  ," 565,897 ", 122 , 162 , 201 , 234 ,  -  , 843 ," 1,562 "," 30,000 "
100,경기,양주시,양주문화원,홍성준,1988. 2. 17,경기 양주시 삼일로 29번길 20,031-836-6467,yangju.org, 286 , 1 , 1 , - , 2 ,," 154,000 "," 16,200 "," 76,753 ", - ," 246,953 ", 190 , 344 , 236 , - , - , - , 770 ," 1,500 "
101,경기,포천시,포천문화원 ,양윤택,1986. 7. 12,경기 포천시 중앙로 34번길 8,031-532-5015,pcmh.or.kr, 373 , 1 , 3 , - , 4 ,," 268,000 "," 35,800 "," 135,454 ", - ," 439,254 ", 130 , 57 , 208 , 262 , 57 , 972 ," 1,686 "," 10,000 "
102,경기,여주시,여주문화원,김문영,1970. 2.17,경기 여주시 신륵사길 6-6,031-883-3450,yeojucc.co.kr, 748 , 1 , 1 , - , 2 ,," 446,376 "," 18,440 ", - , - ," 464,816 ", 94 , - , - , - , - , - , 94 ," 11,650 "
103,경기,연천군,연천문화원,이경순,1987. 8. 27,경기 연천군 연천읍 문화로 143,031-834-2350,caf?.daum.net/ycclove, 180 , 1 , 1 , - , 2 ,," 137,500 "," 20,000 "," 25,000 ", - ," 182,500 ", 192 , 218 , - , 258 , - , - , 668 ," 1,500 "
104,경기,가평군,가평문화원,김만종,1986. 12. 22,경기 가평군 가평읍 문화로 131,031-582-2016,gpc.or.kr, 330 , 1 , 1 , - , 2 ,," 222,300 ",, - , - ," 222,300 ", 33 , - , - , - , - , - , 33 ," 2,030 "
105,경기,양평군,양평문화원,장재찬,1983. 3. 30,경기 양평군 강평읍 마유산로 5,031-771-3866,ypculture.org, 400 , 1 , 3 , - , 4 ,," 648,351 "," 13,000 "," 58,056 ",  -  ," 719,407 ", 167 , 33 , 271 , 184 , 95 , 937 ," 1,685 "," 20,768 "
경기 총계,,경기 총계,31,,,,,,,,,,,,,,,,,,,,,,,,
106,강원,춘천시,춘천문화원,류종수,1952. 4. 1,강원 춘천시 퇴계농공로 40(퇴계동),033-254-5105,ccmunhwa.or.kr, 230 , 1 , 4 , - , 5 ,," 1,119,512 "," 11,000 "," 130,479 ", - ," 1,328,391 ", 62 , 40 , 112 , 139 , 80 ," 1,238 "," 1,670 "," 15,000 "
107,강원,원주시,원주문화원,박순조,1946.1.3,강원 원주시 일산로 72,033-764-3794,www.wjmunwha.or.kr, 200 , 1 , 4 , - , 5 ,," 433,105 ", - ," 86,279 ", - ," 519,384 ", 60 , - , 547 , 258 , 50 , 792 ," 1,708 "," 23,500 "
108,강원,강릉시,강릉문화원,최돈설,1965. 4. 29,강원 강릉시 하슬라로 96,033-823-3014,http://www.gncc.or.kr, 103 , 1 , 16 , 1 , 18 ,," 1,396,880 "," 1,045,210 "," 348,963 "," 979,345 "," 3,770,398 ", 282 , 151 , 923 , - , 83 , 718 ," 2,156 "," 90,000 "
109,강원,동해시,동해문화원,홍경표,1982. 11. 23,강원 동해시 평원로 17,033-531-3298,http://donghaecc.co.kr, 169 , 1 , 3 , - , 4 ,," 619,152 ",," 70,739 ", - ," 689,891 ", 103 , 77 , 260 ,, 58 ," 1,168 "," 1,666 "," 20,000 "
110,강원,태백시,태백문화원,송은영,1984. 8. 17,강원 태백시 태백로 1136,033-553-3160,taebaekculture.com, 33 , 1 , 2 , - , 3 ,," 139,000 "," 14,000 "," 30,000 ", - ," 183,000 ", 65 , 57 , 194 , - , - , 736 ," 1,052 ", 467 
111,강원,속초시,속초문화원,김계남,1965. 3. 22,강원 속초시 번영로 155(영랑동),033-632-1231,http://www.sokcho-culture.com/, 684 , 1 , 2 , - , 3 ,," 231,000 "," 74,140 "," 21,000 ", - ," 326,140 ", 55 , - , 130 , - , - , - , 185 ," 19,420 "
112,강원,삼척시,삼척문화원,김대화,1956. 8. 10,강원 삼척시 오십천로 408(읍중동),033-573-2882,samcheok.kccf.or.kr, 296 , 1 , 3 , - , 4 ,," 203,700 "," 17,000 "," 64,076 ", - ," 269,206 ", 95 , 80 , 212 , 112 , 38 , 393 , 929 ," 10,240 "
113,강원,홍천군,홍천문화원,김종은,1976. 5. 15,강원 홍천군 홍천읍 연봉중앙로 11-8,033-433-2080,www.hccc.co.kr, 384 , 1 , 2 , - , 3 ,," 213,660 "," 14,720 "," 92,671 "," 5,700 "," 326,751 ", 100 , 20 , 874 , - , - , 432 ," 1,426 "," 29,000 "
114,강원,횡성군,횡성문화원,박순업,1964.11.8.,강원도 횡성군 횡성읍 앞들서3로 6,033-343-2271,www.hs-culture.or.kr, 175 , 1 , 2 , - , 3 ,," 279,340 "," 4,152 "," 19,120 ", - ," 302,612 ", 65 , - , - , - , 58 , 243 , 366 ," 5,000 "
115,강원,영월군,영월문화원,엄흥용,1964. 11. 8,강원 영월군 영월읍 단종로 12,033-373-3434,http://yeongwol.kccf.or.kr, 251 , 1 , 1 , - , 2 ,," 305,654 "," 3,000 "," 43,551 ", - ," 352,205 ", 37 , 37 , - , - , 25 , 25 , 124 ," 4,815 "
116,강원,평창군,평창문화원,이욱환,1964. 12. 30,강원 평창군 평창읍 문화예술길 53,033-332-3546,www.pycc.or.kr, 137 , 1 , 2 , - , 3 ,," 255,398 "," 28,590 "," 14,601 ", - ," 298,589 ", 59 ,               - ,               - , 244 ,               - ,               - , 303 ,"3,730"
117,강원,정선군,정선문화원,윤형중,1983. 8. 19,강원 정선군 정선읍 봉양5길 43,033-563-5482,www.jscc.or.kr, 529 , 1 , 3 , - , 4 ,," 577,790 ", - ," 92,180 "," 21,500 "," 691,470 ", 83 , 40 , - , - , 83 , 279 , 485 ," 10,000 "
118,강원,철원군,철원문화원,양원석,1969. 10 .6,강원 철원군 갈말읍 삼부연로 51,033-452-6235,cheorwon.kccf.or.kr, 174 , 1 , 1 , - , 2 ,," 214,940 "," 19,800 "," 44,070 ", - ," 278,810 ", 32 , - , 182 , 158 , - , 267 , 639 ," 12,235 "
119,강원,화천군,화천문화원,이화영,1969. 10. 6,강원 화천군 화천읍 상승로 91,033-442-2507,www.hcmunhwa.or.kr, 236 , 1 , 2 , - , 3 ,," 430,983 ", - ," 13,200 ", - ," 444,183 ", 150 , 50 , 350 , 200 , - , 500 ," 1,250 "," 9,500 "
120,강원,양구군,양구문화원,박광준,1994. 9. 12,강원 양구군 양구읍 비봉로 73번길 52 문화복지센터 2층,033-481-2681,"http://yanggu.kccf.or.kr
", 204 , 1 , 1 , - , 2 ,," 238,000 "," 14,000 "," 32,000 ",  -  ," 284,000 ", 75 ,  -  ,  -  ,  -  ,  -  ,  -  , 75 ," 5,000 "
121,강원,인제군,인제문화원,남덕우,1994. 9. 12,강원 인제군 인제읍 비봉로 44번길 100; 4층,033-461-6678,www.injeculture.org, 437 , 1 , 2 , - , 3 ,," 425,740 "," 10,000 "," 45,704 ", - ," 481,444 ", 54 , - , - , - , - , - , 54 ," 2,500 "
122,강원,고성군,고성문화원,주기창,1984. 1. 6,강원 고성군 간성읍 간성로 71-7,033-681-2922,www.goseongcul.com, 298 , 1 , 2 , - , 3 ,," 182,800 "," 23,500 "," 40,763 ", - ," 247,063 ", 80 , - , - , - , - , 78 , 158 ," 2,152 "
123,강원,양양군,양양문화원,윤여준,1971. 5. 14,강원 양양군 양양읍 양양로 114-5,033-671-8762,www.yangyang.or.kr, 274 , 1 , 3 , - , 4 ,," 230,683 "," 16,200 "," 23,908 "," 17,200 "," 287,991 ", 115 , 99 , - , - , - , 165 , 379 ," 7,832 "
강원 총계,,강원 총계,18,,,,,, - ,,,,,,,,,,,,,,,,,,
124,충북,청주시,청주문화원,박상일,1957. 12. 5,충북 청주시 상당구 단재로 361; 청주시 문화회관,043-265-3624,www.cjmh.or.kr, 453 , 1 , 5 , - , 6 ,," 1,373,960 "," 19,000 "," 133,320 ",," 1,526,280 ", 137 , 55 , 138 , - , 84 , 347 , 762 ," 124,648 "
125,충북,충주시,충주문화원,손창일,1965. 3. 22,충북 충주시 탄금대안길 33(칠금동),043-847-3906,www.cjculture.org, 227 , 1 , 1 , - , 2 ,," 381,571 "," 47,698 "," 38,000 ",," 459,000 ", 66 ,, 181 , 50 , 132 , 158 , 587 ," 45,000 "
126,충북,제천시,제천문화원,이해권,1958. 10. 3,충북 제천시 의림대로 125(시민회관 3층),043-642-3646,jecheoncc.or.kr, 161 ,1 ,1 ,0 ,2 ,," 127,100 "," 57,170 "," 20,956 ",," 205,226 ", 144 , 200 , 302 , 720 , 26 , 16 ," 1,407 "," 23,000 "
127,충북,보은군,보은문화원,구왕회,1964. 10. 13,충북 보은군 보은읍 뱃들로 54,043-544-2314,http://www.becc.or.kr, 455 , 1 , 1 , - , 2 ,," 421,562 "," 13,000 "," 62,565 ", - ," 497,127 ", 46 , 252 , - , 252 , 45 , 862 ," 1,457 "," 20,000 "
128,충북,옥천군,옥천문화원,김승룡,1967. 3. 28,충북 옥천군 옥천읍 관성로 35,043-733-5588,www.okcc.or.kr, 310 , 1 , - , 4 , 5 ,," 610,820 ", - ," 85,838 ", - ," 696,658 ", 42 , - , 756 , 90 , - ," 1,781 "," 2,669 "," 35,000 "
129,충북,영동군,영동문화원,배광식,1965.01.26,충북 영동군 영동읍 영동천 2길 29,043-742-2215,yeongdong.kccf.or.kr, 237 , 1 , 1 , - , 2 ,," 536,052 "," 7,387 "," 10,458 ", - ," 553,897 ", 56 , 67 , 134 , 94 , 61 , 543 , 955 ," 40,000 "
130,충북,증평군,증평문화원,김장응,1992. 8. 28,충북 증평군 증평읍 문화로 75,043-836-3400,www.jpcc.or.kr," 1,877 ", 1 , 2 , - , 3 ,," 720,689 "," 12,500 "," 30,000 ",  -  ," 763,189 ", 67 ,  -  ,  -  , 224 ,  -  ,  -  , 291 ," 81,037 "
131,충북,진천군,진천문화원,장주식,1956.11.26,충북 진천군 진천읍 문화로 79,043-533-2742,jincheon.kccf.or.kr, 103 , 1 , 1 , - , 2 ,," 748,000 "," 9,670 "," 32,453 ", - ," 790,123 ", 78 , - , 359 , 292 , - , - , 730 ," 350,000 "
132,충북,괴산군,괴산문화원,장재영,1962.02.15,충북 괴산군 괴산읍 읍내로 266 괴산문화예술회관,043-832-3588,www.gscc.or.kr, 150 , 1 , 1 , - , 2 ,," 130,000 ",  -  ," 12,000 ",  -  ," 142,000 ", 991 ,  -  ,  -  ,  -  ,  -  ,  -  , 991 ," 15,000 "
133,충북,음성군,음성문화원,이한철,1958. 2. 20.,충북 음성군 음성읍 수정로 38,043-872-4084,www.eumseong.or.kr , 550 , 1 , 1 , - , 2 ,," 445,659 "," 31,741 "," 15,000 ", - ," 492,400 ", 40 , 40 , 160 , 160 , 40 , 56 , 496 ," 241,138 "
134,충북,단양군,단양문화원,김대열,1971. 8. 4,충북 단양군 단양읍 중앙1로 32,043-423-0701,danyang.kccf.or.kr, 51 , 1 , 1 , - , 2 ,," 742,000 ", 400 , - ," 19,800 "," 762,200 ", 120 , - , - , - , - , - , 120 ," 100,000 "
충북 총계,,충북 총계,11,,,,,,,,,,,,,,,,,,,,,,,,
135,충남,천안시,천안문화원,(代)현인숙,1954. 7. 10,충남 천안시 동남구 옛농고7길 11-1,041-562-9611,http://cheonan.cult21.or.kr, 312 , - , 2 , - , 2 ,, - , - ," 50,071 ", - ," 50,071 ", 150 , 100 , - , - , 50 , - , 300 ," 18,000 "
136,충남,천안시,천안시동남구문화원,조성오,1958. 4. 20,충남 천안시 동남구 병천면 아우내순대길 29,041-564-1022,aunae.cult21.or.kr, 188 , 1 , 1 , - , 2 ,," 180,000 "," 10,000 "," 1,450 "," 10,800 "," 202,250 ", 45 , 66 , 139 , 80 , 66 , 92 , 488 ," 1,304 "
137,충남,천안시,천안시서북구문화원,이종석,1963. 5. 10,충남 천안시 서북구 성환읍 성환3로 7-11,041-581-2101,http://www.cnkccf.or.kr/sunghwan.do , 236 , 1 , 1 , - , 2 ,," 187,900 ", - ," 20,833 ", - ," 208,733 ", 26 , 29 , 93 , - , 45 , 83 , 276 ," 10,000 "
138,충남,공주시,공주문화원,최창석,1954. 12. 16,충남 공주시 대통1길 66(반죽동),041-852-9005,http://www.cnkccf.or.kr/gongju.do , 615 , 1 , 2 , - , 3 ,," 410,900 "," 50,000 "," 107,443 ",," 568,343 ", 127 , 120 , 420 , 320 , 300 , 872 ," 2,159 "," 35,000 "
139,충남,보령시,보령문화원,송양훈,1956. 3. ,충남 보령시 대흥로 63,041-934-3061,www.cnkccf.or.kr/boryeong.do, 357 , 1 , 1 , - , 2 ,," 231,600 ", - ," 66,437 ", - ," 298,037 ", 64 , 109 , 410 , - , - , 265 , 848 ," 50,000 "
140,충남,아산시,온양문화원,정종호,1957. 5. 10,충남 아산시 남산로 28,041-545-2222,www.cnkccf.or.kr/onyang.do, 581 , 1 , 3 , - , 4 ,," 353,097 "," 51,400 "," 39,637 "," 35,378 "," 479,512 ", 50 , - , 185 , 138 , 132 , 319 , 824 ," 50,500 "
141,충남,서산시,서산문화원,이준호,1965. 2. 11,충남 서산시 부춘공원 2로 11,041-669-5050,www.cnkccf.or.kr/seosan.do, 327 , 1 , 4 , - , 5 ,," 1,405,893 "," 39,000 "," 123,707 ", - ," 1,568,600 ", 78 , 76 , 202 , 142 , 71 ," 1,315 "," 1,883 "," 24,000 "
142,충남,논산시,논산문화원,류제협,1964. 12. 30,충남 논산시 관촉로 113-16,041-732-2395,www.cnkccf.or.kr/nonsan.do, 330 , 1 , 4 ,  -  , 5 ,," 953,100 "," 23,500 "," 33,030 ",  -  ," 1,009,630 ", 96 , 93 , 265 , 253 , 48 , 978 ," 1,733 "," 22,800 "
143,충남,당진시,당진문화원,유종인,1955. 9. 10.,충남 당진시 남산공원길 151-16,041-354-2367,www.cnkccf.or.kr/dangjin.do, 665 , 1 , 2 , - , 3 ,," 298,780 "," 21,500 "," 74,326 ", - ," 394,606 ", 57 , - , 180 , 161 ,, 367 , 766 ," 50,000 "
144,충남,금산군,금산문화원,이철주,1967.11.18,충남 금산군 금산읍 금산로 1559(금산다락원 내),041-754-2724,www.cult21.or.kr, 430 , 1 , 3 , - , 4 ,," 537,670 ", - ," 28,586 ", - ," 566,256 ", 94 , 99 , - , - ,#VALUE!, - ,#VALUE!," 2,100 "
145,충남,부여군,부여문화원,정찬국,1954. 3. 1,충남 부여군 부여읍 의열로 43,041-835-3318,www.cnkccf.or.kr/buyeo.do, 256 , 1 , 3 , - , 4 ,," 1,118,432 "," 150,000 "," 38,192 "," 20,000 "," 1,326,624 ", 125 , 72 , 375 , 360 , 54 , 477 ," 1,463 "," 20,000 "
146,충남,서천군,서천문화원,조순희,1965. 1. 26,충남 서천군 서천읍 화금서길 29-18,041-953-0123,www.cnkccf.or.kr/seocheon.do, 520 , 1 , 1 , - , 2 ,," 251,870 "," 84,778 "," 41,932 ", - ," 378,580 ", 63 , 53 , 235 , 46 , 56 , 159 , 611 ," 10,570 "
147,충남,청양군,청양문화원,이진우,1965. 2. 11,충남 청양군 청양읍 중앙로 129,041-943-4774,www.cnkccf.or.kr/cheongyang.do, 261 , 1 , 4 , - , 5 ,," 217,750 "," 20,800 "," 53,311 "," 64,150 "," 356,011 ", 26 , - , 43 , 40 , 149 , 314 , 571 ," 25,000 "
148,충남,홍성군,홍성문화원,유환동,1954. 3. 31,충남 홍성군 홍성읍 충절로 951번길 16,041-632-3613,http://hscc.co.kr, 242 , 1 , 3 , - , 4 ,," 365,100 ",," 73,964 "," 85,000 "," 524,064 ", 68 , 47 , 425 , 186 , 93 ," 1,176 "," 1,996 "," 40,000 "
149,충남,예산군,예산문화원,김시운,1955. 10. 15,충남 예산군 예산읍 천변로 90번길 3,041-333-2441,yesan.cult21.or.kr," 11,197 ", 1 , 3 , - , 4 ,," 475,025 "," 13,105 "," 4,713 ", - ," 492,843 ", 91 , 36 , 164 , 199 , - , 648 ," 1,137 "," 3,966 "
150,충남,태안군,태안문화원,김한국,1990. 6. 5,충남 태안군 태안읍 백화로 192,041-674-2192,http://www.cnkccf.or.kr/taean.do, 305 , 1 , 3 , - , 4 ,," 251,173 "," 48,370 "," 65,888 "," 8,865 "," 374,296 ", 124 , 63 , 493 , 211 , 130 , 383 ," 1,404 "," 15,000 "
충남 총계,,충남 총계,16,,,,,,,,,,,,,,,,,,,,,,,,
151,전북,전주시,전주문화원,나종우,1965. 4. 3.,전북 전주시 덕진구 팔달로 340-30,063-255-3360,jeonju.kccf.or.kr, 270 , 1 , 1 , - , 2 ,," 105,055 "," 28,870 ", - , - ," 126,055 ", 132 , 50 , 83 , - , 122 , 142 , 529 ," 4,600 "
152,전북,군산시,군산문화원,이진원,1994. 9. 3,전북 군산시 대학로 330,063-451-2138,gunsan.kccf.or.kr, 210 , 1 , 1 , - , 2 ,," 231,900 "," 11,000 "," 4,340 ", - ," 247,240 ", 103 , - , 132 , - , 72 , 72 , 379 ," 4,713 "
153,전북,익산시,익산문화원,김태현,1991. 1. 17,전북 익산시 선화로 529(어양동),063-835-0120,iksan.kccf.or.kr, 490 , 1 , 1 , - , 2 ,," 171,000 "," 16,570 "," 40,183 ", - ," 227,753 ", 45 , 55 , 240 , 480 , 22 , 679 ," 1,521 "," 52,530 "
154,전북,정읍시,정읍문화원,김영수,1964. 11. 4,전북 정읍시 조곡천 1길 1,063-532-0222,jeongeup.kccf.or.kr, 891 , 1 , 1 , - , 2 ,," 206,600 "," 24,000 "," 11,521 ", - ," 242,121 ", 196 , 196 , - , - , - , - , 391 ," 1,260 "
155,전북,남원시,남원문화원,김찬기,1964. 9. 5,전북 남원시 광한북로 57(남원시의회별관 3층),063-633-1582,www.namwoncc.org, 165 , 1 , 2 , - , 3 ,," 133,600 "," 11,000 "," 9,300 ", - ," 184,487 ", 144 , - , - , 288 , 152 , - , 584 ," 1,500 "
156,전북,김제시,김제문화원,김선유,1967. 3. 31,전북 김제시 서암5길 5(구 예술회관 3층),063-547-4659,gimje.kccf.or.kr, 907 , 1 , 1 , - , 2 ,," 182,300 "," 69,750 ", - , - ," 252,050 ", 96 , - , - , - , - , 185 , 281 ," 3,012 "
157,전북,완주군,완주문화원,이행구,1972.1.1,전북 완주군 고산면 읍내7길 43,063-263-0222,wanju.kccf.or.kr, 210 , 1 , 2 , - , 3 ,," 169,780 "," 68,000 "," 1,170 ",  -  ," 238,950 ", 84 , 100 , 16 , 84 , 50 , 211 , 545 ," 3,160 "
158,전북,진안군,진안문화원,이재명,1991. 4. 27,전북 진안군 진안읍 중앙로 66,063-433-1674,jinan.or.kr, 252 , 1 , 1 , - , 2 ,," 330,600 ",," 8,805 ", - ," 339,405 ", 137 , - , 309 , - , 88 , - , 534 ," 14,800 "
159,전북,무주군,무주문화원,김내생,1989. 12. 25,전북 무주군 무주읍 최북로 15,063-324-1300,muju.kccf.or.kr/, 372 , 1 , 1 , 1 , 3 ,," 312,230 "," 24,870 "," 35,292 ", - ," 372,392 ", 36 , - , - , - , - , - , 36 ," 5,000 "
160,전북,장수군,장수문화원,권승근,1940. 07. 04,전북 장수군 장수읍 한누리로 393,063-351-5349,jangsu.kccf.or.kr, 201 , 1 , 2 , - , 3 ,," 196,200 "," 67,500 "," 4,159 ", - ," 267,859 ", 207 , - , - , - , - , - , 150 ," 1,000 "
161,전북,임실군,임실문화원,최성미,1964. 12. 24,전북 임실군 임실읍 호국로 1640,063-642-2211,imsil.kccf.or.kr, 360 ,1 ,1 ,1 ,3 ,," 183,000 "," 29,000 "," 4,500 ", - ," 216,500 ", 48 , 70 , 206 , 236 , 123 , 858 ," 1,541 "," 15,000 "
162,전북,순창군,순창문화원,김기곤,1965. 1. 26,전북 순창군 순창읍 장류로 407-11,063-653-2069,scmw.or.kr, 380 , 1 , 1 , - , 2 ,," 156,940 "," 61,870 "," 6,700 ", 128 ," 225,638 ", 61 , - , - , - , 70 , - , 131 ," 10,080 "
163,전북,고창군,고창문화원,송영래,1965. 2. 25,전북 고창군 고창읍 천변북로 119,063-564-2340,gcculture.com, 470 , 1 , 2 , 6 , 9 ,," 146,755 "," 71,920 "," 155,828 "," 55,000 "," 429,503 ", 81 , 80 , 155 ,  -  , 107 , 887 ," 1,310 "," 30,000 "
164,전북,부안군,부안문화원,김원철,1987. 5. 28,전북 부안군 부안읍 매창로 89,063-583-2101,buan.kccf.or.kr, 300 , 1 , 1 , - , 2 ,," 225,800 "," 33,900 ", - , - ," 259,700 ", 99 , - , 66 , 66 , - , 166 , 398 ," 6,000 "
전북 총계,,전북 총계,14,,,,,,,,,,,,,,,,,,,,,,,,
165,전남,목포시,목포문화원,김정기,1965. 7. 24,전남 목포시 해안로 249번길 34(상락동 1가),061-244-0044,mokpoculture.or.kr, 500 , 1 , 1 , - , 2 ,," 209,910 "," 83,050 "," 31,258 "," 31,840 "," 356,058 ", 79 , - , 99 , - , - , 106 , 284 ," 3,500 "
166,전남,여수시,여수문화원,임용식,1999. 2. 9,전남 여수시 이순신광장로 200-7,061-663-0331,yeosuculture.or.kr, 637 , 1 , 2 , - , 3 ,," 214,600 ", - ," 66,000 ", - ," 280,600 ", 82 , 133 , 385 , 144 , 78 , 403 ," 1,225 "," 12,000 "
167,전남,순천시,순천문화원 ,유길수,1965. 3. 22,전남 순천시 장명로 58(장천동),061-742-1010,sccc.or.kr, 330 , 1 , 2 , - , 3 ,, - ," 6,000 "," 230,000 ", - ," 236,000 ", 126 , 85 , 96 , 132 , 84 , 153 , 676 , 150 
168,전남,나주시,나주문화원,임경렬,1961. 3. 15,전남 나주시 시청길 22(송월동),061-332-5115,najuculture.or.kr," 1,350 ", 1 , 1 , - , 2 ,," 301,453 "," 47,961 "," 14,946 "," 20,000 "," 384,360 ", 43 , 150 , - , - , - , - , 193 ," 3,520 "
169,전남,광양시,광양문화원,김종호,1965. 1. 26,전남 광양시 광양읍 매천로 829,061-761-3322,www.ccgy.or.kr, 986 , 1 , 1 , 1 , 3 ,," 170,000 "," 8,500 "," 48,323 "," 111,252 "," 338,075 ", 149 , 115 , - , 462 , - , 33 , 759 ," 10,780 "
170,전남,담양군,담양문화원,이병호,1965. 2. 25,전남 담양군 담양읍 죽향문화로 35,061-383-6066,http://dyculture.go.kr, 503 , 1 , 1 , - , 2 ,," 155,600 "," 146,700 "," 19,147 ",," 321,447 ", 121 , 227 , 450 , - , - , 216 ," 1,014 "," 53,000 "
171,전남,곡성군,곡성문화원,고광운,1965. 3. 22,전남 곡성군 곡성읍 곡성로 855 곡성레저문화센터 3층,061-362-0890,www.gs-culture.or.kr, 270 , 1 , 2 , - , 3 ,," 105,331 "," 198,538 "," 3,280 "," 86,685 "," 393,834 ", 49 , 50 , - , - , 100 , 60 , 259 ," 25,000 "
172,전남,구례군,구례문화원,한장원,1962. 4. 3,전남 구례군 구례읍 양정2길 11 구례문화예술회관 2층,061-782-8802,gurye.kccf.or.kr, 380 , 1 , 1 , - , 2 ,," 76,500 "," 3,000 "," 8,000 ", - ," 87,500 ", 47 , 47 , 48 , - , 23 , 150 , 315 , 550 
173,전남,고흥군,고흥문화원,송시종,1965. 3. 22,전남 고흥문 고흥읍 고흥로 1892-67,061-835-5245,www.ghcc.or.kr, 664 , 1 , 1 , - , 2 ,," 107,000 "," 60,848 "," 12,530 "," 14,045 "," 194,423 ", 86 , - , - , - , - , - , 86 ," 3,200 "
174,전남,보성군,보성문화원,김현진,1967. 7. 11,전남 보성군 보성읍 송재로 281-11,061-852-2621,boseong.kccf.or.kr, 766 , 1 , 5 , 관리실장 1 , 7 ,," 923,840 "," 47,000 "," 76,592 "," 15,051 "," 1,047,432 ", 92 , 56 , 149 , - , 202 ," 1,091 "," 1,589 "," 25,050 "
175,전남,화순군 ,화순문화원,김재월,1970. 4. 5,전남 화순군 화순읍 대교로 7,061-374-3333,hwasun.kccf.or.kr," 1,828 ", 1 , 4 , 자원봉사 1 , 6 ,," 263,400 "," 63,000 "," 19,048 "," 14,500 "," 359,948 ", 93 , 25 ," 1,345 ", 63 , 93 , 713 ," 2,322 "," 34,000 "
176,전남,장흥군,장흥문화원,이금호,1970. 12. 7,전남 장흥군 장흥읍 읍성로 96 장흥문화예술회관 3층,061-863-6362,www.jhculture.or.kr," 1,044 ", 1 , 2 , - , 3 ,," 313,358 "," 162,000 "," 40,801 ", - ," 516,159 ", 98 , 102 , - , - , 98 , - , 298 ," 9,500 "
177,전남,강진군,강진문화원,황호용,1965. 2. 11,전남 강진군 강진읍 영랑로 1길 9 강진아트홀 3층,061-433-7373,gangjin.kccf.or.kr, 931 , 1 , 1 , - , 2 ,," 174,000 "," 29,500 "," 47,274 ", - ," 250,774 ", 99 , 66 , - , - , - , - , 165 ," 1,000 "
178,전남,해남군,해남문화원,김종호,1965. 2. 20,전남 해남군 해남읍 수성 4길 2,061-533-5345,haenamculture.org, 94 , 1 , 1 , 2 , 4 ,," 91,000 "," 178,500 "," 10,000 ", - ," 279,500 ", 180 , 70 , 240 , 180 , 100 , 191 , 961 ," 5,440 "
